# downloaded from PARSEC/CMD via ezpadova
# component=thick family=thick_disk component_index=7 logAge=10.07918 MH=-0.4 photometric_system=twomass
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Jmag Hmag Ksmag
0.0060543 -0.4 10.07918 0.0899999961 1.081689521 0.09 -3.344 3.3975 5.279 1 0 0.545 0 0 0 0 0 -1 -4.36e-17 0 0.7331 0.2608 0.00109 0.0002941 0.002668 -1 0.006063 13.13 10.943 10.453 10.239
0.0060543 -0.4 10.07918 0.0992661342 1.164946768 0.099 -3.152 3.4256 5.241 1 0 0.545 0 0 0 0 0 -1 -6.74e-17 0 0.7324 0.2615 0.00109 0.0002941 0.002668 -1 0.006063 12.65 10.489 9.989 9.764
0.0060543 -0.4 10.07918 0.1177984104 1.30463017 0.118 -2.902 3.4559 5.186 1 0 0.545 0 0 0 0 0 -1 -1.17e-16 0 0.7312 0.2628 0.00109 0.0002941 0.002668 -1 0.006063 12.025 9.95 9.422 9.181
0.0060543 -0.4 10.07918 0.136330694 1.418317144 0.136 -2.721 3.4754 5.146 1 0 0.545 0 0 0 0 0 -1 -1.73e-16 0 0.7301 0.2638 0.00109 0.0002941 0.002668 -1 0.006063 11.573 9.554 9.012 8.77
0.0060543 -0.4 10.07918 0.1548629701 1.513502299 0.155 -2.581 3.4888 5.115 1 0 0.545 0 0 0 0 0 -1 -2.33e-16 0 0.7291 0.2648 0.00109 0.0002941 0.002668 -1 0.006063 11.222 9.242 8.694 8.453
0.0060543 -0.4 10.07918 0.1919275075 1.665751602 0.191 -2.365 3.5067 5.063 1 0 0.545 0 0 0 0 0 -1 -3.64e-16 0 0.7276 0.2663 0.00109 0.0002941 0.002668 -1 0.006063 10.683 8.754 8.198 7.963
0.0060543 -0.4 10.07918 0.2382582128 1.809578024 0.237 -2.157 3.5215 5.008 1 0 0.545 0 0 0 0 0 -1 -6.11e-17 0 0.7266 0.2673 0.00109 0.0002941 0.002668 -1 0.006063 10.162 8.275 7.712 7.483
0.0060543 -0.4 10.07918 0.2845888734 1.920978149 0.283 -1.993 3.5318 4.963 1 0 0.545 0 0 0 0 0 -1 -2.86e-18 0 0.7264 0.2675 0.00109 0.0002941 0.002668 -1 0.006063 9.753 7.893 7.325 7.1
0.0060543 -0.4 10.07918 0.3309195936 2.010988608 0.33 -1.855 3.5401 4.924 1 0 0.545 0 0 0 0 0 -1 -1.94e-19 0 0.7315 0.2624 0.00109 0.0002941 0.002668 -1 0.006063 9.406 7.568 6.994 6.773
0.0060543 -0.4 10.07918 0.377250284 2.085946433 0.376 -1.717 3.5495 4.881 1 0 0.545 0 0 0 0 0 -1 -1.02e-17 0 0.7346 0.2593 0.00109 0.0002941 0.002668 -1 0.006063 9.063 7.25 6.669 6.451
0.0060543 -0.4 10.07918 0.4135277867 2.13674144 0.413 -1.6 3.5591 4.842 1 0 0.545 0 0 0 0 0 -1 -5.71e-16 0 0.7347 0.2592 0.00109 0.0002941 0.002668 -1 0.006063 8.769 6.985 6.396 6.181
0.0060543 -0.4 10.07918 0.4235809743 2.149800661 0.423 -1.569 3.5616 4.831 1 0 0.545 0 0 0 0 0 -1 -2e-15 0 0.7347 0.2592 0.00109 0.0002941 0.002668 -1 0.006063 8.692 6.916 6.325 6.111
0.0060543 -0.4 10.07918 0.4596903324 2.193578882 0.459 -1.443 3.5739 4.79 1 0 0.545 0 0 0 0 0 -1 -2.7e-15 0 0.7347 0.2592 0.00109 0.0002941 0.002668 -1 0.006063 8.377 6.637 6.036 5.827
0.0060543 -0.4 10.07918 0.4699116945 2.205165254 0.469 -1.409 3.5772 4.779 1 0 0.545 0 0 0 0 0 -1 -2.92e-15 0 0.7347 0.2592 0.00109 0.0002941 0.002668 -1 0.006063 8.292 6.562 5.958 5.751
