# downloaded from PARSEC/CMD via ezpadova
# component=thick family=thick_disk component_index=7 logAge=10.07918 MH=-0.6 photometric_system=twomass
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Jmag Hmag Ksmag
0.0038518 -0.6 10.07918 0.0900000036 1.081689593 0.09 -3.304 3.4144 5.306 1 0 0.545 0 0 0 0 0 -1 -4.58e-17 0 0.7384 0.2577 0.0006997 0.0001887 0.001712 -1 0.003891 13.03 10.826 10.409 10.225
0.0038518 -0.6 10.07918 0.0930351466 1.110143542 0.093 -3.238 3.4237 5.291 1 0 0.545 0 0 0 0 0 -1 -5.35e-17 0 0.7382 0.2579 0.0006997 0.0001887 0.001712 -1 0.003891 12.864 10.681 10.25 10.058
0.0038518 -0.6 10.07918 0.0999553651 1.170733441 0.1 -3.094 3.4438 5.259 1 0 0.545 0 0 0 0 0 -1 -7.48e-17 0 0.7376 0.2585 0.0006997 0.0001887 0.001712 -1 0.003891 12.505 10.381 9.913 9.707
0.0038518 -0.6 10.07918 0.1134802997 1.27476317 0.113 -2.904 3.4668 5.216 1 0 0.545 0 0 0 0 0 -1 -1.14e-16 0 0.7365 0.2596 0.0006997 0.0001887 0.001712 -1 0.003891 12.031 9.977 9.476 9.257
0.0038518 -0.6 10.07918 0.1198660806 1.318432194 0.12 -2.822 3.4768 5.198 1 0 0.545 0 0 0 0 0 -1 -1.38e-16 0 0.7361 0.26 0.0006997 0.0001887 0.001712 -1 0.003891 11.826 9.803 9.29 9.068
0.0038518 -0.6 10.07918 0.139776811 1.437247587 0.14 -2.637 3.496 5.156 1 0 0.545 0 0 0 0 0 -1 -1.24e-16 0 0.7348 0.2613 0.0006997 0.0001887 0.001712 -1 0.003891 11.362 9.397 8.868 8.644
0.0038518 -0.6 10.07918 0.159687534 1.535874577 0.16 -2.493 3.5091 5.122 1 0 0.545 0 0 0 0 0 -1 -2.78e-16 0 0.7336 0.2625 0.0006997 0.0001887 0.001712 -1 0.003891 11.002 9.077 8.539 8.315
0.0038518 -0.6 10.07918 0.199508965 1.692210573 0.199 -2.268 3.5266 5.065 1 0 0.545 0 0 0 0 0 -1 -4.45e-16 0 0.732 0.2641 0.0006997 0.0001888 0.001712 -1 0.003891 10.441 8.568 8.019 7.8
0.0038518 -0.6 10.07918 0.2492858022 1.8385096 0.249 -2.059 3.5398 5.004 1 0 0.545 0 0 0 0 0 -1 -8.47e-19 0 0.7313 0.2648 0.0006996 0.0001888 0.001712 -1 0.003891 9.917 8.081 7.525 7.309
0.0038518 -0.6 10.07918 0.2990626097 1.951032879 0.299 -1.897 3.5489 4.958 1 0 0.545 0 0 0 0 0 -1 -7.28e-16 0 0.7313 0.2648 0.0006996 0.0001888 0.001712 -1 0.003891 9.513 7.703 7.141 6.927
0.0038518 -0.6 10.07918 0.3488393724 2.041511129 0.349 -1.758 3.5569 4.919 1 0 0.545 0 0 0 0 0 -1 -1.22e-15 0 0.7398 0.2563 0.0006997 0.0001887 0.001712 -1 0.003891 9.166 7.381 6.812 6.6
0.0038518 -0.6 10.07918 0.3986161947 2.116591546 0.398 -1.604 3.5687 4.869 1 0 0.545 0 0 0 0 0 -1 -1.82e-15 0 0.7402 0.2559 0.0006997 0.0001887 0.001712 -1 0.003891 8.779 7.03 6.452 6.242
0.0038518 -0.6 10.07918 0.4483930469 2.180376786 0.448 -1.433 3.5837 4.809 1 0 0.545 0 0 0 0 0 -1 -2.73e-15 0 0.7402 0.2559 0.0006997 0.0001887 0.001712 -1 0.003891 8.353 6.647 6.057 5.855
0.0038518 -0.6 10.07918 0.4981698394 2.235562997 0.498 -1.245 3.6052 4.753 1 0 0.545 0 0 0 0 0 -1 -4.26e-15 0 0.7402 0.2559 0.0006997 0.0001887 0.001712 -1 0.003891 7.882 6.234 5.623 5.446
0.0038518 -0.6 10.07918 0.5479466915 2.281950922 0.547 -1.03 3.6359 4.702 1 0 0.544 0 0 0 0 0 -1 -7.07e-15 0 0.7713 0.2252 0.0006207 0.0001675 0.00152 -1 0.003491 7.344 5.772 5.143 5.014
0.0038518 -0.6 10.07918 0.5974621773 2.319392846 0.597 -0.828 3.6688 4.669 1 0 0.544 0 0 0 0 0 -1 -1.12e-14 0 0.7776 0.2191 0.0006074 0.000164 0.001489 -1 0.003312 6.839 5.362 4.791 4.696
0.0038518 -0.6 10.07918 0.5977234244 2.319571556 0.597 -0.827 3.669 4.669 1 0 0.544 0 0 0 0 0 -1 -1.12e-14 0 0.7776 0.2191 0.0006073 0.000164 0.001489 -1 0.003311 6.837 5.36 4.789 4.694
0.0038518 -0.6 10.07918 0.647500217 2.350619674 0.647 -0.624 3.7021 4.634 1 0 0.543 0 0 0 0 0 -1 -1.79e-14 0 0.783 0.2136 0.0005947 0.0001607 0.001459 -1 0.003327 6.331 4.97 4.5 4.422
0.0038518 -0.6 10.07918 0.6500179172 2.352045426 0.65 -0.614 3.7037 4.632 1 0 0.543 0 0 0 0 0 -1 -1.83e-14 0 0.7834 0.2133 0.000594 0.0001604 0.001457 -1 0.003309 6.306 4.95 4.485 4.408
0.0038518 -0.6 10.07918 0.661683023 2.358488761 0.661 -0.567 3.7108 4.621 1 0 0.544 0 0 0 0 0 -1 -2.04e-14 0 0.785 0.2117 0.0005903 0.0001595 0.001448 -1 0.003326 6.188 4.86 4.415 4.341
