# downloaded from PARSEC/CMD via ezpadova
# component=thin5 family=thin_disk component_index=4 logAge=9.60745502321467 MH=-0.25 photometric_system=twomass
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Jmag Hmag Ksmag
0.0084736 -0.25 9.60746 0.0900000036 1.081689593 0.09 -3.375 3.3846 5.257 1 0 0.545 0 0 0 0 0 -1 -4.16e-17 0 0.727 0.2645 0.001532 0.0004131 0.003747 -1 0.008515 13.206 11.035 10.495 10.263
0.0084736 -0.25 9.60746 0.1000000015 1.171106412 0.1 -3.176 3.4135 5.22 1 0 0.545 0 0 0 0 0 -1 -6.52e-17 0 0.7267 0.2648 0.001532 0.0004131 0.003747 -1 0.008515 12.709 10.54 10 9.763
0.0084736 -0.25 9.60746 0.1200000048 1.319315474 0.12 -2.911 3.4464 5.166 1 0 0.545 0 0 0 0 0 -1 -1.16e-16 0 0.7263 0.2652 0.001532 0.0004131 0.003747 -1 0.008515 12.048 9.958 9.401 9.149
0.0084736 -0.25 9.60746 0.1400000006 1.438452672 0.14 -2.728 3.4657 5.127 1 0 0.545 0 0 0 0 0 -1 -1.72e-16 0 0.726 0.2655 0.001532 0.0004131 0.003747 -1 0.008515 11.59 9.553 8.987 8.734
0.0084736 -0.25 9.60746 0.1599999964 1.537293155 0.16 -2.586 3.4793 5.097 1 0 0.545 0 0 0 0 0 -1 -2.31e-16 0 0.7256 0.2659 0.001532 0.0004131 0.003747 -1 0.008515 11.234 9.233 8.663 8.412
0.0084736 -0.25 9.60746 0.200000003 1.693879086 0.2 -2.37 3.4975 5.051 1 0 0.545 0 0 0 0 0 -1 -3.58e-16 0 0.7251 0.2664 0.001532 0.0004131 0.003747 -1 0.008515 10.694 8.743 8.169 7.924
0.0084736 -0.25 9.60746 0.2254160643 1.773609254 0.225 -2.261 3.5055 5.026 1 0 0.545 0 0 0 0 0 -1 -4.45e-16 0 0.7248 0.2667 0.001532 0.0004131 0.003747 -1 0.008515 10.423 8.493 7.917 7.676
0.0084736 -0.25 9.60746 0.25 1.8403258 0.25 -2.167 3.5124 5.005 1 0 0.545 0 0 0 0 0 -1 -5.38e-16 0 0.7245 0.2669 0.001532 0.0004131 0.003747 -1 0.008515 10.188 8.277 7.698 7.461
0.0084736 -0.25 9.60746 0.3000000119 1.952913977 0.3 -2.006 3.5229 4.965 1 0 0.545 0 0 0 0 0 -1 -7.44e-16 0 0.7241 0.2673 0.001531 0.0004131 0.003747 -1 0.008516 9.785 7.902 7.318 7.086
0.0084736 -0.25 9.60746 0.3109349608 1.974307945 0.311 -1.97 3.5249 4.952 1 0 0.545 0 0 0 0 0 -1 -8.05e-16 0 0.7251 0.2664 0.001531 0.0004131 0.003747 -1 0.008516 9.696 7.817 7.233 7.001
0.0084736 -0.25 9.60746 0.3500000536 2.043417562 0.35 -1.849 3.5315 4.909 0 0 0.545 0 0 0 0 0 -1 -1.06e-15 0 0.7273 0.2642 0.001532 0.0004131 0.003747 -1 0.008515 9.393 7.531 6.942 6.714
0.0084736 -0.25 9.60746 0.4000000358 2.118502481 0.4 -1.702 3.5426 4.864 1 0 0.545 0 0 0 0 0 -1 -1.46e-15 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 9.025 7.193 6.597 6.373
0.0084736 -0.25 9.60746 0.4488661289 2.180938276 0.449 -1.547 3.5556 4.811 1 0 0.545 0 0 0 0 0 -1 -2.09e-15 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 8.637 6.84 6.234 6.016
0.0084736 -0.25 9.60746 0.4500000179 2.182280936 0.45 -1.543 3.5559 4.81 1 0 0.545 0 0 0 0 0 -1 -2.11e-15 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 8.628 6.833 6.226 6.008
0.0084736 -0.25 9.60746 0.5 2.237454153 0.5 -1.376 3.5731 4.757 1 0 0.545 0 0 0 0 0 -1 -3.12e-15 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 8.21 6.465 5.845 5.636
0.0084736 -0.25 9.60746 0.5497549772 2.283455287 0.549 -1.2 3.595 4.709 1 0 0.545 0 0 0 0 0 -1 -4.73e-15 0 0.7377 0.2541 0.001477 0.0003987 0.003616 -1 0.00821 7.769 6.083 5.444 5.258
0.0084736 -0.25 9.60746 0.5500000119 2.283658263 0.55 -1.199 3.5951 4.709 1 0 0.545 0 0 0 0 0 -1 -4.74e-15 0 0.7378 0.254 0.001477 0.0003986 0.003615 -1 0.008209 7.767 6.082 5.442 5.257
0.0084736 -0.25 9.60746 0.5845284462 2.310315141 0.584 -1.077 3.6137 4.688 1 0 0.545 0 0 0 0 0 -1 -6.23e-15 0 0.7388 0.253 0.001472 0.0003971 0.003602 -1 0.008189 7.462 5.822 5.168 5.011
0.0084736 -0.25 9.60746 0.6000000238 2.321121326 0.6 -1.025 3.6217 4.679 1 0 0.545 0 0 0 0 0 -1 -7.01e-15 0 0.7393 0.2525 0.001469 0.0003964 0.003596 -1 0.008181 7.331 5.709 5.052 4.908
0.0084736 -0.25 9.60746 0.6499999762 2.352035311 0.65 -0.852 3.652 4.663 1 0 0.544 0 0 0 0 0 -1 -1.02e-14 0 0.7408 0.2511 0.001462 0.0003945 0.003579 -1 0.008127 6.901 5.356 4.733 4.627
