# downloaded from PARSEC/CMD via ezpadova
# component=thin5 family=thin_disk component_index=4 logAge=9.60745502321467 MH=0.25 photometric_system=roman2021
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag F062mag F087mag F106mag F129mag F158mag F184mag F146mag F213mag SNprismmag Grism_1stOrdermag Grism_0thOrdermag
0.025095 0.25 9.60746 0.0955969095 1.133236387 0.095 -3.349 3.3621 5.168 1 0 0.545 0 0 0 0 0 -1 -4.75e-17 0 0.6798 0.2946 0.004602 0.001242 0.01126 -1 0.0256 13.143 16.228 12.852 11.658 11.006 10.586 10.441 11.017 10.184 11.409 10.913 10.559
0.025095 0.25 9.60746 0.1055120975 1.21556776 0.105 -3.209 3.38 5.141 1 0 0.545 0 0 0 0 0 -1 -6.44e-17 0 0.6797 0.2947 0.004602 0.001242 0.01126 -1 0.0256 12.793 15.872 12.502 11.307 10.656 10.238 10.09 10.667 9.833 11.059 10.563 10.209
0.025095 0.25 9.60746 0.1253425032 1.353540291 0.125 -2.986 3.4066 5.099 1 0 0.545 0 0 0 0 0 -1 -1.04e-16 0 0.6794 0.295 0.004602 0.001242 0.01126 -1 0.0256 12.234 15.304 11.945 10.748 10.099 9.682 9.531 10.11 9.274 10.502 10.006 9.65
0.025095 0.25 9.60746 0.145172894 1.465702437 0.145 -2.816 3.4252 5.068 1 0 0.545 0 0 0 0 0 -1 -1.48e-16 0 0.6792 0.2952 0.004602 0.001242 0.01126 -1 0.0256 11.81 14.664 11.46 10.321 9.685 9.27 9.114 9.693 8.868 10.081 9.592 9.232
0.025095 0.25 9.60746 0.1650032997 1.559528955 0.165 -2.682 3.4387 5.043 1 0 0.545 0 0 0 0 0 -1 -1.94e-16 0 0.6789 0.2955 0.004602 0.001242 0.01126 -1 0.0256 11.475 13.996 11.024 9.982 9.367 8.953 8.792 9.37 8.563 9.749 9.273 8.908
0.025095 0.25 9.60746 0.2046640813 1.709466363 0.204 -2.47 3.4583 5.003 1 0 0.545 0 0 0 0 0 -1 -2.97e-16 0 0.6785 0.2959 0.004602 0.001242 0.01126 -1 0.0256 10.946 13.036 10.369 9.454 8.866 8.451 8.286 8.861 8.081 9.227 8.771 8.399
0.025095 0.25 9.60746 0.2542400956 1.850971178 0.254 -2.272 3.4741 4.963 1 0 0.545 0 0 0 0 0 -1 -4.4e-16 0 0.6781 0.2963 0.004602 0.001242 0.01126 -1 0.0256 10.45 12.248 9.792 8.965 8.395 7.978 7.812 8.384 7.624 8.739 8.298 7.923
0.025095 0.25 9.60746 0.3046671152 1.962167088 0.304 -2.107 3.4864 4.925 1 0 0.545 0 0 0 0 0 -1 -6.14e-16 0 0.6781 0.2963 0.004602 0.001242 0.01126 -1 0.0256 10.036 11.62 9.325 8.56 8.004 7.583 7.415 7.988 7.242 8.334 7.904 7.525
0.025095 0.25 9.60746 0.3311161399 2.01133496 0.331 -2.021 3.4917 4.898 0 0 0.545 0 0 0 0 0 -1 -7.4e-16 0 0.6795 0.2949 0.004602 0.001242 0.01126 -1 0.0256 9.823 11.322 9.093 8.352 7.8 7.377 7.209 7.782 7.041 8.125 7.699 7.317
0.025095 0.25 9.60746 0.3502979279 2.043905499 0.35 -1.962 3.4953 4.878 0 0 0.545 0 0 0 0 0 -1 -8.44e-16 0 0.6801 0.2943 0.004602 0.001242 0.01126 -1 0.0256 9.676 11.129 8.935 8.207 7.659 7.234 7.065 7.639 6.902 7.98 7.557 7.173
0.025095 0.25 9.60746 0.3533920944 2.048942254 0.353 -1.953 3.4958 4.874 0 0 0.545 0 0 0 0 0 -1 -8.61e-16 0 0.6801 0.2943 0.004602 0.001242 0.01126 -1 0.0256 9.653 11.098 8.91 8.185 7.637 7.212 7.043 7.616 6.88 7.957 7.534 7.151
