# downloaded from PARSEC/CMD via ezpadova
# component=thin5 family=thin_disk component_index=4 logAge=9.60745502321467 MH=-0.5 photometric_system=roman2021
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag F062mag F087mag F106mag F129mag F158mag F184mag F146mag F213mag SNprismmag Grism_1stOrdermag Grism_0thOrdermag
0.0048313 -0.5 9.60746 0.0900000036 1.081689593 0.09 -3.326 3.4055 5.293 1 0 0.545 0 0 0 0 0 -1 -4.46e-17 0 0.7371 0.258 0.0008868 0.0002392 0.00217 -1 0.004931 13.086 15.762 12.479 11.513 10.935 10.612 10.532 10.984 10.308 11.328 10.879 10.63
0.0048313 -0.5 9.60746 0.1000000015 1.171106412 0.1 -3.117 3.4354 5.249 1 0 0.545 0 0 0 0 0 -1 -7.21e-17 0 0.7368 0.2583 0.0008868 0.0002392 0.00217 -1 0.004931 12.564 14.855 11.88 11.009 10.447 10.102 10.001 10.479 9.791 10.817 10.381 10.101
0.0048313 -0.5 9.60746 0.1199999973 1.319315425 0.12 -2.85 3.4676 5.189 1 0 0.545 0 0 0 0 0 -1 -1.31e-16 0 0.7363 0.2587 0.0008868 0.0002392 0.00217 -1 0.004931 11.894 13.585 11.095 10.374 9.84 9.466 9.342 9.848 9.155 10.171 9.76 9.443
0.0048313 -0.5 9.60746 0.1370213777 1.422160762 0.137 -2.69 3.4843 5.154 1 0 0.545 0 0 0 0 0 -1 -1.83e-16 0 0.736 0.2591 0.0008868 0.0002392 0.00217 -1 0.004931 11.496 12.899 10.653 9.999 9.478 9.093 8.96 9.476 8.786 9.791 9.392 9.06
0.0048313 -0.5 9.60746 0.1400000006 1.438452672 0.14 -2.665 3.487 5.148 1 0 0.545 0 0 0 0 0 -1 -1.94e-16 0 0.7359 0.2591 0.0008868 0.0002392 0.00217 -1 0.004931 11.431 12.788 10.583 9.938 9.42 9.033 8.898 9.417 8.727 9.73 9.333 8.999
0.0048313 -0.5 9.60746 0.1566586643 1.521933775 0.157 -2.545 3.498 5.122 1 0 0.545 0 0 0 0 0 -1 -2.49e-16 0 0.7356 0.2595 0.0008868 0.0002392 0.00217 -1 0.004932 11.132 12.319 10.263 9.656 9.146 8.754 8.614 9.137 8.452 9.446 9.057 8.714
0.0048313 -0.5 9.60746 0.1599999964 1.537293155 0.16 -2.522 3.5001 5.117 1 0 0.545 0 0 0 0 0 -1 -2.61e-16 0 0.7355 0.2595 0.0008868 0.0002392 0.00217 -1 0.004931 11.076 12.232 10.203 9.603 9.094 8.702 8.561 9.085 8.4 9.393 9.005 8.661
0.0048313 -0.5 9.60746 0.1999999881 1.693879036 0.2 -2.306 3.518 5.069 1 0 0.545 0 0 0 0 0 -1 -4.06e-16 0 0.7349 0.2602 0.0008868 0.0002392 0.00217 -1 0.004931 10.535 11.449 9.64 9.093 8.596 8.196 8.047 8.578 7.901 8.878 8.502 8.146
0.0048313 -0.5 9.60746 0.25 1.8403258 0.25 -2.104 3.5322 5.02 1 0 0.545 0 0 0 0 0 -1 -6.11e-16 0 0.7343 0.2607 0.0008868 0.0002392 0.00217 -1 0.004931 10.029 10.788 9.123 8.611 8.124 7.719 7.563 8.1 7.428 8.395 8.026 7.662
0.0048313 -0.5 9.60746 0.3000000119 1.952913977 0.3 -1.943 3.5419 4.978 1 0 0.545 0 0 0 0 0 -1 -8.47e-16 0 0.734 0.2611 0.0008868 0.0002393 0.00217 -1 0.004931 9.628 10.294 8.718 8.226 7.746 7.336 7.175 7.717 7.048 8.009 7.645 7.274
