# downloaded from PARSEC/CMD via ezpadova
# component=thin4 family=thin_disk component_index=3 logAge=9.397940008672037 MH=-0.5 photometric_system=twomass
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Jmag Hmag Ksmag
0.0048313 -0.5 9.39794 0.0900000036 1.081689593 0.09 -3.327 3.4055 5.293 0 0 0.545 0 0 0 0 0 -1 -4.46e-17 0 0.7373 0.2577 0.0008868 0.0002392 0.00217 -1 0.004931 13.086 10.891 10.437 10.238
0.0048313 -0.5 9.39794 0.095227614 1.129957329 0.095 -3.215 3.4214 5.269 1 0 0.545 0 0 0 0 0 -1 -5.77e-17 0 0.7372 0.2578 0.0008868 0.0002392 0.00217 -1 0.004931 12.807 10.625 10.163 9.958
0.0048313 -0.5 9.39794 0.1000000015 1.171106412 0.1 -3.118 3.4353 5.249 1 0 0.545 0 0 0 0 0 -1 -7.21e-17 0 0.7371 0.2579 0.0008868 0.0002392 0.00217 -1 0.004931 12.565 10.424 9.942 9.725
0.0048313 -0.5 9.39794 0.1140799969 1.278998691 0.114 -2.925 3.4585 5.206 1 0 0.545 0 0 0 0 0 -1 -1.11e-16 0 0.737 0.2581 0.0008868 0.0002392 0.00217 -1 0.004931 12.081 10.009 9.498 9.269
0.0048313 -0.5 9.39794 0.1199999973 1.319315425 0.12 -2.85 3.4675 5.189 1 0 0.545 0 0 0 0 0 -1 -1.3e-16 0 0.7369 0.2582 0.0008868 0.0002392 0.00217 -1 0.004931 11.896 9.849 9.33 9.099
0.0048313 -0.5 9.39794 0.1400000006 1.438452672 0.14 -2.665 3.4869 5.148 1 0 0.545 0 0 0 0 0 -1 -1.94e-16 0 0.7366 0.2585 0.0008868 0.0002392 0.00217 -1 0.004931 11.433 9.444 8.909 8.676
0.0048313 -0.5 9.39794 0.1599999964 1.537293155 0.16 -2.523 3.5 5.117 1 0 0.545 0 0 0 0 0 -1 -2.6e-16 0 0.7364 0.2587 0.0008868 0.0002392 0.00217 -1 0.004931 11.078 9.128 8.585 8.354
0.0048313 -0.5 9.39794 0.1999999881 1.693879036 0.2 -2.308 3.5178 5.07 1 0 0.545 0 0 0 0 0 -1 -4.04e-16 0 0.736 0.2591 0.0008868 0.0002392 0.00217 -1 0.004931 10.539 8.641 8.089 7.862
0.0048313 -0.5 9.39794 0.25 1.8403258 0.25 -2.108 3.5321 5.025 1 0 0.545 0 0 0 0 0 -1 -6.02e-16 0 0.7356 0.2595 0.0008868 0.0002392 0.00217 -1 0.004931 10.041 8.182 7.623 7.402
0.0048313 -0.5 9.39794 0.3000000119 1.952913977 0.3 -1.951 3.5419 4.986 1 0 0.545 0 0 0 0 0 -1 -8.24e-16 0 0.7353 0.2597 0.0008868 0.0002392 0.00217 -1 0.004931 9.648 7.817 7.252 7.033
0.0048313 -0.5 9.39794 0.3461715281 2.037097729 0.346 -1.805 3.5493 4.931 0 0 0.545 0 0 0 0 0 -1 -1.15e-15 0 0.7375 0.2576 0.0008868 0.0002392 0.00217 -1 0.004931 9.282 7.471 6.9 6.684
0.0048313 -0.5 9.39794 0.3499999642 2.043417416 0.35 -1.793 3.5498 4.927 0 0 0.545 0 0 0 0 0 -1 -1.18e-15 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 9.253 7.444 6.872 6.656
0.0048313 -0.5 9.39794 0.3614490628 2.061792915 0.361 -1.757 3.5526 4.916 0 0 0.545 0 0 0 0 0 -1 -1.27e-15 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 9.163 7.362 6.788 6.573
0.0048313 -0.5 9.39794 0.3999999762 2.118502399 0.4 -1.644 3.5612 4.881 0 0 0.545 0 0 0 0 0 -1 -1.63e-15 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 8.881 7.106 6.525 6.312
0.0048313 -0.5 9.39794 0.4499999881 2.182280901 0.45 -1.48 3.5754 4.824 1 0 0.545 0 0 0 0 0 -1 -2.4e-15 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 8.47 6.737 6.145 5.938
0.0048313 -0.5 9.39794 0.4999999404 2.237454072 0.5 -1.306 3.5939 4.77 1 0 0.545 0 0 0 0 0 -1 -3.62e-15 0 0.7376 0.2575 0.0008868 0.0002392 0.00217 -1 0.004931 8.034 6.354 5.746 5.554
0.0048313 -0.5 9.39794 0.5191153884 2.256328043 0.519 -1.233 3.6037 4.753 1 0 0.545 0 0 0 0 0 -1 -4.28e-15 0 0.7407 0.2544 0.0008768 0.0002366 0.002146 -1 0.004862 7.853 6.198 5.58 5.402
0.0048313 -0.5 9.39794 0.5500000119 2.283658263 0.55 -1.123 3.6186 4.727 1 0 0.545 0 0 0 0 0 -1 -5.52e-15 0 0.7446 0.2506 0.0008645 0.0002333 0.002116 -1 0.004782 7.577 5.958 5.325 5.172
0.0048313 -0.5 9.39794 0.573436439 2.302153831 0.573 -1.038 3.6323 4.715 1 0 0.545 0 0 0 0 0 -1 -6.67e-15 0 0.7451 0.2501 0.0008628 0.0002329 0.002112 -1 0.004772 7.365 5.779 5.143 5.011
0.0048313 -0.5 9.39794 0.5999999642 2.321121285 0.6 -0.946 3.6472 4.702 1 0 0.545 0 0 0 0 0 -1 -8.18e-15 0 0.7457 0.2495 0.000861 0.0002324 0.002108 -1 0.004787 7.134 5.588 4.966 4.853
0.0048313 -0.5 9.39794 0.6499999166 2.352035277 0.65 -0.776 3.6768 4.686 1 0 0.545 0 0 0 0 0 -1 -1.18e-14 0 0.7469 0.2484 0.000858 0.0002316 0.0021 -1 0.004776 6.709 5.253 4.702 4.613
0.0048313 -0.5 9.39794 0.6999999881 2.377926697 0.7 -0.617 3.7037 4.667 1 0 0.545 0 0 0 0 0 -1 -1.68e-14 0 0.7483 0.247 0.0008539 0.0002305 0.002091 -1 0.004751 6.313 4.95 4.482 4.407
0.0048313 -0.5 9.39794 0.73847121 2.395127753 0.738 -0.502 3.723 4.652 1 0 0.539 0 0 0 0 0 -1 -2.17e-14 0 0.7495 0.2458 0.0008415 0.0002293 0.002082 -1 0.004719 6.025 4.736 4.322 4.255
