# downloaded from PARSEC/CMD via ezpadova
# component=thin4 family=thin_disk component_index=3 logAge=9.397940008672037 MH=-0.5 photometric_system=ubvrijhk
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag Umag Bmag Vmag Rmag Imag Jmag Hmag Kmag
0.0048313 -0.5 9.39794 0.0900000036 1.081689593 0.09 -3.327 3.4055 5.293 0 0 0.545 0 0 0 0 0 -1 -4.46e-17 0 0.7373 0.2577 0.0008868 0.0002392 0.00217 -1 0.004931 13.086 22.41 19.68 17.692 15.4 13.113 10.95 10.483 10.253
0.0048313 -0.5 9.39794 0.095227614 1.129957329 0.095 -3.215 3.4214 5.269 1 0 0.545 0 0 0 0 0 -1 -5.77e-17 0 0.7372 0.2578 0.0008868 0.0002392 0.00217 -1 0.004931 12.807 21.876 19.235 17.267 15.043 12.798 10.684 10.209 9.973
0.0048313 -0.5 9.39794 0.1000000015 1.171106412 0.1 -3.118 3.4353 5.249 1 0 0.545 0 0 0 0 0 -1 -7.21e-17 0 0.7371 0.2579 0.0008868 0.0002392 0.00217 -1 0.004931 12.565 20.902 18.485 16.575 14.549 12.431 10.483 9.986 9.739
0.0048313 -0.5 9.39794 0.1140799969 1.278998691 0.114 -2.925 3.4585 5.206 1 0 0.545 0 0 0 0 0 -1 -1.11e-16 0 0.737 0.2581 0.0008868 0.0002392 0.00217 -1 0.004931 12.081 19.329 17.216 15.401 13.668 11.769 10.066 9.538 9.281
0.0048313 -0.5 9.39794 0.1199999973 1.319315425 0.12 -2.85 3.4675 5.189 1 0 0.545 0 0 0 0 0 -1 -1.3e-16 0 0.7369 0.2582 0.0008868 0.0002392 0.00217 -1 0.004931 11.896 18.751 16.749 14.964 13.335 11.525 9.906 9.369 9.11
0.0048313 -0.5 9.39794 0.1400000006 1.438452672 0.14 -2.665 3.4869 5.148 1 0 0.545 0 0 0 0 0 -1 -1.94e-16 0 0.7366 0.2585 0.0008868 0.0002392 0.00217 -1 0.004931 11.433 17.492 15.711 13.988 12.558 10.954 9.5 8.946 8.687
0.0048313 -0.5 9.39794 0.1599999964 1.537293155 0.16 -2.523 3.5 5.117 1 0 0.545 0 0 0 0 0 -1 -2.6e-16 0 0.7364 0.2587 0.0008868 0.0002392 0.00217 -1 0.004931 11.078 16.661 15.012 13.332 12.013 10.542 9.183 8.621 8.365
0.0048313 -0.5 9.39794 0.1999999881 1.693879036 0.2 -2.308 3.5178 5.07 1 0 0.545 0 0 0 0 0 -1 -4.04e-16 0 0.736 0.2591 0.0008868 0.0002392 0.00217 -1 0.004931 10.539 15.567 14.066 12.446 11.242 9.944 8.695 8.123 7.874
0.0048313 -0.5 9.39794 0.25 1.8403258 0.25 -2.108 3.5321 5.025 1 0 0.545 0 0 0 0 0 -1 -6.02e-16 0 0.7356 0.2595 0.0008868 0.0002392 0.00217 -1 0.004931 10.041 14.699 13.291 11.727 10.595 9.411 8.236 7.656 7.415
0.0048313 -0.5 9.39794 0.3000000119 1.952913977 0.3 -1.951 3.5419 4.986 1 0 0.545 0 0 0 0 0 -1 -8.24e-16 0 0.7353 0.2597 0.0008868 0.0002392 0.00217 -1 0.004931 9.648 14.084 12.728 11.204 10.112 9 7.87 7.284 7.048
