# downloaded from PARSEC/CMD via ezpadova
# component=thin4 family=thin_disk component_index=3 logAge=9.397940008672037 MH=-0.25 photometric_system=roman2021
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag F062mag F087mag F106mag F129mag F158mag F184mag F146mag F213mag SNprismmag Grism_1stOrdermag Grism_0thOrdermag
0.0084736 -0.25 9.39794 0.0900000036 1.081689593 0.09 -3.375 3.3845 5.257 0 0 0.545 0 0 0 0 0 -1 -4.17e-17 0 0.7271 0.2644 0.001532 0.0004131 0.003747 -1 0.008516 13.206 16.064 12.731 11.683 11.063 10.677 10.577 11.09 10.339 11.456 10.985 10.683
0.0084736 -0.25 9.39794 0.096192047 1.138486244 0.096 -3.249 3.4028 5.233 0 0 0.545 0 0 0 0 0 -1 -5.52e-17 0 0.727 0.2644 0.001532 0.0004131 0.003747 -1 0.008515 12.893 15.745 12.419 11.37 10.751 10.365 10.262 10.777 10.024 11.143 10.672 10.369
0.0084736 -0.25 9.39794 0.1000000015 1.171106412 0.1 -3.176 3.4134 5.219 0 0 0.545 0 0 0 0 0 -1 -6.52e-17 0 0.727 0.2645 0.001532 0.0004131 0.003747 -1 0.008515 12.71 15.558 12.237 11.187 10.569 10.183 10.079 10.594 9.84 10.961 10.49 10.186
0.0084736 -0.25 9.39794 0.1021927074 1.189166066 0.102 -3.144 3.4173 5.213 0 0 0.545 0 0 0 0 0 -1 -6.98e-17 0 0.727 0.2645 0.001532 0.0004131 0.003747 -1 0.008515 12.631 15.449 12.152 11.109 10.492 10.106 10 10.517 9.762 10.883 10.413 10.107
0.0084736 -0.25 9.39794 0.1200000048 1.319315474 0.12 -2.912 3.4463 5.166 1 0 0.545 0 0 0 0 0 -1 -1.16e-16 0 0.7268 0.2647 0.001532 0.0004131 0.003747 -1 0.008515 12.049 14.243 11.416 10.539 9.957 9.558 9.428 9.964 9.216 10.315 9.87 9.535
0.0084736 -0.25 9.39794 0.1400000006 1.438452672 0.14 -2.729 3.4656 5.127 1 0 0.545 0 0 0 0 0 -1 -1.72e-16 0 0.7266 0.2649 0.001532 0.0004131 0.003747 -1 0.008515 11.592 13.399 10.87 10.096 9.536 9.129 8.988 9.532 8.794 9.872 9.444 9.094
0.0084736 -0.25 9.39794 0.1599999964 1.537293155 0.16 -2.586 3.4791 5.097 1 0 0.545 0 0 0 0 0 -1 -2.3e-16 0 0.7263 0.2652 0.001532 0.0004131 0.003747 -1 0.008515 11.236 12.799 10.464 9.752 9.207 8.797 8.649 9.197 8.468 9.529 9.112 8.754
0.0084736 -0.25 9.39794 0.200000003 1.693879086 0.2 -2.371 3.4974 5.051 1 0 0.545 0 0 0 0 0 -1 -3.57e-16 0 0.726 0.2655 0.001532 0.0004131 0.003747 -1 0.008515 10.697 11.956 9.872 9.236 8.708 8.293 8.138 8.69 7.975 9.011 8.609 8.242
0.0084736 -0.25 9.39794 0.25 1.8403258 0.25 -2.171 3.5123 5.008 1 0 0.545 0 0 0 0 0 -1 -5.32e-16 0 0.7256 0.2658 0.001532 0.0004131 0.003747 -1 0.008516 10.197 11.252 9.341 8.755 8.24 7.822 7.662 8.216 7.512 8.529 8.139 7.765
0.0084736 -0.25 9.39794 0.3365458846 2.02079883 0.337 -1.893 3.5293 4.927 0 0 0.545 0 0 0 0 0 -1 -9.52e-16 0 0.7271 0.2644 0.001532 0.0004131 0.003747 -1 0.008515 9.503 10.364 8.624 8.086 7.585 7.159 6.993 7.552 6.858 7.858 7.478 7.094
0.0084736 -0.25 9.39794 0.3483773172 2.040749901 0.348 -1.857 3.5312 4.913 0 0 0.545 0 0 0 0 0 -1 -1.03e-15 0 0.7273 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 9.412 10.253 8.531 7.997 7.497 7.071 6.903 7.463 6.77 7.769 7.39 7.004
0.0084736 -0.25 9.39794 0.3500000536 2.043417562 0.35 -1.852 3.5315 4.912 0 0 0.545 0 0 0 0 0 -1 -1.04e-15 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 9.4 10.239 8.519 7.986 7.487 7.06 6.892 7.453 6.759 7.758 7.379 6.993
0.0084736 -0.25 9.39794 0.3565190136 2.053974414 0.357 -1.832 3.533 4.906 0 0 0.545 0 0 0 0 0 -1 -1.09e-15 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 9.349 10.174 8.467 7.937 7.439 7.011 6.843 7.404 6.711 7.709 7.331 6.944
0.0084736 -0.25 9.39794 0.4000000358 2.118502481 0.4 -1.706 3.5426 4.868 0 0 0.545 0 0 0 0 0 -1 -1.44e-15 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 9.035 9.768 8.145 7.639 7.147 6.714 6.54 7.107 6.417 7.409 7.035 6.64
0.0084736 -0.25 9.39794 0.4464952052 2.178116517 0.446 -1.558 3.5551 4.818 1 0 0.545 0 0 0 0 0 -1 -2.03e-15 0 0.7274 0.2641 0.001532 0.0004131 0.003747 -1 0.008515 8.665 9.288 7.769 7.291 6.807 6.368 6.185 6.76 6.073 7.059 6.691 6.285
