# downloaded from PARSEC/CMD via ezpadova
# component=thin4 family=thin_disk component_index=3 logAge=9.397940008672037 MH=-0.5 photometric_system=roman2021
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag F062mag F087mag F106mag F129mag F158mag F184mag F146mag F213mag SNprismmag Grism_1stOrdermag Grism_0thOrdermag
0.0048313 -0.5 9.39794 0.0900000036 1.081689593 0.09 -3.327 3.4055 5.293 0 0 0.545 0 0 0 0 0 -1 -4.46e-17 0 0.7373 0.2577 0.0008868 0.0002392 0.00217 -1 0.004931 13.086 15.762 12.479 11.514 10.935 10.612 10.532 10.984 10.309 11.329 10.88 10.63
0.0048313 -0.5 9.39794 0.095227614 1.129957329 0.095 -3.215 3.4214 5.269 1 0 0.545 0 0 0 0 0 -1 -5.77e-17 0 0.7372 0.2578 0.0008868 0.0002392 0.00217 -1 0.004931 12.807 15.391 12.184 11.239 10.665 10.336 10.249 10.709 10.028 11.052 10.606 10.348
0.0048313 -0.5 9.39794 0.1000000015 1.171106412 0.1 -3.118 3.4353 5.249 1 0 0.545 0 0 0 0 0 -1 -7.21e-17 0 0.7371 0.2579 0.0008868 0.0002392 0.00217 -1 0.004931 12.565 14.858 11.881 11.009 10.448 10.103 10.002 10.48 9.791 10.818 10.382 10.102
0.0048313 -0.5 9.39794 0.1140799969 1.278998691 0.114 -2.925 3.4585 5.206 1 0 0.545 0 0 0 0 0 -1 -1.11e-16 0 0.737 0.2581 0.0008868 0.0002392 0.00217 -1 0.004931 12.081 13.933 11.31 10.55 10.009 9.641 9.523 10.023 9.329 10.35 9.932 9.624
0.0048313 -0.5 9.39794 0.1199999973 1.319315425 0.12 -2.85 3.4675 5.189 1 0 0.545 0 0 0 0 0 -1 -1.3e-16 0 0.7369 0.2582 0.0008868 0.0002392 0.00217 -1 0.004931 11.896 13.588 11.097 10.375 9.841 9.467 9.344 9.85 9.156 10.173 9.761 9.444
0.0048313 -0.5 9.39794 0.1400000006 1.438452672 0.14 -2.665 3.4869 5.148 1 0 0.545 0 0 0 0 0 -1 -1.94e-16 0 0.7366 0.2585 0.0008868 0.0002392 0.00217 -1 0.004931 11.433 12.792 10.584 9.94 9.421 9.035 8.9 9.418 8.728 9.732 9.335 9
0.0048313 -0.5 9.39794 0.1599999964 1.537293155 0.16 -2.523 3.5 5.117 1 0 0.545 0 0 0 0 0 -1 -2.6e-16 0 0.7364 0.2587 0.0008868 0.0002392 0.00217 -1 0.004931 11.078 12.236 10.205 9.605 9.096 8.704 8.563 9.087 8.402 9.394 9.006 8.663
0.0048313 -0.5 9.39794 0.1999999881 1.693879036 0.2 -2.308 3.5178 5.07 1 0 0.545 0 0 0 0 0 -1 -4.04e-16 0 0.736 0.2591 0.0008868 0.0002392 0.00217 -1 0.004931 10.539 11.456 9.644 9.097 8.6 8.2 8.051 8.582 7.905 8.882 8.505 8.15
0.0048313 -0.5 9.39794 0.25 1.8403258 0.25 -2.108 3.5321 5.025 1 0 0.545 0 0 0 0 0 -1 -6.02e-16 0 0.7356 0.2595 0.0008868 0.0002392 0.00217 -1 0.004931 10.041 10.801 9.135 8.622 8.135 7.73 7.575 8.111 7.44 8.406 8.037 7.673
0.0048313 -0.5 9.39794 0.3000000119 1.952913977 0.3 -1.951 3.5419 4.986 1 0 0.545 0 0 0 0 0 -1 -8.24e-16 0 0.7353 0.2597 0.0008868 0.0002392 0.00217 -1 0.004931 9.648 10.314 8.738 8.246 7.766 7.356 7.196 7.737 7.069 8.029 7.665 7.294
