# downloaded from PARSEC/CMD via ezpadova
# component=thin4 family=thin_disk component_index=3 logAge=9.397940008672037 MH=0.0 photometric_system=roman2021
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag F062mag F087mag F106mag F129mag F158mag F184mag F146mag F213mag SNprismmag Grism_1stOrdermag Grism_0thOrdermag
0.01471 0 9.39794 0.0900000036 1.081689593 0.09 -3.422 3.3632 5.219 1 0 0.545 0 0 0 0 0 -1 -3.9e-17 0 0.7105 0.2748 0.002655 0.0007163 0.006496 -1 0.01476 13.326 16.37 12.977 11.846 11.188 10.755 10.634 11.198 10.389 11.583 11.092 10.748
0.01471 0 9.39794 0.1000000015 1.171106412 0.1 -3.239 3.3893 5.186 0 0 0.545 0 0 0 0 0 -1 -5.86e-17 0 0.7104 0.2749 0.002655 0.0007163 0.006496 -1 0.01476 12.867 15.904 12.52 11.388 10.731 10.299 10.175 10.741 9.93 11.126 10.635 10.289
0.01471 0 9.39794 0.1079831719 1.234530838 0.108 -3.127 3.4041 5.166 0 0 0.545 0 0 0 0 0 -1 -7.46e-17 0 0.7103 0.275 0.002655 0.0007163 0.006496 -1 0.01476 12.587 15.619 12.241 11.107 10.452 10.021 9.895 10.461 9.649 10.847 10.356 10.009
0.01471 0 9.39794 0.1200000048 1.319315474 0.12 -2.973 3.4245 5.14 1 0 0.545 0 0 0 0 0 -1 -1.04e-16 0 0.7101 0.2751 0.002655 0.0007163 0.006496 -1 0.01476 12.202 15.037 11.804 10.722 10.078 9.647 9.514 10.084 9.275 10.465 9.981 9.628
0.01471 0 9.39794 0.1400000006 1.438452672 0.14 -2.79 3.4444 5.104 0 0 0.545 0 0 0 0 0 -1 -1.53e-16 0 0.71 0.2753 0.002655 0.0007163 0.006496 -1 0.01476 11.746 14.097 11.213 10.264 9.652 9.22 9.073 9.647 8.857 10.017 9.552 9.186
0.01471 0 9.39794 0.1599999964 1.537293155 0.16 -2.649 3.4579 5.075 0 0 0.545 0 0 0 0 0 -1 -2.05e-16 0 0.7098 0.2755 0.002655 0.0007163 0.006496 -1 0.01476 11.393 13.444 10.781 9.915 9.323 8.89 8.736 9.312 8.534 9.672 9.221 8.847
0.01471 0 9.39794 0.200000003 1.693879086 0.2 -2.434 3.4766 5.031 1 0 0.545 0 0 0 0 0 -1 -3.16e-16 0 0.7095 0.2758 0.002655 0.0007163 0.006496 -1 0.01476 10.854 12.544 10.15 9.386 8.818 8.384 8.223 8.799 8.04 9.146 8.713 8.332
0.01471 0 9.39794 0.25 1.8403258 0.25 -2.23 3.493 4.99 1 0 0.545 0 0 0 0 0 -1 -4.74e-16 0 0.7091 0.2761 0.002655 0.0007163 0.006496 -1 0.01476 10.345 11.748 9.58 8.892 8.342 7.907 7.741 8.318 7.575 8.654 8.236 7.848
0.01471 0 9.39794 0.3127991557 1.977857653 0.313 -2.03 3.5061 4.939 0 0 0.545 0 0 0 0 0 -1 -7.11e-16 0 0.7096 0.2756 0.002655 0.0007163 0.006496 -1 0.01476 9.845 11.068 9.042 8.404 7.867 7.429 7.261 7.837 7.107 8.166 7.758 7.366
0.01471 0 9.39794 0.3437758088 2.033096655 0.344 -1.931 3.5113 4.903 0 0 0.545 0 0 0 0 0 -1 -8.87e-16 0 0.7106 0.2747 0.002655 0.0007163 0.006496 -1 0.01476 9.599 10.756 8.783 8.163 7.632 7.192 7.021 7.599 6.873 7.925 7.521 7.126
0.01471 0 9.39794 0.3500000238 2.043417513 0.35 -1.914 3.5124 4.898 0 0 0.545 0 0 0 0 0 -1 -9.2e-16 0 0.7106 0.2746 0.002655 0.0007163 0.006496 -1 0.01476 9.556 10.699 8.738 8.121 7.591 7.151 6.98 7.558 6.833 7.883 7.48 7.084
