# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.0955969095 0.095 0.1329696865 2302.501915 5.168 10.989 10.4 10.104 12.85 11.016 10.183
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.1055120975 0.105 0.1437979335 2399.937877 5.141 10.639 10.051 9.753 12.501 10.666 9.832
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.1253425032 0.125 0.1647223938 2550.938568 5.099 10.081 9.495 9.194 11.943 10.108 9.273
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.145172894 0.145 0.1838030208 2663.176807 5.068 9.674 9.092 8.792 11.456 9.691 8.866
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.1650032997 0.165 0.2015360047 2747.2615 5.043 9.368 8.788 8.493 11.02 9.367 8.561
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.2046640813 0.204 0.2355877177 2874.087594 5.001 8.878 8.299 8.015 10.361 8.854 8.074
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.2542400956 0.254 0.2765366165 2979.888403 4.957 8.407 7.826 7.553 9.774 8.368 7.607
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.3086001873 0.308 0.3210351937 3071.142726 4.911 7.984 7.399 7.137 9.265 7.931 7.186
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.3353772759 0.335 0.3443123851 3108.85166 4.887 7.791 7.203 6.945 9.04 7.733 6.993
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.3533920944 0.353 0.3604563202 3132.564342 4.87 7.667 7.076 6.822 8.898 7.605 6.868
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.4029681087 0.403 0.4018395186 3215.881224 4.832 7.342 6.742 6.497 8.514 7.268 6.54
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.4033272862 0.403 0.4021171954 3216.621793 4.832 7.34 6.739 6.495 8.511 7.265 6.538
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.4525440931 0.452 0.4475614218 3310.548845 4.789 7.014 6.4 6.164 8.124 6.925 6.203
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.502120018 0.502 0.4977974239 3418.219914 4.742 6.68 6.049 5.821 7.729 6.573 5.856
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.5464501381 0.546 0.5469563199 3540.788614 4.696 6.36 5.711 5.492 7.347 6.235 5.522
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.5516960621 0.551 0.55341719 3554.67582 4.691 6.323 5.673 5.455 7.304 6.197 5.484
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.5538143516 0.553 0.5553319299 3562.870194 4.689 6.308 5.657 5.439 7.284 6.181 5.468
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.601271987 0.601 0.6016620856 3740.24456 4.656 5.986 5.313 5.113 6.88 5.838 5.135
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.650848031 0.651 0.6409920525 3984.740097 4.635 5.645 4.959 4.793 6.456 5.484 4.807
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.7004240751 0.7 0.6755424504 4260.886836 4.621 5.312 4.644 4.515 6.053 5.157 4.525
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.7061772943 0.706 0.6786606127 4300.312336 4.621 5.274 4.612 4.488 6.005 5.121 4.497
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.75 0.75 0.7010558939 4599.387494 4.619 4.995 4.408 4.308 5.646 4.871 4.314
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.7876986265 0.787 0.7402060746 4768.699981 4.593 4.769 4.236 4.144 5.376 4.666 4.149
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.8000000119 0.8 0.7530999952 4823.918924 4.585 4.698 4.18 4.091 5.29 4.6 4.096
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.8022063971 0.802 0.7551837649 4833.926025 4.583 4.684 4.17 4.081 5.274 4.588 4.086
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.8334408998 0.833 0.7893191597 4979.663542 4.561 4.501 4.026 3.944 5.056 4.418 3.948
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.8500000238 0.849 0.8091939831 5055.917748 4.549 4.406 3.95 3.871 4.943 4.33 3.875
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.8743642569 0.874 0.8407224504 5164.163693 4.528 4.264 3.835 3.76 4.776 4.197 3.764
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.8993965983 0.899 0.8744855646 5274.727157 4.505 4.118 3.715 3.644 4.606 4.059 3.647
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.8999999762 0.899 0.875694546 5277.156818 4.505 4.115 3.712 3.641 4.602 4.056 3.644
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.9205154181 0.92 0.9079305822 5361.669006 4.483 3.994 3.61 3.542 4.463 3.941 3.545
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.9350830913 0.934 0.9320788316 5421.257051 4.467 3.908 3.535 3.47 4.365 3.858 3.473
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.9494526982 0.949 0.9570897052 5477.722157 4.45 3.823 3.462 3.399 4.268 3.777 3.402
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.9500000477 0.949 0.9584128873 5480.245322 4.45 3.819 3.459 3.396 4.265 3.773 3.399
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.962040484 0.961 0.9823192275 5523.317389 4.434 3.746 3.394 3.333 4.183 3.703 3.336
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.9745793939 0.974 1.007517608 5568.009916 4.417 3.671 3.326 3.268 4.099 3.63 3.27
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.9862320423 0.986 1.033362375 5606.605516 4.401 3.599 3.262 3.205 4.021 3.56 3.208
thin7 6 thin_disk 9.84509804 0.25 0.025095 0.9977447391 0.997 1.059138231 5644.168882 4.384 3.528 3.198 3.143 3.943 3.491 3.145
thin7 6 thin_disk 9.84509804 0.25 0.025095 1 1 1.065252703 5650.670713 4.381 3.514 3.186 3.13 3.928 3.478 3.133
thin7 6 thin_disk 9.84509804 0.25 0.025095 1.009790778 1.009 1.090316652 5679.367868 4.365 3.453 3.129 3.075 3.861 3.417 3.077
thin7 6 thin_disk 9.84509804 0.25 0.025095 1.020653367 1.02 1.118542898 5708.210762 4.346 3.384 3.065 3.012 3.787 3.35 3.015
thin7 6 thin_disk 9.84509804 0.25 0.025095 1.03147769 1.031 1.148292808 5731.918412 4.328 3.316 3.002 2.95 3.715 3.284 2.952
thin7 6 thin_disk 9.84509804 0.25 0.025095 1.041836739 1.041 1.179105445 5751.749985 4.309 3.251 2.94 2.889 3.647 3.219 2.891
thin7 6 thin_disk 9.84509804 0.25 0.025095 1.049999952 1.049 1.206014821 5766.336733 4.294 3.197 2.889 2.838 3.591 3.166 2.841
thin7 6 thin_disk 9.84509804 0.25 0.025095 1.065973997 1.065 1.264598449 5795.621302 4.259 3.083 2.78 2.73 3.472 3.053 2.732
thin7 6 thin_disk 9.84509804 0.25 0.025095 1.070689559 1.07 1.282486035 5804.970272 4.249 3.048 2.746 2.697 3.436 3.019 2.699
thin7 6 thin_disk 9.84509804 0.25 0.025095 1.082547307 1.081 1.334604684 5819.69199 4.219 2.957 2.657 2.609 3.342 2.928 2.611
thin7 6 thin_disk 9.84509804 0.25 0.025095 1.094849467 1.093 1.394609582 5829.079789 4.186 2.857 2.559 2.511 3.241 2.829 2.513
thin7 6 thin_disk 9.84509804 0.25 0.025095 1.100000024 1.099 1.423156448 5830.422138 4.17 2.813 2.515 2.467 3.196 2.785 2.469
thin7 6 thin_disk 9.84509804 0.25 0.025095 1.103123665 1.102 1.44129422 5830.422138 4.16 2.785 2.488 2.439 3.169 2.757 2.442
thin7 6 thin_disk 9.84509804 0.25 0.025095 1.113268733 1.112 1.505749213 5823.713479 4.126 2.692 2.394 2.345 3.077 2.664 2.347
thin7 6 thin_disk 9.84509804 0.25 0.025095 1.116366982 1.115 1.527047846 5819.69199 4.115 2.663 2.364 2.315 3.048 2.635 2.317
thin7 6 thin_disk 9.84509804 0.25 0.025095 1.119256258 1.118 1.550074761 5812.995677 4.103 2.634 2.334 2.284 3.02 2.605 2.287
thin7 6 thin_disk 9.84509804 0.25 0.025095 1.126973033 1.125 1.61455426 5791.619211 4.071 2.555 2.251 2.201 2.945 2.525 2.203
thin7 6 thin_disk 9.84509804 0.25 0.025095 1.135060191 1.133 1.693373054 5750.425748 4.032 2.467 2.156 2.104 2.864 2.435 2.107
thin7 6 thin_disk 9.84509804 0.25 0.025095 1.143507361 1.142 1.799503289 5662.39289 3.982 2.371 2.045 1.99 2.785 2.336 1.992
thin7 6 thin_disk 9.84509804 0.25 0.025095 1.149999976 1.148 1.900870999 5547.53435 3.937 2.304 1.954 1.895 2.739 2.261 1.898
thin7 6 thin_disk 9.84509804 0.25 0.025095 1.150893211 1.149 1.917134775 5527.134079 3.93 2.294 1.941 1.881 2.734 2.251 1.883
thin7 6 thin_disk 9.84509804 0.25 0.025095 1.154247046 1.153 1.993667113 5388.898454 3.898 2.276 1.894 1.828 2.744 2.224 1.831
thin7 6 thin_disk 9.84509804 0.25 0.025095 1.156393528 1.155 2.056613323 5266.232149 3.872 2.27 1.862 1.792 2.766 2.211 1.794
thin7 6 thin_disk 9.84509804 0.25 0.025095 1.157750368 1.156 2.107912818 5180.837851 3.851 2.262 1.834 1.76 2.777 2.196 1.763
thin7 6 thin_disk 9.84509804 0.25 0.025095 1.158736348 1.157 2.15254701 5117.996682 3.833 2.25 1.807 1.73 2.78 2.179 1.733
thin7 6 thin_disk 9.84509804 0.25 0.025095 1.15969944 1.158 2.211325351 5064.073495 3.81 2.222 1.766 1.687 2.765 2.147 1.69
