# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.0900000036 0.09 0.1118285374 2545.657664 5.293 10.887 10.433 10.234 12.475 10.98 10.305
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.0921972916 0.092 0.1144860693 2586.425658 5.283 10.768 10.313 10.113 12.356 10.861 10.184
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.1000000015 0.1 0.1240088399 2726.465459 5.248 10.421 9.938 9.721 11.875 10.476 9.787
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.1199999973 0.12 0.145496533 2936.973311 5.189 9.845 9.325 9.094 11.09 9.845 9.151
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.1400000006 0.14 0.1646465538 3071.142726 5.148 9.439 8.904 8.671 10.577 9.412 8.723
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.1599999964 0.16 0.1826638659 3165.920463 5.116 9.12 8.577 8.346 10.195 9.079 8.394
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.1999999881 0.2 0.2169464984 3299.134338 5.063 8.62 8.068 7.841 9.622 8.561 7.884
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.2186964601 0.219 0.2328909674 3341.9504 5.041 8.426 7.871 7.646 9.407 8.362 7.687
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.25 0.25 0.2590315384 3407.218617 5.007 8.135 7.575 7.354 9.087 8.064 7.392
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.3000000119 0.3 0.2989872336 3483.37315 4.961 7.753 7.187 6.969 8.675 7.673 7.004
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.3133286536 0.313 0.3097794789 3501.869841 4.948 7.659 7.091 6.874 8.573 7.577 6.908
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.3499999642 0.35 0.3399794327 3548.950974 4.917 7.418 6.845 6.63 8.314 7.33 6.662
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.3999999762 0.4 0.3845498487 3644.181508 4.867 7.069 6.487 6.275 7.933 6.97 6.303
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.4499999881 0.45 0.4357653004 3768.773174 4.81 6.695 6.101 5.894 7.519 6.583 5.918
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.4999999404 0.5 0.4897254172 3945.481397 4.755 6.299 5.687 5.498 7.075 6.171 5.515
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.5500000119 0.55 0.5431910991 4203.393032 4.705 5.865 5.227 5.082 6.59 5.721 5.093
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.5951738358 0.595 0.582710233 4483.322704 4.678 5.505 4.889 4.781 6.176 5.369 4.788
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.5999999642 0.6 0.5872900525 4512.321133 4.675 5.469 4.86 4.754 6.133 5.335 4.761
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.6499999166 0.65 0.6279898795 4865.19218 4.653 5.102 4.583 4.5 5.679 5.002 4.504
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.6589672565 0.659 0.6358470267 4924.929296 4.647 5.039 4.537 4.456 5.601 4.944 4.46
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.6778790951 0.678 0.6547155334 5050.100257 4.635 4.907 4.438 4.362 5.44 4.824 4.366
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.6959147453 0.696 0.6724386148 5170.11258 4.622 4.784 4.344 4.272 5.291 4.711 4.276
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.6999999881 0.7 0.6769438466 5197.565847 4.619 4.757 4.322 4.252 5.258 4.685 4.256
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.7063357234 0.706 0.6839945555 5239.622519 4.615 4.713 4.289 4.22 5.206 4.645 4.224
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.7224087119 0.722 0.7017018877 5345.643594 4.602 4.604 4.202 4.137 5.075 4.543 4.141
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.7371670008 0.737 0.7198676293 5441.266536 4.589 4.504 4.122 4.06 4.956 4.45 4.064
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.7487857342 0.749 0.7340956403 5516.962094 4.578 4.425 4.058 3.999 4.863 4.375 4.002
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.7594189048 0.759 0.7505033668 5576.991724 4.565 4.351 3.994 3.937 4.779 4.304 3.94
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.7725856304 0.772 0.7722406253 5651.971978 4.548 4.258 3.914 3.86 4.673 4.215 3.863
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.7846778035 0.784 0.7938759489 5717.418729 4.531 4.171 3.838 3.787 4.576 4.131 3.789
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.796215713 0.796 0.8153660883 5779.629512 4.513 4.087 3.764 3.715 4.482 4.05 3.717
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.7975714207 0.797 0.8181871319 5786.287388 4.511 4.077 3.755 3.706 4.471 4.04 3.709
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.8003504276 0.8 0.8238585342 5799.626158 4.507 4.056 3.736 3.688 4.449 4.02 3.691
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.8126615882 0.812 0.8512412188 5858.683001 4.485 3.963 3.651 3.606 4.347 3.929 3.608
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.8250050545 0.824 0.8807499858 5914.254378 4.461 3.867 3.563 3.52 4.242 3.835 3.522
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.8360744119 0.835 0.9106524175 5962.110214 4.439 3.778 3.482 3.44 4.146 3.749 3.442
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.8463571072 0.845 0.9400536604 6004.820089 4.416 3.692 3.402 3.362 4.054 3.665 3.364
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.8500455618 0.849 0.9515960811 6020.048637 4.407 3.661 3.373 3.333 4.021 3.634 3.335
thin7 6 thin_disk 9.937318452 -0.5 0.0048313 0.8650586605 0.864 1.003812605 6074.352629 4.368 3.525 3.246 3.208 3.877 3.5 3.21
