# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thin7 6 thin_disk 9.937318452 0 0.01471 0.0900000036 0.09 0.1217173938 2308.87276 5.219 18.144 13.73 11.175 10.571 10.31
thin7 6 thin_disk 9.937318452 0 0.01471 0.1000000015 0.1 0.1331841811 2452.449086 5.186 17.667 13.27 10.717 10.114 9.849
thin7 6 thin_disk 9.937318452 0 0.01471 0.1200000048 0.12 0.1539404121 2660.112476 5.14 16.709 12.498 10.07 9.469 9.198
thin7 6 thin_disk 9.937318452 0 0.01471 0.1306917518 0.131 0.1643813886 2728.349485 5.119 16.082 12.099 9.844 9.243 8.97
thin7 6 thin_disk 9.937318452 0 0.01471 0.1400000006 0.14 0.1734812908 2784.197249 5.103 15.604 11.79 9.661 9.06 8.787
thin7 6 thin_disk 9.937318452 0 0.01471 0.1599999964 0.16 0.1916693389 2872.764332 5.074 14.83 11.287 9.342 8.739 8.469
thin7 6 thin_disk 9.937318452 0 0.01471 0.200000003 0.2 0.2261791902 2999.853181 5.027 13.768 10.574 8.841 8.238 7.975
thin7 6 thin_disk 9.937318452 0 0.01471 0.25 0.25 0.2676410006 3113.866577 4.978 12.84 9.93 8.353 7.749 7.494
thin7 6 thin_disk 9.937318452 0 0.01471 0.3000000119 0.3 0.3083561715 3190.068436 4.934 12.22 9.462 7.967 7.361 7.113
thin7 6 thin_disk 9.937318452 0 0.01471 0.3126344979 0.313 0.3191189871 3207.00768 4.922 12.078 9.352 7.873 7.267 7.02
thin7 6 thin_disk 9.937318452 0 0.01471 0.3500000238 0.35 0.3516840279 3254.617835 4.887 11.692 9.05 7.615 7.006 6.763
thin7 6 thin_disk 9.937318452 0 0.01471 0.4000000358 0.4 0.3945959694 3338.105052 4.845 11.15 8.644 7.281 6.665 6.43
thin7 6 thin_disk 9.937318452 0 0.01471 0.4500000179 0.45 0.4429478977 3434.788499 4.795 10.598 8.227 6.937 6.312 6.083
thin7 6 thin_disk 9.937318452 0 0.01471 0.5 0.5 0.4952821142 3559.59018 4.744 10.003 7.788 6.58 5.944 5.722
thin7 6 thin_disk 9.937318452 0 0.01471 0.5500000119 0.55 0.5529077085 3728.206849 4.69 9.322 7.306 6.195 5.545 5.336
thin7 6 thin_disk 9.937318452 0 0.01471 0.6000000238 0.6 0.6020778427 3949.116993 4.654 8.635 6.841 5.828 5.158 4.98
thin7 6 thin_disk 9.937318452 0 0.01471 0.6316641569 0.632 0.6271228785 4129.524052 4.641 8.181 6.54 5.59 4.915 4.766
thin7 6 thin_disk 9.937318452 0 0.01471 0.6499999762 0.65 0.6412873082 4234.479162 4.634 7.928 6.373 5.456 4.789 4.654
thin7 6 thin_disk 9.937318452 0 0.01471 0.7000000477 0.7 0.6783481499 4545.691936 4.617 7.228 5.925 5.111 4.5 4.399
thin7 6 thin_disk 9.937318452 0 0.01471 0.7046821713 0.705 0.6821072174 4575.093773 4.616 7.165 5.884 5.079 4.477 4.378
thin7 6 thin_disk 9.937318452 0 0.01471 0.7309907079 0.731 0.7028338095 4741.327996 4.605 6.826 5.653 4.905 4.354 4.264
thin7 6 thin_disk 9.937318452 0 0.01471 0.75 0.75 0.719039328 4860.713235 4.597 6.597 5.492 4.782 4.265 4.181
thin7 6 thin_disk 9.937318452 0 0.01471 0.76449579 0.764 0.7352798167 4938.556196 4.586 6.44 5.376 4.688 4.192 4.112
thin7 6 thin_disk 9.937318452 0 0.01471 0.7873595357 0.787 0.761995918 5059.411458 4.568 6.199 5.195 4.543 4.079 4.003
thin7 6 thin_disk 9.937318452 0 0.01471 0.8000000119 0.8 0.777235529 5126.25257 4.557 6.07 5.096 4.463 4.016 3.943
thin7 6 thin_disk 9.937318452 0 0.01471 0.8024597168 0.802 0.7804635856 5139.253023 4.555 6.046 5.076 4.447 4.003 3.93
thin7 6 thin_disk 9.937318452 0 0.01471 0.8227322698 0.822 0.8075188053 5242.03601 4.536 5.845 4.919 4.317 3.898 3.829
thin7 6 thin_disk 9.937318452 0 0.01471 0.8413151503 0.841 0.8351272308 5335.805618 4.517 5.667 4.776 4.197 3.799 3.733
thin7 6 thin_disk 9.937318452 0 0.01471 0.8500000238 0.849 0.8486969567 5378.980873 4.507 5.585 4.708 4.141 3.752 3.687
thin7 6 thin_disk 9.937318452 0 0.01471 0.8627570868 0.862 0.8702672589 5438.761317 4.492 5.465 4.61 4.058 3.681 3.619
thin7 6 thin_disk 9.937318452 0 0.01471 0.8807704449 0.88 0.9043835303 5519.503334 4.468 5.296 4.472 3.939 3.578 3.519
thin7 6 thin_disk 9.937318452 0 0.01471 0.8976057768 0.897 0.9381075794 5593.710682 4.443 5.141 4.342 3.826 3.479 3.423
thin7 6 thin_disk 9.937318452 0 0.01471 0.8999999762 0.899 0.9433061043 5604.024174 4.44 5.118 4.324 3.809 3.464 3.409
thin7 6 thin_disk 9.937318452 0 0.01471 0.9146590233 0.914 0.9775807585 5662.39289 4.415 4.984 4.209 3.706 3.372 3.319
thin7 6 thin_disk 9.937318452 0 0.01471 0.9249789119 0.924 1.005431864 5700.330022 4.397 4.888 4.125 3.631 3.303 3.252
thin7 6 thin_disk 9.937318452 0 0.01471 0.9435589314 0.943 1.058163178 5765.009138 4.36 4.716 3.973 3.492 3.176 3.127
thin7 6 thin_disk 9.937318452 0 0.01471 0.9499999881 0.949 1.079077519 5784.9552 4.347 4.656 3.92 3.443 3.13 3.082
thin7 6 thin_disk 9.937318452 0 0.01471 0.9609164596 0.96 1.115970321 5814.334323 4.322 4.557 3.831 3.359 3.051 3.003
thin7 6 thin_disk 9.937318452 0 0.01471 0.9763935804 0.976 1.175039984 5845.208404 4.285 4.416 3.7 3.235 2.932 2.886
thin7 6 thin_disk 9.937318452 0 0.01471 0.9885895848 0.988 1.229285177 5868.133696 4.251 4.297 3.588 3.128 2.829 2.783
thin7 6 thin_disk 9.937318452 0 0.01471 0.9903482795 0.99 1.238091223 5870.836694 4.246 4.28 3.572 3.112 2.814 2.768
thin7 6 thin_disk 9.937318452 0 0.01471 1 0.999 1.289296028 5880.306995 4.214 4.182 3.478 3.019 2.722 2.677
thin7 6 thin_disk 9.937318452 0 0.01471 1.007106781 1.006 1.333990218 5881.661141 4.188 4.108 3.404 2.946 2.649 2.604
thin7 6 thin_disk 9.937318452 0 0.01471 1.017325044 1.016 1.407837875 5872.18866 4.145 3.998 3.293 2.832 2.534 2.488
thin7 6 thin_disk 9.937318452 0 0.01471 1.024045825 1.023 1.465388047 5855.985598 4.113 3.925 3.216 2.752 2.452 2.406
