# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.11790061 1.108 40.92160367 3798.393902 1.255 -3.202 -3.959 -4.204 -2.214 -3.398 -4.196
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.117928982 1.107 43.42628166 3768.773174 1.204 -3.308 -4.071 -4.322 -2.301 -3.507 -4.314
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.117955208 1.106 46.1054903 3738.522511 1.152 -3.412 -4.183 -4.439 -2.387 -3.615 -4.432
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.117980361 1.106 48.94999422 3708.514659 1.099 -3.519 -4.297 -4.559 -2.474 -3.725 -4.551
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.118003368 1.105 51.96999139 3678.74767 1.047 -3.624 -4.408 -4.676 -2.555 -3.833 -4.669
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.118029356 1.104 55.9181307 3641.665066 0.984 -3.751 -4.544 -4.82 -2.653 -3.965 -4.812
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.118053079 1.103 60.05548033 3604.126286 0.921 -3.878 -4.678 -4.961 -2.742 -4.094 -4.953
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.118075013 1.101 64.49895003 3566.974462 0.858 -4.003 -4.81 -5.102 -2.828 -4.223 -5.094
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.118094921 1.1 69.19148392 3530.205604 0.797 -4.125 -4.94 -5.24 -2.906 -4.348 -5.231
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.118113399 1.098 74.22541678 3493.815764 0.735 -4.247 -5.068 -5.377 -2.976 -4.473 -5.368
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.118130326 1.097 79.47904587 3457.004939 0.675 -4.366 -5.193 -5.511 -3.039 -4.594 -5.502
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.118146181 1.095 85.16333201 3421.369661 0.614 -4.485 -5.319 -5.646 -3.09 -4.715 -5.636
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.118160486 1.093 90.98140618 3385.322128 0.556 -4.6 -5.439 -5.776 -3.134 -4.832 -5.766
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.118174195 1.091 97.30891829 3349.654392 0.496 -4.715 -5.559 -5.906 -3.155 -4.947 -5.897
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.118186593 1.088 103.9088755 3315.125698 0.439 -4.827 -5.676 -6.034 -3.174 -5.06 -6.023
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.118198156 1.086 110.8798539 3280.197551 0.381 -4.936 -5.79 -6.158 -3.165 -5.168 -6.147
thin7 6 thin_disk 9.937318452 0.25 0.025095 1.118208885 1.083 118.2367939 3244.890157 0.325 -5.042 -5.903 -6.281 -3.148 -5.275 -6.269
