# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin6 5 thin_disk 9.783135957 0 0.01471 0.0900000036 0.09 0.1216333435 2308.341184 5.219 11.176 10.572 10.311 12.977 11.197 10.389
thin6 5 thin_disk 9.783135957 0 0.01471 0.1000000015 0.1 0.1333069048 2451.319952 5.186 10.718 10.115 9.851 12.519 10.739 9.928
thin6 5 thin_disk 9.783135957 0 0.01471 0.1121461689 0.112 0.1458655201 2579.882936 5.157 10.3 9.699 9.431 12.101 10.321 9.508
thin6 5 thin_disk 9.783135957 0 0.01471 0.1200000048 0.12 0.1539049701 2658.887731 5.14 10.072 9.47 9.199 11.8 10.081 9.273
thin6 5 thin_disk 9.783135957 0 0.01471 0.1400000006 0.14 0.1733614955 2783.556238 5.103 9.663 9.061 8.789 11.209 9.645 8.855
thin6 5 thin_disk 9.783135957 0 0.01471 0.148373276 0.148 0.1809891935 2821.629583 5.091 9.523 8.922 8.65 11.019 9.498 8.713
thin6 5 thin_disk 9.783135957 0 0.01471 0.1599999964 0.16 0.1916252105 2871.44168 5.075 9.344 8.742 8.471 10.776 9.309 8.531
thin6 5 thin_disk 9.783135957 0 0.01471 0.200000003 0.2 0.2256070386 2998.472016 5.029 8.847 8.244 7.981 10.142 8.793 8.034
thin6 5 thin_disk 9.783135957 0 0.01471 0.25 0.25 0.2659210059 3113.149665 4.983 8.368 7.765 7.509 9.561 8.299 7.557
thin6 5 thin_disk 9.783135957 0 0.01471 0.3000000119 0.3 0.3051775941 3190.068436 4.943 7.988 7.382 7.134 9.125 7.91 7.178
thin6 5 thin_disk 9.783135957 0 0.01471 0.3323776126 0.332 0.3343125228 3232.213203 4.909 7.748 7.14 6.896 8.857 7.666 6.938
thin6 5 thin_disk 9.783135957 0 0.01471 0.3500000238 0.35 0.3502294361 3253.868518 4.891 7.625 7.015 6.773 8.721 7.54 6.815
thin6 5 thin_disk 9.783135957 0 0.01471 0.4000000358 0.4 0.3929638905 3337.336513 4.849 7.292 6.676 6.44 8.339 7.197 6.479
thin6 5 thin_disk 9.783135957 0 0.01471 0.4500000179 0.45 0.4410142726 3432.41665 4.799 6.949 6.325 6.095 7.947 6.842 6.129
thin6 5 thin_disk 9.783135957 0 0.01471 0.5 0.5 0.4932335897 3554.67582 4.749 6.595 5.96 5.738 7.537 6.475 5.767
thin6 5 thin_disk 9.783135957 0 0.01471 0.5067229271 0.507 0.5002103169 3576.844006 4.742 6.543 5.906 5.685 7.475 6.42 5.714
thin6 5 thin_disk 9.783135957 0 0.01471 0.5500000119 0.55 0.5480909673 3718.775833 4.698 6.223 5.574 5.364 7.098 6.086 5.387
thin6 5 thin_disk 9.783135957 0 0.01471 0.6000000238 0.6 0.5955971965 3931.877693 4.663 5.865 5.196 5.015 6.674 5.712 5.031
thin6 5 thin_disk 9.783135957 0 0.01471 0.6499999762 0.65 0.6346768314 4205.329212 4.644 5.504 4.835 4.696 6.25 5.348 4.706
thin6 5 thin_disk 9.783135957 0 0.01471 0.7000000477 0.7 0.6687328306 4505.053989 4.63 5.17 4.548 4.444 5.847 5.032 4.45
thin6 5 thin_disk 9.783135957 0 0.01471 0.7248782516 0.725 0.6855713258 4659.078201 4.623 5.013 4.434 4.341 5.649 4.892 4.346
thin6 5 thin_disk 9.783135957 0 0.01471 0.75 0.75 0.7033194776 4813.93254 4.616 4.859 4.33 4.244 5.454 4.757 4.248
thin6 5 thin_disk 9.783135957 0 0.01471 0.7847288847 0.785 0.7381636326 4988.844875 4.594 4.652 4.169 4.091 5.205 4.566 4.095
thin6 5 thin_disk 9.783135957 0 0.01471 0.8000000119 0.8 0.7529266075 5066.406124 4.584 4.563 4.101 4.026 5.098 4.484 4.029
