# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin6 5 thin_disk 9.783135957 -0.5 0.0048313 0.0900000036 0.09 0.1117513157 2545.071572 5.293 10.889 10.435 10.236 12.477 10.982 10.307
thin6 5 thin_disk 9.783135957 -0.5 0.0048313 0.1000000015 0.1 0.1239232072 2725.837739 5.249 10.422 9.94 9.723 11.878 10.478 9.789
thin6 5 thin_disk 9.783135957 -0.5 0.0048313 0.1199999973 0.12 0.1454630351 2935.621096 5.189 9.847 9.327 9.096 11.093 9.847 9.154
thin6 5 thin_disk 9.783135957 -0.5 0.0048313 0.1218675971 0.122 0.1473169249 2949.171308 5.185 9.806 9.284 9.053 11.041 9.803 9.11
thin6 5 thin_disk 9.783135957 -0.5 0.0048313 0.1400000006 0.14 0.1646086468 3069.728738 5.148 9.441 8.906 8.673 10.58 9.415 8.725
thin6 5 thin_disk 9.783135957 -0.5 0.0048313 0.1460083425 0.146 0.1700406063 3099.55966 5.138 9.342 8.804 8.572 10.46 9.31 8.622
thin6 5 thin_disk 9.783135957 -0.5 0.0048313 0.1599999964 0.16 0.1826218108 3164.462839 5.117 9.124 8.581 8.35 10.2 9.082 8.398
thin6 5 thin_disk 9.783135957 -0.5 0.0048313 0.1999999881 0.2 0.2161487084 3297.61538 5.067 8.63 8.078 7.852 9.632 8.571 7.894
thin6 5 thin_disk 9.783135957 -0.5 0.0048313 0.25 0.25 0.256774945 3406.434166 5.014 8.155 7.595 7.374 9.107 8.084 7.412
thin6 5 thin_disk 9.783135957 -0.5 0.0048313 0.3000000119 0.3 0.2960415333 3482.571166 4.969 7.775 7.21 6.991 8.697 7.695 7.027
thin6 5 thin_disk 9.783135957 -0.5 0.0048313 0.3410415053 0.341 0.3307140493 3536.714476 4.929 7.487 6.916 6.7 8.388 7.4 6.733
thin6 5 thin_disk 9.783135957 -0.5 0.0048313 0.3499999642 0.35 0.3381836794 3548.133892 4.92 7.428 6.855 6.64 8.325 7.34 6.672
thin6 5 thin_disk 9.783135957 -0.5 0.0048313 0.3717271388 0.372 0.3576454011 3590.04589 4.899 7.272 6.696 6.481 8.154 7.179 6.512
thin6 5 thin_disk 9.783135957 -0.5 0.0048313 0.3999999762 0.4 0.3822545335 3642.503687 4.872 7.082 6.501 6.289 7.946 6.984 6.317
thin6 5 thin_disk 9.783135957 -0.5 0.0048313 0.4499999881 0.45 0.4332640398 3764.436711 4.815 6.711 6.118 5.911 7.536 6.599 5.934
thin6 5 thin_disk 9.783135957 -0.5 0.0048313 0.4999999404 0.5 0.4863541711 3936.407041 4.76 6.321 5.711 5.52 7.1 6.194 5.538
