# downloaded from PARSEC/CMD via ezpadova
# component=NSD family=NSD component_index=9 logAge=9.8451 MH=0.0 photometric_system=roman2021
# Zini MH logAge Mini int_IMF Mass logL logTe logg label McoreTP C_O period0 period1 period2 period3 period4 pmode Mloss tau1m X Y Xc Xn Xo Cexcess Z mbolmag F062mag F087mag F106mag F129mag F158mag F184mag F146mag F213mag SNprismmag Grism_1stOrdermag Grism_0thOrdermag
0.01471 0 9.8451 0.0900000036 1.081689593 0.09 -3.422 3.3633 5.219 1 0 0.545 0 0 0 0 0 -1 -3.9e-17 0 0.7099 0.2753 0.002655 0.0007163 0.006496 -1 0.01476 13.325 16.369 12.976 11.845 11.187 10.754 10.633 11.197 10.388 11.582 11.091 10.747
0.01471 0 9.8451 0.1000000015 1.171106412 0.1 -3.238 3.3895 5.186 1 0 0.545 0 0 0 0 0 -1 -5.87e-17 0 0.7096 0.2756 0.002655 0.0007163 0.006496 -1 0.01476 12.865 15.902 12.518 11.386 10.729 10.297 10.173 10.739 9.928 11.124 10.633 10.287
0.01471 0 9.8451 0.1138685867 1.27750886 0.114 -3.048 3.4146 5.153 1 0 0.545 0 0 0 0 0 -1 -8.84e-17 0 0.7092 0.2761 0.002655 0.0007163 0.006496 -1 0.01476 12.391 15.419 12.045 10.911 10.256 9.825 9.698 10.265 9.452 10.651 10.16 9.813
0.01471 0 9.8451 0.1200000048 1.319315474 0.12 -2.972 3.4247 5.14 1 0 0.545 0 0 0 0 0 -1 -1.04e-16 0 0.709 0.2762 0.002655 0.0007163 0.006496 -1 0.01476 12.199 15.025 11.799 10.718 10.075 9.645 9.511 10.081 9.273 10.462 9.978 9.625
0.01471 0 9.8451 0.1400000006 1.438452672 0.14 -2.789 3.4446 5.103 1 0 0.545 0 0 0 0 0 -1 -1.53e-16 0 0.7085 0.2768 0.002655 0.0007163 0.006496 -1 0.01476 11.743 14.088 11.208 10.261 9.649 9.217 9.071 9.645 8.854 10.014 9.549 9.183
0.01471 0 9.8451 0.1523650587 1.501559916 0.152 -2.699 3.4532 5.085 1 0 0.545 0 0 0 0 0 -1 -1.85e-16 0 0.7081 0.2771 0.002655 0.0007163 0.006496 -1 0.01476 11.519 13.673 10.932 10.039 9.44 9.007 8.856 9.431 8.649 9.794 9.339 8.967
0.01471 0 9.8451 0.1599999964 1.537293155 0.16 -2.648 3.4582 5.075 1 0 0.545 0 0 0 0 0 -1 -2.05e-16 0 0.708 0.2773 0.002655 0.0007163 0.006496 -1 0.01476 11.389 13.434 10.775 9.912 9.319 8.887 8.733 9.308 8.531 9.668 9.218 8.844
0.01471 0 9.8451 0.200000003 1.693879086 0.2 -2.43 3.4769 5.029 1 0 0.545 0 0 0 0 0 -1 -3.2e-16 0 0.7071 0.2781 0.002655 0.0007163 0.006496 -1 0.01476 10.845 12.529 10.14 9.377 8.809 8.375 8.215 8.791 8.032 9.138 8.705 8.324
0.01471 0 9.8451 0.25 1.8403258 0.25 -2.22 3.4932 4.981 1 0 0.545 0 0 0 0 0 -1 -4.88e-16 0 0.7064 0.2788 0.002655 0.0007163 0.006496 -1 0.01476 10.321 11.72 9.555 8.868 8.319 7.883 7.717 8.294 7.552 8.63 8.212 7.825
0.01471 0 9.8451 0.3000000119 1.952913977 0.3 -2.057 3.5038 4.94 1 0 0.545 0 0 0 0 0 -1 -2.32e-16 0 0.7061 0.2791 0.002655 0.0007163 0.006496 -1 0.01476 9.913 11.166 9.117 8.47 7.932 7.494 7.326 7.902 7.17 8.232 7.823 7.432
0.01471 0 9.8451 0.3500000238 2.043417513 0.35 -1.906 3.5124 4.89 1 0 0.545 0 0 0 0 0 -1 -7.09e-16 0 0.7105 0.2748 0.002655 0.0007163 0.006496 -1 0.01476 9.535 10.679 8.717 8.1 7.57 7.129 6.958 7.536 6.811 7.862 7.459 7.063
0.01471 0 9.8451 0.4000000358 2.118502481 0.4 -1.762 3.5234 4.847 1 0 0.545 0 0 0 0 0 -1 -1.3e-15 0 0.7106 0.2746 0.002655 0.0007163 0.006496 -1 0.01476 9.174 10.191 8.335 7.753 7.232 6.787 6.611 7.193 6.475 7.513 7.118 6.715
0.01471 0 9.8451 0.4500000179 2.182280936 0.45 -1.612 3.5357 4.798 1 0 0.545 0 0 0 0 0 -1 -1.83e-15 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 8.799 9.691 7.942 7.396 6.884 6.432 6.249 6.838 6.125 7.154 6.765 6.352
0.01471 0 9.8451 0.5 2.237454153 0.5 -1.454 3.551 4.747 1 0 0.545 0 0 0 0 0 -1 -2.65e-15 0 0.7107 0.2745 0.002655 0.0007163 0.006496 -1 0.01476 8.405 9.153 7.531 7.025 6.525 6.064 5.871 6.469 5.761 6.78 6.399 5.972
0.01471 0 9.8451 0.5500000119 2.283658263 0.55 -1.281 3.5708 4.695 1 0 0.545 0 0 0 0 0 -1 -3.98e-15 0 0.7269 0.2591 0.002515 0.0006787 0.006157 -1 0.014 7.974 8.539 7.087 6.631 6.143 5.673 5.467 6.076 5.377 6.38 6.01 5.568
0.01471 0 9.8451 0.6000000238 2.321121326 0.6 -1.111 3.5953 4.66 1 0 0.545 0 0 0 0 0 -1 -5.88e-15 0 0.7293 0.2568 0.002496 0.0006736 0.006111 -1 0.01389 7.547 7.917 6.659 6.253 5.778 5.293 5.084 5.699 5.018 5.995 5.636 5.183
0.01471 0 9.8451 0.6499999762 2.352035311 0.65 -0.938 3.6249 4.64 1 0 0.544 0 0 0 0 0 -1 -8.6e-15 0 0.7316 0.2546 0.002478 0.0006688 0.006068 -1 0.01381 7.114 7.289 6.231 5.874 5.41 4.926 4.73 5.331 4.691 5.613 5.269 4.828
0.01471 0 9.8451 0.6548562646 2.354749978 0.655 -0.921 3.6279 4.639 1 0 0.544 0 0 0 0 0 -1 -8.92e-15 0 0.7318 0.2544 0.002476 0.0006683 0.006064 -1 0.01379 7.072 7.228 6.19 5.837 5.375 4.893 4.7 5.297 4.663 5.577 5.236 4.797
0.01471 0 9.8451 0.7000000477 2.377926726 0.7 -0.77 3.655 4.626 1 0 0.544 0 0 0 0 0 -1 -1.24e-14 0 0.7337 0.2526 0.002461 0.0006643 0.006028 -1 0.01367 6.696 6.69 5.823 5.512 5.076 4.626 4.457 5.012 4.434 5.27 4.952 4.55
0.01471 0 9.8451 0.7248401642 2.389273102 0.725 -0.689 3.6697 4.618 1 0 0.541 0 0 0 0 0 -1 -1.48e-14 0 0.7349 0.2514 0.002435 0.0006613 0.006006 -1 0.01365 6.492 6.416 5.621 5.335 4.921 4.503 4.348 4.87 4.328 5.112 4.81 4.437
0.01471 0 9.8451 0.75 2.399888909 0.75 -0.608 3.684 4.609 1 0 0.537 0 0 0 0 0 -1 -1.77e-14 0 0.7361 0.2504 0.002409 0.0006584 0.005984 -1 0.01355 6.291 6.16 5.423 5.159 4.77 4.387 4.245 4.731 4.226 4.956 4.673 4.33
0.01471 0 9.8451 0.7542995811 2.401621756 0.754 -0.595 3.686 4.606 1 0 0.537 0 0 0 0 0 -1 -1.83e-14 0 0.7364 0.2501 0.002407 0.0006578 0.005978 -1 0.01354 6.257 6.121 5.391 5.13 4.744 4.365 4.225 4.707 4.206 4.93 4.649 4.31
0.01471 0 9.8451 0.7846645117 2.413240506 0.784 -0.502 3.6997 4.586 1 0 0.537 0 0 0 0 0 -1 -2.27e-14 0 0.7384 0.2482 0.002391 0.0006535 0.00594 -1 0.01348 6.026 5.849 5.169 4.928 4.564 4.214 4.087 4.536 4.069 4.744 4.48 4.167
0.01471 0 9.8451 0.8000000119 2.418724441 0.8 -0.456 3.7065 4.575 1 0 0.537 0 0 0 0 0 -1 -2.53e-14 0 0.7394 0.2472 0.002383 0.0006514 0.005921 -1 0.01342 5.91 5.717 5.059 4.828 4.475 4.139 4.018 4.451 4.001 4.652 4.396 4.096
0.01471 0 9.8451 0.8253647089 2.4272825 0.825 -0.38 3.7172 4.555 1 0 0.537 0 0 0 0 0 -1 -3.04e-14 0 0.7413 0.2453 0.002367 0.0006472 0.005883 -1 0.01337 5.719 5.503 4.878 4.663 4.327 4.011 3.901 4.309 3.884 4.499 4.255 3.975
0.01471 0 9.8451 0.8490846753 2.434755885 0.848 -0.309 3.7268 4.535 1 0 0.536 0 0 0 0 0 -1 -3.61e-14 0 0.7432 0.2435 0.002352 0.0006432 0.005848 -1 0.01332 5.542 5.309 4.711 4.51 4.189 3.891 3.789 4.176 3.772 4.355 4.123 3.86
0.01471 0 9.8451 0.8500000238 2.435034684 0.849 -0.306 3.7272 4.534 1 0 0.536 0 0 0 0 0 -1 -3.64e-14 0 0.7432 0.2434 0.002352 0.000643 0.005846 -1 0.01332 5.535 5.302 4.705 4.504 4.184 3.887 3.784 4.171 3.768 4.35 4.118 3.856
0.01471 0 9.8451 0.8685000539 2.440524918 0.868 -0.25 3.7341 4.515 1 0 0.536 0 0 0 0 0 -1 -4.17e-14 0 0.745 0.2418 0.002338 0.0006392 0.005812 -1 0.01321 5.396 5.153 4.576 4.384 4.075 3.79 3.694 4.065 3.677 4.237 4.013 3.763
0.01471 0 9.8451 0.8905221224 2.446719598 0.89 -0.184 3.742 4.492 1 0 0.536 0 0 0 0 0 -1 -4.93e-14 0 0.7472 0.2397 0.002321 0.0006346 0.005771 -1 0.0131 5.231 4.978 4.424 4.243 3.945 3.674 3.585 3.939 3.569 4.103 3.889 3.652
0.01471 0 9.8451 0.8999999762 2.449278602 0.899 -0.156 3.7453 4.481 1 0 0.536 0 0 0 0 0 -1 -5.3e-14 0 0.7481 0.2388 0.002313 0.0006326 0.005753 -1 0.01307 5.159 4.905 4.36 4.183 3.89 3.624 3.537 3.885 3.522 4.046 3.835 3.603
0.01471 0 9.8451 0.9041494727 2.450379558 0.903 -0.143 3.7467 4.476 1 0 0.536 0 0 0 0 0 -1 -5.48e-14 0 0.7486 0.2383 0.002309 0.0006315 0.005743 -1 0.01305 5.128 4.873 4.331 4.156 3.865 3.601 3.516 3.86 3.501 4.02 3.811 3.581
0.01471 0 9.8451 0.9177008271 2.453895427 0.917 -0.102 3.751 4.458 1 0 0.536 0 0 0 0 0 -1 -6.11e-14 0 0.7503 0.2367 0.002296 0.0006279 0.005711 -1 0.013 5.024 4.767 4.237 4.067 3.783 3.525 3.444 3.779 3.429 3.935 3.731 3.508
0.01471 0 9.8451 0.9301823378 2.45702972 0.929 -0.064 3.7548 4.441 1 0 0.536 0 0 0 0 0 -1 -6.75e-14 0 0.7519 0.2352 0.002283 0.0006245 0.005681 -1 0.01292 4.929 4.67 4.151 3.985 3.706 3.454 3.376 3.703 3.361 3.856 3.655 3.438
0.01471 0 9.8451 0.9422539473 2.459970418 0.941 -0.027 3.7583 4.424 1 0 0.536 0 0 0 0 0 -1 -7.45e-14 0 0.7535 0.2337 0.002271 0.0006212 0.005651 -1 0.01283 4.836 4.576 4.066 3.904 3.63 3.384 3.309 3.629 3.295 3.778 3.582 3.37
0.01471 0 9.8451 0.9499999881 2.461812187 0.949 -0.002 3.7605 4.412 1 0 0.536 0 0 0 0 0 -1 -7.95e-14 0 0.7544 0.2327 0.002263 0.0006191 0.005632 -1 0.01281 4.776 4.516 4.011 3.852 3.581 3.338 3.264 3.58 3.25 3.727 3.533 3.325
0.01471 0 9.8451 0.9640735984 2.465071523 0.963 0.042 3.7641 4.389 1 0 0.536 0 0 0 0 0 -1 -8.97e-14 0 0.7568 0.2305 0.002244 0.000614 0.005586 -1 0.01273 4.666 4.405 3.911 3.755 3.489 3.252 3.181 3.49 3.168 3.634 3.443 3.241
0.01471 0 9.8451 0.974644959 2.467448702 0.974 0.075 3.7666 4.37 1 0 0.536 0 0 0 0 0 -1 -9.86e-14 0 0.7586 0.2288 0.00223 0.0006101 0.005551 -1 0.01263 4.582 4.321 3.833 3.681 3.419 3.185 3.116 3.42 3.103 3.562 3.374 3.175
0.01471 0 9.8451 0.9936217666 2.471570435 0.993 0.135 3.7707 4.335 1 0 0.535 0 0 0 0 0 -1 -1.17e-13 0 0.7619 0.2256 0.002203 0.000603 0.005488 -1 0.01248 4.432 4.171 3.694 3.546 3.29 3.063 2.997 3.292 2.984 3.43 3.247 3.054
0.01471 0 9.8451 1 2.472915448 1 0.155 3.7719 4.322 1 0 0.535 0 0 0 0 0 -1 -1.24e-13 0 0.7631 0.2245 0.002194 0.0006006 0.005466 -1 0.01244 4.382 4.121 3.648 3.501 3.246 3.021 2.956 3.249 2.943 3.386 3.204 3.013
0.01471 0 9.8451 1.003346324 2.473613245 1.003 0.166 3.7725 4.315 1 0 0.535 0 0 0 0 0 -1 -1.27e-13 0 0.7638 0.2238 0.002188 0.0005989 0.005451 -1 0.01241 4.356 4.095 3.623 3.477 3.223 2.999 2.934 3.226 2.921 3.363 3.181 2.991
