# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin1 0 thin_disk 8.176091259 -0.5 0.0048313 0.0900000036 0.09 0.1661700096 2788.046418 4.949 9.73 9.228 8.977 11.122 9.761 9.041
thin1 0 thin_disk 8.176091259 -0.5 0.0048313 0.0960640758 0.096 0.1705896369 2832.044023 4.954 9.623 9.114 8.864 10.969 9.643 8.926
thin1 0 thin_disk 8.176091259 -0.5 0.0048313 0.1000000015 0.1 0.173281678 2862.200149 4.958 9.556 9.043 8.793 10.873 9.569 8.854
thin1 0 thin_disk 8.176091259 -0.5 0.0048313 0.106079556 0.106 0.177440456 2899.345693 4.963 9.463 8.945 8.695 10.743 9.467 8.755
thin1 0 thin_disk 8.176091259 -0.5 0.0048313 0.1161304042 0.116 0.1842267306 2964.14879 4.969 9.311 8.786 8.539 10.536 9.303 8.595
thin1 0 thin_disk 8.176091259 -0.5 0.0048313 0.1199999973 0.12 0.1868325945 2989.509928 4.971 9.254 8.726 8.48 10.458 9.241 8.535
thin1 0 thin_disk 8.176091259 -0.5 0.0048313 0.1301813424 0.13 0.1937548779 3038.785182 4.975 9.125 8.592 8.348 10.289 9.103 8.401
thin1 0 thin_disk 8.176091259 -0.5 0.0048313 0.1400000006 0.14 0.200379203 3086.028979 4.977 9.004 8.467 8.226 10.132 8.974 8.276
thin1 0 thin_disk 8.176091259 -0.5 0.0048313 0.1494546086 0.149 0.2067533927 3123.201467 4.979 8.9 8.36 8.12 10.003 8.864 8.17
thin1 0 thin_disk 8.176091259 -0.5 0.0048313 0.1599999964 0.16 0.2138221267 3164.462839 4.979 8.784 8.241 8.005 9.862 8.743 8.052
thin1 0 thin_disk 8.176091259 -0.5 0.0048313 0.1721796095 0.172 0.2217954562 3203.317601 4.98 8.667 8.122 7.887 9.722 8.62 7.933
thin1 0 thin_disk 8.176091259 -0.5 0.0048313 0.1999999881 0.2 0.2397467038 3286.245467 4.977 8.418 7.866 7.636 9.427 8.36 7.679
thin1 0 thin_disk 8.176091259 -0.5 0.0048313 0.208759293 0.209 0.2451052676 3306.739628 4.976 8.351 7.798 7.569 9.349 8.29 7.611
thin1 0 thin_disk 8.176091259 -0.5 0.0048313 0.2186626643 0.219 0.2517982137 3328.894258 4.973 8.27 7.716 7.488 9.258 8.207 7.529
thin1 0 thin_disk 8.176091259 -0.5 0.0048313 0.25 0.25 0.273056579 3393.907488 4.961 8.033 7.473 7.25 8.991 7.962 7.289
thin1 0 thin_disk 8.176091259 -0.5 0.0048313 0.2520412803 0.252 0.2743169509 3397.817118 4.96 8.019 7.459 7.236 8.976 7.948 7.274
thin1 0 thin_disk 8.176091259 -0.5 0.0048313 0.3000000119 0.3 0.3058811011 3477.763139 4.941 7.709 7.143 6.924 8.633 7.629 6.959
thin1 0 thin_disk 8.176091259 -0.5 0.0048313 0.3499999642 0.35 0.3419421554 3565.332188 4.911 7.39 6.816 6.601 8.28 7.3 6.633
thin1 0 thin_disk 8.176091259 -0.5 0.0048313 0.3999999762 0.4 0.3835770766 3676.207358 4.87 7.048 6.464 6.253 7.9 6.946 6.28
thin1 0 thin_disk 8.176091259 -0.5 0.0048313 0.4499999881 0.45 0.4287978951 3816.805242 4.824 6.691 6.095 5.892 7.5 6.575 5.914
thin1 0 thin_disk 8.176091259 -0.5 0.0048313 0.4627888203 0.463 0.4379783517 3869.011317 4.818 6.603 6.003 5.804 7.397 6.483 5.824
thin1 0 thin_disk 8.176091259 -0.5 0.0048313 0.4999999404 0.5 0.4712513907 3982.905479 4.788 6.351 5.74 5.555 7.117 6.222 5.571
thin1 0 thin_disk 8.176091259 -0.5 0.0048313 0.5130090714 0.513 0.480233713 4028.09774 4.783 6.274 5.658 5.481 7.03 6.142 5.496
thin1 0 thin_disk 8.176091259 -0.5 0.0048313 0.5277658105 0.528 0.492212507 4078.495618 4.773 6.179 5.557 5.389 6.924 6.044 5.403
thin1 0 thin_disk 8.176091259 -0.5 0.0048313 0.5500000119 0.55 0.5116260452 4179.265867 4.758 6.015 5.385 5.235 6.742 5.875 5.246
thin1 0 thin_disk 8.176091259 -0.5 0.0048313 0.5999999642 0.6 0.5503673284 4446.312675 4.732 5.656 5.038 4.925 6.332 5.518 4.932
thin1 0 thin_disk 8.176091259 -0.5 0.0048313 0.6499999166 0.65 0.584995661 4736.963082 4.714 5.331 4.776 4.686 5.94 5.217 4.691
