# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.0955969095 0.095 0.1330309354 2301.971805 5.168 17.883 13.644 10.99 10.401 10.105
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.1055120975 0.105 0.1439304373 2398.832919 5.141 17.52 13.293 10.64 10.053 9.755
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.1253425032 0.125 0.1646086468 2550.35126 5.099 16.942 12.735 10.082 9.497 9.196
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.145172894 0.145 0.1837607035 2661.950651 5.068 16.235 12.194 9.676 9.094 8.794
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.1650032997 0.165 0.2014896047 2745.996631 5.043 15.464 11.674 9.37 8.79 8.495
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.2046640813 0.204 0.2349917659 2872.764332 5.003 14.367 10.915 8.885 8.305 8.021
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.2542400956 0.254 0.2744433076 2979.202337 4.963 13.477 10.271 8.424 7.843 7.57
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.3046671152 0.304 0.3135830969 3064.784905 4.925 12.776 9.759 8.04 7.455 7.192
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.3311161399 0.331 0.3378723441 3102.415775 4.898 12.449 9.509 7.839 7.252 6.994
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.3502979279 0.35 0.3556744305 3128.239532 4.878 12.237 9.342 7.7 7.11 6.855
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.3533920944 0.353 0.3585524091 3131.843125 4.874 12.204 9.315 7.678 7.088 6.833
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.4029681087 0.403 0.3990732748 3215.881224 4.838 11.656 8.904 7.357 6.757 6.512
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.4230996966 0.423 0.4179772505 3254.617835 4.819 11.417 8.727 7.219 6.613 6.372
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.4525440931 0.452 0.4446851686 3309.786651 4.794 11.091 8.485 7.029 6.415 6.179
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.502120018 0.502 0.4944844567 3415.859507 4.748 10.542 8.066 6.697 6.067 5.838
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.5182137489 0.518 0.5112727485 3459.393778 4.732 10.342 7.917 6.581 5.945 5.72
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.5516960621 0.551 0.5472082606 3548.133892 4.7 9.945 7.624 6.352 5.703 5.484
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.5795767903 0.579 0.5741860604 3650.059971 4.68 9.554 7.361 6.162 5.501 5.291
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.601271987 0.601 0.5947749167 3727.348497 4.666 9.263 7.17 6.022 5.352 5.149
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.6248140335 0.625 0.6127067218 3838.839899 4.656 8.917 6.949 5.862 5.182 4.995
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.650848031 0.651 0.632925575 3961.867984 4.646 8.558 6.719 5.691 5.006 4.836
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.6829383969 0.683 0.6547155334 4133.329237 4.638 8.114 6.438 5.48 4.806 4.658
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.7004240751 0.7 0.6662736605 4226.686143 4.634 7.885 6.295 5.37 4.702 4.567
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.7479609251 0.748 0.684940182 4549.880602 4.638 7.212 5.891 5.079 4.477 4.374
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.75 0.75 0.6855713258 4563.520439 4.638 7.184 5.874 5.067 4.469 4.367
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.8000000119 0.8 0.7325759296 4774.193311 4.609 6.694 5.524 4.788 4.256 4.165
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.8407427669 0.84 0.7706419476 4953.361223 4.586 6.321 5.249 4.568 4.086 4.003
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.8500000238 0.85 0.7795655608 4993.441887 4.58 6.24 5.189 4.52 4.048 3.967
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.8965134025 0.896 0.8289964005 5191.585371 4.551 5.852 4.891 4.278 3.856 3.782
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.8999999762 0.899 0.8330146606 5205.950088 4.548 5.824 4.869 4.26 3.842 3.768
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.9031723738 0.903 0.8364743822 5219.152658 4.546 5.799 4.849 4.244 3.828 3.755
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.9308921695 0.93 0.8696663071 5332.121047 4.526 5.584 4.678 4.102 3.712 3.643
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.9500000477 0.949 0.8936195159 5407.543229 4.511 5.44 4.563 4.006 3.632 3.566
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.9557287097 0.955 0.9006429314 5430.002131 4.506 5.397 4.528 3.977 3.607 3.542
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.9785663486 0.978 0.9320788316 5515.691913 4.486 5.23 4.392 3.861 3.508 3.447
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.9988268018 0.999 0.9623934196 5589.848017 4.468 5.086 4.275 3.761 3.421 3.363
thin5 4 thin_disk 9.607455023 0.25 0.025095 1 1 0.964389881 5593.710682 4.467 5.078 4.268 3.755 3.416 3.358
thin5 4 thin_disk 9.607455023 0.25 0.025095 1.001648784 1.002 0.9670582736 5598.865053 4.465 5.066 4.258 3.747 3.408 3.351
thin5 4 thin_disk 9.607455023 0.25 0.025095 1.021491766 1.021 0.998970457 5666.305684 4.445 4.928 4.144 3.646 3.32 3.266
thin5 4 thin_disk 9.607455023 0.25 0.025095 1.039918661 1.039 1.031223128 5726.64155 4.426 4.802 4.038 3.554 3.238 3.186
thin5 4 thin_disk 9.607455023 0.25 0.025095 1.049999952 1.049 1.04846188 5758.375745 4.415 4.734 3.98 3.503 3.193 3.142
thin5 4 thin_disk 9.607455023 0.25 0.025095 1.056515455 1.056 1.060602496 5778.298856 4.408 4.69 3.944 3.47 3.163 3.113
thin5 4 thin_disk 9.607455023 0.25 0.025095 1.076051354 1.075 1.098886011 5835.794629 4.385 4.561 3.833 3.37 3.073 3.025
thin5 4 thin_disk 9.607455023 0.25 0.025095 1.094142556 1.093 1.13645605 5885.725453 4.363 4.443 3.731 3.278 2.989 2.943
thin5 4 thin_disk 9.607455023 0.25 0.025095 1.100000024 1.099 1.149086295 5900.65197 4.356 4.406 3.699 3.248 2.962 2.916
thin5 4 thin_disk 9.607455023 0.25 0.025095 1.115303993 1.114 1.182912565 5937.450473 4.336 4.31 3.614 3.171 2.89 2.846
thin5 4 thin_disk 9.607455023 0.25 0.025095 1.131885052 1.131 1.221666443 5971.727749 4.314 4.21 3.525 3.088 2.813 2.77
thin5 4 thin_disk 9.607455023 0.25 0.025095 1.147679687 1.147 1.26081871 5997.910763 4.293 4.119 3.443 3.011 2.74 2.698
thin5 4 thin_disk 9.607455023 0.25 0.025095 1.149999976 1.149 1.266930072 6000.673539 4.29 4.106 3.431 3 2.73 2.687
thin5 4 thin_disk 9.607455023 0.25 0.025095 1.169238329 1.168 1.316596344 6013.121788 4.264 4.011 3.339 2.911 2.643 2.601
thin5 4 thin_disk 9.607455023 0.25 0.025095 1.187990904 1.187 1.369785753 6011.737375 4.237 3.928 3.256 2.827 2.559 2.517
thin5 4 thin_disk 9.607455023 0.25 0.025095 1.200000048 1.199 1.40363001 6000.673539 4.22 3.883 3.209 2.777 2.508 2.465
thin5 4 thin_disk 9.607455023 0.25 0.025095 1.216129541 1.215 1.458319372 5982.738216 4.193 3.816 3.137 2.702 2.429 2.386
thin5 4 thin_disk 9.607455023 0.25 0.025095 1.25 1.249 1.574898774 5945.659033 4.137 3.679 2.989 2.547 2.269 2.224
thin5 4 thin_disk 9.607455023 0.25 0.025095 1.268423438 1.268 1.637768994 5931.984397 4.11 3.608 2.914 2.468 2.188 2.143
thin5 4 thin_disk 9.607455023 0.25 0.025095 1.289970517 1.289 1.721680834 5923.794716 4.074 3.505 2.81 2.363 2.082 2.036
thin5 4 thin_disk 9.607455023 0.25 0.025095 1.29572773 1.295 1.75368927 5957.993156 4.06 3.436 2.751 2.31 2.035 1.99
thin5 4 thin_disk 9.607455023 0.25 0.025095 1.299999952 1.299 1.784237426 6006.202909 4.046 3.355 2.685 2.254 1.986 1.943
thin5 4 thin_disk 9.607455023 0.25 0.025095 1.30246675 1.302 1.802821152 6020.048637 4.038 3.321 2.655 2.227 1.962 1.919
thin5 4 thin_disk 9.607455023 0.25 0.025095 1.304746151 1.304 1.843115897 6085.552312 4.02 3.219 2.572 2.156 1.901 1.86
thin5 4 thin_disk 9.607455023 0.25 0.025095 1.305626392 1.305 1.883443709 6131.969697 4.001 3.134 2.501 2.093 1.846 1.806
thin5 4 thin_disk 9.607455023 0.25 0.025095 1.306003332 1.305 1.901746584 6151.768727 3.993 3.095 2.468 2.064 1.82 1.781
thin5 4 thin_disk 9.607455023 0.25 0.025095 1.306917667 1.306 1.917576262 6133.381798 3.986 3.094 2.461 2.054 1.807 1.767
