# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.0955969095 0.095 0.1330309354 2301.971805 5.168 10.99 10.401 10.105 12.852 11.017 10.184
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.1055120975 0.105 0.1439304373 2398.832919 5.141 10.64 10.053 9.755 12.502 10.667 9.833
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.1253425032 0.125 0.1646086468 2550.35126 5.099 10.082 9.497 9.196 11.945 10.11 9.274
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.145172894 0.145 0.1837607035 2661.950651 5.068 9.676 9.094 8.794 11.46 9.693 8.868
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.1650032997 0.165 0.2014896047 2745.996631 5.043 9.37 8.79 8.495 11.024 9.37 8.563
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.2046640813 0.204 0.2349917659 2872.764332 5.003 8.885 8.305 8.021 10.369 8.861 8.081
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.2542400956 0.254 0.2744433076 2979.202337 4.963 8.424 7.843 7.57 9.792 8.384 7.624
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.3046671152 0.304 0.3135830969 3064.784905 4.925 8.04 7.455 7.192 9.325 7.988 7.242
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.3311161399 0.331 0.3378723441 3102.415775 4.898 7.839 7.252 6.994 9.093 7.782 7.041
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.3502979279 0.35 0.3556744305 3128.239532 4.878 7.7 7.11 6.855 8.935 7.639 6.902
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.3533920944 0.353 0.3585524091 3131.843125 4.874 7.678 7.088 6.833 8.91 7.616 6.88
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.4029681087 0.403 0.3990732748 3215.881224 4.838 7.357 6.757 6.512 8.528 7.283 6.555
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.4230996966 0.423 0.4179772505 3254.617835 4.819 7.219 6.613 6.372 8.364 7.138 6.414
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.4525440931 0.452 0.4446851686 3309.786651 4.794 7.029 6.415 6.179 8.139 6.939 6.218
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.502120018 0.502 0.4944844567 3415.859507 4.748 6.697 6.067 5.838 7.747 6.59 5.873
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.5182137489 0.518 0.5112727485 3459.393778 4.732 6.581 5.945 5.72 7.609 6.469 5.753
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.5516960621 0.551 0.5472082606 3548.133892 4.7 6.352 5.703 5.484 7.335 6.227 5.514
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.5795767903 0.579 0.5741860604 3650.059971 4.68 6.162 5.501 5.291 7.095 6.024 5.316
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.601271987 0.601 0.5947749167 3727.348497 4.666 6.022 5.352 5.149 6.92 5.876 5.171
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.6248140335 0.625 0.6127067218 3838.839899 4.656 5.862 5.182 4.995 6.719 5.708 5.014
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.650848031 0.651 0.632925575 3961.867984 4.646 5.691 5.006 4.836 6.508 5.531 4.852
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.6829383969 0.683 0.6547155334 4133.329237 4.638 5.48 4.806 4.658 6.25 5.323 4.67
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.7004240751 0.7 0.6662736605 4226.686143 4.634 5.37 4.702 4.567 6.117 5.214 4.577
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.7479609251 0.748 0.684940182 4549.880602 4.638 5.079 4.477 4.374 5.743 4.949 4.38
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.75 0.75 0.6855713258 4563.520439 4.638 5.067 4.469 4.367 5.728 4.938 4.373
thin5 4 thin_disk 9.607455023 0.25 0.025095 0.8000000119 0.8 0.7325759296 4774.193311 4.609 4.788 4.256 4.165 5.393 4.685 4.169
