# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin2 1 thin_disk 9 -0.25 0.0084736 0.0900000036 0.09 0.1193308255 2444.556053 5.236 10.948 10.408 10.173 12.644 11.002 10.249
thin2 1 thin_disk 9 -0.25 0.0084736 0.1000000015 0.1 0.1292863411 2595.971977 5.212 10.513 9.973 9.736 12.21 10.567 9.812
thin2 1 thin_disk 9 -0.25 0.0084736 0.1079116166 0.108 0.1369470384 2674.853494 5.195 10.288 9.742 9.496 11.898 10.323 9.568
thin2 1 thin_disk 9 -0.25 0.0084736 0.1200000048 0.12 0.1495383708 2793.830151 5.165 9.957 9.4 9.148 11.414 9.962 9.214
thin2 1 thin_disk 9 -0.25 0.0084736 0.1400000006 0.14 0.1687145915 2920.78776 5.127 9.554 8.989 8.735 10.871 9.533 8.794
thin2 1 thin_disk 9 -0.25 0.0084736 0.1599999964 0.16 0.1867035797 3013.006024 5.097 9.236 8.666 8.415 10.465 9.198 8.469
thin2 1 thin_disk 9 -0.25 0.0084736 0.1696361005 0.17 0.1947837151 3046.491705 5.085 9.108 8.537 8.287 10.309 9.066 8.34
thin2 1 thin_disk 9 -0.25 0.0084736 0.200000003 0.2 0.2198126312 3142.67883 5.052 8.748 8.174 7.929 9.875 8.692 7.977
thin2 1 thin_disk 9 -0.25 0.0084736 0.2392486632 0.239 0.249892168 3229.981241 5.018 8.382 7.804 7.565 9.451 8.315 7.609
thin2 1 thin_disk 9 -0.25 0.0084736 0.25 0.25 0.2577820332 3252.370401 5.01 8.292 7.713 7.476 9.349 8.223 7.519
thin2 1 thin_disk 9 -0.25 0.0084736 0.3196905553 0.32 0.3121423135 3360.469825 4.951 7.773 7.187 6.957 8.771 7.691 6.996
thin2 1 thin_disk 9 -0.25 0.0084736 0.3322690129 0.332 0.3228885501 3379.091874 4.939 7.682 7.095 6.866 8.672 7.598 6.904
thin2 1 thin_disk 9 -0.25 0.0084736 0.3500000536 0.35 0.3361651163 3406.434166 4.926 7.568 6.979 6.752 8.545 7.481 6.789
thin2 1 thin_disk 9 -0.25 0.0084736 0.3931404948 0.393 0.3742421029 3483.37315 4.884 7.264 6.669 6.446 8.208 7.169 6.48
thin2 1 thin_disk 9 -0.25 0.0084736 0.4000000358 0.4 0.3798854368 3495.425096 4.878 7.22 6.624 6.401 8.159 7.123 6.434
thin2 1 thin_disk 9 -0.25 0.0084736 0.4252525568 0.425 0.4052776413 3549.768245 4.848 7.03 6.429 6.209 7.946 6.927 6.24
thin2 1 thin_disk 9 -0.25 0.0084736 0.4500000179 0.45 0.4298853497 3600.808292 4.822 6.858 6.252 6.035 7.755 6.75 6.064
thin2 1 thin_disk 9 -0.25 0.0084736 0.4625612795 0.462 0.442845917 3636.637393 4.808 6.762 6.153 5.937 7.646 6.65 5.965
thin2 1 thin_disk 9 -0.25 0.0084736 0.5 0.5 0.4814516117 3743.69104 4.77 6.493 5.875 5.666 7.339 6.37 5.689
thin2 1 thin_disk 9 -0.25 0.0084736 0.5198866725 0.52 0.5015943603 3818.56335 4.75 6.341 5.716 5.514 7.164 6.212 5.535
thin2 1 thin_disk 9 -0.25 0.0084736 0.5500000119 0.55 0.5302157751 3936.407041 4.727 6.125 5.488 5.302 6.916 5.986 5.319
thin2 1 thin_disk 9 -0.25 0.0084736 0.5951846242 0.595 0.5708902749 4142.857545 4.697 5.796 5.142 4.99 6.543 5.646 5.002
thin2 1 thin_disk 9 -0.25 0.0084736 0.6000000238 0.6 0.5744505437 4165.815197 4.694 5.762 5.107 4.959 6.505 5.612 4.97
thin2 1 thin_disk 9 -0.25 0.0084736 0.6499999762 0.65 0.6083487848 4451.434629 4.679 5.422 4.791 4.682 6.106 5.28 4.689
thin2 1 thin_disk 9 -0.25 0.0084736 0.6565798521 0.657 0.6127067218 4489.520924 4.678 5.38 4.757 4.652 6.055 5.241 4.658
thin2 1 thin_disk 9 -0.25 0.0084736 0.7000001073 0.7 0.6405494238 4745.696932 4.668 5.118 4.563 4.475 5.728 5.005 4.48
thin2 1 thin_disk 9 -0.25 0.0084736 0.75 0.75 0.6727483555 5028.054773 4.655 4.843 4.366 4.291 5.384 4.758 4.295
thin2 1 thin_disk 9 -0.25 0.0084736 0.7983130813 0.798 0.7111359677 5267.444883 4.633 4.595 4.176 4.109 5.084 4.529 4.113
thin2 1 thin_disk 9 -0.25 0.0084736 0.8466261625 0.846 0.7534468905 5492.878592 4.608 4.361 3.99 3.931 4.804 4.31 3.934
thin2 1 thin_disk 9 -0.25 0.0084736 0.8949391842 0.894 0.8001154284 5701.642723 4.58 4.141 3.808 3.757 4.548 4.102 3.76
thin2 1 thin_disk 9 -0.25 0.0084736 0.9432522058 0.943 0.8516333201 5891.148903 4.549 3.93 3.627 3.583 4.307 3.899 3.586
thin2 1 thin_disk 9 -0.25 0.0084736 0.9641725421 0.964 0.8760979111 5967.60405 4.534 3.841 3.55 3.509 4.206 3.813 3.511
thin2 1 thin_disk 9 -0.25 0.0084736 0.9915652275 0.991 0.9100235783 6064.569815 4.514 3.726 3.451 3.413 4.077 3.703 3.415
thin2 1 thin_disk 9 -0.25 0.0084736 1.039878368 1.039 0.9742101383 6223.002852 4.475 3.525 3.272 3.238 3.853 3.507 3.24
thin2 1 thin_disk 9 -0.25 0.0084736 1.074318409 1.073 1.021298384 6331.403617 4.448 3.384 3.146 3.115 3.699 3.37 3.117
thin2 1 thin_disk 9 -0.25 0.0084736 1.088191509 1.087 1.040764918 6373.823014 4.437 3.328 3.096 3.066 3.638 3.316 3.068
thin2 1 thin_disk 9 -0.25 0.0084736 1.10172832 1.101 1.061091034 6415.049325 4.426 3.274 3.047 3.018 3.579 3.263 3.02
thin2 1 thin_disk 9 -0.25 0.0084736 1.136504412 1.136 1.111866499 6520.786785 4.398 3.138 2.924 2.898 3.43 3.13 2.899
thin2 1 thin_disk 9 -0.25 0.0084736 1.149421811 1.148 1.130713676 6559.942007 4.389 3.089 2.88 2.855 3.376 3.082 2.856
thin2 1 thin_disk 9 -0.25 0.0084736 1.184817553 1.184 1.184547948 6664.99764 4.362 2.956 2.762 2.737 3.23 2.953 2.738
thin2 1 thin_disk 9 -0.25 0.0084736 1.233130455 1.232 1.253581704 6815.535747 4.33 2.785 2.611 2.588 3.041 2.786 2.589
thin2 1 thin_disk 9 -0.25 0.0084736 1.280011654 1.279 1.315384272 6971.078929 4.304 2.633 2.479 2.457 2.87 2.639 2.458
thin2 1 thin_disk 9 -0.25 0.0084736 1.281443477 1.281 1.318113005 6975.896043 4.303 2.629 2.475 2.453 2.865 2.634 2.454
thin2 1 thin_disk 9 -0.25 0.0084736 1.329756737 1.329 1.371995367 7159.785311 4.284 2.488 2.357 2.335 2.703 2.497 2.337
thin2 1 thin_disk 9 -0.25 0.0084736 1.378069639 1.378 1.41466186 7370.551753 4.273 2.363 2.257 2.237 2.556 2.377 2.238
thin2 1 thin_disk 9 -0.25 0.0084736 1.408108473 1.408 1.438641701 7509.309425 4.268 2.293 2.202 2.182 2.47 2.309 2.183
thin2 1 thin_disk 9 -0.25 0.0084736 1.42638278 1.426 1.451619003 7592.765726 4.265 2.25 2.167 2.148 2.419 2.267 2.149
thin2 1 thin_disk 9 -0.25 0.0084736 1.445573449 1.445 1.469442663 7673.614894 4.261 2.205 2.131 2.112 2.365 2.223 2.112
thin2 1 thin_disk 9 -0.25 0.0084736 1.474695921 1.474 1.497106324 7792.91609 4.253 2.135 2.074 2.054 2.284 2.155 2.055
thin2 1 thin_disk 9 -0.25 0.0084736 1.485197425 1.485 1.508525462 7830.689431 4.25 2.11 2.051 2.032 2.255 2.13 2.033
thin2 1 thin_disk 9 -0.25 0.0084736 1.523008823 1.523 1.555079674 7956.095729 4.234 2.015 1.969 1.95 2.148 2.037 1.951
thin2 1 thin_disk 9 -0.25 0.0084736 1.551753282 1.551 1.595337761 8042.66538 4.22 1.942 1.903 1.884 2.067 1.964 1.885
thin2 1 thin_disk 9 -0.25 0.0084736 1.571321964 1.571 1.624623178 8094.685874 4.21 1.891 1.856 1.838 2.011 1.913 1.838
thin2 1 thin_disk 9 -0.25 0.0084736 1.575419903 1.575 1.631370651 8105.876825 4.208 1.881 1.846 1.828 2 1.903 1.828
thin2 1 thin_disk 9 -0.25 0.0084736 1.609732747 1.609 1.689478404 8188.417919 4.187 1.788 1.76 1.742 1.9 1.81 1.742
thin2 1 thin_disk 9 -0.25 0.0084736 1.619634867 1.619 1.706289212 8209.184189 4.18 1.761 1.735 1.716 1.871 1.783 1.717
thin2 1 thin_disk 9 -0.25 0.0084736 1.626301527 1.626 1.7185123 8222.426499 4.176 1.743 1.718 1.699 1.851 1.765 1.7
thin2 1 thin_disk 9 -0.25 0.0084736 1.655209422 1.654 1.775630699 8277.515449 4.155 1.662 1.641 1.622 1.765 1.684 1.623
thin2 1 thin_disk 9 -0.25 0.0084736 1.667948127 1.667 1.803651573 8298.507675 4.145 1.625 1.605 1.587 1.727 1.647 1.587
thin2 1 thin_disk 9 -0.25 0.0084736 1.67860651 1.678 1.825377298 8315.722725 4.137 1.594 1.576 1.557 1.694 1.617 1.558
thin2 1 thin_disk 9 -0.25 0.0084736 1.711556554 1.71 1.903937312 8356.030182 4.109 1.495 1.48 1.461 1.592 1.518 1.462
thin2 1 thin_disk 9 -0.25 0.0084736 1.716261029 1.715 1.917576262 8359.879163 4.104 1.48 1.465 1.446 1.577 1.503 1.447
thin2 1 thin_disk 9 -0.25 0.0084736 1.73381424 1.733 1.964955163 8373.364561 4.088 1.425 1.411 1.392 1.52 1.448 1.393
thin2 1 thin_disk 9 -0.25 0.0084736 1.758020163 1.757 2.038227444 8379.150674 4.062 1.345 1.331 1.312 1.439 1.367 1.313
thin2 1 thin_disk 9 -0.25 0.0084736 1.76457417 1.763 2.060405236 8377.221526 4.054 1.322 1.308 1.289 1.416 1.344 1.29
thin2 1 thin_disk 9 -0.25 0.0084736 1.788209796 1.787 2.142656955 8367.582443 4.026 1.238 1.224 1.205 1.333 1.26 1.206
thin2 1 thin_disk 9 -0.25 0.0084736 1.812887192 1.812 2.241571751 8342.572701 3.993 1.146 1.131 1.112 1.242 1.168 1.112
thin2 1 thin_disk 9 -0.25 0.0084736 1.818185329 1.817 2.261791902 8338.731689 3.986 1.127 1.111 1.092 1.223 1.148 1.092
thin2 1 thin_disk 9 -0.25 0.0084736 1.845986009 1.845 2.395811498 8281.328264 3.942 1.014 0.995 0.975 1.114 1.035 0.976
thin2 1 thin_disk 9 -0.25 0.0084736 1.863396049 1.862 2.490879078 8230.003123 3.912 0.938 0.916 0.896 1.042 0.959 0.897
thin2 1 thin_disk 9 -0.25 0.0084736 1.884818077 1.884 2.62695507 8148.918982 3.871 0.841 0.814 0.793 0.951 0.861 0.794
thin2 1 thin_disk 9 -0.25 0.0084736 1.908150792 1.907 2.800610062 8029.712577 3.821 0.726 0.69 0.669 0.846 0.746 0.67
thin2 1 thin_disk 9 -0.25 0.0084736 1.913904667 1.913 2.851363887 7994.660025 3.807 0.695 0.658 0.636 0.819 0.715 0.637
thin2 1 thin_disk 9 -0.25 0.0084736 1.917669535 1.917 2.885045354 7970.764906 3.798 0.675 0.636 0.615 0.801 0.695 0.616
thin2 1 thin_disk 9 -0.25 0.0084736 1.935385346 1.935 3.062334625 7839.710037 3.75 0.575 0.525 0.503 0.712 0.594 0.504
thin2 1 thin_disk 9 -0.25 0.0084736 1.951730013 1.951 3.245283524 7703.711317 3.703 0.478 0.417 0.395 0.628 0.496 0.395
thin2 1 thin_disk 9 -0.25 0.0084736 1.964413404 1.964 3.413128544 7585.77575 3.663 0.399 0.327 0.304 0.56 0.415 0.304
thin2 1 thin_disk 9 -0.25 0.0084736 1.970377445 1.97 3.493434821 7528.353438 3.643 0.361 0.284 0.26 0.529 0.377 0.261
thin2 1 thin_disk 9 -0.25 0.0084736 1.983641863 1.983 3.691073088 7404.572675 3.598 0.272 0.183 0.158 0.453 0.287 0.159
thin2 1 thin_disk 9 -0.25 0.0084736 1.997333288 1.997 3.889131652 7309.707519 3.556 0.184 0.085 0.06 0.375 0.197 0.061
thin2 1 thin_disk 9 -0.25 0.0084736 2.002407551 2.002 3.870371427 7407.983392 3.561 0.169 0.081 0.056 0.349 0.184 0.057
thin2 1 thin_disk 9 -0.25 0.0084736 2.005964756 2.006 3.790117245 7577.047329 3.58 0.173 0.102 0.078 0.334 0.189 0.078
thin2 1 thin_disk 9 -0.25 0.0084736 2.007257462 2.007 3.694474258 7749.969619 3.603 0.187 0.132 0.109 0.331 0.205 0.11
thin2 1 thin_disk 9 -0.25 0.0084736 2.007922411 2.008 3.601244805 7926.838317 3.625 0.203 0.163 0.14 0.33 0.222 0.141
thin2 1 thin_disk 9 -0.25 0.0084736 2.008308411 2.008 3.520891523 8109.610579 3.645 0.217 0.189 0.168 0.327 0.236 0.168
thin2 1 thin_disk 9 -0.25 0.0084736 2.00853157 2.008 3.455832184 8275.6097 3.661 0.224 0.207 0.186 0.319 0.243 0.187
thin2 1 thin_disk 9 -0.25 0.0084736 2.008693457 2.009 3.399794327 8435.289651 3.676 0.229 0.221 0.201 0.311 0.249 0.202
thin2 1 thin_disk 9 -0.25 0.0084736 2.008787394 2.009 3.363974111 8529.037031 3.684 0.233 0.229 0.211 0.308 0.253 0.211
thin2 1 thin_disk 9 -0.25 0.0084736 2.008837223 2.009 3.359329818 8446.951488 3.686 0.253 0.245 0.226 0.335 0.273 0.227
thin2 1 thin_disk 9 -0.25 0.0084736 2.008891344 2.009 3.363974111 8334.892445 3.685 0.27 0.257 0.237 0.361 0.29 0.237
thin2 1 thin_disk 9 -0.25 0.0084736 2.008943796 2.009 3.420208995 8171.466413 3.67 0.265 0.241 0.22 0.37 0.284 0.22
thin2 1 thin_disk 9 -0.25 0.0084736 2.009015083 2.009 3.578101408 7961.593504 3.631 0.212 0.174 0.152 0.336 0.231 0.152
thin2 1 thin_disk 9 -0.25 0.0084736 2.009100676 2.009 3.804106306 7757.110893 3.578 0.123 0.069 0.046 0.265 0.141 0.046
thin2 1 thin_disk 9 -0.25 0.0084736 2.009203196 2.009 4.063990133 7552.661141 3.521 0.028 -0.044 -0.069 0.191 0.044 -0.068
thin2 1 thin_disk 9 -0.25 0.0084736 2.009321213 2.009 4.321680384 7353.599955 3.467 -0.056 -0.148 -0.174 0.129 -0.042 -0.173
thin2 1 thin_disk 9 -0.25 0.0084736 2.009454012 2.009 4.581974257 7158.136899 3.417 -0.13 -0.244 -0.271 0.077 -0.119 -0.27
thin2 1 thin_disk 9 -0.25 0.0084736 2.009601355 2.009 4.837852742 6966.265141 3.369 -0.196 -0.333 -0.361 0.033 -0.189 -0.36
thin2 1 thin_disk 9 -0.25 0.0084736 2.009762049 2.01 5.104493379 6777.975583 3.323 -0.256 -0.417 -0.447 -0.003 -0.253 -0.446
thin2 1 thin_disk 9 -0.25 0.0084736 2.009940624 2.01 5.375918113 6593.256931 3.278 -0.31 -0.496 -0.528 -0.033 -0.312 -0.527
thin2 1 thin_disk 9 -0.25 0.0084736 2.010152578 2.01 5.657865835 6404.717816 3.234 -0.36 -0.572 -0.606 -0.058 -0.367 -0.605
thin2 1 thin_disk 9 -0.25 0.0084736 2.010425806 2.01 5.920421742 6221.570117 3.193 -0.397 -0.635 -0.674 -0.07 -0.411 -0.672
thin2 1 thin_disk 9 -0.25 0.0084736 2.010780096 2.011 6.138364094 6043.659664 3.162 -0.412 -0.679 -0.721 -0.057 -0.433 -0.72
thin2 1 thin_disk 9 -0.25 0.0084736 2.011086464 2.011 6.259687388 5912.892727 3.146 -0.405 -0.696 -0.742 -0.029 -0.432 -0.74
thin2 1 thin_disk 9 -0.25 0.0084736 2.011406899 2.011 6.308885491 5788.952686 3.139 -0.374 -0.688 -0.736 0.023 -0.407 -0.734
thin2 1 thin_disk 9 -0.25 0.0084736 2.011677742 2.012 6.301626298 5689.839292 3.14 -0.329 -0.662 -0.714 0.085 -0.368 -0.712
thin2 1 thin_disk 9 -0.25 0.0084736 2.011990547 2.012 6.268341442 5578.276021 3.145 -0.267 -0.622 -0.678 0.168 -0.312 -0.675
thin2 1 thin_disk 9 -0.25 0.0084736 2.012297392 2.012 6.258246207 5471.419325 3.146 -0.216 -0.594 -0.652 0.24 -0.268 -0.65
thin2 1 thin_disk 9 -0.25 0.0084736 2.012373924 2.012 6.258246207 5446.280436 3.146 -0.204 -0.588 -0.647 0.257 -0.258 -0.645
