# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thin2 1 thin_disk 9 -0.5 0.0048313 0.0900000036 0.09 0.114065063 2564.484037 5.276 17.605 13.036 10.814 10.359 10.157
thin2 1 thin_disk 9 -0.5 0.0048313 0.0946127996 0.095 0.1187005264 2636.938493 5.262 17.268 12.794 10.617 10.156 9.95
thin2 1 thin_disk 9 -0.5 0.0048313 0.1000000015 0.1 0.1243519629 2725.837739 5.246 16.556 12.419 10.415 9.933 9.715
thin2 1 thin_disk 9 -0.5 0.0048313 0.1001799107 0.1 0.1245525562 2728.349485 5.246 16.541 12.41 10.41 9.927 9.709
thin2 1 thin_disk 9 -0.5 0.0048313 0.1199999973 0.12 0.145496533 2933.593941 5.189 14.966 11.526 9.849 9.329 9.098
thin2 1 thin_disk 9 -0.5 0.0048313 0.1400000006 0.14 0.1645328592 3066.902715 5.148 13.992 10.956 9.445 8.91 8.677
thin2 1 thin_disk 9 -0.5 0.0048313 0.1456410736 0.146 0.169610465 3094.567784 5.139 13.789 10.832 9.352 8.815 8.582
thin2 1 thin_disk 9 -0.5 0.0048313 0.1599999964 0.16 0.1824116807 3160.821713 5.117 13.337 10.544 9.129 8.586 8.355
thin2 1 thin_disk 9 -0.5 0.0048313 0.1999999881 0.2 0.2151555953 3293.821045 5.07 12.452 9.948 8.643 8.092 7.865
thin2 1 thin_disk 9 -0.5 0.0048313 0.2185792178 0.219 0.2295369702 3337.336513 5.053 12.162 9.736 8.463 7.909 7.684
thin2 1 thin_disk 9 -0.5 0.0048313 0.25 0.25 0.2527275835 3404.081897 5.027 11.737 9.419 8.19 7.631 7.409
thin2 1 thin_disk 9 -0.5 0.0048313 0.2869664133 0.287 0.27871006 3463.378846 5.002 11.347 9.117 7.923 7.36 7.141
thin2 1 thin_disk 9 -0.5 0.0048313 0.3001067638 0.3 0.2879735796 3482.571166 4.994 11.223 9.019 7.836 7.271 7.053
thin2 1 thin_disk 9 -0.5 0.0048313 0.3254024088 0.325 0.3118549521 3516.413996 4.96 10.958 8.798 7.633 7.065 6.848
thin2 1 thin_disk 9 -0.5 0.0048313 0.3401988447 0.34 0.3243042535 3536.714476 4.945 10.816 8.683 7.529 6.959 6.743
thin2 1 thin_disk 9 -0.5 0.0048313 0.3499999642 0.35 0.3312475272 3552.221185 4.939 10.729 8.617 7.471 6.899 6.684
thin2 1 thin_disk 9 -0.5 0.0048313 0.3828317225 0.383 0.3601244805 3614.930899 4.905 10.384 8.349 7.234 6.657 6.443
thin2 1 thin_disk 9 -0.5 0.0048313 0.3999999762 0.4 0.3751912011 3645.020708 4.889 10.22 8.221 7.122 6.541 6.329
thin2 1 thin_disk 9 -0.5 0.0048313 0.4046851695 0.405 0.3797105334 3656.789826 4.883 10.164 8.179 7.085 6.503 6.291
thin2 1 thin_disk 9 -0.5 0.0048313 0.4341222346 0.434 0.4094988108 3725.632385 4.848 9.833 7.927 6.865 6.276 6.067
thin2 1 thin_disk 9 -0.5 0.0048313 0.4499999881 0.45 0.4250623558 3763.570017 4.831 9.668 7.799 6.753 6.161 5.954
thin2 1 thin_disk 9 -0.5 0.0048313 0.4999999404 0.5 0.4763790399 3927.353556 4.778 9.072 7.356 6.373 5.765 5.573
