# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin5 4 thin_disk 9.609422258 -0.5 0.0048313 0.0900000036 0.09 0.1118542898 2543.899793 5.293 10.89 10.436 10.237 12.479 10.984 10.308
thin5 4 thin_disk 9.609422258 -0.5 0.0048313 0.1000000015 0.1 0.1239802891 2725.210164 5.249 10.424 9.942 9.724 11.88 10.479 9.791
thin5 4 thin_disk 9.609422258 -0.5 0.0048313 0.1199999973 0.12 0.1453625875 2934.945222 5.189 9.848 9.328 9.097 11.095 9.848 9.155
thin5 4 thin_disk 9.609422258 -0.5 0.0048313 0.1332480162 0.133 0.1581439729 3025.519804 5.161 9.572 9.041 8.809 10.745 9.554 8.863
thin5 4 thin_disk 9.609422258 -0.5 0.0048313 0.1400000006 0.14 0.1644949785 3069.021988 5.148 9.443 8.908 8.675 10.583 9.417 8.727
thin5 4 thin_disk 9.609422258 -0.5 0.0048313 0.1550467163 0.155 0.1780953764 3140.508694 5.124 9.201 8.66 8.428 10.292 9.163 8.477
thin5 4 thin_disk 9.609422258 -0.5 0.0048313 0.1599999964 0.16 0.1825797655 3163.005885 5.117 9.126 8.583 8.352 10.203 9.085 8.4
thin5 4 thin_disk 9.609422258 -0.5 0.0048313 0.1999999881 0.2 0.2156019303 3296.097122 5.069 8.637 8.085 7.858 9.64 8.578 7.901
thin5 4 thin_disk 9.609422258 -0.5 0.0048313 0.25 0.25 0.2548312267 3405.649896 5.02 8.171 7.612 7.39 9.123 8.1 7.428
thin5 4 thin_disk 9.609422258 -0.5 0.0048313 0.3000000119 0.3 0.2933274082 3482.571166 4.978 7.796 7.231 7.013 8.717 7.716 7.048
thin5 4 thin_disk 9.609422258 -0.5 0.0048313 0.3399090171 0.34 0.32798399 3535.086134 4.935 7.506 6.936 6.72 8.408 7.42 6.753
thin5 4 thin_disk 9.609422258 -0.5 0.0048313 0.3499999642 0.35 0.3371728872 3547.316998 4.924 7.437 6.865 6.649 8.334 7.349 6.681
thin5 4 thin_disk 9.609422258 -0.5 0.0048313 0.3760714233 0.376 0.3598758013 3597.493352 4.899 7.253 6.676 6.462 8.132 7.159 6.492
thin5 4 thin_disk 9.609422258 -0.5 0.0048313 0.3999999762 0.4 0.3802354854 3641.665066 4.877 7.094 6.513 6.3 7.958 6.996 6.329
thin5 4 thin_disk 9.609422258 -0.5 0.0048313 0.4029901922 0.403 0.3834887648 3649.21961 4.873 7.071 6.489 6.277 7.932 6.971 6.305
thin5 4 thin_disk 9.609422258 -0.5 0.0048313 0.4499999881 0.45 0.4308763378 3761.837228 4.819 6.724 6.132 5.925 7.55 6.613 5.948
thin5 4 thin_disk 9.609422258 -0.5 0.0048313 0.4751361012 0.475 0.4573541717 3847.689339 4.791 6.526 5.926 5.725 7.327 6.407 5.745
thin5 4 thin_disk 9.609422258 -0.5 0.0048313 0.4999999404 0.5 0.4836738913 3929.162586 4.765 6.339 5.729 5.538 7.119 6.212 5.556
thin5 4 thin_disk 9.609422258 -0.5 0.0048313 0.5077719092 0.508 0.4910804497 3967.345289 4.758 6.273 5.66 5.474 7.044 6.144 5.491
thin5 4 thin_disk 9.609422258 -0.5 0.0048313 0.5500000119 0.55 0.5333995499 4166.774522 4.721 5.934 5.299 5.148 6.665 5.792 5.159
thin5 4 thin_disk 9.609422258 -0.5 0.0048313 0.5727695227 0.572 0.5521443657 4298.332425 4.709 5.757 5.121 4.99 6.465 5.614 4.999
thin5 4 thin_disk 9.609422258 -0.5 0.0048313 0.5999999642 0.6 0.5739216988 4455.536441 4.695 5.557 4.938 4.827 6.234 5.42 4.834
thin5 4 thin_disk 9.609422258 -0.5 0.0048313 0.6499999166 0.65 0.6103130338 4778.592532 4.678 5.216 4.671 4.584 5.816 5.106 4.589
thin5 4 thin_disk 9.609422258 -0.5 0.0048313 0.6659787893 0.666 0.6223757245 4878.653792 4.671 5.113 4.599 4.516 5.687 5.015 4.52
thin5 4 thin_disk 9.609422258 -0.5 0.0048313 0.6999999881 0.7 0.6493108273 5088.61976 4.656 4.904 4.445 4.37 5.429 4.825 4.374
thin5 4 thin_disk 9.609422258 -0.5 0.0048313 0.7337044477 0.734 0.6766321742 5295.414984 4.64 4.708 4.296 4.229 5.189 4.644 4.233
thin5 4 thin_disk 9.609422258 -0.5 0.0048313 0.7487857342 0.749 0.6895291723 5386.417346 4.633 4.623 4.231 4.167 5.086 4.565 4.17
thin5 4 thin_disk 9.609422258 -0.5 0.0048313 0.751752317 0.752 0.6925524099 5402.564991 4.631 4.606 4.217 4.154 5.066 4.549 4.157
thin5 4 thin_disk 9.609422258 -0.5 0.0048313 0.7834445834 0.783 0.7255254393 5571.857489 4.608 4.428 4.071 4.013 4.856 4.381 4.017
