# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin5 4 thin_disk 9.609422258 0.25 0.025095 0.0955969095 0.095 0.1330309354 2301.971805 5.168 10.99 10.401 10.105 12.852 11.017 10.184
thin5 4 thin_disk 9.609422258 0.25 0.025095 0.1055120975 0.105 0.1439304373 2398.832919 5.141 10.64 10.053 9.755 12.502 10.667 9.833
thin5 4 thin_disk 9.609422258 0.25 0.025095 0.1253425032 0.125 0.1646086468 2550.35126 5.099 10.082 9.497 9.196 11.945 10.11 9.274
thin5 4 thin_disk 9.609422258 0.25 0.025095 0.145172894 0.145 0.1837607035 2661.950651 5.068 9.676 9.094 8.794 11.46 9.693 8.868
thin5 4 thin_disk 9.609422258 0.25 0.025095 0.1650032997 0.165 0.2014896047 2745.996631 5.043 9.37 8.79 8.495 11.024 9.37 8.563
thin5 4 thin_disk 9.609422258 0.25 0.025095 0.2046640813 0.204 0.2349917659 2872.764332 5.003 8.885 8.305 8.021 10.369 8.861 8.081
thin5 4 thin_disk 9.609422258 0.25 0.025095 0.2542400956 0.254 0.2744433076 2979.202337 4.963 8.424 7.843 7.57 9.792 8.384 7.624
thin5 4 thin_disk 9.609422258 0.25 0.025095 0.3051942289 0.305 0.3141612707 3065.490679 4.925 8.036 7.451 7.188 9.32 7.984 7.238
thin5 4 thin_disk 9.609422258 0.25 0.025095 0.3315585554 0.331 0.3381058186 3103.130215 4.897 7.836 7.248 6.99 9.089 7.778 7.038
thin5 4 thin_disk 9.609422258 0.25 0.025095 0.3506478667 0.35 0.3560841517 3128.239532 4.877 7.698 7.107 6.852 8.932 7.636 6.899
thin5 4 thin_disk 9.609422258 0.25 0.025095 0.3533920944 0.353 0.3585524091 3131.843125 4.874 7.678 7.088 6.833 8.91 7.616 6.88
thin5 4 thin_disk 9.609422258 0.25 0.025095 0.4029681087 0.403 0.3990732748 3215.881224 4.838 7.357 6.757 6.512 8.528 7.282 6.555
