# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.0900000036 0.09 0.1163999101 2424.376134 5.257 11.035 10.495 10.263 12.731 11.09 10.339
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.1000000015 0.1 0.1281305366 2591.194421 5.22 10.54 10 9.763 12.236 10.594 9.839
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.1200000048 0.12 0.1494007043 2795.117054 5.166 9.958 9.401 9.149 11.414 9.963 9.215
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.1400000006 0.14 0.168753444 2922.133142 5.127 9.553 8.987 8.734 10.869 9.531 8.793
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.1599999964 0.16 0.1866605946 3015.088054 5.097 9.233 8.663 8.412 10.462 9.195 8.466
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.200000003 0.2 0.2203700879 3144.12642 5.051 8.743 8.169 7.924 9.869 8.687 7.972
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.2171736807 0.217 0.2339659432 3184.197522 5.034 8.571 7.995 7.753 9.67 8.51 7.799
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.25 0.25 0.2596286678 3253.868518 5.005 8.277 7.698 7.46 9.333 8.208 7.504
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.3000000119 0.3 0.2977505997 3333.496473 4.965 7.902 7.318 7.086 8.913 7.823 7.126
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.3114548326 0.311 0.3080722957 3349.654392 4.952 7.813 7.229 6.997 8.817 7.733 7.036
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.3500000536 0.35 0.342888283 3400.165058 4.909 7.531 6.942 6.714 8.512 7.445 6.751
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.4000000358 0.4 0.3858803332 3488.188934 4.864 7.193 6.596 6.373 8.135 7.097 6.407
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.4473071098 0.447 0.4332640398 3590.872624 4.812 6.851 6.245 6.027 7.752 6.743 6.056
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.4500000179 0.45 0.4358656507 3596.665093 4.81 6.832 6.226 6.008 7.732 6.724 6.037
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.5 0.5 0.4880368832 3741.967403 4.757 6.465 5.845 5.636 7.312 6.341 5.659
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.5500000119 0.55 0.5406953627 3936.407041 4.709 6.081 5.442 5.256 6.873 5.942 5.273
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.5818050504 0.581 0.5689218909 4095.434646 4.69 5.842 5.188 5.029 6.599 5.693 5.042
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.6000000238 0.6 0.5851303767 4185.043727 4.679 5.709 5.052 4.908 6.448 5.558 4.919
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.6499999762 0.65 0.6203726525 4487.453899 4.663 5.356 4.732 4.626 6.032 5.217 4.633
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.6666600704 0.667 0.6317607562 4589.86593 4.658 5.247 4.648 4.551 5.898 5.117 4.557
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.7000001073 0.7 0.6547155334 4795.125741 4.648 5.038 4.499 4.413 5.636 4.931 4.418
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.7142065167 0.714 0.6658135739 4879.777273 4.643 4.952 4.436 4.354 5.529 4.853 4.358
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.75 0.75 0.6930309734 5089.791592 4.629 4.744 4.283 4.21 5.272 4.665 4.214
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.7768225074 0.777 0.7185428047 5231.184048 4.613 4.592 4.165 4.097 5.09 4.524 4.101
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.7983130813 0.798 0.7388438196 5343.182401 4.6 4.474 4.072 4.008 4.947 4.414 4.011
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.8207345605 0.82 0.76340086 5453.809951 4.584 4.351 3.972 3.912 4.803 4.298 3.915
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.8466261625 0.846 0.7920500849 5580.845504 4.565 4.214 3.859 3.803 4.642 4.168 3.806
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.8479657769 0.847 0.7942416265 5585.988021 4.564 4.207 3.853 3.797 4.634 4.161 3.8
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.884873271 0.884 0.8418847541 5750.425748 4.531 4.01 3.685 3.636 4.409 3.973 3.638
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.8949391842 0.894 0.8563526477 5794.286964 4.522 3.957 3.639 3.592 4.349 3.922 3.594
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.914735496 0.914 0.886855053 5873.540937 4.501 3.85 3.545 3.5 4.23 3.819 3.503
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.9336922765 0.933 0.9173871336 5947.028229 4.48 3.75 3.456 3.414 4.118 3.722 3.416
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.9432522058 0.942 0.9335823766 5984.115951 4.469 3.699 3.411 3.37 4.061 3.672 3.372
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.9515781403 0.951 0.9483150541 6013.121788 4.459 3.653 3.37 3.33 4.011 3.628 3.332
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.9690203667 0.968 0.9820930662 6074.352629 4.437 3.557 3.283 3.245 3.906 3.534 3.247
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.9848095179 0.984 1.014501386 6126.324544 4.416 3.469 3.203 3.167 3.811 3.448 3.169
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.9915652275 0.991 1.028614506 6147.520703 4.407 3.431 3.169 3.133 3.77 3.411 3.135
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 0.9943692088 0.994 1.035267653 6156.019686 4.403 3.415 3.154 3.119 3.753 3.396 3.121
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 1.010770559 1.01 1.072883694 6205.831793 4.379 3.321 3.067 3.033 3.652 3.303 3.034
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 1.026313782 1.025 1.109564734 6251.726928 4.356 3.23 2.982 2.949 3.556 3.214 2.951
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 1.039849401 1.039 1.14459711 6287.818541 4.334 3.15 2.908 2.875 3.471 3.136 2.877
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 1.039878368 1.039 1.145388042 6289.266532 4.334 3.15 2.907 2.875 3.471 3.135 2.877
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 1.048270226 1.047 1.168026362 6311.026445 4.321 3.101 2.861 2.83 3.418 3.087 2.831
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 1.070158362 1.069 1.229002156 6365.023332 4.285 2.971 2.739 2.708 3.282 2.959 2.71
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 1.088191509 1.087 1.28425908 6397.348355 4.254 2.866 2.638 2.608 3.172 2.854 2.61
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 1.10659194 1.105 1.346953629 6425.3975 4.22 2.753 2.529 2.5 3.056 2.743 2.501
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 1.12205112 1.12 1.405894218 6450.598333 4.188 2.65 2.43 2.401 2.95 2.641 2.402
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 1.135397077 1.134 1.464038996 6468.446642 4.158 2.557 2.339 2.31 2.855 2.548 2.312
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 1.136504412 1.135 1.470796693 6468.446642 4.156 2.549 2.331 2.303 2.846 2.54 2.304
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 1.137219787 1.136 1.472490986 6468.446642 4.154 2.544 2.327 2.298 2.842 2.535 2.299
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 1.146967888 1.145 1.520381739 6465.468498 4.131 2.477 2.259 2.231 2.775 2.468 2.232
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 1.154949546 1.153 1.562977207 6465.468498 4.109 2.415 2.197 2.169 2.713 2.406 2.17
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 1.16104281 1.159 1.603070583 6465.468498 4.09 2.361 2.145 2.116 2.66 2.353 2.117
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 1.166450381 1.165 1.644571065 6468.446642 4.07 2.305 2.089 2.06 2.603 2.297 2.061
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 1.169348359 1.168 1.675145924 6475.898005 4.054 2.262 2.046 2.018 2.558 2.254 2.019
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 1.170531392 1.169 1.686369135 6472.91643 4.049 2.248 2.033 2.004 2.546 2.24 2.005
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 1.176887274 1.175 1.737611351 6450.598333 4.025 2.191 1.973 1.943 2.491 2.182 1.945
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 1.183896422 1.182 1.794124781 6425.3975 4 2.128 1.907 1.877 2.431 2.119 1.878
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 1.184817553 1.183 1.804897922 6420.960526 3.996 2.119 1.897 1.867 2.423 2.109 1.868
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 1.193192363 1.192 1.888220224 6379.696227 3.96 2.034 1.808 1.776 2.343 2.024 1.778
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 1.202199221 1.201 1.997342968 6311.026445 3.914 1.934 1.699 1.665 2.251 1.921 1.667
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 1.21203661 1.21 2.158502942 6173.052919 3.85 1.813 1.559 1.522 2.148 1.795 1.524
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 1.219427824 1.218 2.321414244 5959.365193 3.789 1.732 1.443 1.401 2.101 1.705 1.403
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 1.223666072 1.222 2.426345514 5755.724525 3.753 1.716 1.393 1.344 2.118 1.68 1.346
thin5 4 thin_disk 9.609422258 -0.25 0.0084736 1.225778699 1.224 2.481719224 5632.484432 3.733 1.719 1.373 1.32 2.142 1.676 1.322
