# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.0900000036 0.09 0.1118542898 2543.899793 5.292 10.889 10.435 10.236 12.478 10.983 10.307
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.0901759788 0.09 0.1120605229 2547.416749 5.292 10.88 10.426 10.227 12.468 10.973 10.298
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.0921405777 0.092 0.1144070124 2582.854846 5.283 10.775 10.32 10.12 12.363 10.868 10.191
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.1000000015 0.1 0.1238946762 2724.582733 5.249 10.424 9.942 9.725 11.881 10.48 9.791
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.1199999973 0.12 0.145496533 2933.593941 5.189 9.85 9.33 9.099 11.097 9.85 9.157
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.1400000006 0.14 0.1646465538 3067.608977 5.148 9.444 8.909 8.677 10.585 9.418 8.729
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.1599999964 0.16 0.1823276964 3161.549603 5.117 9.128 8.585 8.354 10.206 9.087 8.402
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.1999999881 0.2 0.2153042709 3294.579562 5.07 8.642 8.09 7.863 9.645 8.583 7.906
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.2080362439 0.208 0.2215912691 3313.599378 5.062 8.562 8.008 7.783 9.555 8.501 7.824
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.25 0.25 0.2533101808 3404.081897 5.026 8.185 7.626 7.404 9.138 8.114 7.442
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.3343403637 0.334 0.3211091233 3527.767866 4.946 7.56 6.99 6.774 8.464 7.475 6.807
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.3476651907 0.348 0.3335436253 3544.051303 4.93 7.462 6.891 6.675 8.361 7.375 6.708
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.3499999642 0.35 0.3352375398 3547.316998 4.928 7.447 6.876 6.66 8.344 7.36 6.693
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.358477354 0.359 0.3430462252 3563.69067 4.919 7.386 6.812 6.597 8.277 7.296 6.629
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.3999999762 0.4 0.3777919023 3640.826638 4.883 7.109 6.528 6.316 7.973 7.011 6.344
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.4499999881 0.45 0.4274178396 3761.837228 4.826 6.742 6.15 5.943 7.568 6.631 5.966
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.4999999404 0.5 0.4795707037 3925.54536 4.772 6.36 5.751 5.56 7.141 6.234 5.577
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.5455586314 0.545 0.5236639109 4133.329237 4.733 6 5.369 5.212 6.737 5.86 5.224
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.5500000119 0.55 0.5285093134 4152.407818 4.73 5.967 5.334 5.18 6.7 5.826 5.192
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.5999999642 0.6 0.5678748627 4433.023158 4.705 5.598 4.976 4.862 6.278 5.459 4.869
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.6257867813 0.626 0.5853999013 4593.037593 4.696 5.422 4.831 4.732 6.066 5.295 4.738
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.6499999166 0.65 0.6018006394 4743.511961 4.689 5.265 4.712 4.622 5.874 5.152 4.627
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.683996141 0.684 0.62611289 4948.801109 4.676 5.058 4.563 4.483 5.615 4.966 4.487
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.6999999881 0.7 0.6383408607 5044.28946 4.671 4.965 4.495 4.418 5.499 4.882 4.423
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.7108107805 0.711 0.6457324995 5108.577662 4.667 4.904 4.449 4.376 5.424 4.826 4.38
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.7487857342 0.749 0.6735233317 5332.121047 4.653 4.699 4.295 4.23 5.172 4.638 4.233
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.7549679875 0.755 0.6791295768 5365.373995 4.65 4.666 4.269 4.205 5.133 4.607 4.208
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.7975714207 0.797 0.7168902021 5585.988021 4.626 4.447 4.092 4.035 4.872 4.4 4.038
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.8463187814 0.846 0.7676312472 5814.334323 4.592 4.204 3.886 3.839 4.593 4.168 3.841
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.8463571072 0.846 0.7676312472 5814.334323 4.593 4.204 3.886 3.838 4.593 4.168 3.841
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.8723712564 0.872 0.7979076792 5923.794716 4.571 4.076 3.775 3.731 4.45 4.046 3.734
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.8951427937 0.894 0.8253775363 6018.662629 4.553 3.968 3.68 3.64 4.328 3.941 3.642
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.9110356569 0.91 0.8477204204 6077.150616 4.538 3.892 3.613 3.575 4.243 3.867 3.577
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.9390814304 0.938 0.8864467352 6180.164001 4.512 3.758 3.493 3.459 4.095 3.737 3.461
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.9439284801 0.943 0.8938253031 6197.264039 4.507 3.735 3.472 3.438 4.07 3.714 3.44
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.9660896063 0.966 0.9277963184 6274.80162 4.485 3.628 3.376 3.344 3.954 3.61 3.346
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.9927142262 0.992 0.9695107855 6365.023332 4.459 3.501 3.26 3.231 3.816 3.486 3.233
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 0.9964508414 0.996 0.9760063536 6376.758944 4.455 3.484 3.244 3.215 3.797 3.469 3.217
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 1.023598552 1.023 1.019888383 6468.446642 4.428 3.356 3.128 3.102 3.659 3.345 3.103
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 1.041499853 1.041 1.050878834 6528.298442 4.41 3.273 3.053 3.028 3.568 3.263 3.029
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 1.043917537 1.043 1.054029206 6537.323852 4.407 3.262 3.043 3.018 3.556 3.253 3.019
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 1.070614457 1.07 1.100405227 6626.741047 4.381 3.14 2.934 2.909 3.423 3.134 2.911
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 1.090285659 1.089 1.135409817 6691.1382 4.362 3.051 2.853 2.83 3.326 3.047 2.831
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 1.106524706 1.105 1.164803441 6748.387309 4.347 2.979 2.79 2.767 3.248 2.977 2.768
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 1.123244405 1.122 1.194132848 6804.55925 4.331 2.906 2.724 2.702 3.168 2.906 2.703
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 1.138557911 1.137 1.223073749 6856.460841 4.317 2.84 2.665 2.642 3.095 2.841 2.644
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 1.139071226 1.138 1.22391891 6858.039781 4.316 2.838 2.663 2.64 3.093 2.839 2.642
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 1.179446936 1.178 1.294650802 6998.41996 4.282 2.672 2.515 2.494 2.91 2.676 2.495
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 1.187857151 1.187 1.31145274 7025.868224 4.274 2.637 2.484 2.463 2.872 2.642 2.464
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 1.236642718 1.236 1.39975699 7191.177358 4.236 2.449 2.317 2.296 2.665 2.458 2.297
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 1.249388099 1.249 1.421846276 7234.358059 4.226 2.401 2.275 2.254 2.612 2.411 2.255
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 1.283382058 1.283 1.492631645 7329.932917 4.196 2.27 2.155 2.135 2.47 2.282 2.136
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 1.285428286 1.285 1.497451085 7334.998004 4.194 2.262 2.148 2.127 2.461 2.274 2.128
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 1.311926246 1.311 1.560100747 7396.052751 4.167 2.155 2.049 2.029 2.348 2.169 2.03
thin4 3 thin_disk 9.301029996 -0.5 0.0048313 1.334214211 1.334 1.622006704 7435.325746 4.141 2.062 1.96 1.94 2.25 2.076 1.941
