# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thin4 3 thin_disk 9.301029996 0.25 0.025095 0.0955969095 0.095 0.1330309354 2301.971805 5.167 17.881 13.642 10.988 10.399 10.103
thin4 3 thin_disk 9.301029996 0.25 0.025095 0.1055120975 0.105 0.1439304373 2398.832919 5.141 17.521 13.294 10.641 10.053 9.755
thin4 3 thin_disk 9.301029996 0.25 0.025095 0.106323272 0.106 0.1448613889 2404.916489 5.139 17.495 13.269 10.616 10.029 9.73
thin4 3 thin_disk 9.301029996 0.25 0.025095 0.1126040518 0.112 0.1514093325 2454.708916 5.125 17.303 13.083 10.43 9.844 9.544
thin4 3 thin_disk 9.301029996 0.25 0.025095 0.1253425032 0.125 0.1646844694 2549.764088 5.099 16.943 12.736 10.083 9.498 9.197
thin4 3 thin_disk 9.301029996 0.25 0.025095 0.145172894 0.145 0.1836338099 2661.337785 5.068 16.24 12.197 9.677 9.095 8.794
thin4 3 thin_disk 9.301029996 0.25 0.025095 0.1650032997 0.165 0.2015824155 2745.364414 5.043 15.468 11.676 9.371 8.791 8.495
thin4 3 thin_disk 9.301029996 0.25 0.025095 0.2046640813 0.204 0.2346673369 2871.44168 5.004 14.376 10.92 8.888 8.309 8.024
thin4 3 thin_disk 9.301029996 0.25 0.025095 0.2542400956 0.254 0.2734340813 2977.83068 4.966 13.491 10.283 8.434 7.852 7.58
thin4 3 thin_disk 9.301029996 0.25 0.025095 0.2626696229 0.262 0.2797387596 2993.642943 4.96 13.365 10.191 8.366 7.784 7.513
thin4 3 thin_disk 9.301029996 0.25 0.025095 0.3260262012 0.326 0.3314764239 3094.567784 4.907 12.52 9.567 7.889 7.302 7.043
thin4 3 thin_disk 9.301029996 0.25 0.025095 0.3360213041 0.336 0.3407631662 3108.85166 4.896 12.404 9.475 7.812 7.224 6.967
thin4 3 thin_disk 9.301029996 0.25 0.025095 0.3440339863 0.344 0.3477383946 3120.326217 4.889 12.315 9.406 7.757 7.167 6.911
thin4 3 thin_disk 9.301029996 0.25 0.025095 0.3533920944 0.353 0.3555925429 3134.007273 4.882 12.214 9.329 7.695 7.104 6.85
thin4 3 thin_disk 9.301029996 0.25 0.025095 0.3777398169 0.378 0.3757099051 3176.142653 4.862 11.933 9.117 7.529 6.934 6.685
thin4 3 thin_disk 9.301029996 0.25 0.025095 0.4029681087 0.403 0.3964173416 3217.362533 4.844 11.664 8.915 7.37 6.77 6.525
thin4 3 thin_disk 9.301029996 0.25 0.025095 0.4370361865 0.437 0.4276147181 3283.220116 4.813 11.267 8.621 7.141 6.531 6.293
thin4 3 thin_disk 9.301029996 0.25 0.025095 0.4525440931 0.452 0.4415223015 3312.07376 4.8 11.098 8.496 7.043 6.429 6.193
thin4 3 thin_disk 9.301029996 0.25 0.025095 0.502120018 0.502 0.4910804497 3415.859507 4.754 10.555 8.079 6.711 6.081 5.853
thin4 3 thin_disk 9.301029996 0.25 0.025095 0.5516960621 0.551 0.5421914251 3548.133892 4.709 9.966 7.645 6.374 5.726 5.507
thin4 3 thin_disk 9.301029996 0.25 0.025095 0.601271987 0.601 0.5889150389 3722.20253 4.674 9.298 7.199 6.048 5.379 5.176
thin4 3 thin_disk 9.301029996 0.25 0.025095 0.650848031 0.651 0.6268341442 3949.116993 4.655 8.609 6.757 5.724 5.04 4.868
thin4 3 thin_disk 9.301029996 0.25 0.025095 0.7004240751 0.7 0.6584952474 4205.329212 4.643 7.95 6.342 5.41 4.742 4.604
thin4 3 thin_disk 9.301029996 0.25 0.025095 0.7123849988 0.712 0.6632124111 4285.485204 4.645 7.778 6.24 5.336 4.674 4.547
thin4 3 thin_disk 9.301029996 0.25 0.025095 0.75 0.75 0.6752314232 4540.461526 4.651 7.259 5.93 5.115 4.511 4.407
thin4 3 thin_disk 9.301029996 0.25 0.025095 0.8000000119 0.8 0.719204912 4741.327996 4.625 6.785 5.594 4.847 4.305 4.212
thin4 3 thin_disk 9.301029996 0.25 0.025095 0.8500000238 0.85 0.7630493818 4952.220801 4.6 6.345 5.273 4.592 4.11 4.026
thin4 3 thin_disk 9.301029996 0.25 0.025095 0.8999999762 0.899 0.8080768122 5159.409512 4.574 5.946 4.971 4.349 3.92 3.845
thin4 3 thin_disk 9.301029996 0.25 0.025095 0.9500000477 0.949 0.8591176568 5355.499708 4.545 5.583 4.685 4.116 3.731 3.663
thin4 3 thin_disk 9.301029996 0.25 0.025095 0.9569663405 0.957 0.8666677674 5381.458556 4.54 5.534 4.646 4.084 3.704 3.637
thin4 3 thin_disk 9.301029996 0.25 0.025095 1 1 0.9154879764 5539.875439 4.512 5.245 4.415 3.89 3.542 3.482
thin4 3 thin_disk 9.301029996 0.25 0.025095 1.02701056 1.027 0.9496261052 5633.781509 4.492 5.071 4.275 3.771 3.439 3.383
thin4 3 thin_disk 9.301029996 0.25 0.025095 1.049999952 1.049 0.9789322696 5710.840095 4.475 4.929 4.159 3.671 3.353 3.301
thin4 3 thin_disk 9.301029996 0.25 0.025095 1.054404974 1.054 0.9852640685 5725.323094 4.471 4.902 4.137 3.652 3.337 3.284
thin4 3 thin_disk 9.301029996 0.25 0.025095 1.09288764 1.092 1.039567383 5846.554468 4.44 4.672 3.946 3.486 3.19 3.143
thin4 3 thin_disk 9.301029996 0.25 0.025095 1.100000024 1.099 1.051120836 5868.133696 4.434 4.63 3.911 3.455 3.163 3.116
thin4 3 thin_disk 9.301029996 0.25 0.025095 1.121627569 1.121 1.083309732 5931.984397 4.415 4.506 3.807 3.363 3.081 3.037
thin4 3 thin_disk 9.301029996 0.25 0.025095 1.149999976 1.149 1.130193083 6011.737375 4.39 4.346 3.672 3.243 2.974 2.933
thin4 3 thin_disk 9.301029996 0.25 0.025095 1.200000048 1.199 1.217734597 6141.861234 4.343 4.077 3.441 3.036 2.788 2.75
thin4 3 thin_disk 9.301029996 0.25 0.025095 1.206783056 1.206 1.229851414 6157.437326 4.337 4.043 3.411 3.009 2.763 2.726
thin4 3 thin_disk 9.301029996 0.25 0.025095 1.25 1.25 1.311150802 6251.726928 4.297 3.829 3.224 2.838 2.607 2.572
thin4 3 thin_disk 9.301029996 0.25 0.025095 1.271173477 1.271 1.350991588 6295.061829 4.277 3.729 3.136 2.757 2.531 2.498
thin4 3 thin_disk 9.301029996 0.25 0.025095 1.299999952 1.3 1.411408228 6345.99901 4.25 3.595 3.017 2.646 2.429 2.396
thin4 3 thin_disk 9.301029996 0.25 0.025095 1.342819571 1.343 1.504363005 6410.619496 4.209 3.408 2.847 2.487 2.279 2.247
thin4 3 thin_disk 9.301029996 0.25 0.025095 1.350000024 1.35 1.521082062 6419.482215 4.201 3.377 2.819 2.461 2.253 2.222
thin4 3 thin_disk 9.301029996 0.25 0.025095 1.399999976 1.4 1.642678772 6475.898005 4.15 3.168 2.626 2.276 2.077 2.047
thin4 3 thin_disk 9.301029996 0.25 0.025095 1.427706957 1.428 1.716139727 6498.303635 4.121 3.056 2.52 2.173 1.978 1.948
thin4 3 thin_disk 9.301029996 0.25 0.025095 1.450000048 1.45 1.781363891 6511.784205 4.096 2.966 2.434 2.09 1.896 1.866
thin4 3 thin_disk 9.301029996 0.25 0.025095 1.460408211 1.46 1.81197685 6516.283941 4.083 2.925 2.394 2.05 1.857 1.827
thin4 3 thin_disk 9.301029996 0.25 0.025095 1.488234401 1.488 1.903060718 6517.784543 4.049 2.817 2.287 1.944 1.752 1.721
thin4 3 thin_disk 9.301029996 0.25 0.025095 1.5 1.5 1.943804776 6516.283941 4.034 2.772 2.242 1.898 1.706 1.676
thin4 3 thin_disk 9.301029996 0.25 0.025095 1.513568282 1.513 1.992749206 6510.284984 4.016 2.721 2.191 1.846 1.653 1.623
thin4 3 thin_disk 9.301029996 0.25 0.025095 1.538411737 1.538 2.088587358 6492.321231 3.982 2.63 2.096 1.748 1.553 1.523
thin4 3 thin_disk 9.301029996 0.25 0.025095 1.549999952 1.55 2.138713668 6478.880953 3.965 2.589 2.051 1.702 1.506 1.474
thin4 3 thin_disk 9.301029996 0.25 0.025095 1.561326385 1.561 2.187523085 6465.468498 3.948 2.548 2.008 1.656 1.459 1.427
thin4 3 thin_disk 9.301029996 0.25 0.025095 1.580121994 1.58 2.277469895 6435.762368 3.919 2.483 1.935 1.579 1.377 1.345
thin4 3 thin_disk 9.301029996 0.25 0.025095 1.597720861 1.597 2.367296439 6400.295121 3.89 2.424 1.868 1.506 1.3 1.267
thin4 3 thin_disk 9.301029996 0.25 0.025095 1.600000024 1.6 2.378771052 6395.875481 3.886 2.417 1.859 1.496 1.29 1.256
