# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin4 3 thin_disk 9.301029996 0 0.01471 0.0900000036 0.09 0.1217734597 2308.341184 5.218 11.173 10.569 10.308 12.973 11.194 10.386
thin4 3 thin_disk 9.301029996 0 0.01471 0.1000000015 0.1 0.1332148515 2450.755579 5.186 10.719 10.117 9.852 12.52 10.74 9.929
thin4 3 thin_disk 9.301029996 0 0.01471 0.1028464139 0.103 0.1362236915 2481.41841 5.179 10.618 10.015 9.75 12.418 10.639 9.827
thin4 3 thin_disk 9.301029996 0 0.01471 0.1200000048 0.12 0.1539404121 2657.05167 5.14 10.074 9.472 9.202 11.805 10.084 9.276
thin4 3 thin_disk 9.301029996 0 0.01471 0.1290093511 0.129 0.1627618602 2715.18859 5.123 9.883 9.281 9.008 11.524 9.879 9.078
thin4 3 thin_disk 9.301029996 0 0.01471 0.1400000006 0.14 0.1734014181 2781.634089 5.104 9.665 9.063 8.791 11.213 9.648 8.857
thin4 3 thin_disk 9.301029996 0 0.01471 0.1599999964 0.16 0.1915810922 2870.119636 5.075 9.346 8.744 8.474 10.781 9.312 8.534
thin4 3 thin_disk 9.301029996 0 0.01471 0.183276847 0.183 0.2114718891 2945.777902 5.048 9.046 8.444 8.177 10.395 9 8.233
thin4 3 thin_disk 9.301029996 0 0.01471 0.200000003 0.2 0.2251399912 2996.40146 5.031 8.853 8.251 7.987 10.151 8.8 8.041
thin4 3 thin_disk 9.301029996 0 0.01471 0.25 0.25 0.263725816 3111.716337 4.991 8.388 7.785 7.53 9.582 8.32 7.578
thin4 3 thin_disk 9.301029996 0 0.01471 0.3362562954 0.336 0.3349289168 3236.681757 4.912 7.74 7.132 6.888 8.846 7.657 6.93
thin4 3 thin_disk 9.301029996 0 0.01471 0.3467725217 0.347 0.3431252236 3251.621601 4.904 7.671 7.062 6.819 8.768 7.587 6.861
thin4 3 thin_disk 9.301029996 0 0.01471 0.3500000238 0.35 0.345742402 3256.116987 4.902 7.651 7.041 6.799 8.745 7.566 6.841
thin4 3 thin_disk 9.301029996 0 0.01471 0.3850329518 0.385 0.3761427062 3314.36245 4.871 7.41 6.797 6.559 8.469 7.318 6.599
thin4 3 thin_disk 9.301029996 0 0.01471 0.3988623619 0.399 0.3873045908 3336.568151 4.86 7.323 6.708 6.472 8.37 7.228 6.51
thin4 3 thin_disk 9.301029996 0 0.01471 0.4000000358 0.4 0.3881080447 3338.873767 4.859 7.316 6.701 6.465 8.362 7.221 6.503
thin4 3 thin_disk 9.301029996 0 0.01471 0.4077381194 0.408 0.395778907 3354.285308 4.851 7.261 6.644 6.409 8.298 7.164 6.447
thin4 3 thin_disk 9.301029996 0 0.01471 0.4500000179 0.45 0.4360664204 3433.9977 4.81 6.974 6.35 6.12 7.971 6.867 6.155
thin4 3 thin_disk 9.301029996 0 0.01471 0.4649806023 0.465 0.4513907393 3469.764505 4.794 6.865 6.238 6.01 7.844 6.754 6.043
thin4 3 thin_disk 9.301029996 0 0.01471 0.5 0.5 0.4871387135 3552.221185 4.759 6.623 5.989 5.766 7.565 6.503 5.796
thin4 3 thin_disk 9.301029996 0 0.01471 0.5500000119 0.55 0.5389551731 3709.368674 4.713 6.268 5.621 5.41 7.147 6.133 5.434
thin4 3 thin_disk 9.301029996 0 0.01471 0.6000000238 0.6 0.5848609762 3911.109724 4.679 5.923 5.257 5.073 6.736 5.772 5.089
thin4 3 thin_disk 9.301029996 0 0.01471 0.6216362715 0.621 0.6009697952 4021.610443 4.671 5.771 5.099 4.933 6.557 5.616 4.947
thin4 3 thin_disk 9.301029996 0 0.01471 0.6499999762 0.65 0.621945951 4165.815197 4.661 5.578 4.907 4.762 6.332 5.421 4.773
thin4 3 thin_disk 9.301029996 0 0.01471 0.6833567023 0.683 0.6435060656 4353.113592 4.653 5.361 4.706 4.588 6.075 5.21 4.596
thin4 3 thin_disk 9.301029996 0 0.01471 0.7000000477 0.7 0.653811635 4447.336594 4.65 5.259 4.623 4.514 5.951 5.116 4.521
thin4 3 thin_disk 9.301029996 0 0.01471 0.7482118607 0.748 0.6805384143 4735.872481 4.644 4.98 4.427 4.338 5.595 4.869 4.342
thin4 3 thin_disk 9.301029996 0 0.01471 0.75 0.75 0.681008676 4747.882909 4.644 4.971 4.422 4.333 5.583 4.861 4.338
thin4 3 thin_disk 9.301029996 0 0.01471 0.7855238318 0.785 0.7101541754 4913.602273 4.627 4.777 4.274 4.193 5.348 4.684 4.197
thin4 3 thin_disk 9.301029996 0 0.01471 0.8000000119 0.8 0.7228574225 4980.810284 4.621 4.701 4.217 4.139 5.256 4.615 4.142
thin4 3 thin_disk 9.301029996 0 0.01471 0.8081445694 0.808 0.7297139434 5017.64579 4.616 4.659 4.184 4.108 5.205 4.576 4.111
thin4 3 thin_disk 9.301029996 0 0.01471 0.8500000238 0.85 0.7665714577 5209.547473 4.596 4.449 4.022 3.952 4.951 4.381 3.955
thin4 3 thin_disk 9.301029996 0 0.01471 0.8999999762 0.899 0.814052932 5426.252513 4.568 4.208 3.829 3.766 4.665 4.155 3.769
thin4 3 thin_disk 9.301029996 0 0.01471 0.9405523539 0.94 0.8577340381 5589.848017 4.542 4.022 3.674 3.619 4.447 3.979 3.621
thin4 3 thin_disk 9.301029996 0 0.01471 0.9499999881 0.949 0.8680657972 5627.29911 4.536 3.98 3.639 3.585 4.398 3.939 3.588
thin4 3 thin_disk 9.301029996 0 0.01471 0.9826939106 0.983 0.9073036225 5750.425748 4.512 3.831 3.512 3.462 4.229 3.796 3.465
thin4 3 thin_disk 9.301029996 0 0.01471 1 1 0.9297210089 5812.995677 4.499 3.755 3.447 3.399 4.143 3.723 3.402
thin4 3 thin_disk 9.301029996 0 0.01471 1.00490427 1.005 0.9359499918 5830.422138 4.495 3.733 3.427 3.381 4.118 3.702 3.383
thin4 3 thin_disk 9.301029996 0 0.01471 1.045597553 1.045 0.9920935928 5967.60405 4.461 3.555 3.271 3.229 3.917 3.53 3.232
thin4 3 thin_disk 9.301029996 0 0.01471 1.049999952 1.049 0.99851052 5982.738216 4.457 3.536 3.254 3.213 3.896 3.511 3.215
thin4 3 thin_disk 9.301029996 0 0.01471 1.071380496 1.071 1.032173357 6049.228645 4.438 3.442 3.171 3.132 3.792 3.42 3.134
thin4 3 thin_disk 9.301029996 0 0.01471 1.100000024 1.099 1.076843634 6137.620052 4.412 3.317 3.059 3.022 3.655 3.299 3.024
thin4 3 thin_disk 9.301029996 0 0.01471 1.1218431 1.121 1.11391652 6200.118642 4.391 3.223 2.973 2.938 3.552 3.207 2.94
thin4 3 thin_disk 9.301029996 0 0.01471 1.149591446 1.149 1.163463183 6276.246613 4.364 3.104 2.865 2.832 3.423 3.09 2.834
thin4 3 thin_disk 9.301029996 0 0.01471 1.149999976 1.149 1.164267152 6277.691938 4.364 3.102 2.864 2.831 3.421 3.089 2.833
thin4 3 thin_disk 9.301029996 0 0.01471 1.185716271 1.185 1.230417912 6372.355556 4.329 2.95 2.725 2.695 3.257 2.94 2.696
thin4 3 thin_disk 9.301029996 0 0.01471 1.200000048 1.199 1.259078027 6409.143566 4.314 2.89 2.67 2.64 3.192 2.881 2.642
thin4 3 thin_disk 9.301029996 0 0.01471 1.25 1.249 1.360043017 6520.786785 4.265 2.687 2.482 2.454 2.975 2.682 2.456
thin4 3 thin_disk 9.301029996 0 0.01471 1.299999952 1.3 1.46808988 6609.977787 4.215 2.491 2.299 2.272 2.767 2.488 2.273
thin4 3 thin_disk 9.301029996 0 0.01471 1.304019928 1.304 1.477245395 6616.068606 4.211 2.475 2.284 2.257 2.75 2.473 2.258
thin4 3 thin_disk 9.301029996 0 0.01471 1.349999905 1.35 1.589105186 6675.74901 4.163 2.299 2.116 2.089 2.566 2.298 2.091
thin4 3 thin_disk 9.301029996 0 0.01471 1.377206325 1.377 1.662465513 6701.931737 4.133 2.194 2.015 1.988 2.458 2.194 1.99
thin4 3 thin_disk 9.301029996 0 0.01471 1.399999976 1.4 1.726842167 6717.381285 4.106 2.104 1.928 1.901 2.366 2.105 1.902
thin4 3 thin_disk 9.301029996 0 0.01471 1.427211523 1.427 1.812394121 6732.866449 4.074 1.996 1.823 1.796 2.256 1.998 1.797
thin4 3 thin_disk 9.301029996 0 0.01471 1.450000048 1.45 1.886916338 6740.622411 4.045 1.905 1.733 1.706 2.163 1.906 1.707
thin4 3 thin_disk 9.301029996 0 0.01471 1.470920324 1.471 1.965860266 6734.416927 4.016 1.818 1.646 1.619 2.078 1.82 1.62
thin4 3 thin_disk 9.301029996 0 0.01471 1.493572831 1.493 2.060405236 6715.834729 3.982 1.722 1.548 1.52 1.984 1.723 1.521
thin4 3 thin_disk 9.301029996 0 0.01471 1.5 1.5 2.089068328 6708.107288 3.971 1.694 1.519 1.491 1.957 1.695 1.492
thin4 3 thin_disk 9.301029996 0 0.01471 1.513190746 1.513 2.153042709 6688.057527 3.949 1.636 1.459 1.431 1.901 1.637 1.432
thin4 3 thin_disk 9.301029996 0 0.01471 1.53516829 1.535 2.270662799 6637.430704 3.909 1.536 1.352 1.324 1.807 1.535 1.325
thin4 3 thin_disk 9.301029996 0 0.01471 1.549999952 1.55 2.358048019 6596.293937 3.881 1.467 1.279 1.249 1.744 1.465 1.251
thin4 3 thin_disk 9.301029996 0 0.01471 1.558696508 1.558 2.410197573 6573.550445 3.864 1.427 1.236 1.206 1.706 1.425 1.207
thin4 3 thin_disk 9.301029996 0 0.01471 1.576220989 1.576 2.525530658 6514.783684 3.828 1.344 1.145 1.115 1.631 1.34 1.116
thin4 3 thin_disk 9.301029996 0 0.01471 1.592949271 1.592 2.648821207 6446.143956 3.792 1.262 1.054 1.022 1.558 1.256 1.024
thin4 3 thin_disk 9.301029996 0 0.01471 1.600000024 1.599 2.701174523 6416.526615 3.776 1.228 1.016 0.984 1.528 1.221 0.985
thin4 3 thin_disk 9.301029996 0 0.01471 1.609288096 1.609 2.774295036 6375.29081 3.755 1.183 0.966 0.932 1.488 1.175 0.934
thin4 3 thin_disk 9.301029996 0 0.01471 1.624906898 1.624 2.908390014 6302.31346 3.719 1.105 0.878 0.842 1.42 1.094 0.844
thin4 3 thin_disk 9.301029996 0 0.01471 1.64080441 1.64 3.058106775 6231.606189 3.679 1.02 0.783 0.745 1.344 1.007 0.747
thin4 3 thin_disk 9.301029996 0 0.01471 1.648855448 1.648 3.137275405 6205.831793 3.659 0.972 0.731 0.693 1.3 0.958 0.695
thin4 3 thin_disk 9.301029996 0 0.01471 1.650000095 1.649 3.151030775 6217.273893 3.656 0.959 0.72 0.683 1.286 0.946 0.684
