# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.0900000036 0.09 0.1117255869 2543.899793 5.293 17.692 13.114 10.891 10.437 10.238
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.1000000015 0.1 0.1238946762 2724.582733 5.249 16.574 12.431 10.424 9.942 9.725
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.1199999973 0.12 0.1454295448 2934.269504 5.189 14.963 11.525 9.849 9.329 9.098
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.1400000006 0.14 0.1645707487 3068.315401 5.148 13.986 10.953 9.444 8.909 8.676
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.1548968703 0.155 0.1780543732 3139.062769 5.125 13.487 10.641 9.204 8.663 8.432
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.1599999964 0.16 0.1824536874 3162.27766 5.117 13.331 10.541 9.127 8.584 8.353
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.1999999881 0.2 0.2154530492 3295.338255 5.07 12.444 9.943 8.64 8.088 7.861
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.25 0.25 0.2540695655 3404.865806 5.024 11.724 9.408 8.179 7.62 7.399
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.3000000119 0.3 0.2913081565 3482.571166 4.983 11.197 8.993 7.81 7.245 7.027
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.3055693209 0.305 0.2965190806 3489.795674 4.977 11.14 8.946 7.767 7.201 6.983
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.3499999642 0.35 0.3363974111 3547.316998 4.926 10.709 8.59 7.441 6.869 6.654
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.3999999762 0.4 0.3790990052 3640.826638 4.88 10.207 8.203 7.102 6.521 6.308
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.4499999881 0.45 0.4293907107 3761.837228 4.823 9.65 7.78 6.733 6.14 5.933
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.4999999404 0.5 0.4815624828 3926.449354 4.768 9.05 7.333 6.349 5.74 5.549
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.5500000119 0.55 0.5310710711 4159.106105 4.725 8.405 6.865 5.95 5.317 5.164
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.5999999642 0.6 0.5711532401 4443.242331 4.7 7.746 6.415 5.578 4.957 4.844
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.6000670791 0.6 0.5711532401 4443.242331 4.7 7.745 6.415 5.577 4.957 4.844
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.6499999166 0.65 0.6059721222 4759.923797 4.683 7.105 5.982 5.241 4.692 4.603
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.6745495796 0.675 0.624385264 4910.209249 4.674 6.824 5.781 5.088 4.582 4.501
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.6999999881 0.7 0.6433579099 5065.239676 4.664 6.558 5.584 4.936 4.47 4.395
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.7036953568 0.704 0.6455838312 5088.61976 4.662 6.521 5.557 4.914 4.454 4.38
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.7487857342 0.749 0.681008676 5357.966575 4.643 6.098 5.236 4.663 4.265 4.2
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.7775233388 0.777 0.7083577419 5510.614111 4.626 5.857 5.044 4.507 4.139 4.079
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.7975714207 0.797 0.7275329123 5615.649584 4.613 5.696 4.916 4.401 4.052 3.996
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.8057841659 0.805 0.7368051366 5654.575407 4.606 5.633 4.864 4.357 4.015 3.961
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.8448218107 0.844 0.7817225587 5838.482731 4.575 5.341 4.625 4.154 3.84 3.793
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.8463571072 0.846 0.7840660419 5846.554468 4.574 5.33 4.616 4.146 3.833 3.786
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.8759550452 0.875 0.8234792207 5970.352866 4.546 5.12 4.44 3.992 3.697 3.656
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.8951427937 0.894 0.8510452358 6047.835919 4.528 4.987 4.328 3.894 3.611 3.572
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.9021177292 0.901 0.8612964255 6074.352629 4.52 4.94 4.287 3.858 3.579 3.541
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.9223812222 0.922 0.8934137761 6148.936385 4.498 4.802 4.169 3.752 3.484 3.448
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.9416820407 0.941 0.9263020919 6218.705638 4.476 4.672 4.056 3.651 3.392 3.358
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.9439284801 0.943 0.9290790022 6227.303035 4.473 4.657 4.043 3.639 3.381 3.348
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.9458145499 0.945 0.9327229113 6233.041235 4.471 4.644 4.032 3.629 3.372 3.339
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.9670876265 0.966 0.9717457387 6306.668448 4.446 4.502 3.908 3.516 3.268 3.237
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.9862836599 0.986 1.007517608 6370.888436 4.422 4.375 3.797 3.414 3.175 3.146
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 0.9927142262 0.992 1.020828167 6391.458892 4.414 4.332 3.759 3.38 3.143 3.114
thin4 3 thin_disk 9.477121255 -0.5 0.0048313 1.004147053 1.004 1.044125362 6429.837541 4.4 4.257 3.693 3.32 3.088 3.06
