# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.0900000036 0.09 0.1164535266 2423.817965 5.257 17.928 13.423 11.036 10.496 10.264
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.1000000015 0.1 0.1281895565 2590.597845 5.22 17.41 12.927 10.541 10 9.764
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.1200000048 0.12 0.1492975376 2794.473529 5.166 15.801 11.953 9.959 9.402 9.15
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.1366768032 0.137 0.1655589429 2901.349182 5.133 14.924 11.421 9.617 9.052 8.799
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.1400000006 0.14 0.1688311757 2921.460374 5.127 14.768 11.326 9.554 8.988 8.735
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.1599999964 0.16 0.1867465747 3014.393884 5.097 14.047 10.872 9.234 8.664 8.413
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.1989450306 0.199 0.2191051799 3140.508694 5.052 13.084 10.242 8.757 8.183 7.938
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.200000003 0.2 0.2202179142 3143.402542 5.051 13.062 10.227 8.745 8.171 7.926
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.25 0.25 0.2588526675 3253.119373 5.007 12.265 9.661 8.283 7.704 7.466
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.3000000119 0.3 0.2960415333 3333.496473 4.969 11.688 9.227 7.914 7.33 7.098
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.3459297121 0.346 0.3384953015 3394.689054 4.915 11.204 8.836 7.565 6.977 6.748
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.3500000536 0.35 0.3422572408 3399.382231 4.911 11.165 8.804 7.536 6.947 6.719
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.4000000358 0.4 0.3845498487 3488.188934 4.867 10.653 8.412 7.2 6.603 6.38
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.410548985 0.41 0.3948686408 3512.367905 4.855 10.53 8.318 7.12 6.522 6.3
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.4500000179 0.45 0.4343628208 3596.665093 4.813 10.097 7.991 6.84 6.234 6.016
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.5 0.5 0.4860183255 3741.105883 4.761 9.491 7.551 6.474 5.855 5.645
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.5500000119 0.55 0.5382110932 3931.877693 4.713 8.85 7.094 6.095 5.457 5.271
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.5983048081 0.598 0.5803000993 4168.693835 4.685 8.234 6.664 5.739 5.082 4.935
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.6000000238 0.6 0.5819057449 4177.341687 4.684 8.213 6.65 5.727 5.07 4.925
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.6164162159 0.616 0.5936803093 4273.660315 4.678 7.993 6.502 5.607 4.954 4.823
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.6499999762 0.65 0.6165277725 4473.011348 4.668 7.549 6.213 5.378 4.751 4.644
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.7000001073 0.7 0.6500588045 4776.392415 4.654 6.934 5.801 5.065 4.52 4.434
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.7015475035 0.702 0.6514073355 4785.198964 4.654 6.916 5.789 5.056 4.514 4.428
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.7396762371 0.74 0.6791295768 5007.258356 4.641 6.517 5.502 4.835 4.353 4.277
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.75 0.75 0.6866772273 5066.406124 4.637 6.416 5.429 4.778 4.311 4.238
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.7952728271 0.795 0.7261939808 5300.294488 4.613 6.014 5.121 4.533 4.121 4.055
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.7983130813 0.798 0.7297139434 5314.959995 4.611 5.989 5.101 4.517 4.108 4.043
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.8055765629 0.805 0.7368051366 5350.569382 4.607 5.929 5.053 4.478 4.078 4.014
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.8466261625 0.846 0.7775935416 5548.811864 4.581 5.603 4.796 4.267 3.907 3.85
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.8854666352 0.885 0.8229105778 5720.052304 4.551 5.318 4.565 4.072 3.742 3.692
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.8949391842 0.894 0.8345505445 5762.354864 4.544 5.251 4.51 4.025 3.703 3.654
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.9164048433 0.916 0.8632819188 5847.900841 4.525 5.102 4.386 3.918 3.609 3.563
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.9413072467 0.94 0.8979510132 5945.659033 4.502 4.933 4.246 3.797 3.503 3.461
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.9432522058 0.942 0.9006429314 5953.878941 4.501 4.92 4.235 3.787 3.494 3.453
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.9666547179 0.966 0.9376756644 6036.705648 4.476 4.764 4.102 3.67 3.391 3.352
thin4 3 thin_disk 9.477121255 -0.25 0.0084736 0.9889730215 0.989 0.974658882 6115.049825 4.453 4.619 3.978 3.56 3.292 3.255
