# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.0900000036 0.09 0.1101165623 2596.56979 5.306 17.599 12.991 10.826 10.409 10.225
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.0930351466 0.093 0.1138289277 2652.772459 5.291 17.221 12.773 10.681 10.25 10.058
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.0999553651 0.1 0.1224764655 2778.433457 5.259 16.247 12.256 10.381 9.913 9.707
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.1134802997 0.113 0.1371047953 2929.54383 5.216 15.1 11.631 9.977 9.476 9.257
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.1198660806 0.12 0.1438972999 2997.781672 5.198 14.627 11.373 9.803 9.29 9.068
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.139776811 0.14 0.1629868795 3133.285724 5.156 13.688 10.822 9.397 8.868 8.644
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.159687534 0.16 0.1811142596 3229.237596 5.122 13.054 10.418 9.077 8.539 8.315
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.199508965 0.199 0.2164973799 3362.017735 5.065 12.187 9.812 8.568 8.019 7.8
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.2492858022 0.249 0.2591508543 3465.77209 5.004 11.474 9.263 8.081 7.525 7.309
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.2990626097 0.299 0.2994695327 3539.158396 4.958 10.958 8.846 7.703 7.141 6.927
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.3488393724 0.349 0.3387292066 3604.956263 4.919 10.52 8.491 7.381 6.812 6.6
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.3986161947 0.398 0.3830475111 3704.24753 4.869 10.007 8.095 7.03 6.452 6.242
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.4483930469 0.448 0.4352638958 3834.422814 4.809 9.442 7.659 6.647 6.057 5.855
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.4981698394 0.498 0.4894999422 4029.025351 4.753 8.802 7.181 6.234 5.623 5.446
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.5479466915 0.547 0.5443179356 4324.142525 4.702 8.047 6.641 5.772 5.143 5.014
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.5974621773 0.597 0.5902726282 4664.445252 4.669 7.301 6.132 5.362 4.791 4.696
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.5977234244 0.597 0.5904085592 4666.593803 4.669 7.297 6.129 5.36 4.789 4.694
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.647500217 0.647 0.6404019488 5036.165574 4.634 6.604 5.625 4.97 4.5 4.422
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.6500179172 0.65 0.6430617008 5054.753714 4.632 6.572 5.601 4.95 4.485 4.408
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.661683023 0.661 0.6569807504 5138.069802 4.621 6.424 5.488 4.86 4.415 4.341
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.6729493737 0.673 0.6705831628 5219.152658 4.61 6.286 5.38 4.773 4.346 4.276
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.6834019423 0.683 0.6839945555 5294.19581 4.599 6.159 5.28 4.692 4.282 4.214
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.6931347847 0.693 0.6979955356 5362.903718 4.588 6.043 5.186 4.616 4.22 4.154
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.6972770691 0.697 0.7039675572 5392.622259 4.584 5.994 5.147 4.583 4.193 4.128
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.6996572018 0.699 0.7078685947 5408.788506 4.581 5.966 5.124 4.564 4.178 4.113
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.7124392986 0.712 0.7282033036 5497.940051 4.563 5.814 5 4.461 4.092 4.03
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.724542141 0.724 0.749467224 5580.845504 4.546 5.672 4.883 4.361 4.006 3.948
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.7356527448 0.735 0.7711744721 5655.877571 4.528 5.541 4.774 4.267 3.925 3.87
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.7462280989 0.746 0.7935104397 5725.323094 4.509 5.415 4.669 4.175 3.844 3.792
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.7471474409 0.747 0.7953396702 5731.918412 4.507 5.404 4.659 4.167 3.836 3.785
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.756528914 0.756 0.819884441 5783.623318 4.486 5.292 4.562 4.08 3.757 3.707
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.765798986 0.765 0.8469400005 5833.107765 4.463 5.18 4.464 3.99 3.675 3.627
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.7748196721 0.774 0.8760979111 5878.95316 4.439 5.068 4.365 3.9 3.591 3.545
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.7829611897 0.782 0.9048001103 5919.704116 4.415 4.964 4.272 3.814 3.511 3.467
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.7909873724 0.79 0.9368124308 5956.621435 4.389 4.858 4.176 3.724 3.426 3.384
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.7970178127 0.796 0.9646119656 5982.738216 4.368 4.775 4.101 3.654 3.36 3.318
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8025589585 0.802 0.9911802615 6004.820089 4.347 4.698 4.029 3.586 3.295 3.254
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8111625314 0.81 1.037176444 6031.148196 4.312 4.576 3.915 3.476 3.189 3.149
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8194493055 0.818 1.090316652 6050.621692 4.273 4.453 3.798 3.362 3.078 3.039
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8250456452 0.824 1.130193083 6060.382005 4.245 4.366 3.714 3.28 2.997 2.958
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8291569352 0.828 1.165339976 6061.77762 4.22 4.298 3.646 3.213 2.93 2.891
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8358895183 0.834 1.234106515 6052.015059 4.174 4.181 3.528 3.092 2.809 2.769
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8427553773 0.841 1.322368955 6024.208576 4.118 4.054 3.395 2.954 2.667 2.626
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8439489603 0.842 1.339222215 6017.27694 4.107 4.032 3.371 2.929 2.64 2.6
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8468881845 0.845 1.392363548 5986.872372 4.075 3.973 3.304 2.856 2.563 2.522
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8479385972 0.846 1.412708782 5974.478464 4.063 3.951 3.28 2.83 2.535 2.494
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8521797657 0.85 1.517234274 5892.505547 4.003 3.864 3.172 2.706 2.4 2.355
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8554435372 0.854 1.630995057 5775.638464 3.941 3.805 3.082 2.595 2.27 2.222
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8574351072 0.856 1.730822949 5658.482799 3.891 3.781 3.026 2.516 2.172 2.119
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8590764403 0.857 1.845664015 5527.134079 3.836 3.765 2.973 2.435 2.068 2.01
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8603668809 0.858 1.969031414 5416.266187 3.78 3.734 2.91 2.346 1.956 1.894
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8614863753 0.86 2.107427509 5329.66608 3.722 3.675 2.826 2.241 1.833 1.768
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8625236154 0.861 2.264397386 5267.444883 3.66 3.586 2.718 2.117 1.695 1.628
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8626717925 0.861 2.290090498 5258.961604 3.651 3.571 2.701 2.098 1.673 1.606
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8635367751 0.862 2.448232421 5222.759167 3.593 3.465 2.583 1.97 1.537 1.469
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8642451167 0.862 2.594493846 5197.565847 3.543 3.366 2.477 1.857 1.417 1.349
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8650215268 0.863 2.778770277 5174.876623 3.484 3.244 2.348 1.721 1.276 1.206
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8655905128 0.863 2.928550011 5158.221651 3.438 3.146 2.245 1.614 1.165 1.095
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8662728667 0.864 3.134387198 5140.436516 3.379 3.019 2.112 1.475 1.021 0.951
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.866779685 0.865 3.311712634 5126.25257 3.331 2.915 2.004 1.363 0.906 0.835
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8672232628 0.865 3.491022475 5112.107761 3.287 2.818 1.902 1.258 0.797 0.726
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.867641747 0.865 3.678346564 5099.175976 3.242 2.72 1.8 1.152 0.687 0.616
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8680408001 0.866 3.879293555 5083.935125 3.195 2.62 1.696 1.043 0.575 0.503
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8683921099 0.866 4.084629267 5069.907083 3.151 2.525 1.597 0.94 0.468 0.395
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8687262535 0.866 4.302814712 5054.753714 3.105 2.428 1.495 0.834 0.358 0.285
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8691033125 0.866 4.591479449 5036.165574 3.049 2.31 1.37 0.704 0.223 0.149
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8693851233 0.867 4.846772609 5018.801279 3.002 2.213 1.268 0.597 0.111 0.037
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8697109818 0.867 5.185046372 4996.892426 2.944 2.092 1.139 0.461 -0.031 -0.105
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.869998157 0.867 5.54054702 4975.079214 2.886 1.977 1.015 0.33 -0.168 -0.244
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8702514172 0.867 5.909525961 4952.220801 2.831 1.866 0.895 0.203 -0.302 -0.379
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8704844713 0.867 6.303077468 4929.467413 2.775 1.754 0.775 0.075 -0.437 -0.514
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8706821799 0.867 6.691949344 4906.818568 2.722 1.651 0.664 -0.043 -0.562 -0.64
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8708657622 0.867 7.112997316 4884.273784 2.67 1.549 0.553 -0.162 -0.688 -0.767
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8710332513 0.868 7.5553162 4860.713235 2.617 1.449 0.444 -0.28 -0.813 -0.893
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8711823821 0.868 8.00299683 4838.380287 2.567 1.353 0.339 -0.393 -0.934 -1.014
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8713185191 0.867 8.481109 4815.041117 2.517 1.259 0.236 -0.503 -1.052 -1.133
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8714392185 0.867 8.952671409 4792.918012 2.47 1.171 0.138 -0.608 -1.163 -1.246
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.871549964 0.867 9.439579422 4770.896554 2.424 1.086 0.044 -0.71 -1.271 -1.355
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8716562986 0.867 9.941516665 4748.976276 2.379 1.004 -0.048 -0.809 -1.376 -1.461
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8717637062 0.867 10.35029302 4732.602186 2.344 0.939 -0.121 -0.888 -1.46 -1.545
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8718835711 0.867 10.74614373 4717.370643 2.31 0.877 -0.19 -0.961 -1.537 -1.623
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8719396591 0.867 10.58406857 4726.068369 2.324 0.898 -0.165 -0.933 -1.506 -1.592
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8720352054 0.867 10.11702085 4751.163764 2.363 0.963 -0.089 -0.849 -1.416 -1.5
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8720503449 0.867 10.20123248 4747.882909 2.356 0.95 -0.104 -0.865 -1.433 -1.517
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8721429706 0.867 10.84307957 4720.630413 2.302 0.854 -0.212 -0.982 -1.558 -1.644
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.872236073 0.867 11.55720042 4692.453741 2.247 0.755 -0.324 -1.103 -1.687 -1.774
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8723230362 0.866 12.31835299 4664.445252 2.192 0.657 -0.436 -1.224 -1.816 -1.904
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.872402072 0.866 13.12056825 4635.536446 2.137 0.562 -0.544 -1.342 -1.941 -2.032
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8724761009 0.866 13.97502665 4606.806808 2.082 0.467 -0.654 -1.461 -2.069 -2.161
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8725414872 0.866 14.84405808 4579.309532 2.029 0.377 -0.758 -1.574 -2.19 -2.284
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8726034164 0.865 15.79256397 4550.928371 1.975 0.286 -0.864 -1.69 -2.314 -2.409
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8726602197 0.865 16.782345 4522.723108 1.922 0.196 -0.967 -1.804 -2.434 -2.532
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8727132082 0.865 17.86292788 4493.657831 1.868 0.104 -1.072 -1.92 -2.555 -2.656
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8727604151 0.864 18.96935852 4464.779341 1.816 0.017 -1.172 -2.031 -2.672 -2.776
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8728046417 0.864 20.1675269 4436.086439 1.763 -0.069 -1.272 -2.143 -2.789 -2.898
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8728450537 0.863 21.41670452 4407.577932 1.71 -0.154 -1.37 -2.253 -2.905 -3.017
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8728826642 0.863 22.74325626 4379.252635 1.658 -0.238 -1.468 -2.364 -3.021 -3.137
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8729165792 0.862 24.1241847 4351.109371 1.606 -0.319 -1.563 -2.471 -3.133 -3.253
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8729486465 0.862 25.58896056 4323.146969 1.554 -0.399 -1.657 -2.578 -3.247 -3.371
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8729783893 0.861 27.15517743 4294.375337 1.502 -0.479 -1.752 -2.686 -3.36 -3.489
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8730050921 0.86 28.78409934 4265.795188 1.451 -0.552 -1.843 -2.791 -3.474 -3.606
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8730307221 0.859 30.58106775 4237.405247 1.399 -0.625 -1.938 -2.898 -3.591 -3.727
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8730587363 0.858 32.85887156 4202.425277 1.336 -0.711 -2.049 -3.026 -3.731 -3.871
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8730793595 0.857 34.7898571 4174.457078 1.286 -0.779 -2.138 -3.128 -3.842 -3.986
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8730995655 0.856 36.91923087 4146.675015 1.234 -0.848 -2.23 -3.234 -3.958 -4.106
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8731213808 0.855 39.5778907 4112.444027 1.172 -0.926 -2.336 -3.357 -4.093 -4.246
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8731380105 0.854 41.90372634 4085.074677 1.122 -0.991 -2.423 -3.458 -4.203 -4.361
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8731538653 0.853 44.38667822 4056.95322 1.071 -1.054 -2.511 -3.56 -4.315 -4.476
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8731715083 0.851 47.58309039 4023.46289 1.01 -1.126 -2.615 -3.681 -4.449 -4.616
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8731877804 0.849 51.03318161 3989.330341 0.948 -1.197 -2.719 -3.803 -4.582 -4.755
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8732004762 0.847 54.03219925 3962.780343 0.898 -1.254 -2.804 -3.904 -4.692 -4.869
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8732141256 0.845 57.8166128 3929.162586 0.838 -1.314 -2.902 -4.02 -4.82 -5.003
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8732271194 0.843 61.86608655 3895.830022 0.778 -1.376 -3.001 -4.139 -4.95 -5.14
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8732390404 0.84 66.19918532 3862.78023 0.717 -1.432 -3.099 -4.256 -5.079 -5.275
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8732501864 0.837 70.80316062 3830.892806 0.657 -1.487 -3.196 -4.372 -5.207 -5.409
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8732602 0.834 75.62278109 3797.51939 0.599 -1.536 -3.288 -4.484 -5.33 -5.539
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8732697368 0.83 80.82629002 3765.303604 0.539 -1.576 -3.379 -4.597 -5.454 -5.67
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.873278439 0.826 86.22886007 3732.501578 0.481 -1.613 -3.469 -4.708 -5.576 -5.798
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8732866645 0.822 91.95019294 3700.837363 0.422 -1.639 -3.557 -4.82 -5.698 -5.926
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8732941151 0.817 97.98343148 3668.596944 0.365 -1.655 -3.64 -4.928 -5.816 -6.051
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8733009696 0.812 104.292396 3636.637393 0.309 -1.667 -3.72 -5.033 -5.93 -6.172
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8733073473 0.806 110.8032872 3604.126286 0.252 -1.661 -3.796 -5.137 -6.043 -6.292
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8733134866 0.8 117.8019949 3572.728382 0.196 -1.652 -3.871 -5.241 -6.156 -6.411
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8733192682 0.793 124.8971835 3542.419583 0.142 -1.641 -3.943 -5.341 -6.264 -6.525
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8733236194 0.788 130.1825112 3522.086356 0.102 -1.62 -3.991 -5.413 -6.34 -6.607
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8733236194 0.788 130.1825112 3522.086356 0.102 0.726 -0.186 -5.413 -6.34 -6.607
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8733813763 0.787 9.322934754 5096.828259 2.393 0.698 -0.217 -0.872 -1.34 -1.41
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8734382987 0.787 9.36381112 5094.481623 2.388 0.69 -0.226 -0.882 -1.351 -1.421
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.873495996 0.787 9.381075794 5095.654806 2.387 0.686 -0.23 -0.885 -1.353 -1.423
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8735553026 0.787 9.36381112 5100.35024 2.389 0.685 -0.229 -0.883 -1.35 -1.42
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8736147285 0.788 9.320788316 5106.225616 2.392 0.686 -0.226 -0.878 -1.344 -1.414
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8736746311 0.788 9.28009976 5114.462516 2.397 0.688 -0.221 -0.871 -1.335 -1.405
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8737342954 0.788 9.228957475 5122.712703 2.402 0.691 -0.216 -0.863 -1.326 -1.395
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8737928271 0.788 9.182324676 5129.794883 2.406 0.693 -0.21 -0.856 -1.316 -1.385
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.873850584 0.788 9.135927508 5136.886854 2.41 0.696 -0.205 -0.849 -1.308 -1.376
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8739119768 0.788 9.089764778 5143.98863 2.414 0.698 -0.201 -0.843 -1.3 -1.368
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8739740849 0.788 9.0542534 5151.100225 2.418 0.7 -0.197 -0.837 -1.292 -1.36
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8740346432 0.788 9.023035059 5157.034063 2.421 0.701 -0.193 -0.832 -1.286 -1.354
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8740939498 0.788 8.996066245 5161.786055 2.424 0.702 -0.191 -0.828 -1.28 -1.348
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8741518259 0.788 8.973309448 5165.352922 2.426 0.703 -0.189 -0.825 -1.276 -1.344
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8741582632 0.788 8.969178038 5166.542426 2.426 0.703 -0.188 -0.824 -1.276 -1.343
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8741645813 0.788 8.969178038 5166.542426 2.427 0.703 -0.188 -0.824 -1.275 -1.343
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8742226362 0.788 8.946489259 5170.11258 2.428 0.703 -0.187 -0.822 -1.272 -1.34
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8742852211 0.788 8.934137761 5173.685201 2.43 0.702 -0.186 -0.82 -1.27 -1.337
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8743436933 0.788 8.925912904 5176.06832 2.43 0.701 -0.186 -0.82 -1.269 -1.337
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.8744068742 0.788 8.932080837 5177.260291 2.43 0.7 -0.187 -0.821 -1.269 -1.337
