# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.0900000036 0.09 0.1101165623 2596.56979 5.306 10.826 10.409 10.225 12.375 10.934 10.292
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.0930351466 0.093 0.1138289277 2652.772459 5.291 10.681 10.25 10.058 12.185 10.774 10.125
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.0999553651 0.1 0.1224764655 2778.433457 5.259 10.381 9.913 9.707 11.751 10.433 9.769
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.1134802997 0.113 0.1371047953 2929.54383 5.216 9.977 9.476 9.257 11.208 9.987 9.314
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.1198660806 0.12 0.1438972999 2997.781672 5.198 9.803 9.29 9.068 10.979 9.797 9.123
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.139776811 0.14 0.1629868795 3133.285724 5.156 9.397 8.868 8.644 10.48 9.366 8.693
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.159687534 0.16 0.1811142596 3229.237596 5.122 9.077 8.539 8.315 10.104 9.031 8.361
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.199508965 0.199 0.2164973799 3362.017735 5.065 8.568 8.019 7.8 9.531 8.505 7.839
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.2492858022 0.249 0.2591508543 3465.77209 5.004 8.081 7.525 7.309 9.001 8.007 7.345
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.2990626097 0.299 0.2994695327 3539.158396 4.958 7.703 7.141 6.927 8.596 7.621 6.96
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.3488393724 0.349 0.3387292066 3604.956263 4.919 7.381 6.812 6.6 8.251 7.291 6.63
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.3986161947 0.398 0.3830475111 3704.24753 4.869 7.03 6.452 6.242 7.868 6.929 6.268
thick 7 thick_disk 10.07918125 -0.6 0.0038518 0.4483930469 0.448 0.4352638958 3834.422814 4.809 6.647 6.057 5.855 7.447 6.533 5.876
