# Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
5.311096668 5.097 697.1924009 3043.687074 -0.543 2.017 -3.9 -7.831 -9.121 -9.958
5.311097622 5.097 638.487861 3090.295433 -0.468 0.741 -4.593 -8.06 -9.182 -9.849
5.311099529 5.096 561.3744529 3160.09399 -0.356 -0.513 -5.211 -8.118 -9.107 -9.63
5.31110239 5.095 454.4149854 3277.932453 -0.173 -1.913 -5.734 -7.926 -8.827 -9.229
5.311107159 5.093 484.2310621 3241.902878 -0.228 -1.508 -5.6 -7.993 -8.917 -9.352
5.311113834 5.091 507.052169 3215.881224 -0.268 -1.201 -5.483 -8.033 -8.976 -9.439
5.311122894 5.088 520.2985851 3200.368595 -0.291 -0.964 -5.381 -8.041 -9.003 -9.488
5.311134338 5.084 529.4837607 3190.803061 -0.306 -1.003 -5.419 -8.099 -9.047 -9.519
5.311148644 5.079 536.7260136 3181.998716 -0.318 -0.877 -5.364 -8.103 -9.061 -9.545
5.311166763 5.073 544.9449657 3172.488087 -0.332 -0.735 -5.302 -8.106 -9.075 -9.572
5.311166763 5.073 544.9449657 3172.488087 -0.332 4.266 -2.637 -8.106 -9.075 -9.572
5.31116724 5.073 738.5036478 3008.846277 -0.596 3.167 -3.261 -7.579 -9.02 -10.001
5.311168194 5.072 676.3206453 3054.921113 -0.52 1.466 -4.196 -7.95 -9.166 -9.93
5.311170101 5.071 595.322977 3123.920694 -0.409 -0.02 -4.973 -8.125 -9.158 -9.731
5.311173439 5.07 481.6733794 3241.156488 -0.225 -1.51 -5.595 -7.985 -8.906 -9.339
5.311178207 5.067 513.2779939 3205.531139 -0.28 -1.071 -5.424 -8.037 -8.988 -9.46
5.31118536 5.064 536.8496136 3179.801428 -0.32 -0.849 -5.349 -8.101 -9.06 -9.544
5.311194897 5.06 551.5090518 3164.462839 -0.344 -0.606 -5.244 -8.107 -9.085 -9.594
5.311206818 5.054 561.5037291 3154.27824 -0.359 -0.46 -5.176 -8.11 -9.101 -9.625
5.311222076 5.046 569.1839495 3145.574677 -0.373 -0.336 -5.117 -8.112 -9.114 -9.65
5.31124115 5.037 578.8321497 3135.450869 -0.387 -0.2 -5.051 -8.114 -9.127 -9.678
5.31124115 5.037 578.8321497 3135.450869 -0.387 6.256 -1.491 -8.114 -9.127 -9.678
5.311241627 5.037 784.2466005 2972.350362 -0.652 5.088 -2.16 -7.055 -8.751 -9.961
5.31124258 5.036 719.039328 3017.866332 -0.576 2.72 -3.497 -7.675 -9.054 -9.975
5.311244965 5.035 632.6341691 3086.739646 -0.465 0.694 -4.603 -8.059 -9.171 -9.828
5.311248303 5.033 511.3904869 3204.055277 -0.28 -1.06 -5.414 -8.03 -8.98 -9.451
5.311253548 5.029 544.3179356 3168.837727 -0.335 -0.68 -5.271 -8.098 -9.068 -9.568
5.311261177 5.024 569.315024 3143.402542 -0.374 -0.31 -5.1 -8.108 -9.11 -9.649
5.311271191 5.018 584.1880176 3128.239532 -0.398 -0.095 -4.999 -8.111 -9.133 -9.695
5.311284542 5.009 593.817025 3118.889584 -0.412 0.039 -4.933 -8.112 -9.147 -9.723
5.311301231 4.999 601.9392251 3110.283669 -0.425 0.151 -4.877 -8.112 -9.158 -9.746
5.311321735 4.986 610.1725202 3101.701499 -0.438 0.32 -4.789 -8.097 -9.161 -9.768
5.311321735 4.986 610.1725202 3101.701499 -0.438 8.927 0.136 -8.097 -9.161 -9.768
5.311322212 4.985 827.8518904 2938.326149 -0.704 7.128 -0.964 -6.457 -8.428 -9.876
5.311323166 4.984 759.5434884 2984.008116 -0.628 4.186 -2.668 -7.297 -8.87 -9.97
5.31132555 4.982 667.1947877 3052.811577 -0.516 1.369 -4.233 -7.958 -9.157 -9.904
5.311329365 4.979 538.8310884 3170.297367 -0.33 -0.707 -5.274 -8.085 -9.051 -9.545
5.311335087 4.974 573.7895637 3134.728988 -0.385 -0.191 -5.036 -8.099 -9.11 -9.659
5.311342716 4.968 599.4495587 3109.567582 -0.424 0.159 -4.868 -8.105 -9.15 -9.737
5.311353684 4.959 614.1191566 3095.280417 -0.446 0.454 -4.716 -8.077 -9.155 -9.776
5.311367512 4.948 623.5232395 3086.028979 -0.46 0.649 -4.612 -8.051 -9.152 -9.798
5.311385155 4.933 630.0175462 3078.93131 -0.471 0.795 -4.531 -8.028 -9.148 -9.814
5.311406612 4.916 637.6063665 3071.142726 -0.482 0.951 -4.445 -8.004 -9.144 -9.83
5.311406612 4.916 637.6063665 3071.142726 -0.482 11.405 1.664 -8.004 -9.144 -9.83
5.311407089 4.915 867.2666471 2907.367959 -0.749 9.629 0.575 -5.634 -7.953 -9.682
5.311408043 4.913 794.7904587 2952.568622 -0.673 5.822 -1.721 -6.836 -8.626 -9.918
5.311410427 4.911 697.8348346 3021.34278 -0.561 2.383 -3.661 -7.731 -9.059 -9.932
5.311414719 4.907 562.4094959 3139.062769 -0.374 -0.263 -5.059 -8.081 -9.082 -9.62
5.311420441 4.901 598.6219604 3104.559588 -0.429 0.23 -4.822 -8.09 -9.139 -9.731
5.311429024 4.893 624.385264 3080.349537 -0.467 0.751 -4.549 -8.027 -9.14 -9.797
5.311440468 4.882 639.6650831 3066.196616 -0.488 1.026 -4.4 -7.987 -9.136 -9.83
5.311454773 4.867 647.370112 3058.440247 -0.5 1.188 -4.311 -7.963 -9.132 -9.848
5.31147337 4.849 653.0593396 3052.108722 -0.509 1.311 -4.242 -7.942 -9.127 -9.859
5.311496258 4.827 658.4952474 3046.491705 -0.518 1.437 -4.172 -7.92 -9.121 -9.87
5.311496258 4.827 658.4952474 3046.491705 -0.518 13.984 3.353 -7.92 -9.121 -9.87
5.311496735 4.825 895.4733076 2882.703663 -0.786 11.648 1.825 -4.959 -7.561 -9.515
5.311498165 4.824 821.2070041 2928.195036 -0.71 7.425 -0.763 -6.339 -8.345 -9.821
5.311500549 4.821 721.0288544 2996.40146 -0.597 3.201 -3.204 -7.534 -8.968 -9.943
5.311504364 4.816 580.3000993 3115.300896 -0.409 0.085 -4.881 -8.067 -9.099 -9.671
5.311510563 4.809 617.237985 3080.349537 -0.463 0.733 -4.547 -8.013 -9.12 -9.772
5.311519623 4.799 643.5060656 3057.032107 -0.501 1.218 -4.286 -7.945 -9.116 -9.833
5.311531544 4.786 657.1320432 3044.38799 -0.521 1.491 -4.137 -7.903 -9.109 -9.863
5.311546802 4.768 665.0474688 3036.686788 -0.531 1.744 -3.995 -7.845 -9.084 -9.87
5.311565876 4.746 668.7328306 3031.79617 -0.539 1.926 -3.891 -7.802 -9.064 -9.872
5.311589718 4.719 673.5233317 3026.216536 -0.547 2.109 -3.787 -7.758 -9.043 -9.873
5.311589718 4.719 673.5233317 3026.216536 -0.547 16.211 4.847 -7.758 -9.043 -9.873
5.311590195 4.718 916.7536439 2862.200149 -0.816 13.818 3.254 -4.155 -7.079 -9.269
5.311591625 4.716 840.7224504 2907.367959 -0.74 9.093 0.269 -5.781 -8.016 -9.678
5.311594009 4.713 737.4840718 2976.459654 -0.627 4.166 -2.645 -7.263 -8.822 -9.91
5.311598301 4.708 593.2703511 3095.280417 -0.438 0.413 -4.704 -8.035 -9.098 -9.703
5.311604977 4.699 631.0338333 3060.553672 -0.492 1.134 -4.318 -7.937 -9.094 -9.796
5.311614037 4.688 657.1320432 3037.386092 -0.529 1.695 -4.012 -7.843 -9.072 -9.849
5.311626434 4.672 670.2744189 3024.823232 -0.548 2.13 -3.769 -7.746 -9.032 -9.863
5.31164217 4.651 676.9438466 3018.561301 -0.558 2.359 -3.64 -7.693 -9.008 -9.868
5.311662197 4.626 679.9119039 3013.699874 -0.565 2.51 -3.555 -7.655 -8.989 -9.868
5.311686993 4.595 682.8929746 3008.846277 -0.571 2.655 -3.472 -7.617 -8.97 -9.866
5.311686993 4.595 682.8929746 3008.846277 -0.571 18.092 6.152 -7.617 -8.97 -9.866
5.311687469 4.593 930.1492599 2846.42667 -0.839 15.519 4.38 -3.514 -6.693 -9.067
5.3116889 4.591 853.0070977 2891.345563 -0.764 10.412 1.09 -5.331 -7.748 -9.556
5.311691284 4.588 748.9496891 2958.693653 -0.652 5.05 -2.124 -7 -8.674 -9.863
5.311695576 4.582 602.493887 3076.805194 -0.463 0.773 -4.495 -7.965 -9.069 -9.717
5.311702251 4.572 639.8123883 3042.98632 -0.517 1.471 -4.119 -7.868 -9.063 -9.807
5.311711788 4.559 666.2736605 3019.95172 -0.553 2.237 -3.695 -7.705 -9.001 -9.841
5.311724186 4.542 679.2859701 3008.153544 -0.571 2.649 -3.468 -7.61 -8.96 -9.853
5.311740398 4.519 684.7824869 3001.234983 -0.581 2.86 -3.35 -7.56 -8.937 -9.857
5.311760902 4.491 687.4682489 2997.091486 -0.587 2.995 -3.273 -7.526 -8.92 -9.856
5.311786175 4.457 689.6879605 2992.264637 -0.593 3.122 -3.2 -7.492 -8.902 -9.853
5.311786175 4.457 689.6879605 2992.264637 -0.593 19.773 7.344 -7.492 -8.902 -9.853
5.311786652 4.455 940.7032508 2828.785388 -0.862 17.165 5.524 -2.849 -6.287 -8.84
5.311788082 4.453 862.6857907 2873.425887 -0.787 11.556 1.803 -4.94 -7.515 -9.446
5.311790466 4.449 757.971096 2941.033694 -0.675 5.815 -1.67 -6.768 -8.54 -9.815
5.311795235 4.442 609.4704374 3059.144559 -0.486 1.085 -4.307 -7.898 -9.038 -9.722
5.31180191 4.432 646.4763546 3025.519804 -0.539 1.913 -3.856 -7.756 -9.004 -9.798
5.311811447 4.418 672.4386148 3002.617421 -0.575 2.704 -3.421 -7.579 -8.932 -9.827
5.311824322 4.399 685.5713258 2990.886965 -0.593 3.102 -3.202 -7.488 -8.893 -9.839
5.311841011 4.374 691.1187012 2984.008116 -0.602 3.3 -3.091 -7.441 -8.871 -9.841
5.311861992 4.343 693.0309734 2979.888403 -0.608 3.424 -3.019 -7.408 -8.854 -9.839
5.311887741 4.305 694.4686491 2975.089259 -0.614 3.537 -2.953 -7.377 -8.836 -9.835
5.311887741 4.305 694.4686491 2975.089259 -0.614 21.281 8.42 -7.377 -8.836 -9.835
5.311888218 4.303 947.4420257 2810.6062 -0.884 18.615 6.534 -2.258 -5.924 -8.633
5.311889648 4.301 869.4660821 2855.617271 -0.809 12.831 2.643 -4.464 -7.226 -9.29
5.311892033 4.297 763.5766597 2923.479144 -0.697 6.495 -1.264 -6.557 -8.415 -9.767
5.311896801 4.29 613.6950846 3041.585296 -0.508 1.377 -4.127 -7.832 -9.003 -9.72
5.311903477 4.279 650.9575146 3008.153544 -0.56 2.348 -3.595 -7.638 -8.937 -9.781
5.311913013 4.264 677.0997366 2985.382619 -0.596 3.121 -3.173 -7.464 -8.866 -9.809
5.311925888 4.244 689.5291723 2973.719495 -0.614 3.511 -2.958 -7.374 -8.827 -9.82
5.311942577 4.217 695.108573 2966.88013 -0.623 3.771 -2.808 -7.304 -8.791 -9.814
5.311963558 4.185 696.5505586 2962.101936 -0.629 3.964 -2.693 -7.247 -8.758 -9.803
5.311989307 4.144 698.3170484 2956.650565 -0.635 4.14 -2.586 -7.193 -8.726 -9.79
5.311989307 4.144 698.3170484 2956.650565 -0.635 22.741 9.466 -7.193 -8.726 -9.79
5.311989784 4.143 953.5701437 2791.900908 -0.906 20.037 7.548 -1.65 -5.543 -8.406
5.311991215 4.141 875.0898465 2836.612419 -0.832 14.068 3.468 -3.994 -6.938 -9.132
5.311994076 4.136 768.1616913 2904.691407 -0.719 7.308 -0.76 -6.287 -8.25 -9.69
5.311998367 4.128 617.8067441 3022.73448 -0.531 1.668 -3.943 -7.764 -8.966 -9.715
5.31200552 4.116 654.5647969 2989.509928 -0.582 2.766 -3.343 -7.522 -8.87 -9.76
5.312015057 4.1 680.0684774 2966.88013 -0.617 3.53 -2.926 -7.35 -8.799 -9.787
5.312027931 4.077 692.8714155 2954.608888 -0.636 4.089 -2.606 -7.199 -8.722 -9.778
5.312045097 4.049 697.6741707 2947.813477 -0.645 4.404 -2.422 -7.108 -8.672 -9.764
5.312066555 4.013 699.9268355 2943.06599 -0.651 4.596 -2.308 -7.05 -8.638 -9.752
5.312092781 3.969 700.8944884 2937.649652 -0.657 4.773 -2.202 -6.994 -8.605 -9.737
5.312092781 3.969 700.8944884 2937.649652 -0.657 24.212 10.521 -6.994 -8.605 -9.737
5.312093258 3.968 957.5305628 2773.320105 -0.929 21.477 8.578 -1.026 -5.15 -8.166
5.312094688 3.965 879.1290777 2817.085317 -0.855 15.314 4.302 -3.515 -6.645 -8.968
5.312097549 3.96 772.2406253 2885.359955 -0.742 8.297 -0.134 -5.944 -8.038 -9.584
5.312101841 3.951 621.0872942 3002.617421 -0.554 2.089 -3.687 -7.647 -8.898 -9.693
5.312108517 3.938 656.9807504 2970.297844 -0.605 3.194 -3.084 -7.401 -8.797 -9.735
5.31211853 3.92 682.8929746 2947.134796 -0.64 4.109 -2.573 -7.173 -8.692 -9.743
5.312131405 3.895 695.7490866 2934.945222 -0.659 4.752 -2.204 -6.99 -8.595 -9.722
5.312148094 3.864 700.8944884 2927.520871 -0.669 5.076 -2.015 -6.895 -8.542 -9.707
5.312169552 3.824 702.6719946 2922.133142 -0.676 5.285 -1.891 -6.831 -8.504 -9.693
5.312195778 3.776 703.6434428 2916.755329 -0.682 5.481 -1.773 -6.77 -8.467 -9.677
5.312195778 3.776 703.6434428 2916.755329 -0.682 25.889 11.717 -6.77 -8.467 -9.677
5.312196255 3.774 962.1718458 2752.326807 -0.955 23.175 9.795 -0.274 -4.659 -7.852
5.312197685 3.771 883.3903379 2795.760728 -0.881 16.845 5.352 -2.9 -6.263 -8.747
5.312200546 3.766 775.9837824 2863.518544 -0.769 9.415 0.566 -5.556 -7.801 -9.462
5.312204838 3.756 624.8167231 2979.888403 -0.581 2.587 -3.386 -7.507 -8.815 -9.666
5.31221199 3.742 660.1652269 2947.813477 -0.631 3.673 -2.793 -7.262 -8.715 -9.706
5.312221527 3.722 686.2030512 2924.825766 -0.667 4.849 -2.125 -6.939 -8.548 -9.68
5.312234878 3.696 698.3170484 2912.728465 -0.685 5.492 -1.756 -6.755 -8.45 -9.658
5.312252045 3.661 703.4814415 2905.360314 -0.695 5.824 -1.561 -6.657 -8.395 -9.642
5.312273502 3.619 705.59037 2899.345693 -0.703 6.046 -1.429 -6.588 -8.355 -9.626
5.312299728 3.567 706.0779429 2893.343523 -0.71 6.259 -1.3 -6.52 -8.313 -9.608
5.312299728 3.567 706.0779429 2893.343523 -0.71 27.718 13.021 -6.52 -8.313 -9.608
5.312300205 3.565 966.390484 2728.977783 -0.983 25.032 11.12 0.547 -4.121 -7.505
5.312301636 3.562 887.2635589 2772.043238 -0.909 18.563 6.548 -2.192 -5.824 -8.489
5.312304497 3.556 780.2838979 2839.226239 -0.798 10.635 1.333 -5.128 -7.54 -9.326
5.312308788 3.546 628.2791461 2954.608888 -0.611 3.136 -3.053 -7.352 -8.722 -9.634
5.312315464 3.53 663.517902 2923.479144 -0.66 4.416 -2.345 -7.031 -8.573 -9.645
5.312325001 3.509 689.2117055 2900.013369 -0.696 5.677 -1.623 -6.675 -8.387 -9.609
5.312338352 3.48 701.7018877 2887.353779 -0.715 6.331 -1.246 -6.487 -8.286 -9.585
5.312355042 3.443 706.4031787 2879.386738 -0.726 6.687 -1.04 -6.381 -8.228 -9.567
5.312376022 3.397 708.8472272 2872.764332 -0.735 6.941 -0.891 -6.303 -8.182 -9.548
5.312402248 3.341 709.9906752 2865.497276 -0.744 7.205 -0.734 -6.219 -8.132 -9.526
5.312402248 3.341 709.9906752 2865.497276 -0.744 29.924 14.588 -6.219 -8.132 -9.526
5.312402725 3.339 971.7457387 2702.713432 -1.017 27.243 12.696 1.524 -3.483 -7.094
5.312404156 3.335 893.2080837 2745.364414 -0.943 20.694 8.062 -1.279 -5.253 -8.147
5.312407017 3.328 784.9692511 2811.253441 -0.833 12.093 2.248 -4.616 -7.229 -9.164
5.312411308 3.316 633.0713283 2924.825766 -0.646 3.788 -2.664 -7.164 -8.61 -9.595
5.312417984 3.299 668.1171884 2893.343523 -0.696 5.43 -1.733 -6.711 -8.379 -9.562
5.312427521 3.274 693.9890928 2870.119636 -0.733 6.72 -0.999 -6.346 -8.189 -9.522
5.312440395 3.24 707.2169238 2856.274877 -0.753 7.528 -0.526 -6.1 -8.053 -9.477
5.312457085 3.198 713.4320981 2847.08216 -0.766 8.165 -0.133 -5.886 -7.928 -9.42
5.312478542 3.144 715.7356424 2839.226239 -0.777 8.668 0.18 -5.713 -7.824 -9.37
5.312504291 3.08 719.039328 2829.436815 -0.789 9.196 0.51 -5.53 -7.714 -9.314
5.312504291 3.08 719.039328 2829.436815 -0.789 33.448 17.069 -5.53 -7.714 -9.314
5.312504768 3.078 984.1303941 2668.701502 -1.062 30.502 15.001 2.944 -2.55 -6.489
5.312506199 3.073 903.9671422 2710.191632 -0.99 23.894 10.341 0.121 -4.351 -7.581
5.31250906 3.064 795.706022 2774.59756 -0.88 14.789 4.032 -3.59 -6.6 -8.816
5.312513351 3.048 642.0260427 2886.02441 -0.696 5.128 -1.866 -6.754 -8.367 -9.501
5.312520027 3.024 678.1919724 2853.645362 -0.747 6.94 -0.841 -6.241 -8.102 -9.447
5.312529564 2.991 705.4279205 2828.785388 -0.786 8.85 0.31 -5.629 -7.759 -9.315
5.312542915 2.946 720.199217 2812.548369 -0.811 10.109 1.082 -5.208 -7.516 -9.21
5.312559605 2.889 728.2033036 2800.270595 -0.829 10.993 1.625 -4.908 -7.34 -9.127
5.312580586 2.82 733.7576546 2788.046418 -0.846 11.812 2.132 -4.626 -7.172 -9.045
5.312606812 2.736 739.5246334 2773.958759 -0.866 12.814 2.768 -4.265 -6.955 -8.933
5.312606812 2.736 739.5246334 2773.958759 -0.866 39.712 21.506 -4.265 -6.955 -8.933
5.312607288 2.733 1012.168098 2616.375056 -1.138 36.86 19.49 5.656 -0.744 -5.261
5.312608719 2.725 931.2207505 2656.439932 -1.067 29.704 14.455 2.654 -2.709 -6.544
5.312611103 2.71 820.8289114 2717.690523 -0.96 20.058 7.656 -1.454 -5.291 -8.074
5.312615871 2.684 664.2822452 2824.229597 -0.78 7.882 -0.241 -5.892 -7.867 -9.298
5.312622547 2.646 701.8634791 2790.615486 -0.835 10.869 1.579 -4.904 -7.304 -9.062
5.312632084 2.593 732.9133709 2762.485455 -0.881 13.543 3.262 -3.97 -6.763 -8.812
5.312644958 2.524 750.6761965 2742.205515 -0.913 15.745 4.714 -3.14 -6.268 -8.556
5.312661171 2.436 762.1713943 2724.582733 -0.942 17.774 6.098 -2.329 -5.776 -8.285
5.312682152 2.33 771.5296929 2706.449949 -0.972 20.012 7.659 -1.399 -5.205 -7.96
5.312707901 2.206 780.8230852 2687.200057 -1.007 22.755 9.609 -0.212 -4.459 -7.514
5.312783241 0.924 3.335436253e-06 10000 0.958 30.033 30.018 30.019 30.042 30.052
