# Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
5.310205936 5.253 442.9478977 3306.739628 -0.137 -7.907 -8.798 -9.184 -6.304 -8.164 -9.173
5.310379982 5.228 472.3377373 3267.382661 -0.194 -7.985 -8.893 -9.307 -6.232 -8.246 -9.294
5.310627937 5.175 493.2335897 3238.172647 -0.236 -8.017 -8.946 -9.389 -6.137 -8.284 -9.376
5.310761452 5.145 473.0996697 3259.117363 -0.203 -7.978 -8.89 -9.309 -6.194 -8.24 -9.296
5.31078434 5.14 454.9384513 3281.708485 -0.169 -7.93 -8.83 -9.231 -6.236 -8.189 -9.22
5.310797691 5.138 432.3671049 3310.548845 -0.125 -7.865 -8.752 -9.133 -6.281 -8.121 -9.122
5.310807705 5.137 415.29112 3333.496473 -0.091 -7.806 -8.686 -9.055 -6.283 -8.059 -9.044
5.310825348 5.136 404.624937 3348.112174 -0.069 -7.768 -8.643 -9.005 -6.282 -8.02 -8.995
5.310842991 5.135 405.2776413 3347.341331 -0.069 -7.769 -8.644 -9.006 -6.282 -8.021 -8.996
5.310896397 5.129 432.0685395 3309.786651 -0.126 -7.864 -8.751 -9.132 -6.278 -8.119 -9.121
5.31094265 5.124 451.4946878 3284.732443 -0.164 -7.919 -8.817 -9.216 -6.237 -8.177 -9.204
5.310968876 5.12 446.0182659 3291.546539 -0.154 -7.904 -8.8 -9.194 -6.248 -8.162 -9.182
5.310974598 5.12 442.2345252 3296.097122 -0.147 -7.894 -8.787 -9.177 -6.256 -8.151 -9.166
5.310984612 5.119 455.7772512 3278.687312 -0.173 -7.932 -8.833 -9.236 -6.225 -8.19 -9.224
5.311008453 5.115 476.4887429 3253.119373 -0.212 -7.981 -8.897 -9.322 -6.17 -8.244 -9.309
5.311030388 5.114 476.4887429 3253.119373 -0.212 -7.982 -8.898 -9.322 -6.171 -8.245 -9.309
5.311031342 5.114 600.9697952 3125.359644 -0.413 -8.135 -9.172 -9.753 -5.697 -8.431 -9.731
5.311031818 5.114 591.4971342 3134.007273 -0.399 -8.132 -9.158 -9.724 -5.742 -8.425 -9.704
5.311033249 5.113 520.0590339 3204.793123 -0.288 -8.044 -9.005 -9.489 -6.001 -8.321 -9.474
5.31103611 5.113 421.6505245 3323.533036 -0.106 -7.827 -8.71 -9.084 -6.278 -8.081 -9.073
5.311040401 5.112 449.5237529 3286.245467 -0.162 -7.914 -8.811 -9.208 -6.239 -8.172 -9.197
5.3110466 5.11 471.46846 3259.117363 -0.203 -7.972 -8.883 -9.3 -6.189 -8.233 -9.288
5.311055183 5.108 485.1238708 3242.64944 -0.229 -7.997 -8.921 -9.357 -6.14 -8.263 -9.344
5.311065674 5.105 495.5102525 3230.725057 -0.246 -8.015 -8.948 -9.396 -6.105 -8.283 -9.382
5.311079502 5.102 504.4900961 3220.327198 -0.262 -8.031 -8.971 -9.43 -6.072 -8.301 -9.416
5.311096191 5.097 514.6981946 3208.484902 -0.28 -8.042 -8.994 -9.468 -6.024 -8.315 -9.453
5.311096191 5.097 723.5235055 3024.126821 -0.576 -7.671 -9.059 -9.988 -6.024 -8.315 -9.453
5.311096668 5.097 697.1924009 3043.687074 -0.543 -7.831 -9.121 -9.958 -4.788 -8.211 -9.923
5.311097622 5.097 638.487861 3090.295433 -0.468 -8.06 -9.182 -9.849 -5.384 -8.384 -9.824
5.311099529 5.096 561.3744529 3160.09399 -0.356 -8.118 -9.107 -9.63 -5.872 -8.401 -9.612
5.31110239 5.095 454.4149854 3277.932453 -0.173 -7.926 -8.827 -9.229 -6.217 -8.185 -9.218
5.311107159 5.093 484.2310621 3241.902878 -0.228 -7.993 -8.917 -9.352 -6.134 -8.258 -9.339
5.311113834 5.091 507.052169 3215.881224 -0.268 -8.033 -8.976 -9.439 -6.056 -8.304 -9.424
5.311122894 5.088 520.2985851 3200.368595 -0.291 -8.041 -9.003 -9.488 -5.981 -8.317 -9.473
5.311134338 5.084 529.4837607 3190.803061 -0.306 -8.099 -9.047 -9.519 -6.025 -8.369 -9.504
5.311148644 5.079 536.7260136 3181.998716 -0.318 -8.103 -9.061 -9.545 -5.985 -8.376 -9.529
5.311166763 5.073 544.9449657 3172.488087 -0.332 -8.106 -9.075 -9.572 -5.939 -8.382 -9.555
5.311166763 5.073 766.3949685 2989.509928 -0.628 -7.284 -8.872 -9.985 -5.939 -8.382 -9.555
5.31116724 5.073 738.5036478 3008.846277 -0.596 -7.579 -9.02 -10.001 -4.231 -8.01 -9.96
5.311168194 5.072 676.3206453 3054.921113 -0.52 -7.95 -9.166 -9.93 -5.047 -8.304 -9.898
5.311170101 5.071 595.322977 3123.920694 -0.409 -8.125 -9.158 -9.731 -5.692 -8.419 -9.71
5.311173439 5.07 481.6733794 3241.156488 -0.225 -7.985 -8.906 -9.339 -6.129 -8.249 -9.326
5.311178207 5.067 513.2779939 3205.531139 -0.28 -8.037 -8.988 -9.46 -6.013 -8.31 -9.445
5.31118536 5.064 536.8496136 3179.801428 -0.32 -8.101 -9.06 -9.544 -5.973 -8.374 -9.528
5.311194897 5.06 551.5090518 3164.462839 -0.344 -8.107 -9.085 -9.594 -5.895 -8.386 -9.576
5.311206818 5.054 561.5037291 3154.27824 -0.359 -8.11 -9.101 -9.625 -5.844 -8.392 -9.606
5.311222076 5.046 569.1839495 3145.574677 -0.373 -8.112 -9.114 -9.65 -5.799 -8.397 -9.631
5.31124115 5.037 578.8321497 3135.450869 -0.387 -8.114 -9.127 -9.678 -5.75 -8.402 -9.658
5.31124115 5.037 814.2403962 2952.568622 -0.684 -6.732 -8.585 -9.935 -5.75 -8.402 -9.658
5.311241627 5.037 784.2466005 2972.350362 -0.652 -7.055 -8.751 -9.961 -3.247 -7.575 -9.911
5.31124258 5.036 719.039328 3017.866332 -0.576 -7.675 -9.054 -9.975 -4.438 -8.084 -9.936
5.311244965 5.035 632.6341691 3086.739646 -0.465 -8.059 -9.171 -9.828 -5.392 -8.379 -9.802
5.311248303 5.033 511.3904869 3204.055277 -0.28 -8.03 -8.98 -9.451 -6.004 -8.302 -9.436
5.311253548 5.029 544.3179356 3168.837727 -0.335 -8.098 -9.068 -9.568 -5.913 -8.374 -9.551
5.311261177 5.024 569.315024 3143.402542 -0.374 -8.108 -9.11 -9.649 -5.786 -8.393 -9.629
5.311271191 5.018 584.1880176 3128.239532 -0.398 -8.111 -9.133 -9.695 -5.709 -8.402 -9.674
5.311284542 5.009 593.817025 3118.889584 -0.412 -8.112 -9.147 -9.723 -5.659 -8.406 -9.701
5.311301231 4.999 601.9392251 3110.283669 -0.425 -8.112 -9.158 -9.746 -5.616 -8.409 -9.723
5.311321735 4.986 610.1725202 3101.701499 -0.438 -8.097 -9.161 -9.768 -5.545 -8.4 -9.745
5.311321735 4.985 859.5133862 2918.770848 -0.736 -5.873 -8.096 -9.747 -5.545 -8.4 -9.745
5.311322212 4.985 827.8518904 2938.326149 -0.704 -6.457 -8.428 -9.876 -2.17 -7.073 -9.817
5.311323166 4.984 759.5434884 2984.008116 -0.628 -7.297 -8.87 -9.97 -3.702 -7.773 -9.924
5.31132555 4.982 667.1947877 3052.811577 -0.516 -7.958 -9.157 -9.904 -5.078 -8.305 -9.872
5.311329365 4.979 538.8310884 3170.297367 -0.33 -8.085 -9.051 -9.545 -5.913 -8.36 -9.529
5.311335087 4.974 573.7895637 3134.728988 -0.385 -8.099 -9.11 -9.659 -5.734 -8.386 -9.639
5.311342716 4.968 599.4495587 3109.567582 -0.424 -8.105 -9.15 -9.737 -5.607 -8.401 -9.715
5.311353684 4.959 614.1191566 3095.280417 -0.446 -8.077 -9.155 -9.776 -5.484 -8.384 -9.752
5.311367512 4.948 623.5232395 3086.028979 -0.46 -8.051 -9.152 -9.798 -5.397 -8.366 -9.772
5.311385155 4.933 630.0175462 3078.93131 -0.471 -8.028 -9.148 -9.814 -5.328 -8.349 -9.787
5.311406612 4.916 637.6063665 3071.142726 -0.482 -8.004 -9.144 -9.83 -5.255 -8.331 -9.802
5.311406612 4.915 898.9854129 2888.683761 -0.781 -5.053 -7.622 -9.553 -5.255 -8.331 -9.802
5.311407089 4.915 867.2666471 2907.367959 -0.749 -5.634 -7.953 -9.682 -0.767 -6.372 -9.615
5.311408043 4.913 794.7904587 2952.568622 -0.673 -6.836 -8.626 -9.918 -2.853 -7.388 -9.864
5.311410427 4.911 697.8348346 3021.34278 -0.561 -7.731 -9.059 -9.932 -4.579 -8.122 -9.894
5.311414719 4.907 562.4094959 3139.062769 -0.374 -8.081 -9.082 -9.62 -5.748 -8.365 -9.6
5.311420441 4.901 598.6219604 3104.559588 -0.429 -8.09 -9.139 -9.731 -5.569 -8.387 -9.708
5.311429024 4.893 624.385264 3080.349537 -0.467 -8.027 -9.14 -9.797 -5.342 -8.345 -9.77
5.311440468 4.882 639.6650831 3066.196616 -0.488 -7.987 -9.136 -9.83 -5.216 -8.317 -9.802
5.311454773 4.867 647.370112 3058.440247 -0.5 -7.963 -9.132 -9.848 -5.141 -8.299 -9.818
5.31147337 4.849 653.0593396 3052.108722 -0.509 -7.942 -9.127 -9.859 -5.082 -8.284 -9.828
5.311496258 4.827 658.4952474 3046.491705 -0.518 -7.92 -9.121 -9.87 -5.022 -8.267 -9.838
5.311496258 4.826 929.7210089 2863.518544 -0.818 -4.109 -7.062 -9.274 -5.022 -8.267 -9.838
5.311496735 4.825 895.4733076 2882.703663 -0.786 -4.959 -7.561 -9.515 0.375 -5.797 -9.441
5.311498165 4.824 821.2070041 2928.195036 -0.71 -6.339 -8.345 -9.821 -1.986 -6.966 -9.761
5.311500549 4.821 721.0288544 2996.40146 -0.597 -7.534 -8.968 -9.943 -4.176 -7.96 -9.9
5.311504364 4.816 580.3000993 3115.300896 -0.409 -8.067 -9.099 -9.671 -5.608 -8.359 -9.649
5.311510563 4.809 617.237985 3080.349537 -0.463 -8.013 -9.12 -9.772 -5.338 -8.33 -9.746
5.311519623 4.799 643.5060656 3057.032107 -0.501 -7.945 -9.116 -9.833 -5.118 -8.282 -9.803
5.311531544 4.786 657.1320432 3044.38799 -0.521 -7.903 -9.109 -9.863 -4.991 -8.251 -9.831
5.311546802 4.768 665.0474688 3036.686788 -0.531 -7.845 -9.084 -9.87 -4.867 -8.205 -9.836
5.311565876 4.746 668.7328306 3031.79617 -0.539 -7.802 -9.064 -9.872 -4.776 -8.169 -9.838
5.311589718 4.719 673.5233317 3026.216536 -0.547 -7.758 -9.043 -9.873 -4.684 -8.133 -9.838
5.311589718 4.719 951.3769932 2843.806221 -0.847 -3.258 -6.552 -9.008 -4.684 -8.133 -9.838
5.311590195 4.718 916.7536439 2862.200149 -0.816 -4.155 -7.079 -9.269 1.696 -5.105 -9.189
5.311591625 4.716 840.7224504 2907.367959 -0.74 -5.781 -8.016 -9.678 -1.043 -6.488 -9.612
5.311594009 4.713 737.4840718 2976.459654 -0.627 -7.263 -8.822 -9.91 -3.676 -7.733 -9.863
5.311598301 4.708 593.2703511 3095.280417 -0.438 -8.035 -9.098 -9.703 -5.465 -8.337 -9.68
5.311604977 4.699 631.0338333 3060.553672 -0.492 -7.937 -9.094 -9.796 -5.141 -8.269 -9.766
5.311614037 4.688 657.1320432 3037.386092 -0.529 -7.843 -9.072 -9.849 -4.879 -8.199 -9.815
5.311626434 4.672 670.2744189 3024.823232 -0.548 -7.746 -9.032 -9.863 -4.667 -8.121 -9.827
5.31164217 4.651 676.9438466 3018.561301 -0.558 -7.693 -9.008 -9.868 -4.554 -8.078 -9.83
5.311662197 4.626 679.9119039 3013.699874 -0.565 -7.655 -8.989 -9.868 -4.479 -8.046 -9.829
5.311686993 4.595 682.8929746 3008.846277 -0.571 -7.617 -8.97 -9.866 -4.405 -8.015 -9.827
5.311686993 4.594 964.1678476 2828.134111 -0.871 -2.499 -6.089 -8.752 -4.405 -8.015 -9.827
5.311687469 4.593 930.1492599 2846.42667 -0.839 -3.514 -6.693 -9.067 2.739 -4.554 -8.983
5.3116889 4.591 853.0070977 2891.345563 -0.764 -5.331 -7.748 -9.556 -0.293 -6.102 -9.486
5.311691284 4.588 748.9496891 2958.693653 -0.652 -7 -8.674 -9.863 -3.207 -7.509 -9.812
5.311695576 4.582 602.493887 3076.805194 -0.463 -7.965 -9.069 -9.717 -5.286 -8.28 -9.691
5.311702251 4.572 639.8123883 3042.98632 -0.517 -7.868 -9.063 -9.807 -4.97 -8.212 -9.775
5.311711788 4.559 666.2736605 3019.95172 -0.553 -7.705 -9.001 -9.841 -4.6 -8.083 -9.805
5.311724186 4.542 679.2859701 3008.153544 -0.571 -7.61 -8.96 -9.853 -4.401 -8.007 -9.814
5.311740398 4.519 684.7824869 3001.234983 -0.581 -7.56 -8.937 -9.857 -4.297 -7.965 -9.816
5.311760902 4.491 687.4682489 2997.091486 -0.587 -7.526 -8.92 -9.856 -4.229 -7.937 -9.814
5.311786175 4.457 689.6879605 2992.264637 -0.593 -7.492 -8.902 -9.853 -4.164 -7.908 -9.811
5.311786175 4.456 975.1078324 2810.6062 -0.893 -1.793 -5.652 -8.5 -4.164 -7.908 -9.811
5.311786652 4.455 940.7032508 2828.785388 -0.862 -2.849 -6.287 -8.84 3.808 -3.977 -8.751
5.311788082 4.453 862.6857907 2873.425887 -0.787 -4.94 -7.515 -9.446 0.361 -5.765 -9.371
5.311790466 4.449 757.971096 2941.033694 -0.675 -6.768 -8.54 -9.815 -2.798 -7.31 -9.761
5.311795235 4.442 609.4704374 3059.144559 -0.486 -7.898 -9.038 -9.722 -5.124 -8.223 -9.693
5.31180191 4.432 646.4763546 3025.519804 -0.539 -7.756 -9.004 -9.798 -4.738 -8.117 -9.764
5.311811447 4.418 672.4386148 3002.617421 -0.575 -7.579 -8.932 -9.827 -4.357 -7.976 -9.787
5.311824322 4.399 685.5713258 2990.886965 -0.593 -7.488 -8.893 -9.839 -4.165 -7.902 -9.797
5.311841011 4.374 691.1187012 2984.008116 -0.602 -7.441 -8.871 -9.841 -4.067 -7.863 -9.798
5.311861992 4.343 693.0309734 2979.888403 -0.608 -7.408 -8.854 -9.839 -4.004 -7.836 -9.795
5.311887741 4.305 694.4686491 2975.089259 -0.614 -7.377 -8.836 -9.835 -3.945 -7.809 -9.79
5.311887741 4.304 982.0930662 2792.543841 -0.915 -1.145 -5.248 -8.259 -3.945 -7.809 -9.79
5.311888218 4.303 947.4420257 2810.6062 -0.884 -2.258 -5.924 -8.633 4.752 -3.464 -8.539
5.311889648 4.301 869.4660821 2855.617271 -0.809 -4.464 -7.226 -9.29 1.137 -5.352 -9.211
5.311892033 4.297 763.5766597 2923.479144 -0.697 -6.557 -8.415 -9.767 -2.432 -7.127 -9.709
5.311896801 4.29 613.6950846 3041.585296 -0.508 -7.832 -9.003 -9.72 -4.968 -8.166 -9.689
5.311903477 4.279 650.9575146 3008.153544 -0.56 -7.638 -8.937 -9.781 -4.507 -8.015 -9.743
5.311913013 4.264 677.0997366 2985.382619 -0.596 -7.464 -8.866 -9.809 -4.137 -7.876 -9.766
5.311925888 4.244 689.5291723 2973.719495 -0.614 -7.374 -8.827 -9.82 -3.948 -7.804 -9.775
5.311942577 4.217 695.108573 2966.88013 -0.623 -7.304 -8.791 -9.814 -3.814 -7.745 -9.768
5.311963558 4.185 696.5505586 2962.101936 -0.629 -7.247 -8.758 -9.803 -3.711 -7.696 -9.756
5.311989307 4.144 698.3170484 2956.650565 -0.635 -7.193 -8.726 -9.79 -3.615 -7.649 -9.743
5.311989307 4.144 988.4453094 2773.958759 -0.937 -0.501 -4.828 -7.992 -3.615 -7.649 -9.743
5.311989784 4.143 953.5701437 2791.900908 -0.906 -1.65 -5.543 -8.406 5.704 -2.931 -8.308
5.311991215 4.141 875.0898465 2836.612419 -0.832 -3.994 -6.938 -9.132 1.902 -4.944 -9.049
5.311994076 4.136 768.1616913 2904.691407 -0.719 -6.287 -8.25 -9.69 -1.974 -6.892 -9.629
5.311998367 4.128 617.8067441 3022.73448 -0.531 -7.764 -8.966 -9.715 -4.809 -8.107 -9.681
5.31200552 4.116 654.5647969 2989.509928 -0.582 -7.522 -8.87 -9.76 -4.283 -7.914 -9.719
5.312015057 4.1 680.0684774 2966.88013 -0.617 -7.35 -8.799 -9.787 -3.917 -7.776 -9.742
5.312027931 4.077 692.8714155 2954.608888 -0.636 -7.199 -8.722 -9.778 -3.632 -7.651 -9.73
5.312045097 4.049 697.6741707 2947.813477 -0.645 -7.108 -8.672 -9.764 -3.467 -7.574 -9.715
5.312066555 4.013 699.9268355 2943.06599 -0.651 -7.05 -8.638 -9.752 -3.364 -7.523 -9.701
5.312092781 3.969 700.8944884 2937.649652 -0.657 -6.994 -8.605 -9.737 -3.268 -7.475 -9.686
5.312092781 3.969 992.550574 2755.497365 -0.959 0.151 -4.403 -7.719 -3.268 -7.475 -9.686
5.312093258 3.968 957.5305628 2773.320105 -0.929 -1.026 -5.15 -8.166 6.672 -2.383 -8.064
5.312094688 3.965 879.1290777 2817.085317 -0.855 -3.515 -6.645 -8.968 2.675 -4.528 -8.881
5.312097549 3.96 772.2406253 2885.359955 -0.742 -5.944 -8.038 -9.584 -1.401 -6.593 -9.518
5.312101841 3.951 621.0872942 3002.617421 -0.554 -7.647 -8.898 -9.693 -4.581 -8.005 -9.656
5.312108517 3.938 656.9807504 2970.297844 -0.605 -7.401 -8.797 -9.735 -4.053 -7.808 -9.692
5.31211853 3.92 682.8929746 2947.134796 -0.64 -7.173 -8.692 -9.743 -3.601 -7.621 -9.695
5.312131405 3.895 695.7490866 2934.945222 -0.659 -6.99 -8.595 -9.722 -3.269 -7.468 -9.67
5.312148094 3.864 700.8944884 2927.520871 -0.669 -6.895 -8.542 -9.707 -3.099 -7.387 -9.654
5.312169552 3.824 702.6719946 2922.133142 -0.676 -6.831 -8.504 -9.693 -2.987 -7.332 -9.639
5.312195778 3.776 703.6434428 2916.755329 -0.682 -6.77 -8.467 -9.677 -2.881 -7.278 -9.622
5.312195778 3.775 996.2140096 2734.63898 -0.985 0.891 -3.918 -7.407 -2.881 -7.278 -9.622
5.312196255 3.774 962.1718458 2752.326807 -0.955 -0.274 -4.659 -7.852 7.815 -1.717 -7.746
5.312197685 3.771 883.3903379 2795.760728 -0.881 -2.9 -6.263 -8.747 3.654 -3.99 -8.654
5.312200546 3.766 775.9837824 2863.518544 -0.769 -5.556 -7.801 -9.462 -0.759 -6.255 -9.391
5.312204838 3.756 624.8167231 2979.888403 -0.581 -7.507 -8.815 -9.666 -4.314 -7.882 -9.625
5.31221199 3.742 660.1652269 2947.813477 -0.631 -7.262 -8.715 -9.706 -3.794 -7.686 -9.659
5.312221527 3.722 686.2030512 2924.825766 -0.667 -6.939 -8.548 -9.68 -3.196 -7.416 -9.628
5.312234878 3.696 698.3170484 2912.728465 -0.685 -6.755 -8.45 -9.658 -2.864 -7.262 -9.603
5.312252045 3.661 703.4814415 2905.360314 -0.695 -6.657 -8.395 -9.642 -2.689 -7.178 -9.585
5.312273502 3.619 705.59037 2899.345693 -0.703 -6.588 -8.355 -9.626 -2.569 -7.118 -9.568
5.312299728 3.567 706.0779429 2893.343523 -0.71 -6.52 -8.313 -9.608 -2.453 -7.059 -9.549
5.312299728 3.566 1000.581905 2711.440009 -1.013 1.7 -3.389 -7.065 -2.453 -7.059 -9.549
5.312300205 3.565 966.390484 2728.977783 -0.983 0.547 -4.121 -7.505 9.058 -0.988 -7.395
5.312301636 3.562 887.2635589 2772.043238 -0.909 -2.192 -5.824 -8.489 4.773 -3.371 -8.39
5.312304497 3.556 780.2838979 2839.226239 -0.798 -5.128 -7.54 -9.326 -0.055 -5.882 -9.249
5.312308788 3.546 628.2791461 2954.608888 -0.611 -7.352 -8.722 -9.634 -4.018 -7.746 -9.59
5.312315464 3.53 663.517902 2923.479144 -0.66 -7.031 -8.573 -9.645 -3.39 -7.483 -9.594
5.312325001 3.509 689.2117055 2900.013369 -0.696 -6.675 -8.387 -9.609 -2.742 -7.185 -9.552
5.312338352 3.48 701.7018877 2887.353779 -0.715 -6.487 -8.286 -9.585 -2.403 -7.026 -9.525
5.312355042 3.443 706.4031787 2879.386738 -0.726 -6.381 -8.228 -9.567 -2.217 -6.937 -9.505
5.312376022 3.397 708.8472272 2872.764332 -0.735 -6.303 -8.182 -9.548 -2.082 -6.868 -9.485
5.312402248 3.341 709.9906752 2865.497276 -0.744 -6.219 -8.132 -9.526 -1.939 -6.795 -9.46
5.312402248 3.34 1006.126632 2685.344446 -1.046 2.671 -2.752 -6.651 -1.939 -6.795 -9.46
5.312402725 3.339 971.7457387 2702.713432 -1.017 1.524 -3.483 -7.094 10.537 -0.122 -6.978
5.312404156 3.335 893.2080837 2745.364414 -0.943 -1.279 -5.253 -8.147 6.194 -2.572 -8.042
5.312407017 3.328 784.9692511 2811.253441 -0.833 -4.616 -7.229 -9.164 0.785 -5.436 -9.08
5.312411308 3.316 633.0713283 2924.825766 -0.646 -7.164 -8.61 -9.595 -3.671 -7.58 -9.546
5.312417984 3.299 668.1171884 2893.343523 -0.696 -6.711 -8.379 -9.562 -2.837 -7.203 -9.505
5.312427521 3.274 693.9890928 2870.119636 -0.733 -6.346 -8.189 -9.522 -2.177 -6.897 -9.459
5.312440395 3.24 707.2169238 2856.274877 -0.753 -6.1 -8.053 -9.477 -1.748 -6.688 -9.41
5.312457085 3.198 713.4320981 2847.08216 -0.766 -5.886 -7.928 -9.42 -1.389 -6.504 -9.35
5.312478542 3.144 715.7356424 2839.226239 -0.777 -5.713 -7.824 -9.37 -1.102 -6.355 -9.298
5.312504291 3.08 719.039328 2829.436815 -0.789 -5.53 -7.714 -9.314 -0.799 -6.196 -9.24
5.312504291 3.08 1017.308434 2652.161706 -1.091 4.173 -1.743 -5.961 -0.799 -6.196 -9.24
5.312504768 3.078 984.1303941 2668.701502 -1.062 2.944 -2.55 -6.489 12.691 1.139 -6.367
5.312506199 3.073 903.9671422 2710.191632 -0.99 0.121 -4.351 -7.581 8.333 -1.337 -7.469
5.31250906 3.064 795.706022 2774.59756 -0.88 -3.59 -6.6 -8.816 2.436 -4.543 -8.724
5.312513351 3.048 642.0260427 2886.02441 -0.696 -6.754 -8.367 -9.501 -2.951 -7.224 -9.445
5.312520027 3.024 678.1919724 2853.645362 -0.747 -6.241 -8.102 -9.447 -2.029 -6.794 -9.381
5.312529564 2.991 705.4279205 2828.785388 -0.786 -5.629 -7.759 -9.315 -0.98 -6.274 -9.242
5.312542915 2.946 720.199217 2812.548369 -0.811 -5.208 -7.516 -9.21 -0.273 -5.915 -9.132
5.312559605 2.889 728.2033036 2800.270595 -0.829 -4.908 -7.34 -9.127 0.224 -5.656 -9.045
5.312580586 2.82 733.7576546 2788.046418 -0.846 -4.626 -7.172 -9.045 0.687 -5.412 -8.959
5.312606812 2.736 739.5246334 2773.958759 -0.866 -4.265 -6.955 -8.933 1.273 -5.1 -8.844
5.312606812 2.736 1045.80965 2600.758341 -1.167 6.864 0.049 -4.74 1.273 -5.1 -8.844
5.312607288 2.733 1012.168098 2616.375056 -1.138 5.656 -0.744 -5.261 16.875 3.548 -5.132
5.312608719 2.725 931.2207505 2656.439932 -1.067 2.654 -2.709 -6.544 12.188 0.901 -6.42
5.312611103 2.71 820.8289114 2717.690523 -0.96 -1.454 -5.291 -8.074 5.819 -2.687 -7.965
5.312615871 2.684 664.2822452 2824.229597 -0.78 -5.892 -7.867 -9.298 -1.477 -6.478 -9.226
5.312622547 2.646 701.8634791 2790.615486 -0.835 -4.904 -7.304 -9.062 0.186 -5.637 -8.979
5.312632084 2.593 732.9133709 2762.485455 -0.881 -3.97 -6.763 -8.812 1.732 -4.838 -8.72
5.312644958 2.524 750.6761965 2742.205515 -0.913 -3.14 -6.268 -8.556 3.076 -4.124 -8.458
5.312661171 2.436 762.1713943 2724.582733 -0.942 -2.329 -5.776 -8.285 4.367 -3.423 -8.181
5.312682152 2.33 771.5296929 2706.449949 -0.972 -1.399 -5.205 -7.96 5.829 -2.617 -7.85
5.312707901 2.206 780.8230852 2687.200057 -1.007 -0.212 -4.459 -7.514 7.66 -1.581 -7.399
5.312783241 0.924 3.335436253e-06 10000 0.958 30.019 30.042 30.052 29.986 30.033 30.051
