# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Fri Jun 12 07:15:37 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.014082 -0.02000 9.00000 0.3204546869 1.9921517372    0.320 -2.005  3.5090  4.936    0  0.000  0.545     0.00     0.00 -1 -7.48e-16      0.00 7.125e-01 2.734e-01 2.533e-03 6.836e-04 6.200e-03 -1.000 1.409e-02 9.782 14.974 13.508 11.989 10.751 9.315 7.929 7.306 7.045
0.014082 -0.02000 9.00000 0.3489531279 2.0416984558    0.349 -1.923  3.5147  4.915    0  0.000  0.545     0.00     0.00 -1 -8.86e-16      0.00 7.127e-01 2.732e-01 2.533e-03 6.836e-04 6.200e-03 -1.000 1.409e-02 9.579 14.623 13.189 11.685 10.480 9.087 7.740 7.114 6.858
0.014082 -0.02000 9.00000 0.3500000238 2.0434176922    0.350 -1.921  3.5149  4.915    0  0.000  0.545     0.00     0.00 -1 -8.91e-16      0.00 7.127e-01 2.732e-01 2.533e-03 6.836e-04 6.200e-03 -1.000 1.409e-02 9.572 14.611 13.178 11.675 10.471 9.079 7.734 7.107 6.851
0.014082 -0.02000 9.00000 0.4000000358 2.1185026169    0.400 -1.773  3.5258  4.868    0  0.000  0.545     0.00     0.00 -1 -1.24e-15      0.00 7.127e-01 2.732e-01 2.533e-03 6.836e-04 6.200e-03 -1.000 1.409e-02 9.201 13.992 12.605 11.130 9.982 8.667 7.390 6.757 6.510
0.014082 -0.02000 9.00000 0.4500000179 2.1822810173    0.450 -1.622  3.5378  4.816    0  0.000  0.545     0.00     0.00 -1 -1.75e-15      0.00 7.127e-01 2.732e-01 2.533e-03 6.836e-04 6.200e-03 -1.000 1.409e-02 8.824 13.387 12.031 10.585 9.488 8.252 7.043 6.402 6.164
0.014082 -0.02000 9.00000 0.5000000000 2.2374541759    0.500 -1.465  3.5527  4.765    0  0.000  0.545     0.00     0.00 -1 -2.53e-15      0.00 7.127e-01 2.732e-01 2.533e-03 6.836e-04 6.200e-03 -1.000 1.409e-02 8.432 12.768 11.424 10.004 8.961 7.822 6.689 6.038 5.811
0.014082 -0.02000 9.00000 0.5089269280 2.2464714050    0.509 -1.435  3.5564  4.757    0  0.000  0.545     0.00     0.00 -1 -2.71e-15      0.00 7.130e-01 2.729e-01 2.531e-03 6.830e-04 6.194e-03 -1.000 1.408e-02 8.356 12.645 11.300 9.884 8.853 7.738 6.623 5.970 5.746
0.014082 -0.02000 9.00000 0.5500000119 2.2836582661    0.550 -1.303  3.5717  4.720    0  0.000  0.545     0.00     0.00 -1 -3.68e-15      0.00 7.150e-01 2.710e-01 2.514e-03 6.782e-04 6.151e-03 -1.000 1.400e-02 8.027 12.127 10.773 9.375 8.388 7.379 6.336 5.672 5.462
0.014082 -0.02000 9.00000 0.5613246560 2.2928173542    0.561 -1.265  3.5772  4.712    0  0.000  0.545     0.00     0.00 -1 -4.01e-15      0.00 7.151e-01 2.709e-01 2.513e-03 6.780e-04 6.150e-03 -1.000 1.398e-02 7.932 11.969 10.612 9.218 8.245 7.275 6.256 5.588 5.385
0.014082 -0.02000 9.00000 0.6000000238 2.3211214542    0.600 -1.141  3.5952  4.689    0  0.000  0.545     0.00     0.00 -1 -5.31e-15      0.00 7.155e-01 2.706e-01 2.511e-03 6.775e-04 6.145e-03 -1.000 1.392e-02 7.621 11.467 10.093 8.730 7.800 6.943 5.992 5.310 5.133
0.014082 -0.02000 9.00000 0.6144760251 2.3306677341    0.614 -1.093  3.6028  4.682    0  0.000  0.545     0.00     0.00 -1  -5.9e-15      0.00 7.156e-01 2.705e-01 2.510e-03 6.772e-04 6.142e-03 -1.000 1.394e-02 7.502 11.271 9.888 8.543 7.630 6.816 5.890 5.204 5.040
0.014082 -0.02000 9.00000 0.6343220472 2.3429441452    0.634 -1.029  3.6129  4.673    0  0.000  0.545     0.00     0.00 -1  -6.8e-15      0.00 7.157e-01 2.703e-01 2.509e-03 6.769e-04 6.139e-03 -1.000 1.396e-02 7.342 11.010 9.612 8.297 7.408 6.648 5.753 5.065 4.917
0.014082 -0.02000 9.00000 0.6499999762 2.3520355225    0.650 -0.979  3.6212  4.667    0  0.000  0.545     0.00     0.00 -1 -7.57e-15      0.00 7.158e-01 2.702e-01 2.508e-03 6.767e-04 6.138e-03 -1.000 1.398e-02 7.219 10.797 9.393 8.105 7.236 6.518 5.648 4.962 4.826
0.014082 -0.02000 9.00000 0.7000000477 2.3779268265    0.700 -0.825  3.6492  4.657    0  0.000  0.545     0.00     0.00 -1 -1.05e-14      0.00 7.161e-01 2.699e-01 2.505e-03 6.761e-04 6.132e-03 -1.000 1.399e-02 6.833 9.969 8.639 7.475 6.693 6.116 5.334 4.683 4.585
0.014082 -0.02000 9.00000 0.7017180324 2.3787412643    0.702 -0.820  3.6503  4.657    0  0.000  0.545     0.00     0.00 -1 -1.07e-14      0.00 7.161e-01 2.699e-01 2.504e-03 6.760e-04 6.132e-03 -1.000 1.398e-02 6.819 9.936 8.612 7.453 6.675 6.102 5.323 4.675 4.578
0.014082 -0.02000 9.00000 0.7500000596 2.3998889923    0.750 -0.679  3.6773  4.653    1  0.000  0.538     0.00     0.00 -1 -1.43e-14      0.00 7.165e-01 2.696e-01 2.470e-03 6.745e-04 6.126e-03 -1.000 1.395e-02 6.467 8.957 7.908 6.886 6.216 5.733 5.052 4.487 4.408
0.014082 -0.02000 9.00000 0.8000000119 2.4187245369    0.800 -0.546  3.6977  4.630    1  0.000  0.537     0.00     0.00 -1 -1.93e-14      0.00 7.170e-01 2.691e-01 2.466e-03 6.734e-04 6.117e-03 -1.000 1.392e-02 6.136 8.197 7.359 6.429 5.836 5.399 4.787 4.285 4.216
0.014082 -0.02000 9.00000 0.8500000238 2.4350347519    0.850 -0.421  3.7168  4.607    1  0.000  0.537     0.00     0.00 -1 -2.57e-14      0.00 7.176e-01 2.686e-01 2.462e-03 6.722e-04 6.107e-03 -1.000 1.381e-02 5.821 7.515 6.871 6.019 5.491 5.090 4.541 4.094 4.033
0.014082 -0.02000 9.00000 0.8999999762 2.4492788315    0.899 -0.301  3.7343  4.582    1  0.000  0.537     0.00     0.00 -1 -3.38e-14      0.00 7.183e-01 2.678e-01 2.456e-03 6.706e-04 6.092e-03 -1.000 1.385e-02 5.522 6.913 6.438 5.653 5.175 4.802 4.308 3.908 3.853
0.014082 -0.02000 9.00000 0.9038389325 2.4502975941    0.903 -0.292  3.7355  4.580    1  0.000  0.537     0.00     0.00 -1 -3.46e-14      0.00 7.184e-01 2.677e-01 2.455e-03 6.705e-04 6.091e-03 -1.000 1.385e-02 5.500 6.870 6.406 5.626 5.152 4.781 4.291 3.893 3.839
0.014082 -0.02000 9.00000 0.9499999881 2.4618122578    0.950 -0.186  3.7499  4.554    1  0.000  0.537     0.00     0.00 -1 -4.43e-14      0.00 7.193e-01 2.668e-01 2.448e-03 6.686e-04 6.074e-03 -1.000 1.385e-02 5.236 6.355 6.038 5.318 4.886 4.539 4.091 3.728 3.681
0.014082 -0.02000 9.00000 0.9953590035 2.4719388485    0.995 -0.086  3.7626  4.525    1  0.000  0.537     0.00     0.00 -1 -5.64e-14      0.00 7.205e-01 2.657e-01 2.439e-03 6.661e-04 6.051e-03 -1.000 1.375e-02 4.986 5.910 5.707 5.039 4.640 4.312 3.898 3.563 3.522
0.014082 -0.02000 9.00000 1.0000000000 2.4729156494    1.000 -0.076  3.7639  4.522    1  0.000  0.537     0.00     0.00 -1 -5.78e-14      0.00 7.207e-01 2.656e-01 2.438e-03 6.658e-04 6.048e-03 -1.000 1.374e-02 4.960 5.867 5.674 5.011 4.616 4.290 3.879 3.547 3.507
0.014082 -0.02000 9.00000 1.0159828663 2.4762008190    1.016 -0.042  3.7680  4.510    1  0.000  0.537     0.00     0.00 -1 -6.14e-14      0.00 7.213e-01 2.650e-01 2.433e-03 6.645e-04 6.037e-03 -1.000 1.371e-02 4.874 5.723 5.562 4.917 4.532 4.213 3.813 3.490 3.451
0.014082 -0.02000 9.00000 1.0499999523 2.4828116894    1.049  0.030  3.7764  4.486    1  0.000  0.537     0.00     0.00 -1 -6.96e-14      0.00 7.227e-01 2.636e-01 2.421e-03 6.615e-04 6.010e-03 -1.000 1.364e-02 4.694 5.432 5.331 4.723 4.359 4.054 3.676 3.371 3.337
0.014082 -0.02000 9.00000 1.1000000238 2.4916803837    1.099  0.133  3.7877  4.449    1  0.000  0.537     0.00     0.00 -1 -8.32e-14      0.00 7.261e-01 2.604e-01 2.396e-03 6.546e-04 5.948e-03 -1.000 1.349e-02 4.437 5.048 5.010 4.451 4.114 3.826 3.476 3.194 3.165
0.014082 -0.02000 9.00000 1.1203415394 2.4950289726    1.120  0.174  3.7920  4.433    1  0.000  0.537     0.00     0.00 -1 -8.89e-14      0.00 7.275e-01 2.590e-01 2.386e-03 6.520e-04 5.925e-03 -1.000 1.345e-02 4.335 4.904 4.885 4.345 4.017 3.736 3.396 3.122 3.095
0.014082 -0.02000 9.00000 1.1499999762 2.4996678829    1.149  0.232  3.7980  4.410    1  0.000  0.537     0.00     0.00 -1 -9.79e-14      0.00 7.296e-01 2.570e-01 2.373e-03 6.485e-04 5.894e-03 -1.000 1.340e-02 4.189 4.703 4.708 4.193 3.879 3.607 3.282 3.020 2.995
0.014082 -0.02000 9.00000 1.2000000477 2.5068950653    1.199  0.328  3.8077  4.372    1  0.000  0.537     0.00     0.00 -1 -1.14e-13      0.00 7.292e-01 2.574e-01 2.383e-03 6.513e-04 5.921e-03 -1.000 1.343e-02 3.950 4.386 4.421 3.946 3.653 3.397 3.094 2.851 2.830
0.014082 -0.02000 9.00000 1.2500000000 2.5134611130    1.250  0.419  3.8168  4.336    1  0.000  0.536     0.00     0.00 -1 -1.28e-13      0.00 7.295e-01 2.570e-01 2.381e-03 6.509e-04 5.917e-03 -1.000 1.346e-02 3.723 4.105 4.153 3.714 3.439 3.198 2.916 2.691 2.672
0.014082 -0.02000 9.00000 1.2568267584 2.5143113136    1.257  0.431  3.8181  4.331    1  0.000  0.536     0.00     0.00 -1  -1.3e-13      0.00 7.296e-01 2.570e-01 2.380e-03 6.508e-04 5.916e-03 -1.000 1.346e-02 3.694 4.069 4.118 3.683 3.411 3.172 2.892 2.670 2.652
0.014082 -0.02000 9.00000 1.2999999523 2.5194499493    1.300  0.505  3.8256  4.301    1  0.000  0.536     0.00     0.00 -1 -1.42e-13      0.00 7.298e-01 2.568e-01 2.379e-03 6.503e-04 5.913e-03 -1.000 1.346e-02 3.508 3.849 3.900 3.492 3.234 3.007 2.746 2.539 2.522
0.014082 -0.02000 9.00000 1.3126246929 2.5208795071    1.313  0.526  3.8279  4.294    1  0.000  0.536     0.00     0.00 -1 -1.45e-13      0.00 7.296e-01 2.570e-01 2.380e-03 6.507e-04 5.915e-03 -1.000 1.346e-02 3.456 3.786 3.837 3.438 3.184 2.961 2.705 2.503 2.486
0.014082 -0.02000 9.00000 1.3500000238 2.5249314308    1.350  0.587  3.8344  4.271    1  0.000  0.537     0.00     0.00 -1 -1.53e-13      0.00 7.289e-01 2.576e-01 2.384e-03 6.518e-04 5.925e-03 -1.000 1.346e-02 3.303 3.609 3.658 3.280 3.039 2.828 2.587 2.397 2.382
0.014082 -0.02000 9.00000 1.3999999762 2.5299651623    1.400  0.666  3.8436  4.245    1  0.000  0.537     0.00     0.00 -1 -1.59e-13      0.00 7.293e-01 2.572e-01 2.381e-03 6.509e-04 5.918e-03 -1.000 1.348e-02 3.106 3.385 3.427 3.077 2.855 2.660 2.439 2.268 2.253
0.014082 -0.02000 9.00000 1.4393695593 2.5336468220    1.439  0.725  3.8516  4.229    1  0.000  0.536     0.00     0.00 -1 -1.59e-13      0.00 7.296e-01 2.570e-01 2.379e-03 6.504e-04 5.914e-03 -1.000 1.348e-02 2.957 3.214 3.249 2.923 2.717 2.535 2.333 2.177 2.163
0.014082 -0.02000 9.00000 1.4500000477 2.5346016884    1.450  0.741  3.8537  4.225    1  0.000  0.536     0.00     0.00 -1 -1.59e-13      0.00 7.296e-01 2.569e-01 2.379e-03 6.503e-04 5.913e-03 -1.000 1.349e-02 2.917 3.170 3.202 2.882 2.680 2.502 2.304 2.152 2.139
0.014082 -0.02000 9.00000 1.4837881327 2.5375323296    1.484  0.791  3.8607  4.213    1  0.000  0.536     0.00     0.00 -1 -1.53e-13      0.00 7.299e-01 2.567e-01 2.377e-03 6.500e-04 5.909e-03 -1.000 1.348e-02 2.793 3.030 3.054 2.754 2.567 2.402 2.219 2.081 2.068
0.014082 -0.02000 9.00000 1.5000001192 2.5388846397    1.500  0.814  3.8638  4.207    1  0.000  0.536     0.00     0.00 -1  -1.5e-13      0.00 7.300e-01 2.566e-01 2.377e-03 6.498e-04 5.907e-03 -1.000 1.346e-02 2.735 2.967 2.986 2.695 2.513 2.354 2.178 2.046 2.033
0.014082 -0.02000 9.00000 1.5453882217 2.5424976349    1.545  0.877  3.8721  4.190    1  0.000  0.536     0.00     0.00 -1 -1.34e-13      0.00 7.303e-01 2.564e-01 2.375e-03 6.490e-04 5.904e-03 -1.000 1.339e-02 2.577 2.796 2.802 2.533 2.369 2.225 2.066 1.949 1.938
0.014082 -0.02000 9.00000 1.5500000715 2.5428512096    1.550  0.884  3.8729  4.188    1  0.000  0.536     0.00     0.00 -1 -1.33e-13      0.00 7.303e-01 2.563e-01 2.375e-03 6.488e-04 5.904e-03 -1.000 1.339e-02 2.561 2.779 2.784 2.517 2.354 2.212 2.054 1.939 1.927
0.014082 -0.02000 9.00000 1.5856118202 2.5455017090    1.585  0.932  3.8786  4.173    1  0.000  0.536     0.00     0.00 -1 -1.12e-13      0.00 7.304e-01 2.562e-01 2.374e-03 6.486e-04 5.902e-03 -1.000 1.345e-02 2.441 2.651 2.646 2.395 2.244 2.112 1.966 1.862 1.850
0.014082 -0.02000 9.00000 1.6000000238 2.5465342999    1.600  0.951  3.8806  4.166    1  0.000  0.536     0.00     0.00 -1 -1.05e-13      0.00 7.304e-01 2.562e-01 2.374e-03 6.490e-04 5.901e-03 -1.000 1.345e-02 2.393 2.600 2.591 2.346 2.199 2.072 1.930 1.829 1.818
0.014082 -0.02000 9.00000 1.6212381124 2.5480196476    1.621  0.979  3.8834  4.154    1  0.000  0.536     0.00     0.00 -1 -8.35e-14      0.00 7.304e-01 2.562e-01 2.374e-03 6.489e-04 5.900e-03 -1.000 1.340e-02 2.323 2.526 2.512 2.275 2.134 2.012 1.876 1.780 1.769
0.014082 -0.02000 9.00000 1.6499999762 2.5499615669    1.649  1.017  3.8867  4.137    1  0.000  0.536     0.00     0.00 -1  -6.2e-14      0.00 7.304e-01 2.561e-01 2.373e-03 6.490e-04 5.899e-03 -1.000 1.344e-02 2.228 2.428 2.407 2.179 2.045 1.930 1.800 1.710 1.700
0.014082 -0.02000 9.00000 1.6578127146 2.5504758358    1.657  1.027  3.8876  4.133    1  0.000  0.536     0.00     0.00 -1 -1.38e-16      0.00 7.304e-01 2.561e-01 2.373e-03 6.490e-04 5.899e-03 -1.000 1.344e-02 2.202 2.401 2.378 2.153 2.021 1.908 1.780 1.691 1.681
0.014082 -0.02000 9.00000 1.6992378235 2.5531110764    1.698  1.081  3.8914  4.105    1  0.000  0.536     0.00     0.00 -1 -1.79e-30      0.00 7.303e-01 2.562e-01 2.374e-03 6.492e-04 5.901e-03 -1.000 1.344e-02 2.067 2.262 2.231 2.017 1.894 1.788 1.668 1.586 1.575
0.014082 -0.02000 9.00000 1.7000000477 2.5531582832    1.699  1.082  3.8915  4.104    1  0.000  0.536     0.00     0.00 -1    -1e-30      0.00 7.303e-01 2.562e-01 2.374e-03 6.492e-04 5.901e-03 -1.000 1.344e-02 2.065 2.260 2.228 2.015 1.892 1.786 1.666 1.584 1.573
0.014082 -0.02000 9.00000 1.7233271599 2.5545768738    1.722  1.112  3.8935  4.088    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.304e-01 2.562e-01 2.374e-03 6.493e-04 5.900e-03 -1.000 1.341e-02 1.989 2.183 2.146 1.939 1.820 1.718 1.602 1.524 1.513
0.014082 -0.02000 9.00000 1.7500000000 2.5561456680    1.749  1.147  3.8954  4.068    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.303e-01 2.563e-01 2.375e-03 6.493e-04 5.899e-03 -1.000 1.339e-02 1.903 2.095 2.053 1.852 1.738 1.640 1.527 1.452 1.442
0.014082 -0.02000 9.00000 1.7597874403 2.5567076206    1.759  1.159  3.8960  4.060    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.303e-01 2.563e-01 2.375e-03 6.493e-04 5.900e-03 -1.000 1.341e-02 1.872 2.063 2.019 1.821 1.708 1.611 1.500 1.426 1.415
0.014082 -0.02000 9.00000 1.7895218134 2.5583717823    1.788  1.198  3.8972  4.034    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.302e-01 2.563e-01 2.375e-03 6.496e-04 5.901e-03 -1.000 1.343e-02 1.776 1.966 1.917 1.724 1.615 1.521 1.412 1.340 1.329
0.014082 -0.02000 9.00000 1.7999999523 2.5589430332    1.799  1.211  3.8974  4.024    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.302e-01 2.564e-01 2.375e-03 6.498e-04 5.902e-03 -1.000 1.342e-02 1.742 1.933 1.882 1.690 1.581 1.488 1.379 1.308 1.297
0.014082 -0.02000 9.00000 1.8175288439 2.5598819256    1.816  1.234  3.8977  4.006    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.301e-01 2.564e-01 2.376e-03 6.499e-04 5.903e-03 -1.000 1.341e-02 1.686 1.876 1.823 1.633 1.525 1.433 1.324 1.254 1.243
0.014082 -0.02000 9.00000 1.8487175703 2.5615019798    1.847  1.274  3.8975  3.973    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.300e-01 2.566e-01 2.377e-03 6.504e-04 5.906e-03 -1.000 1.344e-02 1.586 1.777 1.719 1.531 1.424 1.332 1.223 1.153 1.142
0.014082 -0.02000 9.00000 1.8500000238 2.5615673065    1.849  1.275  3.8975  3.971    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.300e-01 2.566e-01 2.377e-03 6.504e-04 5.906e-03 -1.000 1.345e-02 1.581 1.773 1.715 1.527 1.420 1.328 1.219 1.149 1.138
0.014082 -0.02000 9.00000 1.8757104874 2.5628542900    1.875  1.308  3.8964  3.941    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.298e-01 2.567e-01 2.378e-03 6.506e-04 5.907e-03 -1.000 1.348e-02 1.500 1.693 1.633 1.444 1.336 1.243 1.131 1.060 1.049
0.014082 -0.02000 9.00000 1.8996168375 2.5640149117    1.899  1.338  3.8946  3.909    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.297e-01 2.568e-01 2.378e-03 6.507e-04 5.909e-03 -1.000 1.348e-02 1.425 1.620 1.559 1.367 1.256 1.160 1.046 0.972 0.960
0.014082 -0.02000 9.00000 1.8999999762 2.5640332699    1.899  1.339  3.8943  3.907    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.297e-01 2.568e-01 2.379e-03 6.508e-04 5.909e-03 -1.000 1.348e-02 1.424 1.620 1.558 1.366 1.254 1.158 1.043 0.969 0.957
0.014082 -0.02000 9.00000 1.9080997705 2.5644187927    1.907  1.349  3.8936  3.896    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.297e-01 2.569e-01 2.379e-03 6.508e-04 5.910e-03 -1.000 1.348e-02 1.398 1.595 1.533 1.340 1.227 1.130 1.013 0.938 0.927
0.014082 -0.02000 9.00000 1.9385133982 2.5658333302    1.938  1.387  3.8895  3.849    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.295e-01 2.571e-01 2.380e-03 6.511e-04 5.914e-03 -1.000 1.343e-02 1.303 1.507 1.444 1.242 1.122 1.018 0.894 0.813 0.801
0.014082 -0.02000 9.00000 1.9500000477 2.5663545132    1.950  1.401  3.8874  3.829    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.294e-01 2.571e-01 2.381e-03 6.512e-04 5.916e-03 -1.000 1.341e-02 1.268 1.476 1.413 1.206 1.082 0.975 0.847 0.763 0.750
0.014082 -0.02000 9.00000 1.9639890194 2.5669794083    1.964  1.418  3.8846  3.804    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.294e-01 2.572e-01 2.382e-03 6.513e-04 5.917e-03 -1.000 1.340e-02 1.226 1.439 1.377 1.162 1.034 0.922 0.788 0.700 0.687
0.014082 -0.02000 9.00000 1.9903584719 2.5681304932    1.991  1.449  3.8775  3.750    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.292e-01 2.574e-01 2.383e-03 6.518e-04 5.920e-03 -1.000 1.344e-02 1.147 1.375 1.315 1.082 0.941 0.817 0.669 0.570 0.556
0.014082 -0.02000 9.00000 2.0000000000 2.5685424805    2.000  1.460  3.8741  3.727    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.291e-01 2.575e-01 2.384e-03 6.519e-04 5.921e-03 -1.000 1.347e-02 1.120 1.354 1.295 1.054 0.906 0.777 0.621 0.517 0.503
0.014082 -0.02000 9.00000 2.0096390247 2.5689499378    2.010  1.472  3.8709  3.705    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.290e-01 2.575e-01 2.384e-03 6.521e-04 5.923e-03 -1.000 1.349e-02 1.091 1.333 1.275 1.026 0.871 0.736 0.574 0.465 0.450
0.014082 -0.02000 9.00000 2.0302422047 2.5698060989    2.030  1.495  3.8626  3.653    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.288e-01 2.577e-01 2.386e-03 6.525e-04 5.926e-03 -1.000 1.349e-02 1.032 1.293 1.239 0.967 0.797 0.647 0.468 0.344 0.328
0.014082 -0.02000 9.00000 2.0480465889 2.5705299377    2.048  1.515  3.8544  3.603    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.286e-01 2.579e-01 2.387e-03 6.528e-04 5.929e-03 -1.000 1.348e-02 0.982 1.266 1.214 0.919 0.733 0.569 0.372 0.234 0.216
