# I-mag mass-luminocity relation of the PARSEC isochrones model extracted from input_files/CMD3.3*.dat (references therein)
#   Read CMD3.3-thin4.dat
#0.01Gyr     Mini       MIc
   200 1.7150712013 -3.935
   200 1.7150712013 -3.636
   200 1.7150713205 -3.368
   200 1.7150715590 -2.897
   200 1.7150719166 -2.907
   200 1.7150723934 -3.122
   200 1.7150729895 -3.453
   200 1.7150737047 -3.710
   200 1.7150744200 -3.838
   200 1.7150754929 -3.886
   200 1.7150765657 -3.899
   200 1.7150777578 -3.939
   200 1.7150777578 -3.645
   200 1.7150778770 -3.380
   200 1.7150781155 -2.912
   200 1.7150784731 -2.922
   200 1.7150789499 -3.136
   200 1.7150794268 -3.464
   200 1.7150801420 -3.714
   200 1.7150809765 -3.836
   200 1.7150819302 -3.884
   200 1.7150830030 -3.889
   200 1.7150841951 -3.944
   200 1.7150841951 -3.654
   200 1.7150843143 -3.393
   200 1.7150845528 -2.927
   200 1.7150849104 -2.938
   200 1.7150853872 -3.150
   200 1.7150859833 -3.475
   200 1.7150866985 -3.717
   200 1.7150875330 -3.834
   200 1.7150886059 -3.874
   200 1.7150896788 -3.877
   200 1.7150909901 -3.946
   200 1.7150909901 -3.659
   200 1.7150911093 -3.405
   200 1.7150913477 -2.942
   200 1.7150917053 -2.953
   200 1.7150921822 -3.163
   200 1.7150926590 -3.484
   200 1.7150933743 -3.720
   200 1.7150940895 -3.830
   200 1.7150950432 -3.861
   200 1.7150961161 -3.864
   200 1.7150973082 -3.944
   200 1.7150973082 -3.662
   200 1.7150974274 -3.416
   200 1.7150976658 -2.955
   200 1.7150980234 -2.966
   200 1.7150985003 -3.174
   200 1.7150989771 -3.490
   200 1.7150996923 -3.721
   200 1.7151005268 -3.825
   200 1.7151014805 -3.846
   200 1.7151025534 -3.848
   200 1.7151037455 -3.943
   200 1.7151037455 -3.664
   200 1.7151038647 -3.425
   200 1.7151041031 -2.968
   200 1.7151044607 -2.978
   200 1.7151048183 -3.185
   200 1.7151052952 -3.495
   200 1.7151060104 -3.720
   200 1.7151067257 -3.816
   200 1.7151075602 -3.828
   200 1.7151086330 -3.830
   200 1.7151097059 -3.942
   200 1.7151097059 -3.664
   200 1.7151098251 -3.432
   200 1.7151100636 -2.979
   200 1.7151104212 -2.989
   200 1.7151107788 -3.195
   200 1.7151112556 -3.499
   200 1.7151119709 -3.713
   200 1.7151126862 -3.797
   200 1.7151135206 -3.808
   200 1.7151145935 -3.809
   200 1.7151156664 -3.944
   200 1.7151159048 -3.662
   200 1.7151166201 -3.438
   200 1.7151178122 -2.996
   200 1.7151197195 -3.012
   200 1.7151222229 -3.222
   200 1.7151254416 -3.524
   200 1.7151293755 -3.718
   200 1.7151340246 -3.776
   200 1.7151393890 -3.762
   200 1.7151454687 -3.736
   200 1.7151523829 -3.926
   200 1.7151526213 -3.702
   200 1.7151534557 -3.526
   200 1.7151548862 -3.112
   200 1.7151570320 -3.126
   200 1.7151600122 -3.322
   200 1.7151637077 -3.587
   200 1.7151681185 -3.741
   200 1.7151734829 -3.752
   200 1.7151796818 -3.721
   200 1.7151867151 -3.712
   200 1.7151945829 -3.871
   200 1.7151948214 -3.759
   200 1.7151956558 -3.600
   200 1.7151972055 -3.206
   200 1.7151994705 -3.220
   200 1.7152024508 -3.407
   200 1.7152063847 -3.649
   200 1.7152110338 -3.763
   200 1.7152166367 -3.738
   200 1.7152230740 -3.698
   200 1.7152304649 -3.685
   200 1.7152386904 -3.817
   200 1.7152389288 -3.767
   200 1.7152397633 -3.661
   200 1.7152413130 -3.296
   200 1.7152435780 -3.309
   200 1.7152466774 -3.482
   200 1.7152506113 -3.694
   200 1.7152553797 -3.763
   200 1.7152609825 -3.691
   200 1.7152675390 -3.649
   200 1.7152749300 -3.622
   200 1.7152832747 -3.751
   200 1.7152835131 -3.747
   200 1.7152844667 -3.705
   200 1.7152861357 -3.391
   200 1.7152885199 -3.405
   200 1.7152918577 -3.562
   200 1.7152960300 -3.728
   200 1.7153010368 -3.721
   200 1.7153071165 -3.640
   200 1.7153140306 -3.583
   200 1.7153220177 -3.561
   200 1.7153309584 -3.662
   200 1.7153311968 -3.692
   200 1.7153320312 -3.749
   200 1.7153335810 -3.491
   200 1.7153358459 -3.503
   200 1.7153389454 -3.635
   200 1.7153428793 -3.750
   200 1.7153476477 -3.679
   200 1.7153532505 -3.587
   200 1.7153598070 -3.535
   200 1.7153673172 -3.513
   200 1.7153756618 -3.589
   200 1.7153759003 -3.651
   200 1.7153767347 -3.760
   200 1.7153782845 -3.577
   200 1.7153806686 -3.588
   200 1.7153837681 -3.698
   200 1.7153878212 -3.758
   200 1.7153925896 -3.646
   200 1.7153983116 -3.542
   200 1.7154049873 -3.489
   200 1.7154126167 -3.467
   200 1.7154210806 -3.522
   200 1.7154213190 -3.603
   200 1.7154221535 -3.758
   200 1.7154235840 -3.639
   200 1.7154257298 -3.648
   200 1.7154287100 -3.737
   200 1.7154324055 -3.748
   200 1.7154368162 -3.604
   200 1.7154421806 -3.492
   200 1.7154483795 -3.448
   200 1.7154554129 -3.440
   200 1.7154632807 -3.458
   200 1.7154635191 -3.523
   200 1.7154642344 -3.697
   200 1.7154655457 -3.703
   200 1.7154675722 -3.711
   200 1.7154701948 -3.770
   200 1.7154735327 -3.686
   200 1.7154777050 -3.523
   200 1.7154825926 -3.422
   200 1.7154881954 -3.397
   200 1.7154946327 -3.381
   200 1.7155019045 -3.398
   200 1.7155021429 -3.409
   200 1.7155027390 -3.599
   200 1.7155040503 -3.728
   200 1.7155059576 -3.731
   200 1.7155084610 -3.739
   200 1.7155116796 -3.593
   200 1.7155156136 -3.413
   200 1.7155201435 -3.354
   200 1.7155255079 -3.340
   200 1.7155315876 -3.330
   200 1.7155385017 -3.348
   200 1.7155387402 -3.332
   200 1.7155393362 -3.470
   200 1.7155405283 -3.726
   200 1.7155423164 -3.721
   200 1.7155447006 -3.658
   200 1.7155476809 -3.460
   200 1.7155513763 -3.314
   200 1.7155556679 -3.280
   200 1.7155607939 -3.263
   200 1.7155665159 -3.251
   200 1.7155729532 -3.290
   200 1.7155730724 -3.239
   200 1.7155737877 -3.289
   200 1.7155748606 -3.653
   200 1.7155765295 -3.635
   200 1.7155786753 -3.492
   200 1.7155815363 -3.262
   200 1.7155848742 -3.192
   200 1.7155889273 -3.171
   200 1.7155935764 -3.152
   200 1.7155989408 -3.130
   200 1.7156049013 -3.212
   200 1.7156050205 -3.108
   200 1.7156056166 -3.109
   200 1.7156066895 -3.378
   200 1.7156082392 -3.323
   200 1.7156102657 -3.110
   200 1.7156128883 -2.990
   200 1.7156161070 -2.964
   200 1.7156198025 -2.938
   200 1.7156242132 -2.901
   200 1.7156292200 -2.845
   200 1.7156348228 -3.099
   200 1.7156349421 -2.806
   200 1.7156355381 -2.755
   200 1.7156364918 -2.670
   200 1.7156379223 -2.630
   200 1.7156398296 -2.615
   200 1.7156422138 -2.631
   200 1.7156451941 -2.643
   200 1.7156486511 -2.660
   200 1.7156527042 -2.410
   200 1.7156573534 -2.302
   200 1.7156625986 -2.634
   200 1.7156627178 -2.267
   200 1.7156631947 -2.518
   200 1.7156641483 -2.272
   200 1.7156654596 -2.209
   200 1.7156672478 -2.265
   200 1.7156695127 -2.394
   200 1.7156722546 -2.145
   200 1.7156755924 -1.703
   200 1.7156794071 -1.268
   200 1.7156836987 -1.161
   200 1.7156885862 -4.295
   200 1.7156933546 30.526
   300 0.0900000036 13.713
   300 0.1000000015 13.248
   300 0.1164635420 12.624
   300 0.1200000048 12.430
   300 0.1400000006 11.743
   300 0.1599999964 11.245
   300 0.2000000030 10.545
   300 0.2500000000 9.926
   300 0.3000000119 9.476
   300 0.3357358575 9.159
   300 0.3500000238 9.041
   300 0.4000000358 8.643
   300 0.4499999881 8.228
   300 0.5000000000 7.797
   300 0.5434067249 7.401
   300 0.5500000119 7.345
   300 0.6000000238 6.902
   300 0.6121959090 6.791
   300 0.6499999762 6.464
   300 0.6944068074 6.096
   300 0.7000000477 6.051
   300 0.7310827374 5.802
   300 0.7500000000 5.657
   300 0.7668195367 5.537
   300 0.7998966575 5.311
   300 0.8301119208 5.112
   300 0.8497933149 4.987
   300 0.8621549606 4.910
   300 0.8996899128 4.683
   300 0.9019639492 4.670
   300 0.9321362972 4.497
   300 0.9495865107 4.399
   300 0.9727321267 4.269
   300 0.9988095164 4.127
   300 0.9994832277 4.123
   300 1.0225911140 3.997
   300 1.0441840887 3.880
   300 1.0493797064 3.853
   300 1.0695520639 3.744
   300 1.0889986753 3.640
   300 1.0992764235 3.585
   300 1.1070909500 3.543
   300 1.1241090298 3.453
   300 1.1392831802 3.373
   300 1.1491730213 3.321
   300 1.1686370373 3.224
   300 1.1898648739 3.122
   300 1.1990698576 3.079
   300 1.2162274122 3.000
   300 1.2489664555 2.854
   300 1.2492831945 2.852
   300 1.2934721708 2.651
   300 1.2988630533 2.626
   300 1.3029811382 2.607
   300 1.3297152519 2.483
   300 1.3487597704 2.395
   300 1.3680870533 2.302
   300 1.3943202496 2.173
   300 1.3986563683 2.151
   300 1.4062695503 2.112
   300 1.4212217331 2.028
   300 1.4299461842 1.929
   300 1.4337793589 1.848
   300 1.4349144697 1.774
   300 1.4353874922 1.702
   300 1.4356236458 1.649
   300 1.4356931448 1.678
   300 1.4358218908 1.728
   300 1.4361383915 1.713
   300 1.4371502399 1.673
   300 1.4393312931 1.690
   300 1.4409874678 1.744
   300 1.4421348572 1.799
   300 1.4429073334 1.840
   300 1.4436317682 1.879
   300 1.4443318844 1.897
   300 1.4452425241 1.902
   300 1.4465620518 1.843
   300 1.4469901323 1.810
   300 1.4474985600 1.751
   300 1.4485529661 1.618
   300 1.4487401247 1.583
   300 1.4493782520 1.455
   300 1.4498745203 1.353
   300 1.4503624439 1.252
   300 1.4508452415 1.151
   300 1.4513269663 1.050
   300 1.4518969059 0.930
   300 1.4524781704 0.807
   300 1.4529784918 0.703
   300 1.4534891844 0.598
   300 1.4540565014 0.476
   300 1.4545000792 0.376
   300 1.4548953772 0.284
   300 1.4553561211 0.177
   300 1.4557486773 0.091
   300 1.4561717510 0.004
   300 1.4565644264 -0.068
   300 1.4570282698 -0.137
   300 1.4575507641 -0.195
   300 1.4579560757 -0.172
   300 1.4582829475 -0.095
   300 1.4584957361 -0.025
   300 1.4586730003 0.048
   300 1.4588687420 0.132
   300 1.4590847492 0.220
   300 1.4592795372 0.286
   300 1.4596140385 0.207
   300 1.4601789713 0.093
   300 1.4607324600 -0.016
   300 1.4612723589 -0.124
   300 1.4618102312 -0.233
   300 1.4623175859 -0.342
   300 1.4627981186 -0.450
   300 1.4632458687 -0.555
   300 1.4636666775 -0.659
   300 1.4640769958 -0.766
   300 1.4644459486 -0.869
   300 1.4647971392 -0.974
   300 1.4651160240 -1.075
   300 1.4654134512 -1.176
   300 1.4656878710 -1.274
   300 1.4659467936 -1.373
   300 1.4661865234 -1.470
   300 1.4664064646 -1.566
   300 1.4666098356 -1.661
   300 1.4667985439 -1.755
   300 1.4669718742 -1.847
   300 1.4671353102 -1.940
   300 1.4672842026 -2.029
   300 1.4674258232 -2.121
   300 1.4675548077 -2.212
   300 1.4676761627 -2.302
   300 1.4677901268 -2.393
   300 1.4678927660 -2.479
   300 1.4679906368 -2.567
   300 1.4680829048 -2.654
   300 1.4681667089 -2.737
   300 1.4682463408 -2.820
   300 1.4683222771 -2.904
   300 1.4684062004 -3.001
   300 1.4684846401 -3.096
   300 1.4685575962 -3.189
   300 1.4686248302 -3.277
   300 1.4686870575 -3.363
   300 1.4687451124 -3.441
   300 1.4687988758 -3.517
   300 1.4688481092 -3.581
   300 1.4688959122 -3.642
   300 1.4689391851 -3.692
   300 1.4689809084 -3.731
   300 1.4690220356 -3.765
   300 1.4690220356 -0.286
   300 1.4695134163 -0.321
   300 1.4700024128 -0.334
   300 1.4704978466 -0.335
   300 1.4709976912 -0.332
   300 1.4715009928 -0.330
   300 1.4720038176 -0.328
   300 1.4725100994 -0.326
   300 1.4730234146 -0.324
   300 1.4735263586 -0.323
   300 1.4740031958 -0.322
   300 1.4745177031 -0.323
   300 1.4749933481 -0.323
   300 1.4755071402 -0.324
   300 1.4759913683 -0.324
   300 1.4760402441 -0.324
   300 1.4761025906 -0.325
   300 1.4765992165 -0.326
   300 1.4770839214 -0.327
   300 1.4775871038 -0.329
   300 1.4780899286 -0.332
   300 1.4785829782 -0.334
   300 1.4790749550 -0.338
   300 1.4795755148 -0.342
   300 1.4796986580 -0.343
   300 1.4800593853 -0.347
   300 1.4805499315 -0.353
   300 1.4810503721 -0.359
   300 1.4815227985 -0.367
   300 1.4819978476 -0.377
   300 1.4824768305 -0.387
   300 1.4829555750 -0.399
   300 1.4834336042 -0.406
   300 1.4839171171 -0.427
   300 1.4844012260 -0.443
   300 1.4848866463 -0.492
   300 1.4853816032 -0.583
   300 1.4856275320 -0.679
   300 1.4857469797 -0.772
   300 1.4858088493 -0.868
   300 1.4858378172 -0.959
   300 1.4858547449 -1.054
   300 1.4858649969 -1.141
   300 1.4858672619 -1.165
   300 1.4858675003 -1.167
   300 1.4858704805 -1.203
   300 1.4858795404 -1.313
   300 1.4858869314 -1.399
   300 1.4858977795 -1.476
   300 1.4859160185 -1.404
   300 1.4859375954 -1.322
   300 1.4860169888 -1.255
   300 1.4863872528 -1.320
   300 1.4866076708 -1.417
   300 1.4867928028 -1.517
   300 1.4869444370 -1.614
   300 1.4870722294 -1.710
   300 1.4871833324 -1.805
   300 1.4872796535 -1.898
   300 1.4873644114 -1.991
   300 1.4874404669 -2.083
   300 1.4875098467 -2.174
   300 1.4875739813 -2.267
   300 1.4876197577 -2.329
   300 1.4876765013 -2.419
   300 1.4877289534 -2.512
   300 1.4877785444 -2.600
   300 1.4878289700 -2.689
   300 1.4878779650 -2.778
   300 1.4879202843 -2.870
   300 1.4879490137 -2.960
   300 1.4879684448 -3.042
   300 1.4879856110 -3.125
   300 1.4880011082 -3.207
   300 1.4880155325 -3.284
   300 1.4880292416 -3.361
   300 1.4880418777 -3.429
   300 1.4880566597 -3.494
   300 1.4880734682 -3.558
   300 1.4880921841 -3.606
   300 1.4880965948 -3.604
   300 1.4880992174 -3.604
   300 1.4881004095 -3.630
   300 1.4881016016 -3.660
   300 1.4881032705 -3.686
   300 1.4881054163 -3.719
   300 1.4881088734 -3.715
   300 1.4881089926 -3.715
   300 1.4881092310 -3.447
   300 1.4881094694 -3.290
   300 1.4881101847 -2.876
   300 1.4881111383 -2.903
   300 1.4881123304 -3.132
   300 1.4881139994 -3.433
   300 1.4881159067 -3.632
   300 1.4881181717 -3.695
   300 1.4881207943 -3.694
   300 1.4881236553 -3.666
   300 1.4881269932 -3.664
   300 1.4881271124 -3.610
   300 1.4881274700 -3.402
   300 1.4881281853 -3.015
   300 1.4881292582 -3.040
   300 1.4881305695 -3.253
   300 1.4881322384 -3.516
   300 1.4881342649 -3.662
   300 1.4881366491 -3.664
   300 1.4881395102 -3.619
   300 1.4881426096 -3.598
   300 1.4881460667 -3.583
   300 1.4881461859 -3.659
   300 1.4881466627 -3.492
   300 1.4881473780 -3.130
   300 1.4881484509 -3.154
   300 1.4881498814 -3.352
   300 1.4881516695 -3.577
   300 1.4881539345 -3.647
   300 1.4881564379 -3.580
   300 1.4881594181 -3.529
   300 1.4881627560 -3.497
   300 1.4881664515 -3.505
   300 1.4881665707 -3.623
   300 1.4881670475 -3.546
   300 1.4881678820 -3.226
   300 1.4881690741 -3.248
   300 1.4881706238 -3.427
   300 1.4881725311 -3.594
   300 1.4881749153 -3.576
   300 1.4881777763 -3.485
   300 1.4881809950 -3.422
   300 1.4881845713 -3.394
   300 1.4881886244 -3.417
   300 1.4881887436 -3.549
   300 1.4881892204 -3.574
   300 1.4881900549 -3.316
   300 1.4881913662 -3.335
   300 1.4881929159 -3.484
   300 1.4881949425 -3.588
   300 1.4881974459 -3.491
   300 1.4882003069 -3.384
   300 1.4882036448 -3.323
   300 1.4882074594 -3.290
   300 1.4882116318 -3.311
   300 1.4882117510 -3.451
   300 1.4882122278 -3.574
   300 1.4882131815 -3.406
   300 1.4882143736 -3.423
   300 1.4882160425 -3.533
   300 1.4882181883 -3.548
   300 1.4882206917 -3.397
   300 1.4882236719 -3.279
   300 1.4882271290 -3.245
   300 1.4882310629 -3.232
   300 1.4882353544 -3.248
   300 1.4882354736 -3.337
   300 1.4882359505 -3.526
   300 1.4882367849 -3.473
   300 1.4882379770 -3.487
   300 1.4882395267 -3.557
   300 1.4882415533 -3.454
   300 1.4882439375 -3.284
   300 1.4882467985 -3.203
   300 1.4882500172 -3.179
   300 1.4882537127 -3.173
   300 1.4882578850 -3.185
   300 1.4882580042 -3.199
   300 1.4882584810 -3.411
   300 1.4882593155 -3.514
   300 1.4882603884 -3.519
   300 1.4882619381 -3.521
   300 1.4882639647 -3.341
   300 1.4882662296 -3.166
   300 1.4882689714 -3.129
   300 1.4882721901 -3.118
   300 1.4882756472 -3.108
   300 1.4882797003 -3.115
   300 1.4882798195 -3.105
   300 1.4882802963 -3.264
   300 1.4882810116 -3.508
   300 1.4882820845 -3.499
   300 1.4882835150 -3.400
   300 1.4882853031 -3.180
   300 1.4882874489 -3.064
   300 1.4882899523 -3.047
   300 1.4882929325 -3.035
   300 1.4882962704 -3.020
   300 1.4882999659 -3.018
   300 1.4883000851 -3.002
   300 1.4883004427 -3.048
   300 1.4883011580 -3.390
   300 1.4883022308 -3.357
   300 1.4883035421 -3.185
   300 1.4883052111 -2.979
   300 1.4883073568 -2.936
   300 1.4883097410 -2.920
   300 1.4883124828 -2.891
   300 1.4883157015 -2.866
   300 1.4883191586 -2.853
   300 1.4883192778 -2.842
   300 1.4883196354 -2.830
   300 1.4883202314 -3.088
   300 1.4883211851 -3.048
   300 1.4883224964 -2.846
   300 1.4883240461 -2.749
   300 1.4883259535 -2.708
   300 1.4883282185 -2.612
   300 1.4883307219 -2.245
   300 1.4883337021 -1.979
   300 1.4883369207 -2.687
   300 1.4883435965 30.022
