# I-mag mass-luminocity relation of the PARSEC isochrones model extracted from input_files/CMD3.3*.dat (references therein)
# Part of CMD3.3-bar_age.dat
#Gyr     Mini       MIc
 9 1.0318831205   3.034
 9 1.0365300179   2.994
 9 1.0396757126   2.987
 9 1.0418318510   2.987
 9 1.0438550711   2.964
 9 1.0458474159   2.890
 9 1.0469304323   2.830
 9 1.0484731197   2.703
 9 1.0498138666   2.577
 9 1.0499999523   2.557
 9 1.0510058403   2.450
 9 1.0519090891   2.343
 9 1.0529209375   2.213
 9 1.0536925793   2.104
 9 1.0544130802   1.995
 9 1.0550392866   1.891
 9 1.0557913780   1.757
 9 1.0563148260   1.655
 9 1.0569205284   1.527
 9 1.0573716164   1.422
 9 1.0578775406   1.295
 9 1.0583435297   1.164
 9 1.0587474108   1.040
 9 1.0591168404   0.915
 9 1.0594588518   0.788
 9 1.0597566366   0.668
 9 1.0600421429   0.544
 9 1.0603014231   0.424
 9 1.0605558157   0.310
 9 1.0608870983   0.202
 9 1.0610882044   0.273
 9 1.0612225533   0.375
 9 1.0612339973   0.382
 9 1.0614233017   0.270
 9 1.0616178513   0.154
 9 1.0618038177   0.037
 9 1.0619708300  -0.077
 9 1.0621294975  -0.192
 9 1.0622689724  -0.303
 9 1.0624001026  -0.415
 9 1.0625183582  -0.525
 9 1.0626266003  -0.633
 9 1.0627281666  -0.743
 9 1.0628180504  -0.847
 9 1.0629003048  -0.949
 9 1.0629776716  -1.053
 9 1.0630460978  -1.153
 9 1.0631108284  -1.254
 9 1.0631673336  -1.349
 9 1.0632213354  -1.446
 9 1.0632709265  -1.542
 9 1.0633155107  -1.634
 9 1.0633573532  -1.730
 9 1.0633955002  -1.824
 9 1.0634303093  -1.915
 9 1.0634630919  -2.008
 9 1.0634926558  -2.097
 9 1.0635194778  -2.183
 9 1.0635451078  -2.270
 9 1.0635682344  -2.354
 9 1.0635894537  -2.434
 9 1.0636096001  -2.514
 9 1.0636284351  -2.593
 9 1.0636497736  -2.683
 9 1.0636692047  -2.770
 9 1.0636868477  -2.850
 9 1.0637034178  -2.927
 9 1.0637185574  -2.996
 9 1.0637326241  -3.054
 9 1.0637457371  -3.111
 9 1.0637577772  -3.148
 9 1.0637691021  -3.184
 9 1.0637794733  -3.195
 9 1.0637891293  -3.195
 9 1.0637980700  -3.174
 9 1.0638066530  -3.131
 9 1.0638146400  -3.088
 9 1.0638219118  -3.048
 9 1.0638291836  -2.994
 9 1.0638349056  -2.959
 9 1.0638349056  -0.154
 9 1.0639338493  -0.174
 9 1.0640354156  -0.183
 9 1.0641368628  -0.183
 9 1.0642389059  -0.178
 9 1.0643448830  -0.172
 9 1.0644468069  -0.166
 9 1.0645539761  -0.159
 9 1.0646570921  -0.153
 9 1.0647580624  -0.147
 9 1.0648682117  -0.142
 9 1.0649781227  -0.137
 9 1.0650887489  -0.134
 9 1.0651961565  -0.130
 9 1.0652445555  -0.129
 9 1.0652778149  -0.128
 9 1.0653808117  -0.126
 9 1.0654810667  -0.125
 9 1.0655770302  -0.124
 9 1.0656802654  -0.124
 9 1.0657778978  -0.125
 9 1.0658780336  -0.127
 9 1.0659761429  -0.129
 9 1.0659830570  -0.129
 9 1.0660257339  -0.131
 9 1.0661305189  -0.136
 9 1.0662339926  -0.142
 9 1.0663372278  -0.149
 9 1.0664429665  -0.159
 9 1.0665472746  -0.170
 9 1.0666515827  -0.183
 9 1.0667554140  -0.198
 9 1.0668585300  -0.216
 9 1.0669642687  -0.238
 9 1.0670715570  -0.243
 9 1.0671780109  -0.310
 9 1.0672607422  -0.403
 9 1.0673019886  -0.494
 9 1.0673251152  -0.591
 9 1.0673364401  -0.682
 9 1.0673425198  -0.774
 9 1.0673462152  -0.866
 9 1.0673485994  -0.957
 9 1.0673497915  -1.021
 9 1.0673502684  -1.043
 9 1.0673520565  -1.147
 9 1.0673536062  -1.229
 9 1.0673580170  -1.249
 9 1.0673624277  -1.197
 9 1.0674020052  -1.151
 9 1.0674684048  -1.221
 9 1.0675070286  -1.308
 9 1.0675430298  -1.398
 9 1.0675749779  -1.492
 9 1.0676025152  -1.584
 9 1.0676267147  -1.675
 9 1.0676481724  -1.769
 9 1.0676672459  -1.863
 9 1.0676840544  -1.956
 9 1.0676994324  -2.048
 9 1.0677137375  -2.139
 9 1.0677270889  -2.222
 9 1.0677399635  -2.305
 9 1.0677521229  -2.391
 9 1.0677635670  -2.476
 9 1.0677740574  -2.561
 9 1.0677832365  -2.642
 9 1.0677896738  -2.716
 9 1.0677942038  -2.784
 9 1.0677980185  -2.846
 9 1.0678015947  -2.910
 9 1.0678046942  -2.959
 9 1.0678076744  -3.003
 9 1.0678105354  -3.035
 9 1.0678136349  -3.060
 9 1.0678168535  -3.058
 9 1.0678203106  -3.039
 9 1.0678240061  -2.973
 9 1.0678262711  -2.976
 9 1.0678268671  -2.881
 9 1.0678269863  -2.847
 9 1.0678271055  -2.837
 9 1.0678272247  -2.786
 9 1.0678273439  -2.755
 9 1.0678274632  -2.730
 9 1.0678277016  -2.678
 9 1.0678279400  -2.636
 9 1.0678282976  -2.613
 9 1.0678287745  -2.588
 9 1.0678291321  -2.567
 9 1.0678291321  -2.917
 9 1.0678292513  -2.948
 9 1.0678293705  -2.756
 9 1.0678296089  -2.793
 9 1.0678299665  -2.929
 9 1.0678302050  -2.828
 9 1.0678306818  -2.596
 9 1.0678311586  -2.503
 9 1.0678316355  -2.485
 9 1.0678322315  -2.469
 9 1.0678329468  -2.521
 9 1.0678329468  -2.616
 9 1.0678330660  -2.854
 9 1.0678331852  -2.763
 9 1.0678333044  -2.789
 9 1.0678334236  -2.841
 9 1.0678336620  -2.626
 9 1.0678340197  -2.427
 9 1.0678343773  -2.396
 9 1.0678347349  -2.396
 9 1.0678350925  -2.388
 9 1.0678355694  -2.514
 9 1.0678355694  -2.408
 9 1.0678356886  -2.726
 9 1.0678358078  -2.768
 9 1.0678359270  -2.779
 9 1.0678361654  -2.728
 9 1.0678364038  -2.435
 9 1.0678367615  -2.324
 9 1.0678371191  -2.325
 9 1.0678374767  -2.334
 9 1.0678379536  -2.332
 9 1.0678384304  -2.527
 9 1.0678384304  -2.310
 9 1.0678385496  -2.599
 9 1.0678386688  -2.776
 9 1.0678387880  -2.782
 9 1.0678390265  -2.598
 9 1.0678393841  -2.295
 9 1.0678396225  -2.240
 9 1.0678400993  -2.250
 9 1.0678404570  -2.269
 9 1.0678409338  -2.279
 9 1.0678415298  -2.815
 9 1.0678415298  -2.308
 9 1.0678416491  -2.724
 9 1.0678417683  -2.971
 9 1.0678418875  -3.005
 9 1.0678421259  -2.939
 9 1.0678424835  -2.538
 9 1.0678427219  -2.397
 9 1.0678431988  -2.412
 9 1.0678435564  -2.473
 9 1.0678440332  -2.602
 9 1.0678446293  -3.956
 9 1.0678458214  30.021
10 0.0900000036  13.731
10 0.1000000015  13.272
10 0.1095181778  12.940
10 0.1200000048  12.498
10 0.1400000006  11.790
10 0.1482349038  11.572
10 0.1599999964  11.287
10 0.2000000030  10.571
10 0.2500000000   9.925
10 0.3000000119   9.457
10 0.3500000238   9.047
10 0.3675434589   8.897
10 0.4000000358   8.641
10 0.4500000179   8.223
10 0.5000000000   7.781
10 0.5500000119   7.292
10 0.6000000238   6.821
10 0.6499999762   6.346
10 0.6561419368   6.288
10 0.7000000477   5.888
10 0.7189142704   5.717
10 0.7406623363   5.524
10 0.7500000000   5.444
10 0.7565164566   5.390
10 0.7757516503   5.230
10 0.7932916880   5.087
10 0.8000000119   5.032
10 0.8096140027   4.954
10 0.8266493678   4.815
10 0.8419314623   4.689
10 0.8500000238   4.624
10 0.8648484349   4.501
10 0.8803583384   4.373
10 0.8946489096   4.252
10 0.8999999762   4.206
10 0.9101797938   4.117
10 0.9272469878   3.965
10 0.9426711798   3.826
10 0.9499999881   3.755
10 0.9547022581   3.709
10 0.9564049244   3.692
10 0.9658485055   3.591
10 0.9732162356   3.508
10 0.9815788269   3.411
10 0.9871484637   3.343
10 0.9889951348   3.319
10 0.9965278506   3.222
10 1.0000000000   3.177
10 1.0036079884   3.131
10 1.0078623295   3.091
10 1.0107438564   3.080
10 1.0127197504   3.075
10 1.0145745277   3.044
10 1.0164014101   2.966
10 1.0173947811   2.904
10 1.0188294649   2.777
10 1.0200766325   2.650
10 1.0209747553   2.547
10 1.0218374729   2.440
10 1.0226488113   2.331
10 1.0234044790   2.221
10 1.0240519047   2.120
10 1.0246690512   2.015
10 1.0252929926   1.901
10 1.0258209705   1.797
10 1.0262935162   1.696
10 1.0267322063   1.596
10 1.0271664858   1.488
10 1.0276390314   1.359
10 1.0279848576   1.256
10 1.0282899141   1.158
10 1.0285719633   1.061
10 1.0289108753   0.934
10 1.0292109251   0.811
10 1.0294860601   0.688
10 1.0297416449   0.566
10 1.0299756527   0.449
10 1.0302155018   0.341
10 1.0304608345   0.256
10 1.0306468010   0.327
10 1.0307711363   0.425
10 1.0307816267   0.432
10 1.0309553146   0.320
10 1.0311336517   0.204
10 1.0313041210   0.087
10 1.0314571857  -0.027
10 1.0316026211  -0.142
10 1.0317305326  -0.252
10 1.0318508148  -0.365
10 1.0319590569  -0.475
10 1.0320582390  -0.583
10 1.0321513414  -0.693
10 1.0322337151  -0.797
10 1.0323090553  -0.900
10 1.0323799849  -1.004
10 1.0324426889  -1.104
10 1.0325020552  -1.206
10 1.0325537920  -1.301
10 1.0326032639  -1.398
10 1.0326488018  -1.495
10 1.0326895714  -1.587
10 1.0327278376  -1.683
10 1.0327627659  -1.777
10 1.0327948332  -1.869
10 1.0328248739  -1.962
10 1.0328519344  -2.052
10 1.0328764915  -2.138
10 1.0328998566  -2.226
10 1.0329210758  -2.311
10 1.0329406261  -2.392
10 1.0329591036  -2.473
10 1.0329762697  -2.552
10 1.0329958200  -2.644
10 1.0330135822  -2.732
10 1.0330297947  -2.813
10 1.0330449343  -2.891
10 1.0330588818  -2.959
10 1.0330717564  -3.018
10 1.0330837965  -3.072
10 1.0330947638  -3.111
10 1.0331051350  -3.146
10 1.0331145525  -3.150
10 1.0331234932  -3.149
10 1.0331317186  -3.113
10 1.0331395864  -3.067
10 1.0331468582  -3.026
10 1.0331535339  -2.978
10 1.0331602097  -2.922
10 1.0331654549  -2.883
10 1.0331654549  -0.135
10 1.0332516432  -0.154
10 1.0333400965  -0.163
10 1.0334285498  -0.163
10 1.0335174799  -0.158
10 1.0336098671  -0.151
10 1.0336985588  -0.144
10 1.0337920189  -0.137
10 1.0338819027  -0.131
10 1.0339698792  -0.125
10 1.0340658426  -0.119
10 1.0341616869  -0.114
10 1.0342580080  -0.110
10 1.0343517065  -0.107
10 1.0343937874  -0.105
10 1.0344229937  -0.104
10 1.0345132351  -0.102
10 1.0346008539  -0.100
10 1.0346848965  -0.100
10 1.0347753763  -0.099
10 1.0348608494  -0.100
10 1.0349484682  -0.102
10 1.0350345373  -0.104
10 1.0350404978  -0.105
10 1.0350772142  -0.106
10 1.0351675749  -0.111
10 1.0352567434  -0.117
10 1.0353456736  -0.125
10 1.0354368687  -0.135
10 1.0355267525  -0.147
10 1.0356166363  -0.161
10 1.0357061625  -0.176
10 1.0357949734  -0.193
10 1.0358861685  -0.212
10 1.0359785557  -0.222
10 1.0360703468  -0.287
10 1.0361416340  -0.380
10 1.0361771584  -0.472
10 1.0361970663  -0.570
10 1.0362069607  -0.663
10 1.0362122059  -0.755
10 1.0362153053  -0.846
10 1.0362173319  -0.937
10 1.0362184048  -1.000
10 1.0362187624  -1.023
10 1.0362204313  -1.131
10 1.0362218618  -1.219
10 1.0362257957  -1.257
10 1.0362296104  -1.182
10 1.0362647772  -1.122
10 1.0363236666  -1.202
10 1.0363579988  -1.294
10 1.0363899469  -1.385
10 1.0364184380  -1.479
10 1.0364428759  -1.571
10 1.0364643335  -1.663
10 1.0364832878  -1.759
10 1.0365002155  -1.853
10 1.0365152359  -1.947
10 1.0365288258  -2.039
10 1.0365414619  -2.130
10 1.0365533829  -2.214
10 1.0365648270  -2.293
10 1.0365756750  -2.380
10 1.0365856886  -2.466
10 1.0365951061  -2.551
10 1.0366033316  -2.637
10 1.0366090536  -2.721
10 1.0366129875  -2.790
10 1.0366164446  -2.857
10 1.0366195440  -2.909
10 1.0366222858  -2.959
10 1.0366249084  -2.986
10 1.0366275311  -3.008
10 1.0366302729  -3.001
10 1.0366331339  -2.984
10 1.0366362333  -2.927
10 1.0366394520  -2.825
10 1.0366414785  -2.551
10 1.0366419554  -2.516
10 1.0366420746  -2.504
10 1.0366421938  -2.517
10 1.0366423130  -2.510
10 1.0366424322  -2.497
10 1.0366425514  -2.486
10 1.0366427898  -2.479
10 1.0366429090  -2.471
10 1.0366432667  -2.461
10 1.0366436243  -2.453
10 1.0366439819  -2.448
10 1.0366439819  -2.688
10 1.0366441011  -2.882
10 1.0366442204  -2.809
10 1.0366444588  -2.833
10 1.0366446972  -2.872
10 1.0366449356  -2.616
10 1.0366452932  -2.412
10 1.0366457701  -2.382
10 1.0366462469  -2.380
10 1.0366467237  -2.369
10 1.0366473198  -2.424
10 1.0366473198  -2.425
10 1.0366473198  -2.775
10 1.0366474390  -2.788
10 1.0366474390  -2.808
10 1.0366475582  -2.775
10 1.0366476774  -2.452
10 1.0366477966  -2.312
10 1.0366479158  -2.299
10 1.0366481543  -2.301
10 1.0366482735  -2.296
10 1.0366485119  -2.614
10 1.0366485119  -2.334
10 1.0366485119  -2.729
10 1.0366486311  -2.834
10 1.0366486311  -2.854
10 1.0366487503  -2.780
10 1.0366488695  -2.410
10 1.0366489887  -2.287
10 1.0366491079  -2.281
10 1.0366493464  -2.291
10 1.0366494656  -2.299
10 1.0366497040  -2.906
10 1.0366497040  -2.439
10 1.0366497040  -2.961
10 1.0366498232  -2.984
10 1.0366498232  -3.020
10 1.0366499424  -3.046
10 1.0366500616  -2.675
10 1.0366501808  -2.428
10 1.0366504192  -2.396
10 1.0366505384  -2.407
10 1.0366507769  -2.435
10 1.0366510153  -3.575
10 1.0366510153  -3.026
10 1.0366510153  -3.389
10 1.0366511345  -3.200
10 1.0366512537  -3.255
10 1.0366512537  -3.451
10 1.0366514921  -3.491
10 1.0366516113  -3.175
10 1.0366517305  -2.968
10 1.0366519690  -2.980
10 1.0366522074  -2.990
10 1.0366524458  -4.034
10 1.0366529226  30.021
11 0.0900000036  13.731
11 0.1000000015  13.271
11 0.1076607108  13.002
11 0.1200000048  12.496
11 0.1400000006  11.789
11 0.1466932148  11.610
11 0.1599999964  11.285
11 0.2000000030  10.568
11 0.2500000000   9.919
11 0.3000000119   9.451
11 0.3500000238   9.044
11 0.4000000358   8.637
11 0.4500000179   8.218
11 0.5000000000   7.775
11 0.5387058258   7.386
11 0.5500000119   7.279
11 0.6000000238   6.804
11 0.6499999762   6.323
11 0.7000000477   5.857
11 0.7160671949   5.709
11 0.7361920476   5.526
11 0.7500000000   5.404
11 0.7555527091   5.357
11 0.7726397514   5.212
11 0.7889372110   5.073
11 0.8000000119   4.980
11 0.8059415817   4.930
11 0.8208373189   4.804
11 0.8352017999   4.680
11 0.8489280343   4.563
11 0.8500000238   4.554
11 0.8590017557   4.475
11 0.8729398847   4.352
11 0.8860171437   4.234
11 0.8981541991   4.122
11 0.8999999762   4.105
11 0.9054555297   4.054
11 0.9205192327   3.910
11 0.9324178100   3.789
11 0.9341355562   3.771
11 0.9423211217   3.680
11 0.9499999881   3.592
11 0.9503444433   3.588
11 0.9581753612   3.491
11 0.9633953571   3.423
11 0.9650780559   3.400
11 0.9719478488   3.306
11 0.9789690375   3.213
11 0.9827458858   3.177
11 0.9850901365   3.164
11 0.9870643616   3.149
11 0.9889577031   3.100
11 0.9906153083   3.015
11 0.9912649393   2.972
11 0.9919169545   2.911
11 0.9930074811   2.805
11 0.9941465855   2.677
11 0.9950682521   2.561
11 0.9958406687   2.456
11 0.9965784550   2.347
11 0.9972703457   2.236
11 0.9979170561   2.124
11 0.9984713197   2.021
11 0.9990399480   1.906
11 0.9995261431   1.799
11 0.9999761581   1.693
11 1.0000000000   1.687
11 1.0001280308   1.656
11 1.0005344152   1.547
11 1.0009765625   1.418
11 1.0013002157   1.315
11 1.0015858412   1.217
11 1.0018496513   1.119
11 1.0021668673   0.991
11 1.0024477243   0.866
11 1.0027052164   0.743
11 1.0029444695   0.619
11 1.0031634569   0.499
11 1.0033880472   0.387
11 1.0036176443   0.306
11 1.0037897825   0.383
11 1.0039047003   0.469
11 1.0039144754   0.477
11 1.0040737391   0.364
11 1.0042372942   0.249
11 1.0043936968   0.132
11 1.0045341253   0.018
11 1.0046674013  -0.097
11 1.0047847033  -0.207
11 1.0048950911  -0.320
11 1.0049943924  -0.430
11 1.0050854683  -0.539
11 1.0051707029  -0.648
11 1.0052462816  -0.753
11 1.0053154230  -0.855
11 1.0053805113  -0.960
11 1.0054379702  -1.059
11 1.0054924488  -1.161
11 1.0055398941  -1.257
11 1.0055853128  -1.355
11 1.0056270361  -1.452
11 1.0056644678  -1.544
11 1.0056996346  -1.640
11 1.0057317019  -1.735
11 1.0057610273  -1.828
11 1.0057885647  -1.921
11 1.0058133602  -2.011
11 1.0058358908  -2.098
11 1.0058574677  -2.187
11 1.0058768988  -2.272
11 1.0058947802  -2.353
11 1.0059117079  -2.435
11 1.0059275627  -2.515
11 1.0059454441  -2.607
11 1.0059616566  -2.697
11 1.0059766769  -2.778
11 1.0059905052  -2.857
11 1.0060032606  -2.925
11 1.0060150623  -2.986
11 1.0060261488  -3.038
11 1.0060362816  -3.076
11 1.0060456991  -3.106
11 1.0060544014  -3.109
11 1.0060625076  -3.102
11 1.0060701370  -3.058
11 1.0060772896  -3.010
11 1.0060839653  -2.967
11 1.0060901642  -2.912
11 1.0060962439  -2.857
11 1.0061011314  -2.814
11 1.0061011314  -0.118
11 1.0061866045  -0.137
11 1.0062646866  -0.145
11 1.0063437223  -0.145
11 1.0064247847  -0.139
11 1.0065040588  -0.133
11 1.0065872669  -0.126
11 1.0066655874  -0.119
11 1.0067477226  -0.112
11 1.0068303347  -0.105
11 1.0069086552  -0.100
11 1.0069867373  -0.095
11 1.0070712566  -0.091
11 1.0071558952  -0.087
11 1.0072032213  -0.085
11 1.0072299242  -0.084
11 1.0073121786  -0.082
11 1.0073920488  -0.080
11 1.0074688196  -0.079
11 1.0075511932  -0.079
11 1.0076291561  -0.080
11 1.0077091455  -0.082
11 1.0077874660  -0.085
11 1.0077929497  -0.085
11 1.0078231096  -0.086
11 1.0079047680  -0.091
11 1.0079877377  -0.097
11 1.0080658197  -0.105
11 1.0081440210  -0.114
11 1.0082224607  -0.126
11 1.0083014965  -0.140
11 1.0083814859  -0.156
11 1.0084608793  -0.174
11 1.0085415840  -0.190
11 1.0086205006  -0.215
11 1.0087019205  -0.275
11 1.0087641478  -0.367
11 1.0087952614  -0.458
11 1.0088123083  -0.553
11 1.0088213682  -0.645
11 1.0088262558  -0.738
11 1.0088289976  -0.828
11 1.0088309050  -0.917
11 1.0088318586  -0.981
11 1.0088322163  -1.004
11 1.0088336468  -1.116
11 1.0088349581  -1.211
11 1.0088385344  -1.296
11 1.0088421106  -1.223
11 1.0088741779  -1.111
11 1.0089278221  -1.191
11 1.0089590549  -1.278
11 1.0089882612  -1.368
11 1.0090141296  -1.459
11 1.0090363026  -1.550
11 1.0090558529  -1.642
11 1.0090732574  -1.737
11 1.0090886354  -1.832
11 1.0091023445  -1.925
11 1.0091147423  -2.017
11 1.0091263056  -2.106
11 1.0091370344  -2.193
11 1.0091475248  -2.273
11 1.0091574192  -2.353
11 1.0091665983  -2.438
11 1.0091750622  -2.522
11 1.0091825724  -2.609
11 1.0091876984  -2.691
11 1.0091913939  -2.760
11 1.0091944933  -2.826
11 1.0091973543  -2.877
11 1.0091998577  -2.923
11 1.0092022419  -2.946
11 1.0092046261  -2.967
11 1.0092071295  -2.950
11 1.0092097521  -2.927
11 1.0092126131  -2.858
11 1.0092154741  -2.766
11 1.0092173815  -2.650
11 1.0092178583  -2.505
11 1.0092179775  -2.497
11 1.0092180967  -2.488
11 1.0092182159  -2.475
11 1.0092183352  -2.452
11 1.0092185736  -2.439
11 1.0092186928  -2.431
11 1.0092190504  -2.420
11 1.0092192888  -2.407
11 1.0092196465  -2.404
11 1.0092196465  -2.666
11 1.0092197657  -2.855
11 1.0092198849  -2.753
11 1.0092200041  -2.787
11 1.0092202425  -2.859
11 1.0092206001  -2.628
11 1.0092209578  -2.404
11 1.0092213154  -2.364
11 1.0092216730  -2.362
11 1.0092221498  -2.359
11 1.0092227459  -2.415
11 1.0092227459  -2.540
11 1.0092227459  -2.862
11 1.0092228651  -2.787
11 1.0092228651  -2.816
11 1.0092228651  -2.860
11 1.0092229843  -2.569
11 1.0092231035  -2.341
11 1.0092232227  -2.305
11 1.0092233419  -2.294
11 1.0092234612  -2.294
11 1.0092235804  -2.831
11 1.0092235804  -2.533
11 1.0092235804  -2.973
11 1.0092236996  -2.893
11 1.0092236996  -2.937
11 1.0092236996  -3.026
11 1.0092238188  -2.747
11 1.0092239380  -2.449
11 1.0092240572  -2.388
11 1.0092241764  -2.397
11 1.0092242956  -2.424
11 1.0092244148  -3.548
11 1.0092244148  -3.081
11 1.0092244148  -3.298
11 1.0092245340  -3.077
11 1.0092245340  -3.137
11 1.0092246532  -3.352
11 1.0092247725  -3.449
11 1.0092248917  -3.197
11 1.0092250109  -3.000
11 1.0092251301  -3.019
11 1.0092252493  -3.177
11 1.0092254877  -3.986
11 1.0092259645  30.021
12 0.0900000036  13.730
12 0.1000000015  13.271
12 0.1055231169  13.074
12 0.1200000048  12.494
12 0.1400000006  11.787
12 0.1450571269  11.651
12 0.1599999964  11.283
12 0.2000000030  10.564
12 0.2500000000   9.914
12 0.3000000119   9.445
12 0.3500000238   9.040
12 0.4000000358   8.633
12 0.4500000179   8.213
12 0.5000000000   7.768
12 0.5084567070   7.679
12 0.5500000119   7.267
12 0.5779926777   6.990
12 0.6000000238   6.787
12 0.6499999762   6.299
12 0.7000000477   5.826
12 0.7135103345   5.699
12 0.7323750257   5.523
12 0.7500000000   5.364
12 0.7542558312   5.326
12 0.7701684833   5.187
12 0.7849645019   5.057
12 0.7982954383   4.941
12 0.8000000119   4.926
12 0.8020416498   4.908
12 0.8160743117   4.784
12 0.8294835687   4.663
12 0.8420695662   4.550
12 0.8500000238   4.478
12 0.8535813689   4.445
12 0.8663640618   4.324
12 0.8782280087   4.209
12 0.8900211453   4.093
12 0.8999999762   3.995
12 0.9007508755   3.987
12 0.9123952389   3.863
12 0.9140762687   3.845
12 0.9216975570   3.756
12 0.9289577603   3.667
12 0.9373266697   3.560
12 0.9418851137   3.499
12 0.9450109601   3.455
12 0.9499999881   3.384
12 0.9500378370   3.383
12 0.9564743638   3.294
12 0.9599401355   3.257
12 0.9620923996   3.240
12 0.9639055729   3.218
12 0.9656450152   3.164
12 0.9671683908   3.078
12 0.9677654505   3.036
12 0.9683816433   2.976
12 0.9694123864   2.869
12 0.9704891443   2.740
12 0.9713603854   2.624
12 0.9720906615   2.518
12 0.9727881551   2.409
12 0.9734423757   2.298
12 0.9740538597   2.185
12 0.9745779634   2.081
12 0.9751156569   1.966
12 0.9755754471   1.859
12 0.9760010242   1.752
12 0.9763757586   1.651
12 0.9767258763   1.548
12 0.9770539999   1.444
12 0.9773591161   1.339
12 0.9776259661   1.241
12 0.9778737426   1.142
12 0.9781699181   1.013
12 0.9783767462   0.916
12 0.9786244631   0.791
12 0.9788501263   0.667
12 0.9790601134   0.547
12 0.9792753458   0.435
12 0.9794858694   0.357
12 0.9796172380   0.412
12 0.9797391891   0.502
12 0.9797668457   0.523
12 0.9799240828   0.405
12 0.9800810218   0.287
12 0.9802307487   0.166
12 0.9803687930   0.047
12 0.9804928899  -0.069
12 0.9806071520  -0.185
12 0.9807114601  -0.300
12 0.9808056951  -0.413
12 0.9808900356  -0.523
12 0.9809686542  -0.633
12 0.9810402393  -0.741
12 0.9811041951  -0.844
12 0.9811636806  -0.949
12 0.9812169075  -1.050
12 0.9812661409  -1.151
12 0.9813114405  -1.251
12 0.9813516140  -1.346
12 0.9813899994  -1.443
12 0.9814242721  -1.536
12 0.9814558625  -1.631
12 0.9814851284  -1.726
12 0.9815115929  -1.818
12 0.9815361500  -1.909
12 0.9815591574  -2.001
12 0.9815792441  -2.085
12 0.9815981984  -2.171
12 0.9816161394  -2.256
12 0.9816359878  -2.356
12 0.9816541076  -2.453
12 0.9816704392  -2.542
12 0.9816855788  -2.630
12 0.9816994667  -2.712
12 0.9817119837  -2.787
12 0.9817236662  -2.859
12 0.9817345142  -2.918
12 0.9817444086  -2.974
12 0.9817535877  -3.014
12 0.9817620516  -3.049
12 0.9817700386  -3.069
12 0.9817772508  -3.071
12 0.9817841053  -3.063
12 0.9817903042  -3.023
12 0.9817962646  -2.981
12 0.9818019271  -2.944
12 0.9818072915  -2.898
12 0.9818123579  -2.846
12 0.9818180799  -2.788
12 0.9818217158  -2.753
12 0.9818217158  -0.102
12 0.9819002748  -0.121
12 0.9819725752  -0.129
12 0.9820461869  -0.129
12 0.9821202755  -0.123
12 0.9821925163  -0.117
12 0.9822682738  -0.109
12 0.9823421240  -0.102
12 0.9824171066  -0.095
12 0.9824916124  -0.088
12 0.9825683832  -0.082
12 0.9826489091  -0.077
12 0.9827297330  -0.072
12 0.9828085303  -0.069
12 0.9828343391  -0.067
12 0.9828590751  -0.066
12 0.9829354882  -0.064
12 0.9830097556  -0.062
12 0.9830809832  -0.061
12 0.9831575751  -0.061
12 0.9832300544  -0.062
12 0.9833042622  -0.064
12 0.9833771586  -0.067
12 0.9833821654  -0.067
12 0.9834252596  -0.069
12 0.9834971428  -0.074
12 0.9835688472  -0.080
12 0.9836386442  -0.088
12 0.9837107062  -0.097
12 0.9837825894  -0.110
12 0.9838540554  -0.124
12 0.9839252830  -0.140
12 0.9839960933  -0.159
12 0.9840677381  -0.171
12 0.9841410518  -0.209
12 0.9842121601  -0.273
12 0.9842646122  -0.362
12 0.9842925668  -0.452
12 0.9843078256  -0.544
12 0.9843160510  -0.636
12 0.9843204021  -0.726
12 0.9843229651  -0.815
12 0.9843245745  -0.898
12 0.9843255877  -0.965
12 0.9843258262  -0.983
12 0.9843269587  -1.076
12 0.9843280911  -1.169
12 0.9843297601  -1.290
12 0.9843327403  -1.302
12 0.9843382239  -1.175
12 0.9843841195  -1.116
12 0.9844241738  -1.206
12 0.9844557643  -1.300
12 0.9844823480  -1.392
12 0.9845053554  -1.484
12 0.9845250845  -1.576
12 0.9845422506  -1.671
12 0.9845574498  -1.765
12 0.9845708013  -1.857
12 0.9845829010  -1.949
12 0.9845939875  -2.039
12 0.9846043587  -2.128
12 0.9846142530  -2.216
12 0.9846214652  -2.269
12 0.9846305251  -2.348
12 0.9846387506  -2.432
12 0.9846464992  -2.514
12 0.9846527576  -2.598
12 0.9846569896  -2.671
12 0.9846601486  -2.736
12 0.9846629500  -2.796
12 0.9846655130  -2.846
12 0.9846679568  -2.887
12 0.9846701026  -2.908
12 0.9846724868  -2.923
12 0.9846749902  -2.904
12 0.9846774340  -2.864
12 0.9846800566  -2.791
12 0.9846829176  -2.728
12 0.9846836925  -2.747
12 0.9846838117  -2.765
12 0.9846839309  -2.775
12 0.9846839905  -2.757
12 0.9846841097  -2.723
12 0.9846842289  -2.671
12 0.9846844077  -2.604
12 0.9846845865  -2.534
12 0.9846848249  -2.460
12 0.9846851230  -2.423
12 0.9846855998  -2.397
12 0.9846860766  -2.385
12 0.9900821447   5.800
