# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Fri Jun 12 07:16:24 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
#0.01Gyr      Mini     MV     MI
  200 1.6486608982  1.512  1.061
  200 1.6486964226  1.539  1.082
  200 1.6487604380  1.631  1.148
  200 1.6488409042  1.690  1.174
  200 1.6489609480  1.683  1.131
  200 1.6491549015  1.672  1.082
  200 1.6494572163  1.693  1.068
  200 1.6498792171  1.741  1.077
  200 1.6504093409  1.818  1.116
  200 1.6509573460  1.918  1.180
  200 1.6513674259  2.006  1.240
  200 1.6517679691  2.096  1.301
  200 1.6522889137  2.200  1.371
  200 1.6528086662  2.255  1.393
  200 1.6533269882  2.273  1.381
  200 1.6535747051  2.243  1.340
  200 1.6540696621  2.175  1.251
  200 1.6545215845  2.088  1.147
  200 1.6549209356  1.999  1.045
  200 1.6552938223  1.910  0.946
  200 1.6556533575  1.821  0.846
  200 1.6560024023  1.734  0.748
  200 1.6563463211  1.646  0.651
  200 1.6566861868  1.559  0.554
  200 1.6571947336  1.433  0.413
  200 1.6576178074  1.330  0.298
  200 1.6580423117  1.226  0.182
  200 1.6583778858  1.143  0.089
  200 1.6587425470  1.053 -0.013
  200 1.6591168642  0.961 -0.118
  200 1.6594377756  0.880 -0.211
  200 1.6597644091  0.795 -0.307
  200 1.6600906849  0.712 -0.404
  200 1.6604111195  0.631 -0.500
  200 1.6607807875  0.534 -0.614
  200 1.6610803604  0.455 -0.708
  200 1.6613893509  0.377 -0.802
  200 1.6617773771  0.295 -0.901
  200 1.6621928215  0.238 -0.970
  200 1.6624728441  0.285 -0.912
  200 1.6626865864  0.335 -0.851
  200 1.6628429890  0.416 -0.751
  200 1.6629539728  0.491 -0.662
  200 1.6630918980  0.594 -0.538
  200 1.6632015705  0.676 -0.441
  200 1.6633187532  0.757 -0.346
  200 1.6634715796  0.849 -0.239
  200 1.6635984182  0.904 -0.176
  200 1.6637735367  0.859 -0.228
  200 1.6641232967  0.769 -0.331
  200 1.6645590067  0.682 -0.432
  200 1.6649907827  0.600 -0.529
  200 1.6654528379  0.513 -0.631
  200 1.6659104824  0.429 -0.731
  200 1.6663718224  0.345 -0.832
  200 1.6668132544  0.263 -0.931
  200 1.6672440767  0.182 -1.030
  200 1.6676603556  0.101 -1.128
  200 1.6680520773  0.024 -1.224
  200 1.6684204340 -0.051 -1.318
  200 1.6687830687 -0.131 -1.414
  200 1.6691210270 -0.208 -1.507
  200 1.6694428921 -0.285 -1.599
  200 1.6697416306 -0.360 -1.689
  200 1.6700304747 -0.437 -1.780
  200 1.6702988148 -0.511 -1.870
  200 1.6705474854 -0.582 -1.956
  200 1.6707861423 -0.656 -2.045
  200 1.6710081100 -0.726 -2.131
  200 1.6712185144 -0.796 -2.217
  200 1.6714165211 -0.861 -2.303
  200 1.6716434956 -0.936 -2.410
  200 1.6718119383 -0.992 -2.494
  200 1.6719748974 -1.052 -2.581
  200 1.6721577644 -1.116 -2.683
  200 1.6722970009 -1.164 -2.765
  200 1.6724292040 -1.214 -2.847
  200 1.6725800037 -1.269 -2.946
  200 1.6727204323 -1.317 -3.043
  200 1.6728489399 -1.359 -3.137
  200 1.6729696989 -1.388 -3.230
  200 1.6730829477 -1.411 -3.321
  200 1.6731878519 -1.430 -3.409
  200 1.6732839346 -1.427 -3.491
  200 1.6733744144 -1.422 -3.572
  200 1.6734588146 -1.398 -3.646
  200 1.6735447645 -1.359 -3.718
  200 1.6735447645  0.794 -0.231
  200 1.6744755507  0.756 -0.277
  200 1.6755053997  0.743 -0.292
  200 1.6764628887  0.741 -0.292
  200 1.6774113178  0.741 -0.291
  200 1.6784957647  0.740 -0.290
  200 1.6795409918  0.738 -0.290
  200 1.6806335449  0.737 -0.290
  200 1.6816914082  0.735 -0.291
  200 1.6827639341  0.733 -0.292
  200 1.6837707758  0.730 -0.293
  200 1.6848360300  0.727 -0.295
  200 1.6858425140  0.724 -0.297
  200 1.6868604422  0.721 -0.299
  200 1.6878588200  0.718 -0.302
  200 1.6885918379  0.715 -0.304
  200 1.6889934540  0.714 -0.305
  200 1.6900594234  0.710 -0.309
  200 1.6910740137  0.706 -0.312
  200 1.6921653748  0.701 -0.317
  200 1.6932775974  0.696 -0.321
  200 1.6943141222  0.691 -0.326
  200 1.6953834295  0.686 -0.331
  200 1.6964198351  0.680 -0.337
  200 1.6966071129  0.679 -0.338
  200 1.6976848841  0.673 -0.345
  200 1.6980985403  0.670 -0.348
  200 1.6987763643  0.666 -0.352
  200 1.6998872757  0.658 -0.360
  200 1.7009766102  0.650 -0.369
  200 1.7020603418  0.640 -0.381
  200 1.7031745911  0.629 -0.394
  200 1.7042772770  0.616 -0.409
  200 1.7053856850  0.603 -0.424
  200 1.7064936161  0.603 -0.424
  200 1.7076051235  0.568 -0.466
  200 1.7087466717  0.502 -0.547
  200 1.7093818188  0.430 -0.637
  200 1.7096962929  0.354 -0.730
  200 1.7098585367  0.277 -0.826
  200 1.7099370956  0.201 -0.920
  200 1.7099790573  0.127 -1.013
  200 1.7100054026  0.051 -1.106
  200 1.7100151777  0.015 -1.151
  200 1.7100154161  0.014 -1.153
  200 1.7100244761 -0.025 -1.201
  200 1.7100428343 -0.106 -1.304
  200 1.7100601196 -0.172 -1.387
  200 1.7101023197 -0.166 -1.379
  200 1.7101365328 -0.125 -1.327
  200 1.7102645636 -0.072 -1.260
  200 1.7114328146 -0.115 -1.314
  200 1.7119264603 -0.184 -1.401
  200 1.7123154402 -0.259 -1.496
  200 1.7126331329 -0.336 -1.591
  200 1.7129008770 -0.413 -1.685
  200 1.7131334543 -0.490 -1.778
  200 1.7133353949 -0.565 -1.871
  200 1.7135138512 -0.640 -1.963
  200 1.7136764526 -0.715 -2.054
  200 1.7138267756 -0.790 -2.147
  200 1.7139650583 -0.866 -2.240
  200 1.7140603065 -0.908 -2.302
  200 1.7141821384 -0.951 -2.385
  200 1.7143030167 -1.009 -2.474
  200 1.7144215107 -1.072 -2.569
  200 1.7145318985 -1.141 -2.676
  200 1.7146179676 -1.215 -2.797
  200 1.7146736383 -1.279 -2.911
  200 1.7147161961 -1.332 -3.010
  200 1.7147541046 -1.376 -3.103
  200 1.7147890329 -1.413 -3.191
  200 1.7148222923 -1.435 -3.274
  200 1.7148550749 -1.449 -3.355
  200 1.7148892879 -1.461 -3.432
  200 1.7149273157 -1.453 -3.507
  200 1.7149665356 -1.442 -3.578
  200 1.7150014639 -1.395 -3.671
  200 1.7150079012 -1.391 -3.678
  200 1.7150114775 -1.383 -3.692
  200 1.7150150537 -1.367 -3.716
  200 1.7150193453 -1.383 -3.693
  200 1.7150264978 -1.358 -3.728
  200 1.7150270939 -1.349 -3.740
  200 1.7150272131 -1.348 -3.742
  200 1.7150273323 -1.347 -3.743
  200 1.7150274515 -1.344 -3.747
  200 1.7150275707 -1.343 -3.749
  200 1.7150278091 -1.340 -3.753
  200 1.7150279284 -1.338 -3.756
  200 1.7150281668 -1.336 -3.757
  200 1.7150284052 -1.333 -3.763
  200 1.7150285244 -1.330 -3.767
  200 1.7150287628 -1.326 -3.771
  200 1.7150288820 -1.324 -3.772
  200 1.7150290012 -1.323 -3.773
  200 1.7150291204 -1.320 -3.774
  200 1.7150294781 -1.316 -3.776
  200 1.7150297165 -1.318 -3.774
  200 1.7150298357 -1.322 -3.771
  200 1.7150300741 -1.326 -3.768
  200 1.7150323391 -1.308 -3.775
  200 1.7150342464 -1.342 -3.708
  200 1.7150362730 -1.317 -3.745
  200 1.7150381804 -1.281 -3.776
  200 1.7150403261 -1.230 -3.814
  200 1.7150429487 -1.174 -3.851
  200 1.7150465250 -1.097 -3.887
  200 1.7150518894 -1.018 -3.911
  200 1.7150547504 -0.983 -3.921
  200 1.7150551081 -0.983 -3.921
  200 1.7150552273 -1.382 -3.471
  200 1.7150552273 -1.398 -3.331
  200 1.7150553465 -1.260 -2.853
  200 1.7150555849 -1.264 -2.864
  200 1.7150559425 -1.351 -3.082
  200 1.7150564194 -1.389 -3.421
  200 1.7150568962 -1.277 -3.694
  200 1.7150574923 -1.100 -3.838
  200 1.7150582075 -0.971 -3.888
  200 1.7150589228 -0.924 -3.905
  200 1.7150598764 -0.963 -3.926
  200 1.7150598764 -1.314 -3.617
  200 1.7150599957 -1.392 -3.344
  200 1.7150602341 -1.261 -2.867
  200 1.7150604725 -1.266 -2.878
  200 1.7150608301 -1.350 -3.094
  200 1.7150613070 -1.377 -3.431
  200 1.7150617838 -1.257 -3.702
  200 1.7150624990 -1.067 -3.840
  200 1.7150632143 -0.937 -3.889
  200 1.7150641680 -0.888 -3.906
  200 1.7150651217 -0.943 -3.930
  200 1.7150651217 -1.293 -3.626
  200 1.7150652409 -1.383 -3.356
  200 1.7150654793 -1.263 -2.881
  200 1.7150658369 -1.267 -2.892
  200 1.7150661945 -1.348 -3.108
  200 1.7150667906 -1.363 -3.442
  200 1.7150673866 -1.227 -3.706
  200 1.7150681019 -1.029 -3.840
  200 1.7150690556 -0.898 -3.889
  200 1.7150700092 -0.848 -3.905
  200 1.7150712013 -0.920 -3.935
  200 1.7150712013 -1.269 -3.636
  200 1.7150713205 -1.367 -3.368
  200 1.7150715590 -1.264 -2.897
  200 1.7150719166 -1.268 -2.907
  200 1.7150723934 -1.345 -3.122
  200 1.7150729895 -1.346 -3.453
  200 1.7150737047 -1.193 -3.710
  200 1.7150744200 -0.984 -3.838
  200 1.7150754929 -0.852 -3.886
  200 1.7150765657 -0.797 -3.899
  200 1.7150777578 -0.898 -3.939
  200 1.7150777578 -1.239 -3.645
  200 1.7150778770 -1.347 -3.380
  200 1.7150781155 -1.263 -2.912
  200 1.7150784731 -1.268 -2.922
  200 1.7150789499 -1.339 -3.136
  200 1.7150794268 -1.328 -3.464
  200 1.7150801420 -1.157 -3.714
  200 1.7150809765 -0.938 -3.836
  200 1.7150819302 -0.806 -3.884
  200 1.7150830030 -0.741 -3.889
  200 1.7150841951 -0.875 -3.944
  200 1.7150841951 -1.211 -3.654
  200 1.7150843143 -1.330 -3.393
  200 1.7150845528 -1.263 -2.927
  200 1.7150849104 -1.266 -2.938
  200 1.7150853872 -1.329 -3.150
  200 1.7150859833 -1.309 -3.475
  200 1.7150866985 -1.120 -3.717
  200 1.7150875330 -0.891 -3.834
  200 1.7150886059 -0.749 -3.874
  200 1.7150896788 -0.682 -3.877
  200 1.7150909901 -0.848 -3.946
  200 1.7150909901 -1.171 -3.659
  200 1.7150911093 -1.310 -3.405
  200 1.7150913477 -1.259 -2.942
  200 1.7150917053 -1.262 -2.953
  200 1.7150921822 -1.317 -3.163
  200 1.7150926590 -1.285 -3.484
  200 1.7150933743 -1.081 -3.720
  200 1.7150940895 -0.841 -3.830
  200 1.7150950432 -0.688 -3.861
  200 1.7150961161 -0.620 -3.864
  200 1.7150973082 -0.820 -3.944
  200 1.7150973082 -1.130 -3.662
  200 1.7150974274 -1.288 -3.416
  200 1.7150976658 -1.253 -2.955
  200 1.7150980234 -1.256 -2.966
  200 1.7150985003 -1.303 -3.174
  200 1.7150989771 -1.253 -3.490
  200 1.7150996923 -1.038 -3.721
  200 1.7151005268 -0.788 -3.825
  200 1.7151014805 -0.621 -3.846
  200 1.7151025534 -0.552 -3.848
  200 1.7151037455 -0.791 -3.943
  200 1.7151037455 -1.083 -3.664
  200 1.7151038647 -1.263 -3.425
  200 1.7151041031 -1.244 -2.968
  200 1.7151044607 -1.247 -2.978
  200 1.7151048183 -1.286 -3.185
  200 1.7151052952 -1.217 -3.495
  200 1.7151060104 -0.990 -3.720
  200 1.7151067257 -0.727 -3.816
  200 1.7151075602 -0.549 -3.828
  200 1.7151086330 -0.478 -3.830
  200 1.7151097059 -0.765 -3.942
  200 1.7151097059 -1.032 -3.664
  200 1.7151098251 -1.228 -3.432
  200 1.7151100636 -1.233 -2.979
  200 1.7151104212 -1.235 -2.989
  200 1.7151107788 -1.266 -3.195
  200 1.7151112556 -1.177 -3.499
  200 1.7151119709 -0.928 -3.713
  200 1.7151126862 -0.649 -3.797
  200 1.7151135206 -0.469 -3.808
  200 1.7151145935 -0.398 -3.809
  200 1.7151156664 -0.745 -3.944
  200 1.7151159048 -0.972 -3.662
  200 1.7151166201 -1.180 -3.438
  200 1.7151178122 -1.219 -2.996
  200 1.7151197195 -1.224 -3.012
  200 1.7151222229 -1.238 -3.222
  200 1.7151254416 -1.115 -3.524
  200 1.7151293755 -0.803 -3.718
  200 1.7151340246 -0.466 -3.776
  200 1.7151393890 -0.222 -3.762
  200 1.7151454687 -0.078 -3.736
  200 1.7151523829 -0.474 -3.926
  200 1.7151526213 -0.743 -3.702
  200 1.7151534557 -1.059 -3.526
  200 1.7151548862 -1.212 -3.112
  200 1.7151570320 -1.214 -3.126
  200 1.7151600122 -1.189 -3.322
  200 1.7151637077 -0.990 -3.587
  200 1.7151681185 -0.620 -3.741
  200 1.7151734829 -0.243 -3.752
  200 1.7151796818 -0.000 -3.721
  200 1.7151867151  0.089 -3.712
  200 1.7151945829 -0.248 -3.871
  200 1.7151948214 -0.690 -3.759
  200 1.7151956558 -1.046 -3.600
  200 1.7151972055 -1.265 -3.206
  200 1.7151994705 -1.265 -3.220
  200 1.7152024508 -1.215 -3.407
  200 1.7152063847 -0.970 -3.649
  200 1.7152110338 -0.537 -3.763
  200 1.7152166367 -0.106 -3.738
  200 1.7152230740  0.148 -3.698
  200 1.7152304649  0.232 -3.685
  200 1.7152386904 -0.027 -3.817
  200 1.7152389288 -0.527 -3.767
  200 1.7152397633 -0.970 -3.661
  200 1.7152413130 -1.272 -3.296
  200 1.7152435780 -1.267 -3.309
  200 1.7152466774 -1.181 -3.482
  200 1.7152506113 -0.874 -3.694
  200 1.7152553797 -0.379 -3.763
  200 1.7152609825  0.116 -3.691
  200 1.7152675390  0.341 -3.649
  200 1.7152749300  0.450 -3.622
  200 1.7152832747  0.212 -3.751
  200 1.7152835131 -0.271 -3.747
  200 1.7152844667 -0.805 -3.705
  200 1.7152861357 -1.242 -3.391
  200 1.7152885199 -1.238 -3.405
  200 1.7152918577 -1.110 -3.562
  200 1.7152960300 -0.721 -3.728
  200 1.7153010368 -0.133 -3.721
  200 1.7153071165  0.332 -3.640
  200 1.7153140306  0.573 -3.583
  200 1.7153220177  0.658 -3.561
  200 1.7153309584  0.497 -3.662
  200 1.7153311968  0.033 -3.692
  200 1.7153320312 -0.637 -3.749
  200 1.7153335810 -1.203 -3.491
  200 1.7153358459 -1.194 -3.503
  200 1.7153389454 -1.020 -3.635
  200 1.7153428793 -0.560 -3.750
  200 1.7153476477  0.104 -3.679
  200 1.7153532505  0.538 -3.587
  200 1.7153598070  0.732 -3.535
  200 1.7153673172  0.811 -3.513
  200 1.7153756618  0.695 -3.589
  200 1.7153759003  0.265 -3.651
  200 1.7153767347 -0.459 -3.760
  200 1.7153782845 -1.167 -3.577
  200 1.7153806686 -1.158 -3.588
  200 1.7153837681 -0.941 -3.698
  200 1.7153878212 -0.410 -3.758
  200 1.7153925896  0.272 -3.646
  200 1.7153983116  0.685 -3.542
  200 1.7154049873  0.866 -3.489
  200 1.7154126167  0.939 -3.467
  200 1.7154210806  0.856 -3.522
  200 1.7154213190  0.461 -3.603
  200 1.7154221535 -0.294 -3.758
  200 1.7154235840 -1.119 -3.639
  200 1.7154257298 -1.102 -3.648
  200 1.7154287100 -0.842 -3.737
  200 1.7154324055 -0.252 -3.748
  200 1.7154368162  0.439 -3.604
  200 1.7154421806  0.834 -3.492
  200 1.7154483795  0.977 -3.448
  200 1.7154554129  1.006 -3.440
  200 1.7154632807  0.992 -3.458
  200 1.7154635191  0.722 -3.523
  200 1.7154642344  0.006 -3.697
  200 1.7154655457 -1.017 -3.703
  200 1.7154675722 -0.995 -3.711
  200 1.7154701948 -0.685 -3.770
  200 1.7154735327  0.027 -3.686
  200 1.7154777050  0.685 -3.523
  200 1.7154825926  1.003 -3.422
  200 1.7154881954  1.075 -3.397
  200 1.7154946327  1.112 -3.381
  200 1.7155019045  1.098 -3.398
  200 1.7155021429  1.001 -3.409
  200 1.7155027390  0.348 -3.599
  200 1.7155040503 -0.830 -3.728
  200 1.7155059576 -0.801 -3.731
  200 1.7155084610 -0.422 -3.739
  200 1.7155116796  0.341 -3.593
  200 1.7155156136  0.945 -3.413
  200 1.7155201435  1.121 -3.354
  200 1.7155255079  1.179 -3.340
  200 1.7155315876  1.208 -3.330
  200 1.7155385017  1.193 -3.348
  200 1.7155387402  1.143 -3.332
  200 1.7155393362  0.712 -3.470
  200 1.7155405283 -0.597 -3.726
  200 1.7155423164 -0.554 -3.721
  200 1.7155447006 -0.074 -3.658
  200 1.7155476809  0.703 -3.460
  200 1.7155513763  1.133 -3.314
  200 1.7155556679  1.249 -3.280
  200 1.7155607939  1.309 -3.263
  200 1.7155665159  1.346 -3.251
  200 1.7155729532  1.302 -3.290
  200 1.7155730724  1.305 -3.239
  200 1.7155737877  1.110 -3.289
  200 1.7155748606 -0.225 -3.653
  200 1.7155765295 -0.159 -3.635
  200 1.7155786753  0.418 -3.492
  200 1.7155815363  1.125 -3.262
  200 1.7155848742  1.325 -3.192
  200 1.7155889273  1.429 -3.171
  200 1.7155935764  1.513 -3.152
  200 1.7155989408  1.581 -3.130
  200 1.7156049013  1.451 -3.212
  200 1.7156050205  1.542 -3.108
  200 1.7156056166  1.388 -3.109
  200 1.7156066895  0.522 -3.378
  200 1.7156082392  0.653 -3.323
  200 1.7156102657  1.230 -3.110
  200 1.7156128883  1.522 -2.990
  200 1.7156161070  1.703 -2.964
  200 1.7156198025  1.922 -2.938
  200 1.7156242132  2.112 -2.901
  200 1.7156292200  2.295 -2.845
  200 1.7156348228  1.698 -3.099
  200 1.7156349421  2.319 -2.806
  200 1.7156355381  2.035 -2.755
  200 1.7156364918  1.793 -2.670
  200 1.7156379223  1.856 -2.630
  200 1.7156398296  1.984 -2.615
  200 1.7156422138  2.245 -2.631
  200 1.7156451941  2.551 -2.643
  200 1.7156486511  2.669 -2.660
  200 1.7156527042  3.227 -2.410
  200 1.7156573534  3.469 -2.302
  200 1.7156625986  2.664 -2.634
  200 1.7156627178  3.498 -2.267
  200 1.7156631947  2.719 -2.518
  200 1.7156641483  2.597 -2.272
  200 1.7156654596  2.769 -2.209
  200 1.7156672478  2.870 -2.265
  200 1.7156695127  2.865 -2.394
  200 1.7156722546  3.558 -2.145
  200 1.7156755924  4.515 -1.703
  200 1.7156794071  5.338 -1.268
  200 1.7156836987  5.482 -1.161
  200 1.7156885862 -0.917 -4.295
  200 1.7156933546 30.455 30.526
  205 0.0900000036 18.133 13.709
  205 0.1000000015 17.654 13.248
  205 0.1037282646 17.515 13.114
  205 0.1200000048 16.590 12.432
  205 0.1242558435 16.337 12.271
  205 0.1400000006 15.520 11.744
  205 0.1599999964 14.747 11.246
  205 0.2000000030 13.699 10.547
  205 0.2500000000 12.798  9.931
  205 0.3140708804 12.032  9.354
  205 0.3379354477 11.769  9.144
  205 0.3488329053 11.658  9.059
  205 0.3500000238 11.647  9.051
  205 0.3902322352 11.207  8.721
  205 0.4000000358 11.110  8.648
  205 0.4499999881 10.562  8.234
  205 0.4616943896 10.418  8.128
  205 0.5000000000  9.980  7.804
  205 0.5357526541  9.518  7.479
  205 0.5500000119  9.345  7.356
  205 0.5639457703  9.153  7.228
  205 0.6000000238  8.700  6.917
  205 0.6139188409  8.514  6.793
  205 0.6499999762  8.055  6.485
  205 0.7000000477  7.417  6.076
  205 0.7395424843  6.944  5.766
  205 0.7500000000  6.826  5.687
  205 0.7563297153  6.765  5.643
  205 0.7998966575  6.362  5.348
  205 0.8497933149  5.946  5.032
  205 0.8852096796  5.678  4.820
  205 0.8996899128  5.573  4.737
  205 0.9087691307  5.507  4.685
  205 0.9495865107  5.229  4.464
  205 0.9684716463  5.106  4.363
  205 0.9994832277  4.910  4.203
  205 1.0075695515  4.860  4.161
  205 1.0450029373  4.633  3.972
  205 1.0493797064  4.607  3.950
  205 1.0657927990  4.511  3.868
  205 1.0957908630  4.338  3.721
  205 1.0992764235  4.318  3.704
  205 1.1119099855  4.247  3.642
  205 1.1358745098  4.114  3.527
  205 1.1491730213  4.041  3.464
  205 1.1700342894  3.929  3.366
  205 1.1990698576  3.774  3.231
  205 1.2489664555  3.527  3.010
  205 1.2988630533  3.294  2.799
  205 1.3422360420  3.102  2.622
  205 1.3487597704  3.074  2.595
  205 1.3560547829  3.042  2.566
  205 1.3914989233  2.890  2.421
  205 1.3986563683  2.860  2.391
  205 1.4032628536  2.840  2.372
  205 1.4442045689  2.666  2.201
  205 1.4485529661  2.647  2.183
  205 1.4535832405  2.627  2.162
  205 1.4736919403  2.546  2.078
  205 1.4918661118  2.474  2.001
  205 1.4984495640  2.448  1.973
  205 1.5104056597  2.403  1.921
  205 1.5294228792  2.332  1.840
  205 1.5475413799  2.268  1.762
  205 1.5483462811  2.265  1.759
  205 1.5619896650  2.218  1.700
  205 1.5799655914  2.160  1.622
  205 1.5982428789  2.102  1.543
  205 1.6084374189  2.070  1.499
  205 1.6246901751  2.002  1.415
  205 1.6259871721  1.996  1.408
  205 1.6330708265  1.847  1.292
  205 1.6341788769  1.775  1.242
  205 1.6345961094  1.705  1.195
  205 1.6348229647  1.633  1.146
  205 1.6349494457  1.576  1.108
  205 1.6349983215  1.553  1.093
  205 1.6350705624  1.631  1.153
  205 1.6351191998  1.684  1.188
  205 1.6351953745  1.724  1.199
  205 1.6353156567  1.720  1.161
  205 1.6355198622  1.712  1.117
  205 1.6358399391  1.735  1.104
  205 1.6364188194  1.803  1.125
  205 1.6369972229  1.892  1.175
  205 1.6375894547  2.005  1.249
  205 1.6380139589  2.096  1.311
  205 1.6384037733  2.175  1.365
  205 1.6389194727  2.256  1.413
  205 1.6395614147  2.293  1.414
  205 1.6398175955  2.300  1.406
  205 1.6404638290  2.214  1.292
  205 1.6409375668  2.128  1.189
  205 1.6413549185  2.038  1.086
  205 1.6417458057  1.947  0.984
  205 1.6421198845  1.857  0.883
  205 1.6424841881  1.768  0.783
  205 1.6428444386  1.678  0.683
  205 1.6431987286  1.589  0.584
  205 1.6436400414  1.481  0.464
  205 1.6440807581  1.376  0.347
  205 1.6445190907  1.270  0.229
  205 1.6449252367  1.173  0.120
  205 1.6452754736  1.088  0.023
  205 1.6456936598  0.987 -0.091
  205 1.6460592747  0.896 -0.195
  205 1.6464596987  0.795 -0.311
  205 1.6468349695  0.702 -0.420
  205 1.6471701860  0.617 -0.519
  205 1.6474967003  0.533 -0.619
  205 1.6478083134  0.452 -0.715
  205 1.6481394768  0.376 -0.807
  205 1.6483502388  0.331 -0.861
  205 1.6487678289  0.274 -0.929
  205 1.6490519047  0.322 -0.871
  205 1.6492687464  0.365 -0.817
  205 1.6494274139  0.447 -0.719
  205 1.6495400667  0.520 -0.631
  205 1.6496800184  0.623 -0.508
  205 1.6497912407  0.705 -0.411
  205 1.6499100924  0.785 -0.316
  205 1.6500651836  0.879 -0.208
  205 1.6501938105  0.932 -0.147
  205 1.6503695250  0.888 -0.197
  205 1.6507203579  0.798 -0.300
  205 1.6511574984  0.712 -0.400
  205 1.6515904665  0.630 -0.497
  205 1.6520540714  0.544 -0.599
  205 1.6525131464  0.459 -0.699
  205 1.6529759169  0.376 -0.799
