# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Fri Jun 12 07:11:24 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
#0.01Gyr      Mini     MV     MI
    5 0.7224730849  7.126  5.810
    5 0.7327861190  6.909  5.686
    5 0.7431212664  6.716  5.571
    5 0.7500000000  6.637  5.524
    5 0.7527412772  6.609  5.505
    5 0.8000000119  6.259  5.263
    5 0.8208277822  6.131  5.173
    5 0.8466815352  5.995  5.074
    5 0.8500000238  5.979  5.063
    5 0.8514490724  5.973  5.058
    5 0.8907237053  5.770  4.899
    5 0.8999999762  5.721  4.861
    5 0.9285651445  5.575  4.745
    5 0.9499999285  5.443  4.642
    5 1.0000000000  5.156  4.410
    5 1.0499999523  4.889  4.192
    5 1.0840913057  4.708  4.042
    5 1.1000000238  4.626  3.973
    5 1.1499999762  4.366  3.758
    5 1.1749064922  4.234  3.649
    5 1.2000000477  4.119  3.552
    5 1.2500000000  3.897  3.366
    5 1.2999999523  3.687  3.189
    5 1.3500000238  3.488  3.023
    5 1.3999998569  3.299  2.870
    5 1.4500000477  3.125  2.735
    5 1.5000000000  2.956  2.613
    5 1.5499999523  2.797  2.504
    5 1.6000000238  2.645  2.402
    5 1.6499998569  2.506  2.309
    5 1.7000000477  2.375  2.222
    5 1.7500000000  2.255  2.140
    5 1.7999999523  2.145  2.063
    5 1.8500000238  2.047  1.991
    5 1.8999998569  1.956  1.922
    5 1.9500000477  1.871  1.855
    5 2.0000000000  1.793  1.792
    5 2.0499999523  1.718  1.731
    5 2.0999999046  1.646  1.670
    5 2.1500000954  1.579  1.612
    5 2.2000000477  1.512  1.553
    5 2.2185299397  1.488  1.532
    5 2.2500000000  1.447  1.496
    5 2.2999999523  1.385  1.440
    5 2.4000000954  1.264  1.330
    5 2.5999999046  1.037  1.120
    5 2.7615511417  0.865  0.959
    5 2.7999997139  0.826  0.921
    5 2.9319314957  0.694  0.797
    5 3.0000000000  0.629  0.735
    5 3.1950347424  0.448  0.564
    5 3.2000000477  0.444  0.559
    5 3.3274691105  0.332  0.453
    5 3.4000000954  0.269  0.393
    5 3.5078930855  0.179  0.307
    5 3.5999999046  0.103  0.235
    5 3.7071270943  0.017  0.153
    5 3.7999997139 -0.055  0.083
    5 3.8596954346 -0.102  0.039
    5 4.0000000000 -0.209 -0.064
    5 4.0573816299 -0.253 -0.105
    5 4.1999998093 -0.361 -0.209
    5 4.3375830650 -0.464 -0.308
    5 4.4000000954 -0.510 -0.352
    5 4.4544429779 -0.550 -0.390
    5 4.5999999046 -0.657 -0.493
    5 4.6996350288 -0.730 -0.564
    5 4.8000001907 -0.804 -0.636
    5 4.9301061630 -0.900 -0.728
    5 5.0000000000 -0.952 -0.779
    5 5.1071953773 -1.032 -0.856
    5 5.1999998093 -1.103 -0.926
    5 5.2671380043 -1.155 -0.976
    5 5.3999996185 -1.260 -1.078
    5 5.4295496941 -1.283 -1.101
    5 5.5777049065 -1.403 -1.219
    5 5.5999994278 -1.421 -1.237
    5 5.6186461449 -1.436 -1.252
    5 5.7402019501 -1.540 -1.355
    5 5.8000001907 -1.594 -1.409
    5 5.8293290138 -1.621 -1.434
    5 5.9453301430 -1.728 -1.541
    5 6.0000000000 -1.780 -1.594
    5 6.0522446632 -1.831 -1.644
    5 6.1509127617 -1.932 -1.747
    5 6.1999998093 -1.986 -1.801
    5 6.2904553413 -2.087 -1.903
    5 6.3872623444 -2.204 -2.022
    5 6.4000000954 -2.219 -2.038
    5 6.4156584740 -2.238 -2.057
    5 6.5198082924 -2.377 -2.200
    5 6.6046457291 -2.503 -2.329
    5 6.6857757568 -2.632 -2.462
    5 6.7554783821 -2.754 -2.590
    5 6.8241224289 -2.880 -2.720
    5 6.8487176895 -2.920 -2.761
    5 6.8720006943 -2.932 -2.769
    5 6.8878459930 -2.912 -2.743
    5 6.8930916786 -2.880 -2.705
    5 6.8955321312 -2.853 -2.671
    5 6.8967394829 -2.837 -2.649
    5 6.8975248337 -2.828 -2.635
    5 6.8976187706 -2.827 -2.633
    5 6.8979253769 -2.812 -2.622
    5 6.8981728554 -2.812 -2.627
    5 6.8983879089 -2.834 -2.655
    5 6.8986411095 -2.893 -2.720
    5 6.8988895416 -2.974 -2.809
    5 6.8991413116 -3.068 -2.911
    5 6.8993968964 -3.165 -3.015
    5 6.8996529579 -3.257 -3.115
    5 6.8999075890 -3.343 -3.210
    5 6.9001588821 -3.425 -3.299
    5 6.9004049301 -3.502 -3.384
    5 6.9006443024 -3.575 -3.465
    5 6.9008765221 -3.646 -3.544
    5 6.9011011124 -3.714 -3.620
    5 6.9013695717 -3.794 -3.711
    5 6.9015746117 -3.855 -3.780
    5 6.9017705917 -3.914 -3.847
    5 6.9019584656 -3.970 -3.911
    5 6.9021368027 -4.023 -3.973
    5 6.9023070335 -4.075 -4.033
    5 6.9024691582 -4.123 -4.090
    5 6.9026603699 -4.181 -4.158
    5 6.9028048515 -4.225 -4.211
    5 6.9029421806 -4.265 -4.262
    5 6.9030728340 -4.303 -4.311
    5 6.9031972885 -4.337 -4.359
    5 6.9033160210 -4.368 -4.405
    5 6.9034295082 -4.394 -4.449
    5 6.9035367966 -4.412 -4.489
    5 6.9036393166 -4.422 -4.528
    5 6.9037365913 -4.425 -4.564
    5 6.9038286209 -4.421 -4.597
    5 6.9039158821 -4.412 -4.629
    5 6.9039993286 -4.397 -4.660
    5 6.9040780067 -4.379 -4.691
    5 6.9041533470 -4.356 -4.719
    5 6.9042243958 -4.329 -4.742
    5 6.9042925835 -4.298 -4.763
    5 6.9043569565 -4.264 -4.782
    5 6.9044184685 -4.225 -4.797
    5 6.9044766426 -4.183 -4.813
    5 6.9045319557 -4.134 -4.824
    5 6.9045844078 -4.084 -4.828
    5 6.9046344757 -4.029 -4.827
    5 6.9046821594 -3.968 -4.819
    5 6.9047293663 -3.902 -4.805
    5 6.9047775269 -3.829 -4.783
    5 6.9048314095 -3.746 -4.751
    5 6.9048938751 -3.653 -4.706
    5 6.9049892426 -3.549 -4.636
    5 6.9050970078 -3.438 -4.557
    5 6.9052143097 -3.332 -4.486
    5 6.9052977562 -3.266 -4.453
    5 6.9053754807 -3.248 -4.471
    5 6.9054751396 -3.273 -4.549
    5 6.9055423737 -3.320 -4.635
    5 6.9055953026 -3.367 -4.718
    5 6.9056434631 -3.415 -4.796
    5 6.9056797028 -3.449 -4.854
    5 6.9057068825 -3.474 -4.894
    5 6.9057683945 -3.523 -4.973
    5 6.9057850838 -3.534 -4.990
    5 6.9059004784 -3.580 -5.068
    5 6.9061307907 -3.627 -5.152
    5 6.9065890312 -3.674 -5.239
    5 6.9071493149 -3.719 -5.327
    5 6.9077606201 -3.766 -5.416
    5 6.9083719254 -3.809 -5.497
    5 6.9090747833 -3.843 -5.571
    5 6.9111495018 -3.880 -5.652
    5 6.9178271294 -3.872 -5.621
    5 6.9293022156 -3.848 -5.548
    5 6.9377799034 -3.816 -5.473
    5 6.9452624321 -3.781 -5.399
    5 6.9535169601 -3.740 -5.313
    5 6.9607653618 -3.701 -5.239
    5 6.9708352089 -3.656 -5.150
    5 6.9826579094 -3.619 -5.072
    5 7.0000000000 -3.616 -5.023
    5 7.0039653778 -3.615 -5.012
    5 7.0155053139 -3.630 -5.003
    5 7.0257472992 -3.715 -5.054
    5 7.0348157883 -3.837 -5.133
    5 7.0375833511 -3.950 -5.207
    5 7.0388708115 -4.026 -5.255
    5 7.0392951965 -4.062 -5.274
    5 7.0395126343 -4.083 -5.285
    5 7.0397248268 -4.103 -5.295
    5 7.0398983955 -4.118 -5.303
    5 7.0400581360 -4.133 -5.310
    5 7.0402188301 -4.152 -5.319
    5 7.0403847694 -4.178 -5.330
    5 7.0405616760 -4.203 -5.342
    5 7.0407524109 -4.229 -5.356
    5 7.0409636497 -4.260 -5.370
    5 7.0412006378 -4.293 -5.385
    5 7.0414724350 -4.331 -5.401
    5 7.0417900085 -4.374 -5.416
    5 7.0421714783 -4.424 -5.428
    5 7.0426468849 -4.479 -5.440
    5 7.0432586670 -4.539 -5.451
    5 7.0440664291 -4.603 -5.460
    5 7.0451231003 -4.676 -5.465
    5 7.0464305878 -4.763 -5.444
    5 7.0479321480 -4.839 -5.389
    5 7.0495805740 -4.887 -5.340
    5 7.0513615608 -4.920 -5.299
    5 7.0532679558 -4.944 -5.256
    5 7.0553851128 -4.963 -5.213
    5 7.0576686859 -4.974 -5.172
    5 7.0600061417 -4.979 -5.136
    5 7.0635867119 -4.977 -5.092
    5 7.0680460930 -4.970 -5.061
    5 7.0741286278 -4.965 -5.038
    5 7.0787062645 -4.977 -5.057
    5 7.0878205299 -5.000 -5.096
    5 7.0947427750 -5.017 -5.128
    5 7.1051435471 -5.039 -5.174
    5 7.1136550903 -5.055 -5.210
    5 7.1195530891 -5.064 -5.238
    5 7.1233282089 -5.069 -5.259
    5 7.1271963120 -5.073 -5.284
    5 7.1302270889 -5.075 -5.305
    5 7.1322460175 -5.075 -5.321
    5 7.1345214844 -5.074 -5.340
    5 7.1363000870 -5.073 -5.357
    5 7.1379022598 -5.070 -5.373
    5 7.1392989159 -5.072 -5.389
    5 7.1405138969 -5.075 -5.405
    5 7.1416134834 -5.089 -5.388
    5 7.1418929100 -5.091 -5.386
    5 7.1419916153 -5.092 -5.385
    5 7.1420845985 -5.092 -5.383
    5 7.1421618462 -5.092 -5.381
    5 7.1422357559 -5.092 -5.379
    5 7.1423096657 -5.092 -5.376
    5 7.1423873901 -5.091 -5.374
    5 7.1424746513 -5.090 -5.371
    5 7.1425757408 -5.089 -5.368
    5 7.1427512169 -5.086 -5.364
    5 7.1434597969 -5.081 -5.365
    5 7.1453051567 -5.079 -5.386
    5 7.1489601135 -5.073 -5.422
    5 7.1524062157 -5.060 -5.460
    5 7.1553673744 -5.043 -5.496
    5 7.1577043533 -5.022 -5.528
    5 7.1593427658 -5.003 -5.550
    5 7.1611838341 -4.975 -5.581
    5 7.1627788544 -4.938 -5.608
    5 7.1640133858 -4.906 -5.624
    5 7.1651277542 -4.872 -5.636
    5 7.1660938263 -4.832 -5.646
    5 7.1669383049 -4.793 -5.649
    5 7.1676759720 -4.752 -5.648
    5 7.1684737206 -4.701 -5.643
    5 7.1690311432 -4.661 -5.635
    5 7.1695318222 -4.626 -5.626
    5 7.1700048447 -4.589 -5.616
    5 7.1704821587 -4.550 -5.604
    5 7.1709947586 -4.508 -5.585
    5 7.1716594696 -4.451 -5.555
    5 7.1725206375 -4.373 -5.513
    5 7.1733145714 -4.285 -5.470
    5 7.1750698090 -4.127 -5.400
    5 7.1864891052 -3.838 -5.321
    5 7.1894254684 -3.850 -5.390
    5 7.1897735596 -3.859 -5.415
    5 7.1898074150 -3.861 -5.420
    5 7.1901493073 -3.871 -5.438
    5 7.1903643608 -3.881 -5.460
    5 7.1904888153 -3.888 -5.474
    5 7.1906833649 -3.897 -5.494
    5 7.1909346581 -3.907 -5.515
    5 7.1911792755 -3.914 -5.530
    5 7.1914968491 -3.921 -5.547
    5 7.1918601990 -3.928 -5.563
    5 7.1922254562 -3.934 -5.578
    5 7.1925673485 -3.939 -5.592
    5 7.1928792000 -3.944 -5.605
    5 7.1933455467 -3.950 -5.619
    5 7.1947007179 -3.969 -5.670
    5 7.1968727112 -4.015 -5.814
    5 7.1998181343 -4.040 -5.928
    5 7.2002973557 -4.044 -5.935
    5 7.2006406784 -4.045 -5.934
    5 7.2008929253 -4.046 -5.931
    5 7.2014074326 -4.048 -5.944
    5 7.2019934654 -4.050 -5.971
    5 7.2042541504 -4.059 -6.041
    5 7.2047157288 -4.061 -6.056
    5 7.2065911293 -4.056 -6.095
    5 7.2075004578 -4.051 -6.123
    5 7.2131938934 -4.038 -6.239
    5 7.2251992226 -4.035 -6.444
   10 0.0900000036 16.263 12.081
   10 0.0930651799 16.203 12.020
   10 0.1000000015 16.065 11.880
   10 0.1008088589 16.052 11.866
   10 0.1114393026 15.655 11.590
   10 0.1199999973 15.247 11.336
   10 0.1399999857 14.624 10.922
   10 0.1415578574 14.579 10.892
   10 0.1599999964 14.078 10.567
   10 0.2000000030 13.253 10.026
   10 0.2206547558 12.923  9.805
   10 0.2500000000 12.501  9.529
   10 0.2894600928 12.056  9.220
   10 0.3000000119 11.950  9.145
   10 0.3500000238 11.480  8.806
   10 0.4000000358 11.015  8.471
   10 0.4500000179 10.530  8.120
   10 0.5000000000  9.972  7.727
   10 0.5236139297  9.611  7.487
   10 0.5500000119  9.233  7.237
   10 0.5557504892  9.132  7.173
   10 0.6000000238  8.478  6.759
   10 0.6219376922  8.166  6.571
   10 0.6441588402  7.987  6.462
   10 0.6499999762  7.953  6.440
   10 0.6601551175  7.897  6.404
   10 0.7000000477  7.525  6.162
   10 0.7118418813  7.388  6.074
   10 0.7500000000  6.955  5.788
   10 0.8000000119  6.512  5.464
   10 0.8473516703  6.135  5.180
   10 0.8500000238  6.115  5.164
   10 0.8999999762  5.760  4.888
   10 0.9499999285  5.439  4.636
   10 1.0000000000  5.132  4.389
   10 1.0274553299  4.975  4.261
   10 1.0499999523  4.860  4.167
   10 1.1000000238  4.597  3.951
   10 1.1127263308  4.524  3.890
   10 1.1499999762  4.345  3.741
   10 1.2000000477  4.111  3.544
   10 1.2500000000  3.889  3.359
   10 1.2999999523  3.679  3.181
   10 1.3500000238  3.480  3.016
   10 1.3999998569  3.293  2.864
   10 1.4500000477  3.116  2.727
   10 1.5000000000  2.946  2.603
   10 1.5499999523  2.786  2.493
   10 1.6000000238  2.632  2.389
   10 1.6436116695  2.508  2.306
   10 1.6499998569  2.491  2.295
   10 1.7000000477  2.360  2.206
   10 1.7500000000  2.239  2.123
   10 1.7899979353  2.149  2.060
   10 1.7999999523  2.128  2.044
   10 1.8429460526  2.042  1.981
   10 1.8500000238  2.028  1.970
   10 1.8999998569  1.934  1.898
   10 1.9500000477  1.846  1.828
   10 2.0000000000  1.764  1.760
   10 2.0499999523  1.686  1.695
   10 2.0999999046  1.611  1.630
   10 2.1500000954  1.538  1.567
   10 2.1511213779  1.537  1.566
   10 2.2000000477  1.468  1.505
   10 2.2500000000  1.399  1.444
   10 2.2999999523  1.333  1.383
   10 2.3089296818  1.321  1.373
   10 2.4000000954  1.203  1.265
   10 2.5099585056  1.067  1.139
   10 2.5999999046  0.959  1.038
   10 2.7894718647  0.740  0.832
   10 2.7999997139  0.729  0.820
   10 2.9261801243  0.590  0.688
   10 3.0000000000  0.510  0.612
   10 3.0707798004  0.435  0.540
   10 3.2000000477  0.297  0.408
   10 3.2698705196  0.225  0.338
   10 3.3854615688  0.105  0.223
   10 3.4000000954  0.090  0.208
   10 3.4444515705  0.045  0.165
   10 3.5469930172 -0.059  0.064
   10 3.5999999046 -0.114  0.011
   10 3.7175776958 -0.234 -0.106
   10 3.7999997139 -0.320 -0.190
   10 3.8457484245 -0.368 -0.236
   10 3.9693901539 -0.501 -0.366
   10 4.0000000000 -0.535 -0.400
   10 4.0816540718 -0.625 -0.488
   10 4.1837620735 -0.741 -0.602
   10 4.1999998093 -0.760 -0.621
   10 4.2539486885 -0.823 -0.684
   10 4.3343710899 -0.923 -0.783
   10 4.4000000954 -1.009 -0.869
   10 4.4039044380 -1.014 -0.874
   10 4.5092806816 -1.156 -1.016
   10 4.5901622772 -1.275 -1.136
   10 4.5999999046 -1.290 -1.152
   10 4.6637759209 -1.392 -1.256
   10 4.7491064072 -1.538 -1.405
   10 4.8000001907 -1.636 -1.506
   10 4.8219184875 -1.679 -1.549
   10 4.8822855949 -1.808 -1.683
   10 4.9386329651 -1.936 -1.816
   10 4.9858012199 -2.057 -1.942
   10 5.0000000000 -2.093 -1.979
   10 5.0383057594 -2.188 -2.078
   10 5.0401835442 -2.192 -2.083
   10 5.0473890305 -2.196 -2.084
   10 5.0642199516 -2.197 -2.079
   10 5.0688233376 -2.173 -2.049
   10 5.0708889961 -2.150 -2.019
   10 5.0720028877 -2.131 -1.994
   10 5.0726232529 -2.121 -1.978
   10 5.0729694366 -2.115 -1.969
   10 5.0731496811 -2.097 -1.954
   10 5.0733098984 -2.089 -1.951
   10 5.0734553337 -2.107 -1.974
   10 5.0736341476 -2.162 -2.037
   10 5.0738224983 -2.247 -2.129
   10 5.0740261078 -2.345 -2.235
   10 5.0742416382 -2.440 -2.338
   10 5.0744647980 -2.527 -2.432
   10 5.0746922493 -2.605 -2.518
   10 5.0749211311 -2.678 -2.598
   10 5.0751500130 -2.745 -2.673
   10 5.0753750801 -2.808 -2.743
   10 5.0755963326 -2.866 -2.810
   10 5.0758104324 -2.921 -2.873
   10 5.0760173798 -2.973 -2.934
   10 5.0762157440 -3.021 -2.992
   10 5.0764055252 -3.066 -3.047
   10 5.0765867233 -3.108 -3.100
   10 5.0767593384 -3.145 -3.151
   10 5.0769228935 -3.179 -3.199
   10 5.0770788193 -3.208 -3.245
   10 5.0772261620 -3.230 -3.289
   10 5.0773653984 -3.242 -3.328
   10 5.0774974823 -3.247 -3.364
   10 5.0776219368 -3.245 -3.398
   10 5.0777397156 -3.235 -3.429
   10 5.0778508186 -3.220 -3.459
   10 5.0779561996 -3.200 -3.488
   10 5.0780553818 -3.176 -3.513
   10 5.0781497955 -3.147 -3.535
   10 5.0782389641 -3.114 -3.553
   10 5.0783233643 -3.079 -3.569
   10 5.0784034729 -3.039 -3.583
   10 5.0784797668 -2.996 -3.593
   10 5.0785522461 -2.949 -3.601
   10 5.0786213875 -2.897 -3.604
   10 5.0786871910 -2.843 -3.600
   10 5.0787529945 -2.783 -3.590
   10 5.0788216591 -2.717 -3.573
   10 5.0788984299 -2.644 -3.545
   10 5.0789952278 -2.557 -3.503
   10 5.0791077614 -2.461 -3.446
   10 5.0792331696 -2.357 -3.382
   10 5.0793695450 -2.268 -3.326
   10 5.0794663429 -2.219 -3.304
   10 5.0795655251 -2.215 -3.327
   10 5.0796995163 -2.244 -3.394
   10 5.0798091888 -2.296 -3.488
   10 5.0798983574 -2.355 -3.571
   10 5.0799880028 -2.414 -3.651
   10 5.0801081657 -2.482 -3.740
   10 5.0801577568 -2.500 -3.766
   10 5.0802679062 -2.536 -3.818
   10 5.0802974701 -2.542 -3.828
   10 5.0806498528 -2.607 -3.924
   10 5.0810837746 -2.672 -4.021
   10 5.0815243721 -2.737 -4.116
   10 5.0820016861 -2.805 -4.216
   10 5.0824785233 -2.873 -4.315
   10 5.0829558372 -2.941 -4.414
   10 5.0834050179 -2.998 -4.500
   10 5.0840792656 -3.046 -4.573
   10 5.0851488113 -3.073 -4.615
   10 5.0873942375 -3.062 -4.593
   10 5.0945234299 -3.013 -4.510
   10 5.0989174843 -2.972 -4.440
   10 5.1024823189 -2.923 -4.366
   10 5.1058773994 -2.871 -4.287
   10 5.1092343330 -2.818 -4.205
   10 5.1125636101 -2.762 -4.123
   10 5.1165175438 -2.701 -4.033
   10 5.1221175194 -2.629 -3.924
   10 5.1281666756 -2.574 -3.837
   10 5.1388158798 -2.526 -3.750
   10 5.1477341652 -2.533 -3.729
   10 5.1553182602 -2.624 -3.786
   10 5.1611695290 -2.731 -3.858
   10 5.1644034386 -2.843 -3.940
   10 5.1662273407 -2.930 -4.002
   10 5.1678810120 -3.016 -4.061
   10 5.1690630913 -3.087 -4.101
   10 5.1700139046 -3.153 -4.129
   10 5.1708960533 -3.212 -4.149
   10 5.1717643738 -3.266 -4.162
   10 5.1727051735 -3.318 -4.172
   10 5.1738028526 -3.369 -4.179
   10 5.1750741005 -3.413 -4.181
   10 5.1770205498 -3.454 -4.180
   10 5.1804881096 -3.493 -4.180
   10 5.1859855652 -3.487 -4.196
   10 5.1974444389 -3.490 -4.229
   10 5.1999998093 -3.494 -4.236
   10 5.2252564430 -3.537 -4.302
   10 5.2366504669 -3.538 -4.332
   10 5.2434430122 -3.521 -4.348
   10 5.2514677048 -3.484 -4.362
   10 5.2564768791 -3.444 -4.365
   10 5.2609009743 -3.397 -4.361
   10 5.2644958496 -3.348 -4.351
   10 5.2678771019 -3.290 -4.333
   10 5.2705740929 -3.246 -4.313
   10 5.2743034363 -3.185 -4.278
   10 5.2780833244 -3.111 -4.232
   10 5.2815308571 -3.032 -4.180
   10 5.2852721214 -2.956 -4.138
   10 5.2925209999 -2.861 -4.099
   10 5.2980723381 -2.847 -4.144
   10 5.2993755341 -2.893 -4.237
   10 5.2995100021 -2.910 -4.266
   10 5.2996387482 -2.945 -4.322
   10 5.3000817299 -2.966 -4.349
   10 5.3009328842 -2.970 -4.363
   10 5.3013324738 -3.022 -4.448
   10 5.3017096519 -3.077 -4.535
   10 5.3021731377 -3.131 -4.621
   10 5.3027362823 -3.182 -4.708
   10 5.3034024239 -3.231 -4.794
   10 5.3041696548 -3.273 -4.880
   10 5.3050322533 -3.316 -4.967
   10 5.3059434891 -3.359 -5.057
   10 5.3068075180 -3.397 -5.149
   10 5.3075623512 -3.434 -5.241
   10 5.3082251549 -3.453 -5.329
   10 5.3088293076 -3.469 -5.417
   10 5.3093914986 -3.470 -5.502
   10 5.3099155426 -3.456 -5.584
   10 5.3104066849 -3.437 -5.663
   10 5.3109278679 -3.387 -5.735
   10 5.3113632202 -3.322 -5.802
   10 5.3116369247 -3.186 -5.848
   10 5.3118534088 -3.054 -5.892
   10 5.3120460510 -2.891 -5.916
   10 5.3122272491 -2.697 -5.923
   10 5.3123984337 -2.446 -5.888
   10 5.3125624657 -2.162 -5.826
   10 5.3127374649 -1.779 -5.702
   10 5.3129868507 -1.395 -5.556
   10 5.3131208420 -1.688 -5.658
   10 5.3131442070 -1.924 -5.732
   10 5.3131575584 -2.204 -5.817
   10 5.3131670952 -2.365 -5.844
   10 5.3131852150 -2.446 -5.856
   10 5.3132028580 -2.444 -5.855
   10 5.3132567406 -2.164 -5.803
   10 5.3133029938 -1.935 -5.732
   10 5.3133292198 -1.988 -5.748
   10 5.3133354187 -2.044 -5.766
   10 5.3133454323 -1.862 -5.709
   10 5.3133692741 -1.586 -5.617
   10 5.3133912086 -1.588 -5.618
   10 5.3133916855  0.863 -4.515
   10 5.3133921623  0.035 -4.942
   10 5.3133926392 -0.088 -5.001
   10 5.3133945465 -0.961 -5.372
   10 5.3133974075 -2.275 -5.827
   10 5.3134021759 -1.952 -5.737
   10 5.3134088516 -1.675 -5.649
   10 5.3134179115 -1.463 -5.574
   10 5.3134293556 -1.326 -5.521
   10 5.3134436607 -1.205 -5.473
   10 5.3134617805 -1.050 -5.408
   10 5.3134617805  2.732 -3.486
   10 5.3134622574  1.993 -3.895
   10 5.3134632111  0.734 -4.580
   10 5.3134651184 -0.495 -5.187
   10 5.3134684563 -1.874 -5.707
   10 5.3134732246 -1.470 -5.573
   10 5.3134799004 -1.163 -5.453
   10 5.3134894371 -0.931 -5.354
   10 5.3135013580 -0.963 -5.388
   10 5.3135166168 -0.844 -5.336
   10 5.3135352135 -0.723 -5.284
   10 5.3135352135  4.190 -2.662
   10 5.3135356903  3.128 -3.264
   10 5.3135366440  1.424 -4.200
   10 5.3135385513 -0.002 -4.948
   10 5.3135418892 -1.471 -5.567
   10 5.3135471344 -1.041 -5.399
   10 5.3135547638 -0.816 -5.321
   10 5.3135647774 -0.574 -5.215
   10 5.3135771751 -0.430 -5.147
   10 5.3135933876 -0.303 -5.086
   10 5.3136134148 -0.172 -5.023
   10 5.3136134148  6.234 -1.486
   10 5.3136138916  5.061 -2.158
   10 5.3136148453  2.708 -3.486
   10 5.3136172295  0.696 -4.584
   10 5.3136205673 -1.019 -5.383
   10 5.3136262894 -0.639 -5.239
   10 5.3136339188 -0.273 -5.068
   10 5.3136444092 -0.055 -4.964
   10 5.3136577606  0.081 -4.897
   10 5.3136749268  0.196 -4.839
   10 5.3136959076  0.360 -4.754
   10 5.3136959076  8.959  0.173
   10 5.3136963844  7.149 -0.934
   10 5.3136973381  4.197 -2.644
   10 5.3136997223  1.388 -4.204
   10 5.3137035370 -0.654 -5.238
   10 5.3137092590 -0.148 -5.000
   10 5.3137178421  0.203 -4.830
   10 5.3137288094  0.496 -4.678
   10 5.3137431145  0.674 -4.581
   10 5.3137607574  0.819 -4.500
   10 5.3137831688  0.965 -4.421
   10 5.3137831688 11.397  1.677
   10 5.3137836456  9.610  0.581
   10 5.3137850761  5.807 -1.712
   10 5.3137874603  2.380 -3.644
   10 5.3137912750 -0.225 -5.026
   10 5.3137974739  0.268 -4.787
   10 5.3138065338  0.768 -4.521
   10 5.3138179779  1.044 -4.371
   10 5.3138332367  1.206 -4.282
   10 5.3138523102  1.329 -4.214
   10 5.3138761520  1.444 -4.152
   10 5.3138761520 13.931  3.334
   10 5.3138766289 11.588  1.802
   10 5.3138780594  7.363 -0.784
   10 5.3138804436  3.183 -3.195
   10 5.3138847351  0.120 -4.848
   10 5.3138909340  0.742 -4.524
   10 5.3138999939  1.228 -4.262
