# I-mag mass-luminocity relation of the PARSEC isochrones model extracted from input_files/CMD3.3*.dat (references therein)
#   Read CMD3.3-thin6.dat
#0.01Gyr     Mini       MIc
   500 1.2393994331 -3.101
   500 1.2393999100 -3.019
   500 1.2394005060 -2.741
   500 1.2394013405 -2.526
   500 1.2394021749 -2.487
   500 1.2394032478 -2.474
   500 1.2394045591 -2.437
   500 1.2394058704 -2.403
   500 1.2394074202 -3.234
   500 1.2394154072 30.025
   550 0.0900000036 13.638
   550 0.1000000015 13.164
   550 0.1200000048 12.285
   550 0.1400000006 11.619
   550 0.1599999964 11.135
   550 0.2000000030 10.444
   550 0.2500000000 9.837
   550 0.3000000119 9.382
   550 0.3310755789 9.116
   550 0.3500000238 8.963
   550 0.4000000358 8.562
   550 0.4500000477 8.146
   550 0.4556176960 8.094
   550 0.5000000000 7.707
   550 0.5500000119 7.240
   550 0.6000000238 6.788
   550 0.6499999762 6.337
   550 0.7000000477 5.909
   550 0.7190574408 5.751
   550 0.7461447716 5.535
   550 0.7500000000 5.505
   550 0.7756452560 5.315
   550 0.7990466356 5.147
   550 0.8077468276 5.085
   550 0.8344164491 4.899
   550 0.8480933905 4.805
   550 0.8634292483 4.702
   550 0.8881531954 4.539
   550 0.8971400261 4.480
   550 0.9113525748 4.387
   550 0.9266637564 4.286
   550 0.9412457943 4.191
   550 0.9461866617 4.159
   550 0.9513987899 4.124
   550 0.9651814103 4.032
   550 0.9779672623 3.948
   550 0.9901527762 3.866
   550 0.9952332973 3.831
   550 1.0016970634 3.787
   550 1.0219002962 3.648
   550 1.0401004553 3.523
   550 1.0442799330 3.495
   550 1.0549216270 3.424
   550 1.0695621967 3.316
   550 1.0817908049 3.222
   550 1.0857573748 3.191
   550 1.0933266878 3.129
   550 1.0972262621 3.097
   550 1.1074000597 3.008
   550 1.1172404289 2.918
   550 1.1272120476 2.823
   550 1.1301538944 2.794
   550 1.1380628347 2.711
   550 1.1423733234 2.665
   550 1.1457235813 2.626
   550 1.1505154371 2.574
   550 1.1557874680 2.523
   550 1.1606495380 2.499
   550 1.1637485027 2.511
   550 1.1653876305 2.529
   550 1.1668002605 2.549
   550 1.1681456566 2.567
   550 1.1695142984 2.562
   550 1.1714829206 2.514
   550 1.1729850769 2.451
   550 1.1732569933 2.435
   550 1.1748955250 2.334
   550 1.1764352322 2.225
   550 1.1781381369 2.091
   550 1.1795340776 1.971
   550 1.1806073189 1.872
   550 1.1818611622 1.746
   550 1.1830050945 1.621
   550 1.1840828657 1.491
   550 1.1850056648 1.368
   550 1.1858296394 1.249
   550 1.1865782738 1.130
   550 1.1872756481 1.008
   550 1.1878939867 0.890
   550 1.1884545088 0.772
   550 1.1889498234 0.659
   550 1.1893926859 0.549
   550 1.1898138523 0.437
   550 1.1901957989 0.327
   550 1.1905552149 0.218
   550 1.1908923388 0.113
   550 1.1912407875 0.014
   550 1.1914200783 -0.019
   550 1.1915636063 -0.043
   550 1.1917669773 -0.009
   550 1.1920225620 0.100
   550 1.1921030283 0.135
   550 1.1923265457 0.055
   550 1.1926412582 -0.057
   550 1.1929439306 -0.170
   550 1.1932250261 -0.282
   550 1.1934784651 -0.391
   550 1.1937149763 -0.500
   550 1.1939276457 -0.606
   550 1.1941282749 -0.713
   550 1.1943142414 -0.819
   550 1.1944822073 -0.924
   550 1.1946363449 -1.026
   550 1.1947751045 -1.125
   550 1.1949079037 -1.227
   550 1.1950259209 -1.324
   550 1.1951365471 -1.422
   550 1.1952385902 -1.518
   550 1.1953310966 -1.612
   550 1.1954189539 -1.707
   550 1.1954977512 -1.799
   550 1.1955716610 -1.893
   550 1.1956406832 -1.987
   550 1.1957023144 -2.078
   550 1.1957608461 -2.170
   550 1.1958146095 -2.261
   550 1.1958632469 -2.348
   550 1.1959100962 -2.437
   550 1.1959525347 -2.522
   550 1.1959918737 -2.606
   550 1.1960293055 -2.690
   550 1.1960631609 -2.770
   550 1.1961027384 -2.867
   550 1.1961388588 -2.962
   550 1.1961724758 -3.053
   550 1.1962032318 -3.140
   550 1.1962316036 -3.220
   550 1.1962580681 -3.297
   550 1.1962819099 -3.365
   550 1.1963046789 -3.426
   550 1.1963255405 -3.482
   550 1.1963453293 -3.523
   550 1.1963635683 -3.561
   550 1.1963809729 -3.572
   550 1.1963968277 -3.576
   550 1.1964120865 -3.555
   550 1.1964163780 -3.547
   550 1.1964163780 -0.256
   550 1.1966218948 -0.283
   550 1.1968194246 -0.294
   550 1.1970188618 -0.295
   550 1.1972259283 -0.292
   550 1.1974298954 -0.288
   550 1.1976345778 -0.284
   550 1.1978409290 -0.281
   550 1.1980404854 -0.277
   550 1.1982488632 -0.274
   550 1.1984395981 -0.272
   550 1.1986389160 -0.270
   550 1.1988271475 -0.269
   550 1.1990175247 -0.268
   550 1.1992219687 -0.267
   550 1.1992470026 -0.267
   550 1.1992706060 -0.267
   550 1.1994745731 -0.267
   550 1.1996858120 -0.267
   550 1.1998865604 -0.268
   550 1.2000814676 -0.269
   550 1.2002755404 -0.271
   550 1.2004694939 -0.273
   550 1.2006705999 -0.277
   550 1.2007029057 -0.277
   550 1.2007408142 -0.278
   550 1.2009316683 -0.283
   550 1.2011208534 -0.288
   550 1.2013128996 -0.295
   550 1.2014989853 -0.303
   550 1.2016859055 -0.314
   550 1.2018729448 -0.326
   550 1.2020576000 -0.340
   550 1.2022430897 -0.354
   550 1.2024470568 -0.369
   550 1.2026437521 -0.405
   550 1.2028367519 -0.462
   550 1.2029885054 -0.554
   550 1.2030624151 -0.645
   550 1.2031037807 -0.744
   550 1.2031235695 -0.843
   550 1.2031331062 -0.935
   550 1.2031387091 -1.027
   550 1.2031424046 -1.112
   550 1.2031427622 -1.122
   550 1.2031428814 -1.124
   550 1.2031456232 -1.205
   550 1.2031486034 -1.297
   550 1.2031518221 -1.385
   550 1.2031602859 -1.452
   550 1.2031681538 -1.365
   550 1.2031968832 -1.244
   550 1.2033588886 -1.303
   550 1.2034392357 -1.393
   550 1.2035137415 -1.491
   550 1.2035754919 -1.585
   550 1.2036281824 -1.679
   550 1.2036743164 -1.773
   550 1.2037146091 -1.866
   550 1.2037500143 -1.959
   550 1.2037817240 -2.053
   550 1.2038104534 -2.145
   550 1.2038370371 -2.233
   550 1.2038620710 -2.320
   550 1.2038853168 -2.405
   550 1.2039077282 -2.496
   550 1.2039282322 -2.583
   550 1.2039488554 -2.671
   550 1.2039687634 -2.762
   550 1.2039853334 -2.857
   550 1.2039963007 -2.946
   550 1.2040041685 -3.026
   550 1.2040112019 -3.104
   550 1.2040174007 -3.177
   550 1.2040233612 -3.243
   550 1.2040288448 -3.308
   550 1.2040346861 -3.360
   550 1.2040410042 -3.408
   550 1.2040482759 -3.438
   550 1.2040532827 -3.433
   550 1.2040536404 -3.420
   550 1.2040537596 -3.417
   550 1.2040538788 -3.416
   550 1.2040541172 -3.429
   550 1.2040542364 -3.438
   550 1.2040545940 -3.454
   550 1.2040547132 -3.460
   550 1.2040551901 -3.460
   550 1.2040556669 -3.458
   550 1.2040563822 -3.454
   550 1.2040572166 -3.404
   550 1.2040584087 -3.344
   550 1.2040598392 -3.294
   550 1.2040599585 -3.371
   550 1.2040600777 -3.229
   550 1.2040604353 -2.902
   550 1.2040607929 -2.940
   550 1.2040613890 -3.157
   550 1.2040621042 -3.359
   550 1.2040630579 -3.364
   550 1.2040640116 -3.262
   550 1.2040650845 -3.186
   550 1.2040663958 -3.144
   550 1.2040678263 -3.168
   550 1.2040678263 -3.319
   550 1.2040680647 -3.264
   550 1.2040683031 -2.987
   550 1.2040687799 -3.022
   550 1.2040692568 -3.203
   550 1.2040698528 -3.319
   550 1.2040706873 -3.218
   550 1.2040715218 -3.108
   550 1.2040725946 -3.043
   550 1.2040736675 -3.024
   550 1.2040749788 -3.059
   550 1.2040749788 -3.209
   550 1.2040752172 -3.278
   550 1.2040754557 -3.059
   550 1.2040759325 -3.089
   550 1.2040765285 -3.236
   550 1.2040771246 -3.253
   550 1.2040779591 -3.093
   550 1.2040789127 -2.983
   550 1.2040799856 -2.958
   550 1.2040812969 -2.940
   550 1.2040826082 -2.980
   550 1.2040827274 -3.079
   550 1.2040828466 -3.246
   550 1.2040832043 -3.115
   550 1.2040836811 -3.136
   550 1.2040842772 -3.235
   550 1.2040851116 -3.121
   550 1.2040859461 -2.935
   550 1.2040870190 -2.876
   550 1.2040883303 -2.867
   550 1.2040896416 -2.854
   550 1.2040911913 -2.912
   550 1.2040913105 -2.882
   550 1.2040914297 -3.115
   550 1.2040917873 -3.143
   550 1.2040922642 -3.151
   550 1.2040928602 -3.148
   550 1.2040936947 -2.918
   550 1.2040946484 -2.773
   550 1.2040957212 -2.758
   550 1.2040969133 -2.744
   550 1.2040983438 -2.736
   550 1.2040998936 -2.874
   550 1.2041000128 -2.709
   550 1.2041001320 -2.876
   550 1.2041004896 -3.094
   550 1.2041009665 -3.059
   550 1.2041015625 -2.846
   550 1.2041023970 -2.578
   550 1.2041032314 -2.531
   550 1.2041043043 -2.528
   550 1.2041056156 -2.512
   550 1.2041069269 -2.503
   550 1.2041084766 -3.189
   550 1.2041163445 30.025
   600 0.0900000036 13.637
   600 0.1000000015 13.164
   600 0.1102686450 12.792
   600 0.1200000048 12.284
   600 0.1400000006 11.618
   600 0.1533137560 11.286
   600 0.1599999964 11.135
   600 0.2000000030 10.443
   600 0.2500000000 9.834
   600 0.3000000119 9.378
   600 0.3433368802 9.014
   600 0.3500000238 8.961
   600 0.4000000358 8.560
   600 0.4500000477 8.143
   600 0.5000000000 7.703
   600 0.5500000119 7.233
   600 0.5992372632 6.786
   600 0.6000000238 6.779
   600 0.6499999762 6.326
   600 0.6979033947 5.912
   600 0.7000000477 5.894
   600 0.7020511031 5.877
   600 0.7280886173 5.661
   600 0.7500000000 5.487
   600 0.7572080493 5.433
   600 0.7889057398 5.197
   600 0.7990466356 5.124
   600 0.8153464794 5.008
   600 0.8393650055 4.837
   600 0.8480933905 4.777
   600 0.8678544164 4.641
   600 0.8902085423 4.491
   600 0.8971400261 4.445
   600 0.9070035815 4.378
   600 0.9212344289 4.281
   600 0.9348589182 4.189
   600 0.9461866617 4.112
   600 0.9571657777 4.037
   600 0.9691335559 3.953
   600 0.9806358218 3.873
   600 0.9952332973 3.769
   600 1.0008531809 3.729
   600 1.0187320709 3.601
   600 1.0356067419 3.482
   600 1.0442799330 3.416
   600 1.0482094288 3.387
   600 1.0601983070 3.290
   600 1.0640871525 3.258
   600 1.0756645203 3.158
   600 1.0855214596 3.067
   600 1.0933266878 2.993
   600 1.0935065746 2.992
   600 1.1027071476 2.900
   600 1.1054242849 2.872
   600 1.1129016876 2.791
   600 1.1220775843 2.688
   600 1.1301891804 2.603
   600 1.1350619793 2.576
   600 1.1379320621 2.581
   600 1.1398873329 2.604
   600 1.1416996717 2.626
   600 1.1423733234 2.630
   600 1.1423866749 2.630
   600 1.1433836222 2.629
   600 1.1443988085 2.606
   600 1.1458611488 2.557
   600 1.1469782591 2.501
   600 1.1472302675 2.485
   600 1.1487487555 2.383
   600 1.1501759291 2.273
   600 1.1517546177 2.139
   600 1.1530491114 2.017
   600 1.1540443897 1.917
   600 1.1552075148 1.789
   600 1.1562685966 1.662
   600 1.1572686434 1.530
   600 1.1581249237 1.405
   600 1.1588895321 1.284
   600 1.1595844030 1.164
   600 1.1602317095 1.040
   600 1.1608055830 0.920
   600 1.1613259315 0.800
   600 1.1617857218 0.685
   600 1.1621969938 0.572
   600 1.1625880003 0.457
   600 1.1629426479 0.345
   600 1.1632764339 0.232
   600 1.1635894775 0.123
   600 1.1639130116 0.018
   600 1.1642014980 -0.041
   600 1.1644142866 0.011
   600 1.1645929813 0.111
   600 1.1646507978 0.142
   600 1.1648141146 0.070
   600 1.1650713682 -0.042
   600 1.1653180122 -0.154
   600 1.1655526161 -0.267
   600 1.1657640934 -0.377
   600 1.1659562588 -0.484
   600 1.1661368608 -0.593
   600 1.1663036346 -0.700
   600 1.1664546728 -0.805
   600 1.1665962934 -0.912
   600 1.1667228937 -1.014
   600 1.1668397188 -1.115
   600 1.1669478416 -1.216
   600 1.1670463085 -1.314
   600 1.1671379805 -1.412
   600 1.1672204733 -1.507
   600 1.1672984362 -1.603
   600 1.1673705578 -1.698
   600 1.1674354076 -1.789
   600 1.1674964428 -1.884
   600 1.1675521135 -1.977
   600 1.1676036119 -2.069
   600 1.1676517725 -2.162
   600 1.1676946878 -2.249
   600 1.1677354574 -2.338
   600 1.1677738428 -2.427
   600 1.1678078175 -2.510
   600 1.1678403616 -2.593
   600 1.1678706408 -2.676
   600 1.1679056883 -2.776
   600 1.1679369211 -2.871
   600 1.1679661274 -2.963
   600 1.1679927111 -3.051
   600 1.1680172682 -3.135
   600 1.1680401564 -3.213
   600 1.1680611372 -3.287
   600 1.1680808067 -3.351
   600 1.1680989265 -3.410
   600 1.1681158543 -3.460
   600 1.1681315899 -3.499
   600 1.1681466103 -3.531
   600 1.1681604385 -3.538
   600 1.1681734324 -3.542
   600 1.1681858301 -3.510
   600 1.1681905985 -3.498
   600 1.1681905985 -0.244
   600 1.1683536768 -0.270
   600 1.1685104370 -0.281
   600 1.1686687469 -0.282
   600 1.1688330173 -0.279
   600 1.1689949036 -0.274
   600 1.1691572666 -0.270
   600 1.1693210602 -0.265
   600 1.1694793701 -0.261
   600 1.1696445942 -0.258
   600 1.1697959900 -0.255
   600 1.1699541807 -0.253
   600 1.1701035500 -0.251
   600 1.1702547073 -0.249
   600 1.1704169512 -0.248
   600 1.1704368591 -0.248
   600 1.1704716682 -0.248
   600 1.1706297398 -0.247
   600 1.1707924604 -0.247
   600 1.1709599495 -0.248
   600 1.1711143255 -0.249
   600 1.1712719202 -0.251
   600 1.1714284420 -0.253
   600 1.1715816259 -0.256
   600 1.1715934277 -0.256
   600 1.1716618538 -0.258
   600 1.1718162298 -0.263
   600 1.1719636917 -0.269
   600 1.1721121073 -0.276
   600 1.1722604036 -0.284
   600 1.1724077463 -0.295
   600 1.1725530624 -0.307
   600 1.1726974249 -0.321
   600 1.1728433371 -0.336
   600 1.1729916334 -0.356
   600 1.1731280088 -0.365
   600 1.1732761860 -0.415
   600 1.1734197140 -0.498
   600 1.1734960079 -0.585
   600 1.1735373735 -0.675
   600 1.1735595465 -0.766
   600 1.1735709906 -0.854
   600 1.1735774279 -0.943
   600 1.1735813618 -1.029
   600 1.1735838652 -1.106
   600 1.1735839844 -1.109
   600 1.1735841036 -1.110
   600 1.1735869646 -1.217
   600 1.1735894680 -1.313
   600 1.1735955477 -1.425
   600 1.1736013889 -1.379
   600 1.1736279726 -1.226
   600 1.1737620831 -1.299
   600 1.1738176346 -1.383
   600 1.1738721132 -1.473
   600 1.1739199162 -1.565
   600 1.1739614010 -1.656
   600 1.1739982367 -1.748
   600 1.1740307808 -1.840
   600 1.1740595102 -1.934
   600 1.1740851402 -2.027
   600 1.1741082668 -2.119
   600 1.1741297245 -2.209
   600 1.1741499901 -2.294
   600 1.1741689444 -2.380
   600 1.1741873026 -2.471
   600 1.1742042303 -2.560
   600 1.1742211580 -2.650
   600 1.1742372513 -2.741
   600 1.1742500067 -2.830
   600 1.1742581129 -2.910
   600 1.1742644310 -2.984
   600 1.1742700338 -3.061
   600 1.1742752790 -3.134
   600 1.1742799282 -3.198
   600 1.1742843390 -3.260
   600 1.1742888689 -3.313
   600 1.1742941141 -3.364
   600 1.1742995977 -3.392
   600 1.1743041277 -3.402
   600 1.1743053198 -3.408
   600 1.1743061543 -3.404
   600 1.1743069887 -3.351
   600 1.1743071079 -3.406
   600 1.1743072271 -3.398
   600 1.1743073463 -3.392
   600 1.1743074656 -3.402
   600 1.1743077040 -3.407
   600 1.1743080616 -3.406
   600 1.1743083000 -3.404
   600 1.1743086576 -3.394
   600 1.1743090153 -3.372
   600 1.1743093729 -3.339
   600 1.1743098497 -3.299
   600 1.1743104458 -3.256
   600 1.1743113995 -3.199
   600 1.1743118763 -3.180
   600 1.1743119955 -3.339
   600 1.1743121147 -3.214
   600 1.1743123531 -2.907
   600 1.1743127108 -2.945
   600 1.1743131876 -3.154
   600 1.1743136644 -3.326
   600 1.1743143797 -3.260
   600 1.1743152142 -3.144
   600 1.1743160486 -3.069
   600 1.1743171215 -3.021
   600 1.1743181944 -3.053
   600 1.1743181944 -3.213
   600 1.1743183136 -3.219
   600 1.1743185520 -2.975
   600 1.1743189096 -3.007
   600 1.1743192673 -3.177
   600 1.1743197441 -3.246
   600 1.1743203402 -3.101
   600 1.1743210554 -2.982
   600 1.1743218899 -2.943
   600 1.1743227243 -2.927
   600 1.1743236780 -2.972
   600 1.1743236780 -3.102
   600 1.1743239164 -3.221
   600 1.1743241549 -3.034
   600 1.1743243933 -3.064
   600 1.1743248701 -3.187
   600 1.1743254662 -3.136
   600 1.1743260622 -2.962
   600 1.1743268967 -2.878
   600 1.1743277311 -2.856
   600 1.1743286848 -2.847
   600 1.1743297577 -2.899
   600 1.1743297577 -2.940
   600 1.1743299961 -3.158
   600 1.1743302345 -3.074
   600 1.1743305922 -3.094
   600 1.1743310690 -3.139
   600 1.1743316650 -2.961
   600 1.1743323803 -2.784
   600 1.1743332148 -2.749
   600 1.1743341684 -2.739
   600 1.1743352413 -2.722
   600 1.1743364334 -2.848
   600 1.1743364334 -2.707
   600 1.1743366718 -2.916
   600 1.1743369102 -3.049
   600 1.1743372679 -3.039
   600 1.1743377447 -2.897
   600 1.1743383408 -2.632
   600 1.1743390560 -2.567
   600 1.1743398905 -2.555
   600 1.1743408442 -2.553
   600 1.1743419170 -2.542
   600 1.1743431091 -2.940
   600 1.1743431091 -2.497
   600 1.1743433475 -2.576
   600 1.1743435860 -2.940
   600 1.1743439436 -2.862
   600 1.1743444204 -2.563
   600 1.1743450165 -2.372
   600 1.1743457317 -2.354
   600 1.1743465662 -2.381
   600 1.1743474007 -2.407
   600 1.1743484735 -2.490
   600 1.1743496656 -4.000
   600 1.1743522882 30.025
   650 0.0900000036 13.637
   650 0.1000000015 13.164
   650 0.1200000048 12.283
   650 0.1400000006 11.618
   650 0.1599999964 11.134
   650 0.2000000030 10.441
   650 0.2500000000 9.831
   650 0.3000000119 9.373
   650 0.3500000238 8.959
   650 0.4000000358 8.557
   650 0.4222202003 8.365
   650 0.4500000477 8.140
   650 0.5000000000 7.699
   650 0.5165151358 7.537
   650 0.5500000119 7.227
   650 0.6000000238 6.771
   650 0.6120132804 6.657
   650 0.6499999762 6.315
   650 0.7000000477 5.880
   650 0.7118645906 5.779
   650 0.7358262539 5.582
