# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Fri Jun 12 07:22:59 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.00051413 -1.48000 10.14613 0.7674378753 2.4067788124    0.766  0.719  3.7425  3.525    2  0.000  0.536     0.00     0.00 -1  -2.9e-24      0.00 7.727e-01 2.268e-01 8.516e-05 2.329e-05 2.117e-04 -1.000 4.865e-04 2.973 3.620 3.733 3.140 2.738 2.358 1.876 1.487 1.426
0.00051413 -1.48000 10.14613 0.7675262094 2.4068129063    0.766  0.726  3.7419  3.516    2  0.000  0.536     0.00     0.00 -1 -3.15e-24      0.00 7.722e-01 2.274e-01 8.532e-05 2.333e-05 2.121e-04 -1.000 4.216e-04 2.956 3.606 3.718 3.123 2.720 2.339 1.856 1.466 1.405
0.00051413 -1.48000 10.14613 0.7676234245 2.4068503380    0.766  0.734  3.7415  3.506    2  0.000  0.536     0.00     0.00 -1 -3.46e-24      0.00 7.716e-01 2.279e-01 8.546e-05 2.337e-05 2.124e-04 -1.000 4.407e-04 2.934 3.589 3.699 3.103 2.699 2.317 1.833 1.442 1.381
0.00051413 -1.48000 10.14613 0.7681352496 2.4070470333    0.767  0.780  3.7390  3.450    3  0.000  0.536     0.00     0.00 -1 -5.66e-24      0.00 7.689e-01 2.305e-01 8.614e-05 2.355e-05 2.141e-04 -1.000 5.089e-04 2.819 3.494 3.596 2.992 2.584 2.198 1.707 1.311 1.248
0.00051413 -1.48000 10.14613 0.7685669065 2.4072124958    0.767  0.822  3.7371  3.401    3  0.000  0.537     0.00     0.00 -1 -8.64e-24      0.00 7.669e-01 2.326e-01 8.663e-05 2.368e-05 2.152e-04 -1.000 4.810e-04 2.714 3.407 3.501 2.891 2.480 2.091 1.594 1.193 1.130
0.00051413 -1.48000 10.14613 0.7690463662 2.4073963165    0.767  0.872  3.7352  3.344    3  0.000  0.537     0.00     0.00 -1 -1.39e-23      0.00 7.647e-01 2.348e-01 8.708e-05 2.380e-05 2.163e-04 -1.000 4.649e-04 2.589 3.299 3.386 2.770 2.355 1.963 1.461 1.055 0.991
0.00051413 -1.48000 10.14613 0.7694899440 2.4075660706    0.768  0.922  3.7335  3.287    3  0.000  0.537     0.00     0.00 -1 -2.19e-23      0.00 7.628e-01 2.367e-01 8.743e-05 2.390e-05 2.172e-04 -1.000 5.068e-04 2.464 3.190 3.270 2.648 2.231 1.836 1.328 0.918 0.854
0.00051413 -1.48000 10.14613 0.7699353695 2.4077363014    0.768  0.977  3.7319  3.226    3  0.000  0.537     0.00     0.00 -1 -3.47e-23      0.00 7.610e-01 2.385e-01 8.773e-05 2.398e-05 2.179e-04 -1.000 5.021e-04 2.328 3.069 3.143 2.516 2.096 1.698 1.185 0.771 0.705
0.00051413 -1.48000 10.14613 0.7703301907 2.4078869820    0.769  1.029  3.7303  3.168    3  0.000  0.537     0.00     0.00 -1 -5.26e-23      0.00 7.594e-01 2.402e-01 8.793e-05 2.406e-05 2.185e-04 -1.000 4.624e-04 2.197 2.951 3.020 2.388 1.965 1.565 1.047 0.628 0.562
0.00051413 -1.48000 10.14613 0.7706654668 2.4080147743    0.769  1.078  3.7288  3.113    3  0.000  0.536     0.00     0.00 -1 -7.57e-23      0.00 7.580e-01 2.416e-01 8.804e-05 2.412e-05 2.189e-04 -1.000 4.553e-04 2.075 2.843 2.906 2.269 1.844 1.442 0.919 0.496 0.430
