# I-mag mass-luminocity relation of the PARSEC isochrones model extracted from input_files/CMD3.3*.dat (references therein)
#   Read CMD3.3-thin2.dat
#0.01Gyr     Mini       MIc
    15 4.3258075714 -3.358
    15 4.3282399178 -3.277
    15 4.3312082291 -3.197
    15 4.3364849091 -3.095
    15 4.3464670181 -3.015
    15 4.3498945236 -3.001
    15 4.3531374931 -3.029
    15 4.3574686050 -3.066
    15 4.3609361649 -3.092
    15 4.3814988136 -3.308
    15 4.3882846832 -3.362
    15 4.3946795464 -3.370
    15 4.4000000954 -3.387
    15 4.4256753922 -3.468
    15 4.4522442818 -3.514
    15 4.4649839401 -3.505
    15 4.4739317894 -3.470
    15 4.4807257652 -3.434
    15 4.4896016121 -3.414
    15 4.4954352379 -3.458
    15 4.4968762398 -3.537
    15 4.4972538948 -3.598
    15 4.4973688126 -3.664
    15 4.4974927902 -3.726
    15 4.4978103638 -3.711
    15 4.4985342026 -3.715
    15 4.4989051819 -3.799
    15 4.4992666245 -3.887
    15 4.4997177124 -3.976
    15 4.5002899170 -4.066
    15 4.5009889603 -4.157
    15 4.5017757416 -4.248
    15 4.5025734901 -4.338
    15 4.5033278465 -4.429
    15 4.5040130615 -4.520
    15 4.5046243668 -4.610
    15 4.5051693916 -4.698
    15 4.5056643486 -4.784
    15 4.5061235428 -4.870
    15 4.5065498352 -4.953
    15 4.5069451332 -5.036
    15 4.5073122978 -5.117
    15 4.5076560974 -5.195
    15 4.5079779625 -5.271
    15 4.5082831383 -5.344
    15 4.5085802078 -5.409
    15 4.5088686943 -5.473
    15 4.5091457367 -5.530
    15 4.5093774796 -5.581
    15 4.5095820427 -5.612
    15 4.5097560883 -5.636
    15 4.5099306107 -5.628
    15 4.5100984573 -5.606
    15 4.5102767944 -5.542
    15 4.5105919838 -5.500
    15 4.5106687546 -5.570
    15 4.5106935501 -5.597
    15 4.5107059479 -5.594
    15 4.5107154846 -5.585
    15 4.5107326508 -5.599
    15 4.5107440948 -5.590
    15 4.5107603073 -5.580
    15 4.5108041763 -5.551
    15 4.5108304024 -5.570
    15 4.5108351707 -5.572
    15 4.5108428001 -5.532
    15 4.5108566284 -5.467
    15 4.5108733177 -5.437
    15 4.5108847618 -5.438
    15 4.5108852386 -4.842
    15 4.5108861923 -4.983
    15 4.5108866692 -5.143
    15 4.5108890533 -5.489
    15 4.5108928680 -5.582
    15 4.5108985901 -5.547
    15 4.5109066963 -5.470
    15 4.5109167099 -5.414
    15 4.5109295845 -5.367
    15 4.5109457970 -5.328
    15 4.5109648705 -5.297
    15 4.5109648705 -4.066
    15 4.5109653473 -4.583
    15 4.5109667778 -4.966
    15 4.5109691620 -5.368
    15 4.5109729767 -5.537
    15 4.5109782219 -5.450
    15 4.5109858513 -5.365
    15 4.5109953880 -5.298
    15 4.5110077858 -5.263
    15 4.5110230446 -5.243
    15 4.5110416412 -5.229
    15 4.5110416412 -3.849
    15 4.5110421181 -4.426
    15 4.5110435486 -4.850
    15 4.5110459328 -5.304
    15 4.5110502243 -5.500
    15 4.5110559464 -5.404
    15 4.5110640526 -5.302
    15 4.5110750198 -5.234
    15 4.5110883713 -5.186
    15 4.5111045837 -5.158
    15 4.5111246109 -5.143
    15 4.5111246109 -3.548
    15 4.5111250877 -4.239
    15 4.5111265182 -4.729
    15 4.5111293793 -5.236
    15 4.5111336708 -5.453
    15 4.5111403465 -5.348
    15 4.5111489296 -5.237
    15 4.5111598969 -5.150
    15 4.5111742020 -5.102
    15 4.5111918449 -5.076
    15 4.5112133026 -5.063
    15 4.5112133026 -3.270
    15 4.5112137794 -4.067
    15 4.5112156868 -4.633
    15 4.5112185478 -5.154
    15 4.5112233162 -5.405
    15 4.5112299919 -5.285
    15 4.5112390518 -5.162
    15 4.5112514496 -5.070
    15 4.5112667084 -5.026
    15 4.5112857819 -5.002
    15 4.5113086700 -4.988
    15 4.5113086700 -3.014
    15 4.5113096237 -3.913
    15 4.5113110542 -4.544
    15 4.5113139153 -5.070
    15 4.5113191605 -5.356
    15 4.5113263130 -5.221
    15 4.5113358498 -5.081
    15 4.5113487244 -4.996
    15 4.5113649368 -4.946
    15 4.5113849640 -4.908
    15 4.5114092827 -4.883
    15 4.5114092827 -2.718
    15 4.5114102364 -3.664
    15 4.5114116669 -4.430
    15 4.5114150047 -4.991
    15 4.5114202499 -5.298
    15 4.5114274025 -5.153
    15 4.5114378929 -5.005
    15 4.5114512444 -4.907
    15 4.5114679337 -4.909
    15 4.5114889145 -4.875
    15 4.5115141869 -4.853
    15 4.5115141869 -2.332
    15 4.5115151405 -3.422
    15 4.5115165710 -4.275
    15 4.5115199089 -4.902
    15 4.5115251541 -5.231
    15 4.5115327835 -5.069
    15 4.5115437508 -4.927
    15 4.5115571022 -4.869
    15 4.5115747452 -4.806
    15 4.5115962029 -4.772
    15 4.5116219521 -4.749
    15 4.5116219521 -1.953
    15 4.5116229057 -3.183
    15 4.5116243362 -4.123
    15 4.5116276741 -4.852
    15 4.5116333961 -5.162
    15 4.5116410255 -4.987
    15 4.5116515160 -4.823
    15 4.5116653442 -4.764
    15 4.5116829872 -4.701
    15 4.5117044449 -4.671
    15 4.5117306709 -4.652
    15 4.5117306709 -1.577
    15 4.5117316246 -2.949
    15 4.5117335320 -3.978
    15 4.5117368698 -4.739
    15 4.5117421150 -5.089
    15 4.5117502213 -4.904
    15 4.5117607117 -4.776
    15 4.5117750168 -4.661
    15 4.5117926598 -4.610
    15 4.5118145943 -4.581
    15 4.5118412971 -4.559
    15 4.5118412971 -1.189
    15 4.5118422508 -2.670
    15 4.5118441582 -3.828
    15 4.5118474960 -4.631
    15 4.5118527412 -5.001
    15 4.5118608475 -4.813
    15 4.5118713379 -4.663
    15 4.5118856430 -4.565
    15 4.5119032860 -4.513
    15 4.5119252205 -4.481
    15 4.5119519234 -4.458
    15 4.5119519234 -0.693
    15 4.5119528770 -2.239
    15 4.5119543076 -3.596
    15 4.5119581223 -4.524
    15 4.5119633675 -4.903
    15 4.5119709969 -4.734
    15 4.5119819641 -4.559
    15 4.5119957924 -4.460
    15 4.5120134354 -4.406
    15 4.5120353699 -4.372
    15 4.5120615959 -4.347
    15 4.5120615959 0.011
    15 4.5120625496 -1.785
    15 4.5120639801 -3.316
    15 4.5120677948 -4.407
    15 4.5120730400 -4.795
    15 4.5120806694 -4.610
    15 4.5120916367 -4.445
    15 4.5121054649 -4.343
    15 4.5121235847 -4.287
    15 4.5121455193 -4.255
    15 4.5121717453 -4.218
    15 4.5121717453 0.761
    15 4.5121726990 -1.306
    15 4.5121741295 -3.022
    15 4.5121774673 -4.278
    15 4.5121831894 -4.677
    15 4.5121908188 -4.486
    15 4.5122013092 -4.317
    15 4.5122151375 -4.222
    15 4.5122327805 -4.129
    15 4.5122542381 -4.069
    15 4.5122804642 -4.022
    15 4.5122804642 1.574
    15 4.5122814178 -0.785
    15 4.5122828484 -2.702
    15 4.5122861862 -4.117
    15 4.5122919083 -4.539
    15 4.5122995377 -4.346
    15 4.5123100281 -4.185
    15 4.5123243332 -4.018
    15 4.5123419762 -3.917
    15 4.5123634338 -3.851
    15 4.5123896599 -3.795
    15 4.5123896599 2.604
    15 4.5123906136 0.183
    15 4.5123920441 -2.177
    15 4.5123953819 -3.880
    15 4.5124006271 -4.413
    15 4.5124082565 -4.191
    15 4.5124187469 -3.962
    15 4.5124325752 -3.777
    15 4.5124497414 -3.674
    15 4.5124707222 -3.603
    15 4.5124964714 -3.537
    15 4.5124964714 4.109
    15 4.5124974251 1.294
    15 4.5124988556 -1.478
    15 4.5125021935 -3.611
    15 4.5125074387 -4.225
    15 4.5125150681 -3.989
    15 4.5125255585 -3.682
    15 4.5125393867 -3.498
    15 4.5125565529 -3.327
    15 4.5125780106 -3.185
    15 4.5126037598 -3.046
    15 4.5126037598 6.171
    15 4.5126047134 2.774
    15 4.5126061440 -0.610
    15 4.5126094818 -3.164
    15 4.5126147270 -4.008
    15 4.5126223564 -3.640
    15 4.5126323700 -3.284
    15 4.5126457214 -2.926
    15 4.5126628876 -2.704
    15 4.5126838684 -2.530
    15 4.5127091408 -2.350
    15 4.5127091408 9.433
    15 4.5127100945 5.499
    15 4.5127115250 1.337
    15 4.5127148628 -2.404
    15 4.5127201080 -3.571
    15 4.5127277374 -3.012
    15 4.5127377510 -2.398
    15 4.5127511024 -1.782
    15 4.5127682686 -1.239
    15 4.5127892494 -0.746
    15 4.5128145218 -0.302
    15 4.5128145218 16.019
    15 4.5128154755 11.994
    15 4.5128169060 6.356
    15 4.5128202438 0.260
    15 4.5128250122 -2.167
    15 4.5128326416 -0.477
    15 4.5128426552 1.908
    15 4.5128560066 4.547
    15 4.5128726959 7.606
    15 4.5128931999 11.156
    15 4.5129179955 9.893
    15 4.5129675865 32.745
   100 0.0900000036 13.633
   100 0.1000000015 13.231
   100 0.1200000048 12.504
   100 0.1220560521 12.427
   100 0.1400000006 11.801
   100 0.1481855512 11.586
   100 0.1599999964 11.302
   100 0.2000000030 10.596
   100 0.2500000000 9.974
   100 0.3139314055 9.396
   100 0.3198592663 9.343
   100 0.3476004303 9.119
   100 0.3500000238 9.101
   100 0.4000000358 8.687
   100 0.4500000179 8.273
   100 0.5000000000 7.843
   100 0.5091509223 7.758
   100 0.5500000119 7.400
   100 0.5601863861 7.307
   100 0.6000000238 6.964
   100 0.6152634025 6.830
   100 0.6377906799 6.640
   100 0.6499999762 6.539
   100 0.7000000477 6.136
   100 0.7026700377 6.115
   100 0.7500000000 5.751
   100 0.7510547638 5.744
   100 0.8000000119 5.417
   100 0.8010122180 5.411
   100 0.8500000238 5.107
   100 0.8999999762 4.819
   100 0.9066367149 4.782
   100 0.9499999881 4.554
   100 0.9986042380 4.311
   100 1.0000000000 4.305
   100 1.0180330276 4.218
   100 1.0499999523 4.068
   100 1.1000000238 3.840
   100 1.1217247248 3.744
   100 1.1499999762 3.621
   100 1.2000000477 3.410
   100 1.2500000000 3.211
   100 1.2523998022 3.202
   100 1.2999999523 3.020
   100 1.3100297451 2.983
   100 1.3499999046 2.840
   100 1.3999999762 2.671
   100 1.4399902821 2.544
   100 1.4500000477 2.513
   100 1.4882063866 2.398
   100 1.5000000000 2.363
   100 1.5500000715 2.221
   100 1.5916202068 2.105
   100 1.6000000238 2.081
   100 1.6272027493 2.004
   100 1.6500000954 1.939
   100 1.6637744904 1.900
   100 1.7000000477 1.795
   100 1.7298630476 1.709
   100 1.7500000000 1.650
   100 1.7665035725 1.602
   100 1.7961142063 1.512
   100 1.7999999523 1.500
   100 1.8241087198 1.424
   100 1.8499999046 1.341
   100 1.8551179171 1.324
   100 1.8823248148 1.235
   100 1.8999999762 1.173
   100 1.9149892330 1.121
   100 1.9452922344 1.011
   100 1.9500000477 0.994
   100 1.9707070589 0.915
   100 1.9972145557 0.811
   100 2.0000000000 0.799
   100 2.0167863369 0.729
   100 2.0373423100 0.641
   100 2.0499999523 0.587
   100 2.0582773685 0.550
   100 2.0722017288 0.487
   100 2.0884652138 0.409
   100 2.0959124565 0.372
   100 2.0999999046 0.347
   100 2.1018009186 0.336
   100 2.1052856445 0.312
   100 2.1066296101 0.297
   100 2.1073169708 0.285
   100 2.1077179909 0.271
   100 2.1079645157 0.253
   100 2.1081302166 0.233
   100 2.1082367897 0.228
   100 2.1082985401 0.267
   100 2.1083567142 0.302
   100 2.1084120274 0.308
   100 2.1084871292 0.279
   100 2.1085760593 0.222
   100 2.1086804867 0.163
   100 2.1087987423 0.114
   100 2.1089298725 0.078
   100 2.1090741158 0.052
   100 2.1092367172 0.032
   100 2.1094300747 0.024
   100 2.1096796989 0.030
   100 2.1099984646 0.056
   100 2.1102750301 0.095
   100 2.1105723381 0.154
   100 2.1108386517 0.222
   100 2.1110694408 0.289
   100 2.1113617420 0.370
   100 2.1115806103 0.422
   100 2.1119546890 0.431
   100 2.1124029160 0.373
   100 2.1127762794 0.277
   100 2.1130743027 0.186
   100 2.1133723259 0.090
   100 2.1136672497 -0.008
   100 2.1139543056 -0.106
   100 2.1142323017 -0.203
   100 2.1145050526 -0.299
   100 2.1147761345 -0.393
   100 2.1149792671 -0.463
   100 2.1150491238 -0.488
   100 2.1153280735 -0.584
   100 2.1153976917 -0.609
   100 2.1154661179 -0.633
   100 2.1157362461 -0.729
   100 2.1160020828 -0.826
   100 2.1162624359 -0.923
   100 2.1165177822 -1.018
   100 2.1167678833 -1.114
   100 2.1170086861 -1.206
   100 2.1173217297 -1.328
   100 2.1175866127 -1.433
   100 2.1178145409 -1.525
   100 2.1180753708 -1.631
   100 2.1183302402 -1.735
   100 2.1186125278 -1.847
   100 2.1188910007 -1.952
   100 2.1191809177 -2.047
   100 2.1193754673 -2.096
   100 2.1194310188 -2.049
   100 2.1194615364 -1.952
   100 2.1194865704 -1.853
   100 2.1195166111 -1.737
   100 2.1195538044 -1.617
   100 2.1196029186 -1.498
   100 2.1196665764 -1.379
   100 2.1197459698 -1.261
   100 2.1198403835 -1.144
   100 2.1199514866 -1.032
   100 2.1200847626 -0.927
   100 2.1202588081 -0.827
   100 2.1205155849 -0.728
   100 2.1208903790 -0.616
   100 2.1211884022 -0.519
   100 2.1214699745 -0.433
   100 2.1219596863 -0.309
   100 2.1225290298 -0.203
   100 2.1233203411 -0.100
   100 2.1246862411 0.000
   100 2.1254551411 0.034
   100 2.1280369759 0.021
   100 2.1500000954 -0.048
   100 2.1698529720 -0.119
   100 2.1984860897 -0.233
   100 2.2000000477 -0.240
   100 2.2103335857 -0.284
   100 2.2309827805 -0.380
   100 2.2500000000 -0.473
   100 2.2563753128 -0.506
   100 2.2618837357 -0.537
   100 2.2787504196 -0.657
   100 2.2880713940 -0.709
   100 2.2923910618 -0.813
   100 2.2937772274 -0.925
   100 2.2943251133 -1.036
   100 2.2945570946 -1.144
   100 2.2946662903 -1.252
   100 2.2947187424 -1.335
   100 2.2947235107 -1.344
   100 2.2947781086 -1.386
   100 2.2948682308 -1.372
   100 2.2952420712 -1.310
   100 2.2968802452 -1.368
   100 2.2979774475 -1.423
   100 2.2989318371 -1.516
   100 2.2997555733 -1.623
   100 2.2999999523 -1.662
   100 2.3001887798 -1.693
   100 2.3006613255 -1.790
   100 2.3010659218 -1.892
   100 2.3014183044 -2.030
   100 2.3017311096 -2.156
   100 2.3020122051 -2.256
   100 2.3022718430 -2.345
   100 2.3025074005 -2.433
   100 2.3027291298 -2.517
   100 2.3029398918 -2.598
   100 2.3031427860 -2.679
   100 2.3033413887 -2.761
   100 2.3035397530 -2.845
   100 2.3037390709 -2.947
   100 2.3039219379 -3.099
   100 2.3040256500 -3.238
   100 2.3040902615 -3.335
   100 2.3041431904 -3.416
   100 2.3041915894 -3.488
   100 2.3042385578 -3.555
   100 2.3042879105 -3.621
   100 2.3043391705 -3.682
   100 2.3043949604 -3.744
   100 2.3044548035 -3.803
   100 2.3044965267 -3.826
   100 2.3045105934 -3.840
   100 2.3045117855 -3.840
   100 2.3045122623 -3.840
   100 2.3045125008 -3.839
   100 2.3045127392 -3.839
   100 2.3045129776 -3.839
   100 2.3045132160 -3.840
   100 2.3045134544 -3.841
   100 2.3045144081 -3.845
   100 2.3045170307 -3.855
   100 2.3045198917 -3.869
   100 2.3045232296 -3.895
   100 2.3045279980 -3.933
   100 2.3045334816 -3.962
   100 2.3045411110 -3.988
   100 2.3045558929 -3.658
   100 2.3045570850 -3.760
   100 2.3045573235 -3.761
   100 2.3045575619 -3.763
   100 2.3045578003 -3.764
   100 2.3045580387 -3.765
   100 2.3045582771 -3.750
   100 2.3045585155 -3.738
   100 2.3045587540 -3.712
   100 2.3045589924 -3.703
   100 2.3045592308 -3.703
   100 2.3045594692 -3.702
   100 2.3045597076 -3.702
   100 2.3045599461 -3.702
   100 2.3045604229 -3.700
   100 2.3045606613 -3.700
   100 2.3045611382 -3.699
   100 2.3045613766 -3.698
   100 2.3045618534 -3.697
   100 2.3045673370 -3.741
   100 2.3045711517 -3.809
   100 2.3045747280 -3.872
   100 2.3045785427 -3.930
   100 2.3045833111 -3.989
   100 2.3045890331 -4.049
   100 2.3045959473 -4.098
   100 2.3046059608 -4.149
   100 2.3046100140 -4.159
   100 2.3046107292 -4.159
   100 2.3046116829 -3.664
   100 2.3046119213 -3.603
   100 2.3046140671 -3.126
   100 2.3046171665 -3.037
   100 2.3046214581 -3.193
   100 2.3046271801 -3.527
   100 2.3046340942 -3.852
   100 2.3046426773 -4.064
   100 2.3046526909 -4.170
   100 2.3046643734 -4.208
   100 2.3046777248 -4.238
   100 2.3046779633 -3.941
   100 2.3046791553 -3.716
   100 2.3046813011 -3.249
   100 2.3046844006 -3.159
   100 2.3046891689 -3.310
   100 2.3046951294 -3.635
   100 2.3047025204 -3.944
   100 2.3047115803 -4.139
   100 2.3047223091 -4.225
   100 2.3047347069 -4.260
   100 2.3047487736 -4.294
   100 2.3047490120 -4.023
   100 2.3047504425 -3.812
   100 2.3047528267 -3.357
   100 2.3047566414 -3.266
   100 2.3047618866 -3.414
   100 2.3047688007 -3.729
   100 2.3047773838 -4.019
   100 2.3047878742 -4.193
   100 2.3048000336 -4.274
   100 2.3048143387 -4.299
   100 2.3048305511 -4.334
   100 2.3048307896 -4.109
   100 2.3048322201 -3.910
   100 2.3048346043 -3.469
   100 2.3048386574 -3.377
   100 2.3048441410 -3.521
   100 2.3048512936 -3.821
   100 2.3048603535 -4.093
   100 2.3048713207 -4.249
   100 2.3048839569 -4.309
   100 2.3048989773 -4.333
   100 2.3049159050 -4.363
   100 2.3049161434 -4.178
   100 2.3049175739 -3.998
   100 2.3049201965 -3.577
   100 2.3049244881 -3.483
   100 2.3049304485 -3.623
   100 2.3049380779 -3.907
   100 2.3049473763 -4.153
   100 2.3049590588 -4.285
   100 2.3049726486 -4.339
   100 2.3049883842 -4.352
   100 2.3050062656 -4.379
   100 2.3050065041 -4.241
   100 2.3050079346 -4.079
   100 2.3050105572 -3.678
   100 2.3050146103 -3.584
   100 2.3050203323 -3.717
   100 2.3050277233 -3.982
   100 2.3050367832 -4.202
   100 2.3050479889 -4.311
   100 2.3050611019 -4.344
   100 2.3050763607 -4.348
   100 2.3050937653 -4.377
   100 2.3050940037 -4.278
   100 2.3050954342 -4.140
   100 2.3050982952 -3.766
   100 2.3051023483 -3.671
   100 2.3051083088 -3.801
   100 2.3051161766 -4.049
   100 2.3051257133 -4.249
   100 2.3051373959 -4.335
   100 2.3051509857 -4.345
   100 2.3051669598 -4.348
   100 2.3051850796 -4.371
   100 2.3051853180 -4.327
   100 2.3051867485 -4.212
   100 2.3051891327 -3.873
   100 2.3051929474 -3.780
   100 2.3051984310 -3.899
   100 2.3052055836 -4.125
   100 2.3052144051 -4.284
   100 2.3052248955 -4.334
   100 2.3052375317 -4.337
   100 2.3052520752 -4.319
   100 2.3052687645 -4.343
   100 2.3052690029 -4.330
   100 2.3052704334 -4.259
   100 2.3052728176 -3.958
   100 2.3052768707 -3.864
   100 2.3052821159 -3.978
   100 2.3052892685 -4.175
   100 2.3052980900 -4.309
   100 2.3053088188 -4.329
   100 2.3053214550 -4.302
   100 2.3053362370 -4.285
   100 2.3053529263 -4.308
   100 2.3053531647 -4.329
   100 2.3053543568 -4.294
   100 2.3053565025 -4.032
   100 2.3053600788 -3.943
   100 2.3053648472 -4.047
   100 2.3053712845 -4.225
   100 2.3053791523 -4.322
   100 2.3053889275 -4.312
   100 2.3054001331 -4.270
   100 2.3054132462 -4.252
   100 2.3054282665 -4.268
   100 2.3054285049 -4.293
   100 2.3054296970 -4.323
   100 2.3054318428 -4.106
   100 2.3054354191 -4.019
   100 2.3054401875 -4.116
   100 2.3054463863 -4.265
   100 2.3054542542 -4.323
   100 2.3054637909 -4.278
   100 2.3054749966 -4.234
   100 2.3054881096 -4.213
   100 2.3055028915 -4.222
   100 2.3055031300 -4.242
   100 2.3055040836 -4.319
   100 2.3055062294 -4.161
   100 2.3055093288 -4.079
   100 2.3055136204 -4.164
   100 2.3055191040 -4.287
   100 2.3055260181 -4.314
   100 2.3055346012 -4.238
   100 2.3055446148 -4.193
   100 2.3055562973 -4.171
   100 2.3055694103 -4.185
   100 2.3055696487 -4.196
   100 2.3055706024 -4.308
   100 2.3055727482 -4.193
   100 2.3055758476 -4.119
   100 2.3055801392 -4.194
   100 2.3055858612 -4.300
   100 2.3055927753 -4.288
   100 2.3056013584 -4.205
   100 2.3056113720 -4.156
   100 2.3056230545 -4.133
   100 2.3056364059 -4.144
   100 2.3056366444 -4.150
   100 2.3056375980 -4.287
   100 2.3056395054 -4.225
   100 2.3056426048 -4.154
   100 2.3056468964 -4.223
   100 2.3056523800 -4.304
   100 2.3056590557 -4.259
   100 2.3056674004 -4.173
   100 2.3056771755 -4.119
   100 2.3056886196 -4.095
   100 2.3057014942 -4.098
   100 2.3057017326 -4.102
   100 2.3057026863 -4.253
   100 2.3057045937 -4.248
   100 2.3057074547 -4.181
   100 2.3057115078 -4.246
   100 2.3057167530 -4.297
   100 2.3057231903 -4.223
   100 2.3057310581 -4.128
   100 2.3057405949 -4.066
   100 2.3057513237 -4.042
   100 2.3057637215 -4.046
   100 2.3057639599 -4.034
   100 2.3057649136 -4.195
   100 2.3057668209 -4.256
   100 2.3057696819 -4.204
   100 2.3057739735 -4.251
   100 2.3057792187 -4.275
   100 2.3057858944 -4.173
   100 2.3057940006 -4.074
   100 2.3058035374 -4.024
   100 2.3058147430 -4.005
   100 2.3058273792 -4.024
   100 2.3058276176 -3.991
   100 2.3058285713 -4.156
   100 2.3058304787 -4.259
   100 2.3058333397 -4.214
   100 2.3058373928 -4.254
   100 2.3058426380 -4.260
   100 2.3058493137 -4.147
   100 2.3058574200 -4.051
   100 2.3058669567 -4.016
   100 2.3058776855 -4.004
   100 2.3058903217 -4.035
   100 2.3058905602 -3.999
   100 2.3058915138 -4.150
   100 2.3058931828 -4.267
   100 2.3058960438 -4.224
   100 2.3059000969 -4.268
   100 2.3059051037 -4.259
   100 2.3059115410 -4.170
   100 2.3059194088 -4.101
   100 2.3059287071 -4.086
   100 2.3059391975 -4.096
   100 2.3059513569 -4.126
   100 2.3059515953 -5.026
   100 2.3059525490 -4.793
   100 2.3059544563 -4.440
   100 2.3059575558 -4.327
   100 2.3059618473 -4.424
   100 2.3059675694 -4.606
   100 2.3059744835 -4.780
   100 2.3059828281 -4.896
   100 2.3059928417 -4.949
   100 2.3060042858 -4.961
   100 2.3060173988 -4.942
   100 2.3060176373 -5.013
   100 2.3060185909 -4.826
   100 2.3060204983 -4.497
   100 2.3060233593 -4.389
   100 2.3060276508 -4.477
   100 2.3060328960 -4.648
   100 2.3060395718 -4.810
   100 2.3060476780 -4.909
   100 2.3060572147 -4.950
   100 2.3060684204 -4.955
   100 2.3060810566 -4.936
