# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Fri Jun 12 07:17:03 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.013188 -0.05000 9.47712 0.5500000119 2.2836582661    0.550 -1.282  3.5743  4.709    1  0.000  0.545     0.00     0.00 -1 -3.91e-15      0.00 7.220e-01 2.651e-01 2.333e-03 6.294e-04 5.709e-03 -1.000 1.295e-02 7.975 12.039 10.683 9.283 8.303 7.321 6.292 5.628 5.421
0.013188 -0.05000 9.47712 0.6000000238 2.3211214542    0.600 -1.116  3.5981  4.676    1  0.000  0.545     0.00     0.00 -1  -5.7e-15      0.00 7.231e-01 2.640e-01 2.325e-03 6.273e-04 5.690e-03 -1.000 1.290e-02 7.559 11.366 9.993 8.635 7.711 6.878 5.938 5.255 5.083
0.013188 -0.05000 9.47712 0.6098187566 2.3276531696    0.610 -1.082  3.6038  4.673    1  0.000  0.545     0.00     0.00 -1 -6.14e-15      0.00 7.233e-01 2.638e-01 2.323e-03 6.269e-04 5.686e-03 -1.000 1.291e-02 7.475 11.224 9.844 8.502 7.592 6.789 5.868 5.182 5.018
0.013188 -0.05000 9.47712 0.6499999762 2.3520355225    0.650 -0.949  3.6264  4.658    1  0.000  0.545     0.00     0.00 -1  -8.2e-15      0.00 7.241e-01 2.630e-01 2.317e-03 6.252e-04 5.671e-03 -1.000 1.292e-02 7.144 10.646 9.247 7.982 7.128 6.440 5.586 4.905 4.776
0.013188 -0.05000 9.47712 0.6850935817 2.3706617355    0.685 -0.837  3.6468  4.650    1  0.000  0.545     0.00     0.00 -1 -1.05e-14      0.00 7.248e-01 2.624e-01 2.312e-03 6.239e-04 5.659e-03 -1.000 1.285e-02 6.862 10.031 8.696 7.524 6.735 6.148 5.358 4.701 4.601
0.013188 -0.05000 9.47712 0.7000000477 2.3779268265    0.700 -0.791  3.6552  4.647    1  0.000  0.545     0.00     0.00 -1 -1.15e-14      0.00 7.251e-01 2.621e-01 2.310e-03 6.233e-04 5.654e-03 -1.000 1.282e-02 6.747 9.733 8.465 7.336 6.579 6.027 5.266 4.631 4.538
0.013188 -0.05000 9.47712 0.7285389304 2.3908867836    0.729 -0.703  3.6713  4.641    1  0.000  0.540     0.00     0.00 -1 -1.39e-14      0.00 7.258e-01 2.614e-01 2.287e-03 6.215e-04 5.643e-03 -1.000 1.280e-02 6.529 9.145 8.038 6.991 6.298 5.800 5.096 4.508 4.427
0.013188 -0.05000 9.47712 0.7500000000 2.3998889923    0.750 -0.640  3.6829  4.637    1  0.000  0.537     0.00     0.00 -1 -1.59e-14      0.00 7.262e-01 2.610e-01 2.271e-03 6.204e-04 5.637e-03 -1.000 1.283e-02 6.370 8.719 7.741 6.750 6.104 5.635 4.974 4.426 4.350
0.013188 -0.05000 9.47712 0.7638174295 2.4053781033    0.764 -0.601  3.6889  4.630    1  0.000  0.537     0.00     0.00 -1 -1.74e-14      0.00 7.266e-01 2.606e-01 2.268e-03 6.196e-04 5.629e-03 -1.000 1.281e-02 6.272 8.500 7.579 6.615 5.992 5.536 4.895 4.365 4.292
0.013188 -0.05000 9.47712 0.7996139526 2.4185893536    0.799 -0.502  3.7042  4.612    1  0.000  0.537     0.00     0.00 -1 -2.18e-14      0.00 7.277e-01 2.595e-01 2.260e-03 6.174e-04 5.610e-03 -1.000 1.276e-02 6.026 7.941 7.182 6.284 5.716 5.291 4.701 4.217 4.151
0.013188 -0.05000 9.47712 0.8269981146 2.4278130531    0.827 -0.429  3.7151  4.597    1  0.000  0.537     0.00     0.00 -1 -2.58e-14      0.00 7.287e-01 2.586e-01 2.253e-03 6.155e-04 5.592e-03 -1.000 1.272e-02 5.842 7.550 6.901 6.047 5.516 5.111 4.557 4.104 4.043
0.013188 -0.05000 9.47712 0.8492279053 2.4347996712    0.849 -0.370  3.7238  4.584    1  0.000  0.537     0.00     0.00 -1 -2.96e-14      0.00 7.296e-01 2.578e-01 2.247e-03 6.139e-04 5.578e-03 -1.000 1.267e-02 5.696 7.248 6.686 5.865 5.360 4.970 4.443 4.014 3.956
0.013188 -0.05000 9.47712 0.8592965007 2.4378275871    0.859 -0.344  3.7274  4.578    1  0.000  0.537     0.00     0.00 -1 -3.15e-14      0.00 7.300e-01 2.573e-01 2.244e-03 6.130e-04 5.570e-03 -1.000 1.264e-02 5.630 7.120 6.593 5.786 5.291 4.907 4.391 3.972 3.915
0.013188 -0.05000 9.47712 0.8988418579 2.4489693642    0.898 -0.243  3.7414  4.552    1  0.000  0.537     0.00     0.00 -1    -4e-14      0.00 7.319e-01 2.556e-01 2.230e-03 6.094e-04 5.538e-03 -1.000 1.253e-02 5.378 6.634 6.237 5.485 5.030 4.669 4.196 3.812 3.761
0.013188 -0.05000 9.47712 0.8998453021 2.4492373466    0.899 -0.241  3.7417  4.551    1  0.000  0.537     0.00     0.00 -1 -4.02e-14      0.00 7.320e-01 2.555e-01 2.230e-03 6.093e-04 5.537e-03 -1.000 1.253e-02 5.372 6.621 6.228 5.478 5.023 4.663 4.191 3.808 3.757
0.013188 -0.05000 9.47712 0.9293208122 2.4568166733    0.929 -0.167  3.7511  4.529    1  0.000  0.537     0.00     0.00 -1 -4.82e-14      0.00 7.337e-01 2.538e-01 2.217e-03 6.058e-04 5.505e-03 -1.000 1.249e-02 5.187 6.271 5.978 5.267 4.840 4.494 4.048 3.687 3.641
0.013188 -0.05000 9.47712 0.9484557509 2.4614479542    0.948 -0.119  3.7570  4.514    1  0.000  0.537     0.00     0.00 -1 -5.42e-14      0.00 7.349e-01 2.526e-01 2.208e-03 6.034e-04 5.484e-03 -1.000 1.246e-02 5.068 6.063 5.822 5.135 4.723 4.386 3.956 3.608 3.565
0.013188 -0.05000 9.47712 0.9695938230 2.4663205147    0.969 -0.067  3.7630  4.495    1  0.000  0.537     0.00     0.00 -1 -6.17e-14      0.00 7.368e-01 2.508e-01 2.195e-03 5.999e-04 5.452e-03 -1.000 1.241e-02 4.938 5.844 5.655 4.992 4.596 4.268 3.854 3.519 3.478
0.013188 -0.05000 9.47712 0.9957162738 2.4720144272    0.996 -0.003  3.7701  4.472    1  0.000  0.537     0.00     0.00 -1 -7.25e-14      0.00 7.391e-01 2.485e-01 2.177e-03 5.952e-04 5.410e-03 -1.000 1.235e-02 4.779 5.587 5.451 4.819 4.441 4.124 3.729 3.410 3.372
0.013188 -0.05000 9.47712 0.9980697036 2.4725105762    0.998  0.002  3.7707  4.470    1  0.000  0.537     0.00     0.00 -1 -7.36e-14      0.00 7.394e-01 2.483e-01 2.176e-03 5.948e-04 5.406e-03 -1.000 1.234e-02 4.764 5.564 5.433 4.804 4.427 4.112 3.718 3.400 3.363
0.013188 -0.05000 9.47712 1.0190241337 2.4768126011    1.019  0.053  3.7758  4.448    1  0.000  0.536     0.00     0.00 -1 -8.14e-14      0.00 7.421e-01 2.457e-01 2.156e-03 5.894e-04 5.359e-03 -1.000 1.223e-02 4.637 5.371 5.274 4.668 4.304 3.997 3.618 3.311 3.276
0.013188 -0.05000 9.47712 1.0403126478 2.4809796810    1.040  0.104  3.7809  4.426    1  0.000  0.536     0.00     0.00 -1 -9.02e-14      0.00 7.451e-01 2.427e-01 2.134e-03 5.835e-04 5.306e-03 -1.000 1.211e-02 4.509 5.181 5.116 4.532 4.180 3.882 3.515 3.219 3.187
0.013188 -0.05000 9.47712 1.0476835966 2.4823770523    1.047  0.122  3.7826  4.418    1  0.000  0.536     0.00     0.00 -1 -9.35e-14      0.00 7.463e-01 2.417e-01 2.126e-03 5.813e-04 5.286e-03 -1.000 1.207e-02 4.465 5.120 5.063 4.486 4.138 3.842 3.479 3.187 3.155
