# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Fri Jun 12 07:25:50 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.01471 0.00000 9.00000 0.7500000000 2.3998889923    0.750 -0.686  3.6754  4.653    1  0.000  0.538     0.00     0.00 -1 -1.41e-14      0.00 7.144e-01 2.710e-01 2.588e-03 7.068e-04 6.420e-03 -1.000 1.461e-02 6.485 9.029 7.953 6.919 6.240 5.751 5.063 4.493 4.413
0.01471 0.00000 9.00000 0.7510547638 2.4003162384    0.751 -0.683  3.6759  4.652    1  0.000  0.538     0.00     0.00 -1 -1.42e-14      0.00 7.144e-01 2.710e-01 2.588e-03 7.068e-04 6.420e-03 -1.000 1.461e-02 6.478 9.011 7.941 6.909 6.231 5.744 5.058 4.489 4.409
0.01471 0.00000 9.00000 0.8000000119 2.4187245369    0.800 -0.554  3.6957  4.630    1  0.000  0.537     0.00     0.00 -1  -1.9e-14      0.00 7.150e-01 2.705e-01 2.584e-03 7.057e-04 6.411e-03 -1.000 1.459e-02 6.155 8.266 7.401 6.460 5.858 5.417 4.799 4.291 4.221
0.01471 0.00000 9.00000 0.8010122180 2.4190781116    0.801 -0.551  3.6961  4.630    1  0.000  0.537     0.00     0.00 -1 -1.91e-14      0.00 7.150e-01 2.704e-01 2.584e-03 7.057e-04 6.410e-03 -1.000 1.458e-02 6.149 8.251 7.390 6.451 5.851 5.411 4.794 4.287 4.217
0.01471 0.00000 9.00000 0.8500000238 2.4350347519    0.850 -0.428  3.7149  4.607    1  0.000  0.537     0.00     0.00 -1 -2.52e-14      0.00 7.156e-01 2.700e-01 2.580e-03 7.045e-04 6.400e-03 -1.000 1.449e-02 5.841 7.578 6.909 6.048 5.512 5.107 4.552 4.101 4.039
0.01471 0.00000 9.00000 0.8999999762 2.4492788315    0.899 -0.309  3.7324  4.582    1  0.000  0.537     0.00     0.00 -1 -3.32e-14      0.00 7.162e-01 2.692e-01 2.574e-03 7.029e-04 6.385e-03 -1.000 1.452e-02 5.542 6.972 6.474 5.680 5.195 4.819 4.319 3.915 3.859
0.01471 0.00000 9.00000 0.9066367149 2.4510340691    0.906 -0.293  3.7345  4.578    1  0.000  0.537     0.00     0.00 -1 -3.45e-14      0.00 7.164e-01 2.691e-01 2.573e-03 7.026e-04 6.383e-03 -1.000 1.452e-02 5.503 6.898 6.419 5.633 5.155 4.782 4.289 3.890 3.835
0.01471 0.00000 9.00000 0.9499999881 2.4618122578    0.950 -0.194  3.7480  4.554    1  0.000  0.537     0.00     0.00 -1 -4.35e-14      0.00 7.172e-01 2.683e-01 2.566e-03 7.008e-04 6.367e-03 -1.000 1.451e-02 5.256 6.415 6.072 5.343 4.904 4.554 4.101 3.735 3.687
0.01471 0.00000 9.00000 0.9986042380 2.4726228714    0.999 -0.087  3.7618  4.524    1  0.000  0.537     0.00     0.00 -1 -5.63e-14      0.00 7.185e-01 2.671e-01 2.556e-03 6.981e-04 6.342e-03 -1.000 1.442e-02 4.988 5.931 5.716 5.042 4.640 4.311 3.895 3.559 3.518
0.01471 0.00000 9.00000 1.0000000000 2.4729156494    1.000 -0.084  3.7621  4.523    1  0.000  0.537     0.00     0.00 -1 -5.67e-14      0.00 7.185e-01 2.671e-01 2.556e-03 6.980e-04 6.341e-03 -1.000 1.441e-02 4.980 5.918 5.706 5.034 4.633 4.305 3.889 3.554 3.513
0.01471 0.00000 9.00000 1.0180330276 2.4766137600    1.018 -0.045  3.7667  4.510    1  0.000  0.537     0.00     0.00 -1 -6.06e-14      0.00 7.192e-01 2.664e-01 2.550e-03 6.966e-04 6.328e-03 -1.000 1.437e-02 4.883 5.756 5.580 4.928 4.539 4.218 3.815 3.489 3.450
0.01471 0.00000 9.00000 1.0499999523 2.4828116894    1.049  0.022  3.7747  4.488    1  0.000  0.537     0.00     0.00 -1 -6.83e-14      0.00 7.205e-01 2.652e-01 2.540e-03 6.938e-04 6.304e-03 -1.000 1.430e-02 4.714 5.480 5.362 4.745 4.376 4.068 3.686 3.378 3.343
0.01471 0.00000 9.00000 1.1000000238 2.4916803837    1.099  0.125  3.7861  4.450    1  0.000  0.537     0.00     0.00 -1 -8.15e-14      0.00 7.237e-01 2.621e-01 2.514e-03 6.870e-04 6.242e-03 -1.000 1.416e-02 4.457 5.090 5.039 4.472 4.130 3.840 3.486 3.202 3.172
0.01471 0.00000 9.00000 1.1217247248 2.4952514172    1.121  0.169  3.7906  4.433    1  0.000  0.537     0.00     0.00 -1 -8.75e-14      0.00 7.253e-01 2.606e-01 2.503e-03 6.839e-04 6.215e-03 -1.000 1.411e-02 4.348 4.934 4.906 4.358 4.026 3.744 3.401 3.125 3.097
0.01471 0.00000 9.00000 1.1499999762 2.4996678829    1.149  0.224  3.7964  4.412    1  0.000  0.537     0.00     0.00 -1 -9.59e-14      0.00 7.274e-01 2.586e-01 2.488e-03 6.798e-04 6.179e-03 -1.000 1.405e-02 4.209 4.742 4.737 4.213 3.895 3.621 3.292 3.028 3.002
0.01471 0.00000 9.00000 1.2000000477 2.5068950653    1.199  0.320  3.8062  4.373    1  0.000  0.537     0.00     0.00 -1 -1.11e-13      0.00 7.272e-01 2.587e-01 2.496e-03 6.823e-04 6.202e-03 -1.000 1.408e-02 3.969 4.422 4.448 3.966 3.669 3.410 3.104 2.859 2.837
0.01471 0.00000 9.00000 1.2500000000 2.5134611130    1.250  0.411  3.8153  4.337    1  0.000  0.536     0.00     0.00 -1 -1.26e-13      0.00 7.275e-01 2.584e-01 2.495e-03 6.821e-04 6.201e-03 -1.000 1.410e-02 3.742 4.135 4.178 3.732 3.454 3.211 2.926 2.699 2.679
0.01471 0.00000 9.00000 1.2523998022 2.5137612820    1.252  0.415  3.8157  4.335    1  0.000  0.536     0.00     0.00 -1 -1.27e-13      0.00 7.276e-01 2.583e-01 2.495e-03 6.821e-04 6.201e-03 -1.000 1.410e-02 3.732 4.122 4.165 3.721 3.444 3.202 2.917 2.691 2.672
0.01471 0.00000 9.00000 1.2999999523 2.5194499493    1.300  0.497  3.8240  4.303    1  0.000  0.536     0.00     0.00 -1  -1.4e-13      0.00 7.278e-01 2.581e-01 2.493e-03 6.815e-04 6.196e-03 -1.000 1.411e-02 3.527 3.877 3.924 3.510 3.249 3.020 2.755 2.545 2.528
0.01471 0.00000 9.00000 1.3100297451 2.5205881596    1.310  0.514  3.8258  4.296    1  0.000  0.536     0.00     0.00 -1 -1.42e-13      0.00 7.277e-01 2.582e-01 2.494e-03 6.818e-04 6.198e-03 -1.000 1.411e-02 3.485 3.827 3.875 3.466 3.209 2.983 2.723 2.517 2.499
0.01471 0.00000 9.00000 1.3499999046 2.5249314308    1.350  0.580  3.8327  4.272    1  0.000  0.537     0.00     0.00 -1  -1.5e-13      0.00 7.271e-01 2.588e-01 2.498e-03 6.829e-04 6.207e-03 -1.000 1.410e-02 3.321 3.635 3.682 3.297 3.054 2.840 2.595 2.403 2.387
0.01471 0.00000 9.00000 1.3999999762 2.5299651623    1.400  0.658  3.8417  4.245    1  0.000  0.537     0.00     0.00 -1 -1.56e-13      0.00 7.273e-01 2.586e-01 2.496e-03 6.822e-04 6.202e-03 -1.000 1.412e-02 3.125 3.411 3.452 3.095 2.869 2.671 2.446 2.272 2.257
0.01471 0.00000 9.00000 1.4399902821 2.5337030888    1.440  0.719  3.8495  4.228    1  0.000  0.537     0.00     0.00 -1 -1.56e-13      0.00 7.276e-01 2.583e-01 2.494e-03 6.817e-04 6.198e-03 -1.000 1.413e-02 2.973 3.238 3.272 2.939 2.729 2.544 2.337 2.178 2.164
0.01471 0.00000 9.00000 1.4500000477 2.5346016884    1.450  0.734  3.8514  4.223    1  0.000  0.536     0.00     0.00 -1 -1.56e-13      0.00 7.276e-01 2.582e-01 2.493e-03 6.816e-04 6.197e-03 -1.000 1.414e-02 2.936 3.196 3.228 2.901 2.694 2.513 2.310 2.154 2.141
0.01471 0.00000 9.00000 1.4882063866 2.5379042625    1.488  0.789  3.8591  4.210    1  0.000  0.536     0.00     0.00 -1  -1.5e-13      0.00 7.279e-01 2.580e-01 2.491e-03 6.811e-04 6.192e-03 -1.000 1.411e-02 2.797 3.039 3.062 2.757 2.566 2.398 2.212 2.072 2.059
0.01471 0.00000 9.00000 1.5000000000 2.5388846397    1.500  0.806  3.8613  4.205    1  0.000  0.536     0.00     0.00 -1 -1.48e-13      0.00 7.280e-01 2.579e-01 2.491e-03 6.810e-04 6.191e-03 -1.000 1.410e-02 2.754 2.992 3.012 2.713 2.527 2.363 2.182 2.046 2.033
0.01471 0.00000 9.00000 1.5500000715 2.5428512096    1.550  0.876  3.8703  4.186    1  0.000  0.536     0.00     0.00 -1 -1.31e-13      0.00 7.283e-01 2.577e-01 2.489e-03 6.802e-04 6.187e-03 -1.000 1.402e-02 2.581 2.803 2.810 2.536 2.368 2.221 2.058 1.939 1.927
0.01471 0.00000 9.00000 1.5916202068 2.5459353924    1.591  0.932  3.8768  4.167    1  0.000  0.536     0.00     0.00 -1 -1.07e-13      0.00 7.284e-01 2.576e-01 2.488e-03 6.800e-04 6.185e-03 -1.000 1.408e-02 2.440 2.654 2.649 2.393 2.239 2.105 1.956 1.848 1.837
0.01471 0.00000 9.00000 1.6000000238 2.5465342999    1.600  0.943  3.8780  4.163    1  0.000  0.536     0.00     0.00 -1 -1.03e-13      0.00 7.284e-01 2.576e-01 2.488e-03 6.802e-04 6.184e-03 -1.000 1.407e-02 2.412 2.624 2.617 2.365 2.213 2.081 1.934 1.829 1.818
0.01471 0.00000 9.00000 1.6272027493 2.5484290123    1.627  0.979  3.8815  4.148    1  0.000  0.536     0.00     0.00 -1 -7.72e-14      0.00 7.284e-01 2.575e-01 2.488e-03 6.801e-04 6.183e-03 -1.000 1.404e-02 2.323 2.530 2.516 2.274 2.129 2.004 1.865 1.766 1.755
0.01471 0.00000 9.00000 1.6500000954 2.5499615669    1.649  1.009  3.8841  4.135    1  0.000  0.536     0.00     0.00 -1  -6.1e-14      0.00 7.284e-01 2.575e-01 2.487e-03 6.801e-04 6.183e-03 -1.000 1.407e-02 2.248 2.452 2.433 2.198 2.059 1.939 1.805 1.711 1.700
0.01471 0.00000 9.00000 1.6637744904 2.5508642197    1.663  1.027  3.8856  4.127    1  0.000  0.536     0.00     0.00 -1 -1.31e-18      0.00 7.284e-01 2.575e-01 2.488e-03 6.801e-04 6.183e-03 -1.000 1.408e-02 2.203 2.405 2.383 2.153 2.017 1.900 1.769 1.677 1.666
0.01471 0.00000 9.00000 1.7000000477 2.5531582832    1.699  1.074  3.8890  4.103    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.284e-01 2.576e-01 2.488e-03 6.804e-04 6.183e-03 -1.000 1.407e-02 2.085 2.284 2.254 2.034 1.905 1.795 1.671 1.586 1.575
0.01471 0.00000 9.00000 1.7298630476 2.5549664497    1.729  1.112  3.8916  4.082    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.284e-01 2.576e-01 2.488e-03 6.805e-04 6.182e-03 -1.000 1.405e-02 1.989 2.185 2.149 1.937 1.814 1.709 1.590 1.509 1.498
0.01471 0.00000 9.00000 1.7500000000 2.5561456680    1.749  1.138  3.8929  4.066    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.283e-01 2.576e-01 2.489e-03 6.805e-04 6.183e-03 -1.000 1.403e-02 1.924 2.119 2.079 1.872 1.752 1.650 1.533 1.455 1.444
