# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Fri Jun 12 07:20:54 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
#0.01Gyr      Mini     MV     MI
 1000 0.9349556565  2.572  1.637
 1000 0.9353929758  2.471  1.532
 1000 0.9357849360  2.374  1.430
 1000 0.9361549020  2.277  1.327
 1000 0.9365854859  2.154  1.194
 1000 0.9369728565  2.031  1.063
 1000 0.9373106956  1.914  0.936
 1000 0.9376133680  1.800  0.812
 1000 0.9378939867  1.685  0.687
 1000 0.9381505251  1.570  0.562
 1000 0.9383695126  1.464  0.446
 1000 0.9385780692  1.355  0.326
 1000 0.9387659431  1.250  0.210
 1000 0.9389407635  1.147  0.095
 1000 0.9391070604  1.049 -0.016
 1000 0.9393084645  0.956 -0.120
 1000 0.9393810630  0.930 -0.149
 1000 0.9395124912  0.988 -0.081
 1000 0.9395943284  1.044 -0.016
 1000 0.9396231771  1.021 -0.041
 1000 0.9397470951  0.925 -0.151
 1000 0.9398705363  0.825 -0.264
 1000 0.9399830699  0.731 -0.373
 1000 0.9400902987  0.633 -0.485
 1000 0.9401853681  0.541 -0.592
 1000 0.9402753711  0.448 -0.701
 1000 0.9403554797  0.360 -0.804
 1000 0.9404307008  0.270 -0.909
 1000 0.9405006170  0.179 -1.013
 1000 0.9405633807  0.092 -1.114
 1000 0.9406226873  0.004 -1.216
 1000 0.9406755567 -0.081 -1.314
 1000 0.9407254457 -0.166 -1.413
 1000 0.9407705069 -0.247 -1.509
 1000 0.9408127666 -0.330 -1.604
 1000 0.9408511519 -0.409 -1.697
 1000 0.9408868551 -0.485 -1.790
 1000 0.9409207106 -0.560 -1.886
 1000 0.9409506917 -0.630 -1.977
 1000 0.9409788251 -0.698 -2.069
 1000 0.9410051107 -0.766 -2.160
 1000 0.9410289526 -0.831 -2.248
 1000 0.9410517216 -0.897 -2.338
 1000 0.9410722852 -0.957 -2.424
 1000 0.9410916567 -1.018 -2.510
 1000 0.9411101937 -1.080 -2.598
 1000 0.9411306381 -1.145 -2.700
 1000 0.9411495328 -1.207 -2.801
 1000 0.9411640167 -1.258 -2.884
 1000 0.9411802888 -1.313 -2.983
 1000 0.9411951900 -1.366 -3.079
 1000 0.9412090182 -1.408 -3.173
 1000 0.9412216544 -1.445 -3.264
 1000 0.9412335157 -1.481 -3.354
 1000 0.9412443042 -1.498 -3.440
 1000 0.9412544966 -1.510 -3.524
 1000 0.9412637353 -1.508 -3.603
 1000 0.9412722588 -1.493 -3.678
 1000 0.9412802458 -1.475 -3.750
 1000 0.9412879944 -1.432 -3.818
 1000 0.9412950873 -1.386 -3.881
 1000 0.9413029552 -1.328 -3.943
 1000 0.9413029552  0.733 -0.217
 1000 0.9413788915  0.710 -0.245
 1000 0.9414604902  0.701 -0.255
 1000 0.9415356517  0.697 -0.257
 1000 0.9416115880  0.697 -0.255
 1000 0.9416867495  0.699 -0.252
 1000 0.9417619109  0.701 -0.247
 1000 0.9418382645  0.704 -0.242
 1000 0.9419149756  0.707 -0.237
 1000 0.9419908524  0.709 -0.232
 1000 0.9420687556  0.710 -0.229
 1000 0.9421494007  0.711 -0.225
 1000 0.9422295094  0.712 -0.223
 1000 0.9423069954  0.713 -0.220
 1000 0.9423680305  0.713 -0.219
 1000 0.9423838258  0.713 -0.219
 1000 0.9424582720  0.713 -0.217
 1000 0.9425388575  0.713 -0.217
 1000 0.9426147342  0.712 -0.217
 1000 0.9426933527  0.710 -0.218
 1000 0.9427729845  0.708 -0.220
 1000 0.9428536892  0.705 -0.223
 1000 0.9429246187  0.702 -0.227
 1000 0.9429312348  0.702 -0.227
 1000 0.9430086017  0.697 -0.233
 1000 0.9430833459  0.692 -0.239
 1000 0.9431590438  0.685 -0.248
 1000 0.9432330728  0.677 -0.258
 1000 0.9433093667  0.668 -0.269
 1000 0.9433857203  0.658 -0.282
 1000 0.9434602261  0.646 -0.296
 1000 0.9435346127  0.634 -0.312
 1000 0.9436100721  0.616 -0.334
 1000 0.9436855912  0.618 -0.331
 1000 0.9437597990  0.587 -0.370
 1000 0.9438360929  0.528 -0.444
 1000 0.9438850880  0.454 -0.536
 1000 0.9439110756  0.374 -0.637
 1000 0.9439228177  0.294 -0.736
 1000 0.9439283013  0.219 -0.831
 1000 0.9439311624  0.145 -0.924
 1000 0.9439330101  0.066 -1.017
 1000 0.9439336658  0.029 -1.062
 1000 0.9439337254  0.028 -1.064
 1000 0.9439347982 -0.043 -1.149
 1000 0.9439361095 -0.128 -1.250
 1000 0.9439380169 -0.197 -1.343
 1000 0.9439415336 -0.189 -1.334
 1000 0.9439520240 -0.117 -1.237
 1000 0.9440061450 -0.165 -1.305
 1000 0.9440336823 -0.250 -1.409
 1000 0.9440519214 -0.316 -1.490
 1000 0.9440728426 -0.390 -1.580
 1000 0.9440929294 -0.465 -1.673
 1000 0.9441111684 -0.541 -1.766
 1000 0.9441276193 -0.613 -1.859
 1000 0.9441424012 -0.683 -1.953
 1000 0.9441557527 -0.753 -2.048
 1000 0.9441676736 -0.820 -2.141
 1000 0.9441785812 -0.884 -2.232
 1000 0.9441862106 -0.902 -2.292
 1000 0.9441957474 -0.939 -2.375
 1000 0.9442049861 -0.996 -2.463
 1000 0.9442139268 -1.054 -2.552
 1000 0.9442222714 -1.105 -2.639
 1000 0.9442303777 -1.155 -2.728
 1000 0.9442382455 -1.206 -2.824
 1000 0.9442446828 -1.252 -2.925
 1000 0.9442490935 -1.295 -3.021
 1000 0.9442525506 -1.321 -3.108
 1000 0.9442558289 -1.342 -3.198
 1000 0.9442588091 -1.346 -3.284
 1000 0.9442614913 -1.343 -3.365
 1000 0.9442639351 -1.345 -3.435
 1000 0.9442651868 -1.356 -3.459
 1000 0.9442657232 -1.365 -3.473
 1000 0.9442665577 -1.408 -3.428
 1000 0.9442666173 -1.414 -3.411
 1000 0.9442666769 -1.416 -3.425
 1000 0.9442667365 -1.418 -3.448
 1000 0.9442670345 -1.419 -3.527
 1000 0.9442672729 -1.413 -3.591
 1000 0.9442674518 -1.411 -3.642
 1000 0.9442676902 -1.425 -3.690
 1000 0.9442679882 -1.481 -3.734
 1000 0.9442685246 -1.774 -3.851
 1000 0.9442687631 -2.199 -3.983
 1000 1.0209594965 13.810 13.198
