# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Fri Jun 12 07:20:54 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0051703 -0.47000 10.00000 0.3499999642 2.0434174538    0.350 -1.787  3.5481  4.913    1  0.000  0.545     0.00     0.00 -1 -3.08e-16      0.00 7.366e-01 2.582e-01 9.470e-04 2.555e-04 2.317e-03 -1.000 5.266e-03 9.238 13.522 12.201 10.717 9.656 8.585 7.489 6.899 6.668
0.0051703 -0.47000 10.00000 0.3999999762 2.1185023785    0.400 -1.634  3.5595  4.864    1  0.000  0.545     0.00     0.00 -1 -1.71e-15      0.00 7.367e-01 2.580e-01 9.470e-04 2.555e-04 2.317e-03 -1.000 5.266e-03 8.855 12.932 11.650 10.203 9.181 8.188 7.140 6.540 6.316
0.0051703 -0.47000 10.00000 0.4499999881 2.1822810173    0.450 -1.466  3.5743  4.807    1  0.000  0.545     0.00     0.00 -1 -2.53e-15      0.00 7.367e-01 2.580e-01 9.470e-04 2.555e-04 2.317e-03 -1.000 5.266e-03 8.436 12.274 11.033 9.629 8.651 7.756 6.765 6.153 5.938
0.0051703 -0.47000 10.00000 0.4999999404 2.2374541759    0.500 -1.285  3.5942  4.751    1  0.000  0.545     0.00     0.00 -1 -3.88e-15      0.00 7.367e-01 2.580e-01 9.470e-04 2.555e-04 2.317e-03 -1.000 5.266e-03 7.983 11.527 10.339 9.001 8.077 7.291 6.368 5.737 5.544
0.0051703 -0.47000 10.00000 0.5500000119 2.2836582661    0.550 -1.082  3.6215  4.698    1  0.000  0.544     0.00     0.00 -1 -6.27e-15      0.00 7.630e-01 2.322e-01 8.594e-04 2.320e-04 2.105e-03 -1.000 4.798e-03 7.475 10.638 9.512 8.291 7.448 6.776 5.927 5.270 5.124
0.0051703 -0.47000 10.00000 0.5543806553 2.2872524261    0.554 -1.065  3.6244  4.696    1  0.000  0.544     0.00     0.00 -1 -6.53e-15      0.00 7.634e-01 2.318e-01 8.583e-04 2.317e-04 2.102e-03 -1.000 4.795e-03 7.431 10.554 9.435 8.227 7.393 6.732 5.890 5.232 5.091
0.0051703 -0.47000 10.00000 0.5999999642 2.3211214542    0.600 -0.888  3.6528  4.668    1  0.000  0.544     0.00     0.00 -1 -9.72e-15      0.00 7.671e-01 2.281e-01 8.468e-04 2.286e-04 2.075e-03 -1.000 4.734e-03 6.991 9.608 8.621 7.568 6.840 6.285 5.524 4.892 4.790
0.0051703 -0.47000 10.00000 0.6499999166 2.3520352840    0.650 -0.696  3.6863  4.644    1  0.000  0.544     0.00     0.00 -1  -1.5e-14      0.00 7.711e-01 2.242e-01 8.348e-04 2.254e-04 2.046e-03 -1.000 4.638e-03 6.509 8.412 7.747 6.857 6.263 5.797 5.147 4.607 4.529
0.0051703 -0.47000 10.00000 0.6671228409 2.3614051342    0.667 -0.632  3.6965  4.632    1  0.000  0.544     0.00     0.00 -1 -1.73e-14      0.00 7.728e-01 2.225e-01 8.293e-04 2.240e-04 2.033e-03 -1.000 4.622e-03 6.349 8.053 7.491 6.643 6.084 5.638 5.023 4.514 4.441
0.0051703 -0.47000 10.00000 0.6840786934 2.3701539040    0.684 -0.569  3.7064  4.620    1  0.000  0.544     0.00     0.00 -1 -2.01e-14      0.00 7.746e-01 2.209e-01 8.238e-04 2.225e-04 2.020e-03 -1.000 4.567e-03 6.192 7.715 7.249 6.439 5.912 5.485 4.902 4.421 4.353
0.0051703 -0.47000 10.00000 0.6999793649 2.3779170513    0.700 -0.510  3.7155  4.607    1  0.000  0.544     0.00     0.00 -1  -2.3e-14      0.00 7.762e-01 2.192e-01 8.185e-04 2.212e-04 2.008e-03 -1.000 4.548e-03 6.046 7.413 7.031 6.254 5.755 5.344 4.790 4.334 4.270
0.0051703 -0.47000 10.00000 0.6999999881 2.3779268265    0.700 -0.510  3.7155  4.607    1  0.000  0.544     0.00     0.00 -1  -2.3e-14      0.00 7.762e-01 2.192e-01 8.185e-04 2.211e-04 2.008e-03 -1.000 4.555e-03 6.046 7.413 7.031 6.254 5.755 5.344 4.790 4.334 4.270
0.0051703 -0.47000 10.00000 0.7124937773 2.3837473392    0.712 -0.464  3.7225  4.596    1  0.000  0.542     0.00     0.00 -1 -2.57e-14      0.00 7.777e-01 2.178e-01 8.111e-04 2.198e-04 1.997e-03 -1.000 4.571e-03 5.929 7.184 6.864 6.112 5.633 5.233 4.701 4.264 4.203
0.0051703 -0.47000 10.00000 0.7255879045 2.3896009922    0.725 -0.415  3.7296  4.584    1  0.000  0.540     0.00     0.00 -1 -2.89e-14      0.00 7.792e-01 2.163e-01 8.035e-04 2.185e-04 1.986e-03 -1.000 4.499e-03 5.807 6.952 6.692 5.966 5.505 5.117 4.607 4.189 4.130
0.0051703 -0.47000 10.00000 0.7382002473 2.3950138092    0.738 -0.367  3.7363  4.571    1  0.000  0.538     0.00     0.00 -1 -3.25e-14      0.00 7.808e-01 2.148e-01 7.962e-04 2.172e-04 1.975e-03 -1.000 4.466e-03 5.689 6.737 6.530 5.828 5.385 5.007 4.516 4.115 4.059
0.0051703 -0.47000 10.00000 0.7491657138 2.3995501995    0.749 -0.326  3.7420  4.559    1  0.000  0.536     0.00     0.00 -1 -3.59e-14      0.00 7.821e-01 2.135e-01 7.900e-04 2.161e-04 1.965e-03 -1.000 4.447e-03 5.585 6.554 6.391 5.710 5.280 4.912 4.437 4.049 3.996
0.0051703 -0.47000 10.00000 0.7581374645 2.4031496048    0.758 -0.292  3.7461  4.546    1  0.000  0.536     0.00     0.00 -1 -3.92e-14      0.00 7.835e-01 2.120e-01 7.855e-04 2.149e-04 1.955e-03 -1.000 4.476e-03 5.501 6.414 6.283 5.615 5.196 4.834 4.370 3.991 3.940
0.0051703 -0.47000 10.00000 0.7692604065 2.4074783325    0.769 -0.250  3.7509  4.529    1  0.000  0.536     0.00     0.00 -1 -4.37e-14      0.00 7.853e-01 2.102e-01 7.799e-04 2.134e-04 1.941e-03 -1.000 4.427e-03 5.394 6.244 6.148 5.498 5.090 4.736 4.286 3.918 3.869
0.0051703 -0.47000 10.00000 0.7797126770 2.4114167690    0.779 -0.210  3.7554  4.513    1  0.000  0.536     0.00     0.00 -1 -4.85e-14      0.00 7.871e-01 2.085e-01 7.745e-04 2.119e-04 1.928e-03 -1.000 4.385e-03 5.294 6.089 6.024 5.389 4.991 4.644 4.205 3.847 3.801
0.0051703 -0.47000 10.00000 0.7899845839 2.4151709080    0.789 -0.170  3.7596  4.495    1  0.000  0.535     0.00     0.00 -1 -5.39e-14      0.00 7.889e-01 2.068e-01 7.691e-04 2.105e-04 1.915e-03 -1.000 4.373e-03 5.194 5.938 5.901 5.281 4.893 4.552 4.124 3.775 3.731
0.0051703 -0.47000 10.00000 0.7983314991 2.4181396961    0.798 -0.137  3.7629  4.480    1  0.000  0.535     0.00     0.00 -1 -5.89e-14      0.00 7.903e-01 2.053e-01 7.646e-04 2.093e-04 1.905e-03 -1.000 4.360e-03 5.112 5.821 5.801 5.194 4.813 4.477 4.058 3.715 3.673
0.0051703 -0.47000 10.00000 0.8081893921 2.4215552807    0.808 -0.097  3.7663  4.460    1  0.000  0.535     0.00     0.00 -1 -6.56e-14      0.00 7.926e-01 2.031e-01 7.579e-04 2.075e-04 1.889e-03 -1.000 4.303e-03 5.013 5.685 5.683 5.089 4.716 4.386 3.975 3.639 3.598
0.0051703 -0.47000 10.00000 0.8186774254 2.4250855446    0.818 -0.054  3.7699  4.436    1  0.000  0.535     0.00     0.00 -1  -7.4e-14      0.00 7.951e-01 2.007e-01 7.505e-04 2.055e-04 1.871e-03 -1.000 4.246e-03 4.904 5.540 5.556 4.976 4.610 4.285 3.883 3.554 3.516
0.0051703 -0.47000 10.00000 0.8280505538 2.4281535149    0.827 -0.014  3.7729  4.413    1  0.000  0.535     0.00     0.00 -1 -8.28e-14      0.00 7.973e-01 1.985e-01 7.437e-04 2.037e-04 1.855e-03 -1.000 4.209e-03 4.804 5.410 5.440 4.872 4.513 4.193 3.798 3.476 3.439
0.0051703 -0.47000 10.00000 0.8372148275 2.4310770035    0.836  0.026  3.7756  4.389    1  0.000  0.534     0.00     0.00 -1 -9.28e-14      0.00 7.996e-01 1.963e-01 7.369e-04 2.018e-04 1.838e-03 -1.000 4.175e-03 4.704 5.282 5.324 4.768 4.415 4.100 3.713 3.396 3.360
0.0051703 -0.47000 10.00000 0.8459616899 2.4337995052    0.845  0.066  3.7781  4.363    1  0.000  0.534     0.00     0.00 -1 -1.04e-13      0.00 8.018e-01 1.941e-01 7.303e-04 2.001e-04 1.822e-03 -1.000 4.127e-03 4.605 5.159 5.212 4.666 4.318 4.007 3.626 3.314 3.280
0.0051703 -0.47000 10.00000 0.8474972248 2.4342708588    0.846  0.073  3.7785  4.359    1  0.000  0.534     0.00     0.00 -1 -1.06e-13      0.00 8.022e-01 1.937e-01 7.291e-04 1.997e-04 1.819e-03 -1.000 4.118e-03 4.588 5.138 5.192 4.648 4.301 3.991 3.610 3.299 3.266
0.0051703 -0.47000 10.00000 0.8499315977 2.4350140095    0.849  0.084  3.7792  4.351    1  0.000  0.534     0.00     0.00 -1  -1.1e-13      0.00 8.030e-01 1.929e-01 7.266e-04 1.991e-04 1.813e-03 -1.000 4.103e-03 4.560 5.104 5.161 4.619 4.274 3.965 3.586 3.276 3.243
0.0051703 -0.47000 10.00000 0.8626281619 2.4388117790    0.861  0.143  3.7819  4.309    1  0.000  0.534     0.00     0.00 -1 -1.31e-13      0.00 8.073e-01 1.886e-01 7.138e-04 1.957e-04 1.783e-03 -1.000 4.066e-03 4.412 4.933 4.998 4.468 4.129 3.824 3.452 3.148 3.116
0.0051703 -0.47000 10.00000 0.8728466034 2.4417762756    0.872  0.192  3.7834  4.272    1  0.000  0.534     0.00     0.00 -1 -1.52e-13      0.00 8.104e-01 1.856e-01 7.045e-04 1.932e-04 1.760e-03 -1.000 3.981e-03 4.289 4.798 4.866 4.343 4.008 3.705 3.337 3.037 3.006
0.0051703 -0.47000 10.00000 0.8813787699 2.4441909790    0.880  0.237  3.7844  4.236    1  0.000  0.533     0.00     0.00 -1 -1.75e-13      0.00 8.111e-01 1.849e-01 7.026e-04 1.927e-04 1.756e-03 -1.000 3.996e-03 4.179 4.681 4.750 4.232 3.899 3.598 3.232 2.935 2.903
0.0051703 -0.47000 10.00000 0.8829467893 2.4446289539    0.881  0.245  3.7846  4.229    1  0.000  0.533     0.00     0.00 -1  -1.8e-13      0.00 8.112e-01 1.848e-01 7.024e-04 1.926e-04 1.756e-03 -1.000 3.995e-03 4.158 4.659 4.728 4.211 3.878 3.578 3.212 2.915 2.884
0.0051703 -0.47000 10.00000 0.8884565830 2.4461536407    0.887  0.276  3.7846  4.200    1  0.000  0.533     0.00     0.00 -1 -1.99e-13      0.00 8.114e-01 1.846e-01 7.023e-04 1.926e-04 1.755e-03 -1.000 3.987e-03 4.081 4.582 4.650 4.133 3.801 3.501 3.135 2.838 2.807
0.0051703 -0.47000 10.00000 0.8959975243 2.4482057095    0.894  0.320  3.7840  4.158    1  0.000  0.533     0.00     0.00 -1  -2.3e-13      0.00 8.114e-01 1.847e-01 7.036e-04 1.930e-04 1.759e-03 -1.000 3.983e-03 3.971 4.477 4.542 4.024 3.691 3.390 3.023 2.724 2.693
0.0051703 -0.47000 10.00000 0.8966629505 2.4483847618    0.895  0.324  3.7838  4.154    1  0.000  0.533     0.00     0.00 -1 -2.33e-13      0.00 8.113e-01 1.847e-01 7.040e-04 1.931e-04 1.760e-03 -1.000 3.984e-03 3.961 4.468 4.532 4.014 3.680 3.379 3.012 2.713 2.682
0.0051703 -0.47000 10.00000 0.9011485577 2.4495847225    0.900  0.351  3.7829  4.124    1  0.000  0.533     0.00     0.00 -1 -2.56e-13      0.00 8.109e-01 1.851e-01 7.063e-04 1.937e-04 1.766e-03 -1.000 3.992e-03 3.892 4.406 4.467 3.945 3.611 3.308 2.938 2.638 2.606
0.0051703 -0.47000 10.00000 0.9059115052 2.4508435726    0.904  0.382  3.7814  4.090    1  0.000  0.533     0.00     0.00 -1 -2.86e-13      0.00 8.095e-01 1.865e-01 7.121e-04 1.953e-04 1.781e-03 -1.000 4.038e-03 3.815 4.341 4.396 3.870 3.533 3.228 2.854 2.550 2.518
0.0051703 -0.47000 10.00000 0.9085236192 2.4515278339    0.907  0.400  3.7796  4.066    1  0.000  0.533     0.00     0.00 -1 -3.06e-13      0.00 8.066e-01 1.893e-01 7.232e-04 1.984e-04 1.808e-03 -1.000 4.103e-03 3.770 4.309 4.359 3.827 3.486 3.179 2.800 2.492 2.459
0.0051703 -0.47000 10.00000 0.9144430161 2.4530613422    0.913  0.441  3.7735  4.004    2  0.000  0.533     0.00     0.00 -1 -3.59e-13      0.00 7.954e-01 2.003e-01 7.620e-04 2.090e-04 1.904e-03 -1.000 4.305e-03 3.668 4.260 4.286 3.732 3.380 3.063 2.668 2.347 2.311
0.0051703 -0.47000 10.00000 0.9188718796 2.4541938305    0.917  0.469  3.7649  3.943    2  0.000  0.534     0.00     0.00 -1  -4.1e-13      0.00 7.809e-01 2.146e-01 8.073e-04 2.212e-04 2.015e-03 -1.000 4.562e-03 3.597 4.266 4.259 3.673 3.304 2.974 2.557 2.217 2.177
0.0051703 -0.47000 10.00000 0.9218008518 2.4549357891    0.920  0.483  3.7548  3.890    2  0.000  0.535     0.00     0.00 -1 -4.51e-13      0.00 7.688e-01 2.265e-01 8.425e-04 2.306e-04 2.099e-03 -1.000 4.771e-03 3.561 4.329 4.278 3.656 3.267 2.920 2.477 2.115 2.070
0.0051703 -0.47000 10.00000 0.9237244129 2.4554202557    0.922  0.490  3.7446  3.844    2  0.000  0.536     0.00     0.00 -1 -4.82e-13      0.00 7.611e-01 2.340e-01 8.639e-04 2.363e-04 2.149e-03 -1.000 4.882e-03 3.546 4.422 4.320 3.663 3.252 2.889 2.417 2.032 1.982
0.0051703 -0.47000 10.00000 0.9251674414 2.4557821751    0.923  0.498  3.7353  3.799    2  0.000  0.536     0.00     0.00 -1 -5.17e-13      0.00 7.563e-01 2.388e-01 8.771e-04 2.398e-04 2.181e-03 -1.000 4.965e-03 3.525 4.508 4.354 3.665 3.234 2.856 2.357 1.949 1.896
0.0051703 -0.47000 10.00000 0.9265911579 2.4561378956    0.925  0.520  3.7266  3.743    2  0.000  0.537     0.00     0.00 -1 -5.78e-13      0.00 7.523e-01 2.427e-01 8.877e-04 2.427e-04 2.206e-03 -1.000 5.013e-03 3.470 4.561 4.355 3.635 3.186 2.793 2.268 1.837 1.781
0.0051703 -0.47000 10.00000 0.9279822707 2.4564843178    0.926  0.558  3.7197  3.678    2  0.000  0.537     0.00     0.00 -1 -6.78e-13      0.00 7.487e-01 2.463e-01 8.961e-04 2.449e-04 2.226e-03 -1.000 5.057e-03 3.376 4.553 4.305 3.561 3.098 2.694 2.147 1.697 1.638
0.0051703 -0.47000 10.00000 0.9285519123 2.4566259384    0.926  0.577  3.7174  3.649    2  0.000  0.537     0.00     0.00 -1 -7.35e-13      0.00 7.473e-01 2.477e-01 8.994e-04 2.457e-04 2.233e-03 -1.000 5.066e-03 3.327 4.535 4.273 3.520 3.051 2.643 2.089 1.632 1.573
0.0051703 -0.47000 10.00000 0.9290831685 2.4567577839    0.927  0.600  3.7157  3.620    2  0.000  0.537     0.00     0.00 -1    -8e-13      0.00 7.459e-01 2.490e-01 9.014e-04 2.463e-04 2.238e-03 -1.000 5.081e-03 3.269 4.499 4.227 3.469 2.996 2.585 2.025 1.564 1.504
0.0051703 -0.47000 10.00000 0.9301276803 2.4570162296    0.928  0.649  3.7128  3.559    3  0.000  0.537     0.00     0.00 -1 -9.57e-13      0.00 7.431e-01 2.517e-01 9.052e-04 2.475e-04 2.248e-03 -1.000 5.131e-03 3.146 4.411 4.124 3.356 2.877 2.461 1.892 1.422 1.361
0.0051703 -0.47000 10.00000 0.9310823083 2.4572520256    0.929  0.701  3.7107  3.500    3  0.000  0.536     0.00     0.00 -1 -1.15e-12      0.00 7.404e-01 2.545e-01 9.066e-04 2.487e-04 2.256e-03 -1.000 5.109e-03 3.018 4.307 4.010 3.235 2.753 2.333 1.756 1.279 1.218
0.0051703 -0.47000 10.00000 0.9317889214 2.4574263096    0.930  0.742  3.7092  3.453    3  0.000  0.534     0.00     0.00 -1 -1.34e-12      0.00 7.381e-01 2.568e-01 9.046e-04 2.507e-04 2.260e-03 -1.000 5.104e-03 2.914 4.224 3.916 3.136 2.651 2.228 1.647 1.166 1.104
0.0051703 -0.47000 10.00000 0.9324653745 2.4575927258    0.930  0.785  3.7079  3.405    3  0.000  0.529     0.00     0.00 -1 -1.56e-12      0.00 7.358e-01 2.591e-01 8.989e-04 2.556e-04 2.264e-03 -1.000 5.127e-03 2.807 4.135 3.820 3.034 2.546 2.121 1.534 1.050 0.988
0.0051703 -0.47000 10.00000 0.9332509637 2.4577856064    0.931  0.839  3.7063  3.345    3  0.000  0.520     0.00     0.00 -1 -1.89e-12      0.00 7.330e-01 2.618e-01 8.844e-04 2.698e-04 2.268e-03 -1.000 5.151e-03 2.672 4.021 3.696 2.904 2.413 1.985 1.393 0.904 0.841
0.0051703 -0.47000 10.00000 0.9338482022 2.4579319954    0.931  0.884  3.7050  3.295    3  0.000  0.510     0.00     0.00 -1 -2.23e-12      0.00 7.309e-01 2.639e-01 8.685e-04 2.876e-04 2.271e-03 -1.000 5.158e-03 2.559 3.925 3.593 2.796 2.302 1.872 1.276 0.782 0.719
0.0051703 -0.47000 10.00000 0.9343560934 2.4580564499    0.932  0.926  3.7038  3.249    3  0.000  0.501     0.00     0.00 -1 -2.58e-12      0.00 7.292e-01 2.656e-01 8.542e-04 3.051e-04 2.273e-03 -1.000 5.180e-03 2.456 3.838 3.499 2.698 2.201 1.769 1.169 0.672 0.609
0.0051703 -0.47000 10.00000 0.9349556565 2.4582030773    0.932  0.978  3.7022  3.190    3  0.000  0.491     0.00     0.00 -1 -3.11e-12      0.00 7.273e-01 2.675e-01 8.381e-04 3.255e-04 2.275e-03 -1.000 5.198e-03 2.324 3.726 3.379 2.572 2.072 1.637 1.031 0.529 0.466
0.0051703 -0.47000 10.00000 0.9353929758 2.4583098888    0.933  1.020  3.7008  3.143    3  0.000  0.486     0.00     0.00 -1 -3.62e-12      0.00 7.262e-01 2.687e-01 8.288e-04 3.374e-04 2.276e-03 -1.000 5.184e-03 2.219 3.637 3.283 2.471 1.969 1.532 0.921 0.415 0.351
0.0051703 -0.47000 10.00000 0.9357849360 2.4584054947    0.933  1.061  3.6994  3.096    3  0.000  0.481     0.00     0.00 -1 -4.19e-12      0.00 7.252e-01 2.696e-01 8.217e-04 3.465e-04 2.277e-03 -1.000 5.195e-03 2.117 3.553 3.191 2.374 1.870 1.430 0.815 0.304 0.240
0.0051703 -0.47000 10.00000 0.9361549020 2.4584956169    0.933  1.103  3.6980  3.049    3  0.000  0.478     0.00     0.00 -1 -4.87e-12      0.00 7.244e-01 2.704e-01 8.158e-04 3.542e-04 2.277e-03 -1.000 5.219e-03 2.014 3.472 3.101 2.277 1.770 1.327 0.706 0.191 0.127
0.0051703 -0.47000 10.00000 0.9365854859 2.4586005211    0.934  1.155  3.6960  2.989    3  0.000  0.475     0.00     0.00 -1 -5.89e-12      0.00 7.237e-01 2.711e-01 8.107e-04 3.608e-04 2.278e-03 -1.000 5.214e-03 1.882 3.373 2.986 2.154 1.641 1.194 0.567 0.046 -0.020
0.0051703 -0.47000 10.00000 0.9369728565 2.4586946964    0.934  1.208  3.6940  2.928    3  0.000  0.473     0.00     0.00 -1 -7.13e-12      0.00 7.233e-01 2.716e-01 8.075e-04 3.650e-04 2.279e-03 -1.000 5.176e-03 1.750 3.278 2.874 2.031 1.514 1.063 0.428 -0.100 -0.166
0.0051703 -0.47000 10.00000 0.9373106956 2.4587769508    0.934  1.258  3.6919  2.870    3  0.000  0.471     0.00     0.00 -1 -8.56e-12      0.00 7.230e-01 2.719e-01 8.057e-04 3.674e-04 2.279e-03 -1.000 5.180e-03 1.624 3.188 2.767 1.914 1.392 0.936 0.294 -0.241 -0.307
0.0051703 -0.47000 10.00000 0.9376133680 2.4588503838    0.935  1.308  3.6897  2.812    3  0.000  0.471     0.00     0.00 -1 -1.03e-11      0.00 7.228e-01 2.720e-01 8.048e-04 3.686e-04 2.279e-03 -1.000 5.197e-03 1.500 3.100 2.662 1.800 1.272 0.812 0.162 -0.379 -0.446
0.0051703 -0.47000 10.00000 0.9378939867 2.4589185715    0.935  1.358  3.6875  2.752    3  0.000  0.471     0.00     0.00 -1 -1.23e-11      0.00 7.228e-01 2.720e-01 8.043e-04 3.691e-04 2.279e-03 -1.000 5.202e-03 1.375 3.012 2.556 1.685 1.151 0.687 0.029 -0.520 -0.588
0.0051703 -0.47000 10.00000 0.9381505251 2.4589807987    0.935  1.409  3.6851  2.693    3  0.000  0.470     0.00     0.00 -1 -1.48e-11      0.00 7.227e-01 2.721e-01 8.042e-04 3.694e-04 2.279e-03 -1.000 5.202e-03 1.248 2.925 2.452 1.570 1.031 0.562 -0.105 -0.661 -0.730
0.0051703 -0.47000 10.00000 0.9383695126 2.4590337276    0.935  1.456  3.6829  2.637    3  0.000  0.470     0.00     0.00 -1 -1.76e-11      0.00 7.227e-01 2.721e-01 8.041e-04 3.695e-04 2.279e-03 -1.000 5.202e-03 1.131 2.845 2.355 1.464 0.919 0.446 -0.230 -0.794 -0.863
0.0051703 -0.47000 10.00000 0.9385780692 2.4590842724    0.935  1.504  3.6805  2.579    3  0.000  0.470     0.00     0.00 -1 -2.11e-11      0.00 7.227e-01 2.721e-01 8.040e-04 3.697e-04 2.280e-03 -1.000 5.202e-03 1.010 2.763 2.255 1.355 0.804 0.326 -0.358 -0.930 -1.001
0.0051703 -0.47000 10.00000 0.9387659431 2.4591298103    0.935  1.551  3.6781  2.522    3  0.000  0.470     0.00     0.00 -1  -2.5e-11      0.00 7.227e-01 2.721e-01 8.039e-04 3.698e-04 2.280e-03 -1.000 5.202e-03 0.893 2.687 2.161 1.250 0.693 0.210 -0.483 -1.063 -1.134
