# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Fri Jun 12 07:14:37 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.01471 0.00000 8.17609 0.2000000030 1.6938791275    0.200 -2.290  3.4744  4.879    0  0.000  0.545     0.00     0.00 -1  -5.3e-16      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 10.495 16.663 15.027 13.458 11.985 10.258 8.559 7.945 7.654
0.01471 0.00000 8.17609 0.2500000000 1.8403258324    0.250 -2.132  3.4906  4.882    0  0.000  0.545     0.00     0.00 -1 -6.81e-16      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 10.099 15.744 14.216 12.668 11.318 9.740 8.202 7.585 7.307
0.01471 0.00000 8.17609 0.3000000119 1.9529139996    0.300 -1.997  3.5023  4.874    0  0.000  0.545     0.00     0.00 -1 -8.52e-16      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.763 15.082 13.619 12.101 10.827 9.338 7.894 7.273 7.005
0.01471 0.00000 8.17609 0.3096452355 1.9718359709    0.310 -1.972  3.5046  4.871    0  0.000  0.545     0.00     0.00 -1 -8.92e-16      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.699 14.958 13.507 11.995 10.735 9.262 7.835 7.213 6.947
0.01471 0.00000 8.17609 0.3500000238 2.0434176922    0.350 -1.864  3.5133  4.852    0  0.000  0.545     0.00     0.00 -1  -1.1e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.430 14.471 13.062 11.571 10.361 8.952 7.586 6.960 6.702
0.01471 0.00000 8.17609 0.4000000358 2.1185026169    0.400 -1.727  3.5250  4.819    0  0.000  0.545     0.00     0.00 -1 -1.46e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 9.088 13.874 12.505 11.042 9.890 8.563 7.273 6.639 6.391
0.01471 0.00000 8.17609 0.4500000179 2.1822810173    0.450 -1.583  3.5389  4.782    0  0.000  0.545     0.00     0.00 -1    -2e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.728 13.263 11.920 10.486 9.394 8.157 6.948 6.304 6.067
0.01471 0.00000 8.17609 0.5000000000 2.2374541759    0.500 -1.427  3.5561  4.740    0  0.000  0.545     0.00     0.00 -1 -2.85e-15      0.00 7.107e-01 2.745e-01 2.655e-03 7.163e-04 6.496e-03 -1.000 1.476e-02 8.337 12.628 11.289 9.879 8.847 7.722 6.601 5.946 5.722
0.01471 0.00000 8.17609 0.5263894796 2.2630975246    0.526 -1.336  3.5691  4.724    0  0.000  0.545     0.00     0.00 -1 -3.49e-15      0.00 7.108e-01 2.745e-01 2.654e-03 7.160e-04 6.494e-03 -1.000 1.476e-02 8.111 12.242 10.893 9.495 8.501 7.468 6.411 5.748 5.536
0.01471 0.00000 8.17609 0.5480176806 2.2820103168    0.548 -1.271  3.5787  4.714    0  0.000  0.545     0.00     0.00 -1 -4.03e-15      0.00 7.109e-01 2.743e-01 2.653e-03 7.157e-04 6.492e-03 -1.000 1.476e-02 7.946 11.968 10.611 9.223 8.253 7.288 6.273 5.603 5.402
0.01471 0.00000 8.17609 0.5500000119 2.2836582661    0.550 -1.266  3.5794  4.714    0  0.000  0.545     0.00     0.00 -1 -4.07e-15      0.00 7.109e-01 2.743e-01 2.653e-03 7.157e-04 6.491e-03 -1.000 1.476e-02 7.934 11.948 10.590 9.202 8.235 7.274 6.263 5.593 5.393
0.01471 0.00000 8.17609 0.5631929636 2.2942876816    0.563 -1.230  3.5860  4.715    0  0.000  0.545     0.00     0.00 -1 -4.37e-15      0.00 7.109e-01 2.743e-01 2.653e-03 7.157e-04 6.491e-03 -1.000 1.476e-02 7.845 11.786 10.422 9.044 8.093 7.176 6.191 5.517 5.326
0.01471 0.00000 8.17609 0.5813909173 2.3080430031    0.581 -1.188  3.5919  4.710    0  0.000  0.545     0.00     0.00 -1 -4.75e-15      0.00 7.110e-01 2.743e-01 2.653e-03 7.156e-04 6.490e-03 -1.000 1.473e-02 7.741 11.620 10.250 8.882 7.945 7.065 6.102 5.424 5.241
0.01471 0.00000 8.17609 0.6000000238 2.3211214542    0.600 -1.147  3.5969  4.703    0  0.000  0.545     0.00     0.00 -1 -5.17e-15      0.00 7.110e-01 2.743e-01 2.652e-03 7.156e-04 6.490e-03 -1.000 1.468e-02 7.638 11.468 10.093 8.735 7.809 6.957 6.012 5.330 5.156
0.01471 0.00000 8.17609 0.6059669256 2.3251199722    0.606 -1.133  3.5992  4.702    0  0.000  0.545     0.00     0.00 -1 -5.33e-15      0.00 7.110e-01 2.743e-01 2.652e-03 7.156e-04 6.490e-03 -1.000 1.468e-02 7.601 11.408 10.030 8.677 7.756 6.918 5.980 5.297 5.126
0.01471 0.00000 8.17609 0.6499999762 2.3520355225    0.650 -0.994  3.6223  4.686    0  0.000  0.545     0.00     0.00 -1 -7.18e-15      0.00 7.110e-01 2.742e-01 2.652e-03 7.155e-04 6.489e-03 -1.000 1.476e-02 7.255 10.821 9.417 8.133 7.267 6.553 5.686 5.004 4.869
0.01471 0.00000 8.17609 0.7000000477 2.3779268265    0.700 -0.842  3.6495  4.675    0  0.000  0.545     0.00     0.00 -1    -1e-14      0.00 7.111e-01 2.742e-01 2.652e-03 7.153e-04 6.488e-03 -1.000 1.476e-02 6.874 10.013 8.682 7.516 6.733 6.156 5.375 4.726 4.628
0.01471 0.00000 8.17609 0.7304278016 2.3917036057    0.731 -0.752  3.6658  4.669    0  0.000  0.540     0.00     0.00 -1 -1.21e-14      0.00 7.112e-01 2.741e-01 2.629e-03 7.146e-04 6.487e-03 -1.000 1.472e-02 6.651 9.421 8.240 7.157 6.438 5.922 5.199 4.597 4.512
0.01471 0.00000 8.17609 0.7500000000 2.3998889923    0.750 -0.697  3.6756  4.665    0  0.000  0.538     0.00     0.00 -1 -1.36e-14      0.00 7.112e-01 2.741e-01 2.616e-03 7.142e-04 6.487e-03 -1.000 1.475e-02 6.513 9.054 7.979 6.946 6.267 5.779 5.092 4.522 4.442
0.01471 0.00000 8.17609 0.7654361129 2.4060063362    0.765 -0.657  3.6817  4.658    0  0.000  0.538     0.00     0.00 -1 -1.49e-14      0.00 7.112e-01 2.741e-01 2.615e-03 7.142e-04 6.487e-03 -1.000 1.476e-02 6.412 8.813 7.806 6.802 6.147 5.675 5.010 4.461 4.383
0.01471 0.00000 8.17609 0.8000000119 2.4187245369    0.800 -0.569  3.6954  4.643    0  0.000  0.538     0.00     0.00 -1 -1.81e-14      0.00 7.112e-01 2.740e-01 2.615e-03 7.141e-04 6.486e-03 -1.000 1.476e-02 6.192 8.312 7.441 6.498 5.895 5.453 4.834 4.326 4.255
0.01471 0.00000 8.17609 0.8500000238 2.4350347519    0.850 -0.447  3.7141  4.623    0  0.000  0.538     0.00     0.00 -1 -2.38e-14      0.00 7.113e-01 2.740e-01 2.614e-03 7.139e-04 6.485e-03 -1.000 1.468e-02 5.887 7.641 6.963 6.098 5.559 5.153 4.596 4.142 4.080
0.01471 0.00000 8.17609 0.8999999762 2.4492788315    0.899 -0.332  3.7311  4.601    0  0.000  0.538     0.00     0.00 -1 -3.09e-14      0.00 7.114e-01 2.739e-01 2.614e-03 7.138e-04 6.483e-03 -1.000 1.475e-02 5.601 7.054 6.543 5.743 5.254 4.877 4.373 3.966 3.909
0.01471 0.00000 8.17609 0.9499999881 2.4618122578    0.950 -0.223  3.7461  4.575    0  0.000  0.538     0.00     0.00 -1 -3.98e-14      0.00 7.115e-01 2.737e-01 2.613e-03 7.135e-04 6.480e-03 -1.000 1.474e-02 5.328 6.524 6.159 5.421 4.976 4.623 4.164 3.794 3.745
0.01471 0.00000 8.17609 1.0000000000 2.4729156494    1.000 -0.115  3.7600  4.545    0  0.000  0.538     0.00     0.00 -1 -5.15e-14      0.00 7.117e-01 2.736e-01 2.612e-03 7.130e-04 6.476e-03 -1.000 1.473e-02 5.057 6.028 5.796 5.115 4.708 4.377 3.956 3.616 3.573
0.01471 0.00000 8.17609 1.0499999523 2.4828116894    1.050 -0.011  3.7726  4.513    0  0.000  0.538     0.00     0.00 -1 -6.15e-14      0.00 7.120e-01 2.733e-01 2.609e-03 7.125e-04 6.472e-03 -1.000 1.468e-02 4.799 5.592 5.459 4.833 4.458 4.147 3.759 3.447 3.411
0.01471 0.00000 8.17609 1.1000000238 2.4916803837    1.099  0.087  3.7841  4.481    0  0.000  0.538     0.00     0.00 -1  -7.2e-14      0.00 7.124e-01 2.729e-01 2.606e-03 7.116e-04 6.463e-03 -1.000 1.475e-02 4.553 5.207 5.147 4.570 4.224 3.931 3.572 3.283 3.253
0.01471 0.00000 8.17609 1.1499999762 2.4996678829    1.149  0.179  3.7944  4.449    0  0.000  0.537     0.00     0.00 -1 -8.29e-14      0.00 7.130e-01 2.724e-01 2.601e-03 7.104e-04 6.453e-03 -1.000 1.461e-02 4.321 4.872 4.860 4.328 4.004 3.728 3.394 3.125 3.099
0.01471 0.00000 8.17609 1.2000000477 2.5068950653    1.200  0.270  3.8043  4.416    0  0.000  0.538     0.00     0.00 -1 -9.41e-14      0.00 7.130e-01 2.723e-01 2.602e-03 7.106e-04 6.455e-03 -1.000 1.466e-02 4.095 4.561 4.584 4.093 3.792 3.531 3.220 2.971 2.948
0.01471 0.00000 8.17609 1.2500000000 2.5134611130    1.250  0.356  3.8139  4.387    1  0.000  0.537     0.00     0.00 -1 -1.05e-13      0.00 7.131e-01 2.723e-01 2.602e-03 7.105e-04 6.454e-03 -1.000 1.466e-02 3.880 4.278 4.324 3.872 3.591 3.345 3.057 2.826 2.807
0.01471 0.00000 8.17609 1.2999999523 2.5194499493    1.300  0.437  3.8231  4.359    1  0.000  0.538     0.00     0.00 -1 -1.14e-13      0.00 7.132e-01 2.722e-01 2.602e-03 7.104e-04 6.453e-03 -1.000 1.465e-02 3.677 4.029 4.082 3.662 3.399 3.168 2.901 2.689 2.671
0.01471 0.00000 8.17609 1.3086669445 2.5204346180    1.309  0.451  3.8247  4.355    1  0.000  0.538     0.00     0.00 -1 -1.15e-13      0.00 7.132e-01 2.722e-01 2.602e-03 7.104e-04 6.453e-03 -1.000 1.465e-02 3.644 3.988 4.041 3.628 3.367 3.139 2.876 2.667 2.650
0.01471 0.00000 8.17609 1.3499999046 2.5249314308    1.350  0.514  3.8325  4.337    1  0.000  0.537     0.00     0.00 -1  -1.2e-13      0.00 7.131e-01 2.722e-01 2.601e-03 7.105e-04 6.454e-03 -1.000 1.465e-02 3.486 3.797 3.852 3.465 3.219 3.004 2.759 2.565 2.549
0.01471 0.00000 8.17609 1.3999999762 2.5299651623    1.400  0.587  3.8422  4.319    1  0.000  0.537     0.00     0.00 -1 -1.22e-13      0.00 7.132e-01 2.722e-01 2.601e-03 7.104e-04 6.453e-03 -1.000 1.461e-02 3.304 3.584 3.634 3.277 3.050 2.852 2.628 2.454 2.439
0.01471 0.00000 8.17609 1.4500000477 2.5346016884    1.450  0.655  3.8529  4.308    1  0.000  0.537     0.00     0.00 -1 -1.18e-13      0.00 7.132e-01 2.721e-01 2.601e-03 7.102e-04 6.452e-03 -1.000 1.469e-02 3.133 3.384 3.426 3.101 2.895 2.715 2.516 2.361 2.349
0.01471 0.00000 8.17609 1.5000000000 2.5388846397    1.500  0.722  3.8655  4.306    1  0.000  0.537     0.00     0.00 -1 -1.09e-13      0.00 7.133e-01 2.720e-01 2.600e-03 7.101e-04 6.450e-03 -1.000 1.466e-02 2.965 3.190 3.219 2.928 2.747 2.589 2.417 2.286 2.274
0.01471 0.00000 8.17609 1.5500000715 2.5428512096    1.550  0.785  3.8789  4.310    1  0.000  0.537     0.00     0.00 -1 -9.22e-14      0.00 7.134e-01 2.719e-01 2.599e-03 7.099e-04 6.448e-03 -1.000 1.469e-02 2.806 3.010 3.022 2.766 2.611 2.478 2.333 2.226 2.216
0.01471 0.00000 8.17609 1.6000000238 2.5465342999    1.600  0.847  3.8921  4.315    1  0.000  0.537     0.00     0.00 -1 -6.94e-14      0.00 7.135e-01 2.718e-01 2.599e-03 7.097e-04 6.447e-03 -1.000 1.467e-02 2.652 2.839 2.835 2.611 2.483 2.373 2.255 2.171 2.162
0.01471 0.00000 8.17609 1.6500000954 2.5499615669    1.649  0.906  3.9045  4.320    1  0.000  0.537     0.00     0.00 -1 -3.89e-14      0.00 7.135e-01 2.718e-01 2.598e-03 7.096e-04 6.446e-03 -1.000 1.465e-02 2.506 2.680 2.661 2.469 2.366 2.278 2.183 2.118 2.110
0.01471 0.00000 8.17609 1.7000000477 2.5531582832    1.699  0.962  3.9162  4.323    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.136e-01 2.717e-01 2.598e-03 7.095e-04 6.445e-03 -1.000 1.465e-02 2.365 2.529 2.497 2.338 2.256 2.188 2.115 2.065 2.058
0.01471 0.00000 8.17609 1.7500000000 2.5561456680    1.749  1.016  3.9272  4.325    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.137e-01 2.717e-01 2.597e-03 7.093e-04 6.444e-03 -1.000 1.467e-02 2.230 2.384 2.345 2.216 2.155 2.104 2.048 2.012 2.006
0.01471 0.00000 8.17609 1.7999999523 2.5589430332    1.799  1.068  3.9373  4.326    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.137e-01 2.716e-01 2.597e-03 7.092e-04 6.443e-03 -1.000 1.466e-02 2.099 2.246 2.207 2.105 2.060 2.023 1.983 1.958 1.952
0.01471 0.00000 8.17609 1.8135744333 2.5596718788    1.812  1.082  3.9399  4.326    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.138e-01 2.716e-01 2.597e-03 7.092e-04 6.442e-03 -1.000 1.466e-02 2.065 2.209 2.172 2.076 2.035 2.002 1.966 1.943 1.938
0.01471 0.00000 8.17609 1.8499999046 2.5615673065    1.849  1.118  3.9467  4.326    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.138e-01 2.715e-01 2.596e-03 7.091e-04 6.441e-03 -1.000 1.466e-02 1.974 2.113 2.083 2.003 1.971 1.946 1.920 1.903 1.899
0.01471 0.00000 8.17609 1.8999999762 2.5640332699    1.899  1.167  3.9555  4.324    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.138e-01 2.715e-01 2.596e-03 7.090e-04 6.441e-03 -1.000 1.465e-02 1.853 1.985 1.968 1.907 1.886 1.870 1.857 1.847 1.844
0.01471 0.00000 8.17609 1.9500000477 2.5663545132    1.950  1.214  3.9637  4.321    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.139e-01 2.715e-01 2.596e-03 7.090e-04 6.440e-03 -1.000 1.465e-02 1.736 1.864 1.862 1.817 1.805 1.798 1.795 1.791 1.790
0.01471 0.00000 8.17609 2.0000000000 2.5685424805    2.000  1.259  3.9715  4.318    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.139e-01 2.715e-01 2.596e-03 7.089e-04 6.440e-03 -1.000 1.461e-02 1.621 1.747 1.762 1.731 1.727 1.726 1.734 1.734 1.735
0.01471 0.00000 8.17609 2.0499999523 2.5706083775    2.050  1.304  3.9790  4.313    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.139e-01 2.714e-01 2.595e-03 7.088e-04 6.439e-03 -1.000 1.468e-02 1.510 1.636 1.667 1.650 1.651 1.657 1.674 1.678 1.681
0.01471 0.00000 8.17609 2.0999999046 2.5725615025    2.099  1.348  3.9861  4.309    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.140e-01 2.714e-01 2.595e-03 7.088e-04 6.439e-03 -1.000 1.462e-02 1.401 1.528 1.577 1.572 1.578 1.589 1.614 1.622 1.627
0.01471 0.00000 8.17609 2.1188020706 2.5732686520    2.118  1.364  3.9887  4.307    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.140e-01 2.714e-01 2.595e-03 7.088e-04 6.438e-03 -1.000 1.462e-02 1.361 1.488 1.544 1.543 1.551 1.564 1.592 1.601 1.606
0.01471 0.00000 8.17609 2.1500000954 2.5744106770    2.149  1.390  3.9929  4.303    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.140e-01 2.714e-01 2.595e-03 7.087e-04 6.438e-03 -1.000 1.463e-02 1.294 1.423 1.490 1.495 1.507 1.522 1.555 1.566 1.572
0.01471 0.00000 8.17609 2.2000000477 2.5761635303    2.199  1.432  3.9995  4.298    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.140e-01 2.714e-01 2.595e-03 7.087e-04 6.438e-03 -1.000 1.466e-02 1.190 1.321 1.406 1.421 1.436 1.456 1.497 1.511 1.519
0.01471 0.00000 8.17609 2.2500000000 2.5778269768    2.249  1.473  4.0058  4.292    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.140e-01 2.713e-01 2.595e-03 7.086e-04 6.437e-03 -1.000 1.466e-02 1.088 1.222 1.325 1.350 1.368 1.392 1.439 1.455 1.465
0.01471 0.00000 8.17609 2.2999999523 2.5794074535    2.299  1.513  4.0120  4.287    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.140e-01 2.713e-01 2.595e-03 7.087e-04 6.438e-03 -1.000 1.463e-02 0.988 1.125 1.247 1.279 1.300 1.327 1.382 1.400 1.412
0.01471 0.00000 8.17609 2.4000000954 2.5823426247    2.399  1.591  4.0237  4.274    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.141e-01 2.713e-01 2.595e-03 7.086e-04 6.437e-03 -1.000 1.463e-02 0.793 0.938 1.096 1.142 1.168 1.201 1.268 1.291 1.306
0.01471 0.00000 8.17609 2.4011731148 2.5823752880    2.400  1.592  4.0238  4.274    1  0.000  0.537     0.00     0.00 -1    -1e-30      0.00 7.141e-01 2.713e-01 2.595e-03 7.086e-04 6.437e-03 -1.000 1.464e-02 0.791 0.936 1.094 1.140 1.166 1.200 1.267 1.290 1.305
0.01471 0.00000 8.17609 2.5999999046 2.5874414444    2.600  1.739  4.0454  4.247    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.422 0.586 0.813 0.881 0.914 0.957 1.047 1.076 1.097
0.01471 0.00000 8.17609 2.6170222759 2.5878341198    2.617  1.751  4.0471  4.245    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.391 0.557 0.789 0.859 0.892 0.936 1.028 1.058 1.079
0.01471 0.00000 8.17609 2.7787518501 2.5912916660    2.779  1.866  4.0623  4.217    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.106 0.288 0.571 0.652 0.690 0.739 0.847 0.881 0.907
0.01471 0.00000 8.17609 2.7999999523 2.5917119980    2.800  1.880  4.0642  4.214    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.069 0.254 0.543 0.626 0.664 0.714 0.823 0.858 0.884
0.01471 0.00000 8.17609 2.8171405792 2.5920455456    2.817  1.892  4.0657  4.211    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 0.040 0.227 0.520 0.604 0.643 0.694 0.804 0.839 0.866
0.01471 0.00000 8.17609 2.9706182480 2.5948371887    2.971  1.995  4.0784  4.181    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.219 -0.015 0.320 0.413 0.454 0.509 0.632 0.671 0.700
0.01471 0.00000 8.17609 3.0000000000 2.5953342915    3.000  2.015  4.0807  4.175    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.268 -0.061 0.281 0.376 0.418 0.474 0.599 0.638 0.668
0.01471 0.00000 8.17609 3.1183791161 2.5972285271    3.118  2.093  4.0894  4.149    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.461 -0.241 0.128 0.229 0.273 0.331 0.464 0.506 0.538
0.01471 0.00000 8.17609 3.2000000477 2.5984411240    3.199  2.145  4.0950  4.129    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.594 -0.364 0.023 0.127 0.172 0.232 0.370 0.413 0.446
0.01471 0.00000 8.17609 3.3004713058 2.5998392105    3.299  2.210  4.1011  4.103    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.754 -0.514 -0.109 -0.000 0.045 0.108 0.251 0.295 0.330
0.01471 0.00000 8.17609 3.4000000954 2.6011312008    3.398  2.273  4.1063  4.073    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -0.913 -0.664 -0.242 -0.130 -0.084 -0.020 0.128 0.173 0.209
0.01471 0.00000 8.17609 3.4889078140 2.6022138596    3.487  2.329  4.1102  4.044    1  0.000  0.538     0.00     0.00 -1    -1e-30      0.00 7.107e-01 2.745e-01 2.620e-03 7.154e-04 6.497e-03 -1.000 1.476e-02 -1.054 -0.798 -0.364 -0.249 -0.202 -0.137 0.015 0.061 0.097
