# This file is currently used just to get *MIs and nMIs in make_LFs.
 -5.66      5 2.95000e+00      6 3.12000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.64      6 3.06000e+00     10 3.28000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.62     29 3.41000e+00     22 3.60000e+00      2 2.00000e-02      2 2.00000e-02      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.60     19 3.89000e+00     22 4.04000e+00      0 4.00000e-02      1 5.00000e-02      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.58     17 4.25000e+00     17 4.43000e+00      2 6.00000e-02      1 7.00000e-02      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.56     15 4.57000e+00     16 4.76000e+00      0 8.00000e-02      0 8.00000e-02      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.54      8 4.80000e+00      6 4.98000e+00      0 8.00000e-02      0 8.00000e-02      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.52     16 5.04000e+00     15 5.19000e+00      1 9.00000e-02      1 9.00000e-02      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.50     23 5.43000e+00     29 5.63000e+00      1 1.10000e-01      2 1.20000e-01      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.48     19 5.85000e+00     15 6.07000e+00      0 1.20000e-01      1 1.50000e-01      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.46      6 6.10000e+00      5 6.27000e+00      2 1.40000e-01      1 1.70000e-01      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.44     11 6.27000e+00     12 6.44000e+00      0 1.60000e-01      0 1.80000e-01      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.42     11 6.49000e+00     15 6.71000e+00      0 1.60000e-01      0 1.80000e-01      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.40     14 6.74000e+00     13 6.99000e+00      4 2.00000e-01      4 2.20000e-01      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.38      9 6.97000e+00     13 7.25000e+00      4 2.80000e-01      4 3.00000e-01      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.36     18 7.24000e+00     13 7.51000e+00      2 3.40000e-01      1 3.50000e-01      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.34     12 7.54000e+00     14 7.78000e+00      1 3.70000e-01      2 3.80000e-01      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.32     15 7.81000e+00     18 8.10000e+00      7 4.50000e-01      7 4.70000e-01      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.30      6 8.02000e+00     10 8.38000e+00      5 5.70000e-01      5 5.90000e-01      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.28     15 8.23000e+00     15 8.63000e+00      5 6.70000e-01      5 6.90000e-01      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.26     13 8.51000e+00     18 8.96000e+00      2 7.40000e-01      3 7.70000e-01      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.24     18 8.82000e+00     16 9.30000e+00      2 7.80000e-01      4 8.40000e-01      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.22     23 9.23000e+00     20 9.66000e+00      9 8.90000e-01      8 9.60000e-01      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.20     14 9.60000e+00     16 1.00200e+01      3 1.01000e+00      4 1.08000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.18      9 9.83000e+00     17 1.03500e+01      8 1.12000e+00      6 1.18000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.16     13 1.00500e+01     17 1.06900e+01      4 1.24000e+00      3 1.27000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.14     10 1.02800e+01     21 1.10700e+01      9 1.37000e+00     10 1.40000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.12     18 1.05600e+01     21 1.14900e+01     11 1.57000e+00     10 1.60000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.10     14 1.08800e+01     20 1.19000e+01     12 1.80000e+00     16 1.86000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.08     11 1.11300e+01     17 1.22700e+01     12 2.04000e+00     10 2.12000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.06     22 1.14600e+01     41 1.28500e+01     12 2.28000e+00     12 2.34000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.04     12 1.18000e+01     29 1.35500e+01      9 2.49000e+00     11 2.57000e+00      2 2.00000e-02      2 2.00000e-02      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.02     15 1.20700e+01     29 1.41300e+01     17 2.75000e+00     16 2.84000e+00      0 4.00000e-02      0 4.00000e-02      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -5.00     16 1.23800e+01     29 1.47100e+01     10 3.02000e+00     11 3.11000e+00      2 6.00000e-02      2 6.00000e-02      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -4.98     12 1.26600e+01     26 1.52600e+01     10 3.22000e+00     10 3.32000e+00      4 1.20000e-01      4 1.20000e-01      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -4.96     15 1.29300e+01     23 1.57500e+01     12 3.44000e+00     12 3.54000e+00      6 2.20000e-01      6 2.20000e-01      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -4.94     13 1.32100e+01     18 1.61600e+01      7 3.63000e+00      6 3.72000e+00      1 2.90000e-01      1 2.90000e-01      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -4.92     10 1.34400e+01     22 1.65600e+01     15 3.85000e+00     13 3.91000e+00      3 3.30000e-01      3 3.30000e-01      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -4.90     20 1.37400e+01     23 1.70100e+01     12 4.12000e+00     15 4.19000e+00      4 4.00000e-01      5 4.10000e-01      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -4.88     24 1.41800e+01     32 1.75600e+01     14 4.38000e+00     15 4.49000e+00      5 4.90000e-01      5 5.10000e-01      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -4.86     13 1.45500e+01     18 1.80600e+01     12 4.64000e+00     12 4.76000e+00     12 6.60000e-01     12 6.80000e-01      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -4.84      9 1.47700e+01     20 1.84400e+01     10 4.86000e+00     13 5.01000e+00      8 8.60000e-01      7 8.70000e-01      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -4.82     18 1.50400e+01     23 1.88700e+01     13 5.09000e+00     10 5.24000e+00      8 1.02000e+00      9 1.03000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -4.80     16 1.53800e+01     24 1.93400e+01     11 5.33000e+00      8 5.42000e+00      5 1.15000e+00      6 1.18000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -4.78     13 1.56700e+01     17 1.97500e+01     10 5.54000e+00     14 5.64000e+00      8 1.28000e+00      8 1.32000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -4.76     10 1.59000e+01     14 2.00600e+01     15 5.79000e+00     16 5.94000e+00     11 1.47000e+00      9 1.49000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -4.74     13 1.61300e+01     18 2.03800e+01     14 6.08000e+00     11 6.21000e+00      6 1.64000e+00      7 1.65000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -4.72      8 1.63400e+01     17 2.07300e+01     15 6.37000e+00     17 6.49000e+00     10 1.80000e+00      9 1.81000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -4.70     12 1.65400e+01     20 2.11000e+01     21 6.73000e+00     22 6.88000e+00      9 1.99000e+00      9 1.99000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -4.68      8 1.67400e+01     20 2.15000e+01     10 7.04000e+00     10 7.20000e+00      3 2.11000e+00      3 2.11000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -4.66      9 1.69100e+01     21 2.19100e+01     18 7.32000e+00     23 7.53000e+00      7 2.21000e+00      8 2.22000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -4.64     11 1.71100e+01     52 2.26400e+01     25 7.75000e+00     22 7.98000e+00      5 2.33000e+00      4 2.34000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -4.62    112 1.83400e+01    124 2.44000e+01     18 8.18000e+00     20 8.40000e+00      5 2.43000e+00      5 2.43000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -4.60    152 2.09800e+01    132 2.69600e+01     16 8.52000e+00     11 8.71000e+00      5 2.53000e+00      5 2.53000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -4.58    111 2.36100e+01    100 2.92800e+01     23 8.91000e+00     24 9.06000e+00      2 2.60000e+00      3 2.61000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -4.56    100 2.57200e+01    109 3.13700e+01     20 9.34000e+00     23 9.53000e+00      9 2.71000e+00      8 2.72000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
 -4.54     96 2.76800e+01     97 3.34300e+01     22 9.76000e+00     22 9.98000e+00      2 2.82000e+00      3 2.83000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00      0 0.00000e+00
