# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.0900000036 0.09 0.1164803441 2424.934431 5.257 11.034 10.494 10.262 12.73 11.089 10.338
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.1000000015 0.1 0.1282190766 2591.791135 5.22 10.539 9.999 9.762 12.235 10.593 9.838
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.1200000048 0.12 0.1493319186 2795.760728 5.166 9.957 9.4 9.148 11.412 9.962 9.213
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.1400000006 0.14 0.1687923054 2923.479144 5.127 9.552 8.986 8.733 10.866 9.529 8.791
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.1599999964 0.16 0.1867895797 3015.782384 5.097 9.231 8.661 8.41 10.459 9.193 8.464
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.1995657235 0.2 0.2201165234 3144.12642 5.05 8.743 8.169 7.924 9.869 8.687 7.972
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.200000003 0.2 0.2206747508 3145.574677 5.049 8.739 8.164 7.919 9.863 8.682 7.967
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.25 0.25 0.2610072944 3254.617835 5 8.264 7.685 7.447 9.319 8.195 7.491
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.3000000119 0.3 0.3008518212 3333.496473 4.956 7.88 7.297 7.064 8.892 7.802 7.104
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.3500000536 0.35 0.3440746247 3400.165058 4.906 7.523 6.934 6.706 8.504 7.437 6.743
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.3684664667 0.368 0.3602074118 3433.9977 4.888 7.391 6.8 6.573 8.357 7.301 6.609
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.4000000358 0.4 0.3881080447 3488.188934 4.86 7.181 6.584 6.361 8.123 7.085 6.395
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.4261777103 0.426 0.4140498626 3546.500292 4.83 6.987 6.385 6.164 7.905 6.884 6.196
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.4500000179 0.45 0.4379783517 3598.3218 4.806 6.821 6.214 5.996 7.719 6.712 6.025
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.5 0.5 0.4902895591 3746.277983 4.753 6.45 5.83 5.621 7.296 6.326 5.644
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.528329134 0.528 0.5214979972 3861.001764 4.723 6.222 5.591 5.395 7.034 6.089 5.414
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.5500000119 0.55 0.5456983553 3945.481397 4.702 6.056 5.415 5.231 6.846 5.915 5.248
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.5557828546 0.555 0.5506208403 3975.575449 4.698 6.011 5.367 5.187 6.794 5.868 5.203
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.6000000238 0.6 0.5904085592 4202.425277 4.671 5.675 5.019 4.877 6.412 5.524 4.888
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.6037884355 0.604 0.5927241805 4225.713024 4.67 5.646 4.99 4.852 6.379 5.495 4.862
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.6499999762 0.65 0.6266898269 4516.479049 4.654 5.315 4.698 4.594 5.984 5.178 4.601
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.6538025737 0.654 0.6294375457 4540.461526 4.653 5.289 4.678 4.576 5.952 5.154 4.583
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.7000001073 0.7 0.6636707003 4831.700432 4.636 4.986 4.457 4.373 5.575 4.882 4.377
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.7096515894 0.71 0.6722837979 4889.90025 4.632 4.924 4.412 4.33 5.499 4.827 4.334
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.7361187935 0.736 0.6947885374 5051.263219 4.619 4.761 4.29 4.216 5.298 4.679 4.22
