# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thin6 5 thin_disk 9.781755375 0 0.01471 0.0900000036 0.09 0.1216333435 2308.341184 5.219 18.145 13.731 11.176 10.572 10.311
thin6 5 thin_disk 9.781755375 0 0.01471 0.1000000015 0.1 0.1333069048 2451.319952 5.186 17.668 13.272 10.718 10.115 9.851
thin6 5 thin_disk 9.781755375 0 0.01471 0.1129350215 0.113 0.1466063039 2588.212915 5.155 17.207 12.828 10.275 9.673 9.405
thin6 5 thin_disk 9.781755375 0 0.01471 0.1200000048 0.12 0.1539049701 2658.887731 5.14 16.718 12.502 10.072 9.47 9.199
thin6 5 thin_disk 9.781755375 0 0.01471 0.1400000006 0.14 0.1733614955 2783.556238 5.103 15.61 11.793 9.663 9.061 8.789
thin6 5 thin_disk 9.781755375 0 0.01471 0.1498039067 0.15 0.1823276964 2827.482984 5.089 15.22 11.537 9.501 8.899 8.627
thin6 5 thin_disk 9.781755375 0 0.01471 0.1599999964 0.16 0.1916252105 2871.44168 5.075 14.838 11.292 9.344 8.742 8.471
thin6 5 thin_disk 9.781755375 0 0.01471 0.200000003 0.2 0.2256070386 2998.472016 5.029 13.78 10.582 8.847 8.244 7.981
thin6 5 thin_disk 9.781755375 0 0.01471 0.25 0.25 0.2659210059 3113.149665 4.983 12.858 9.946 8.368 7.765 7.51
thin6 5 thin_disk 9.781755375 0 0.01471 0.3000000119 0.3 0.3051775941 3190.068436 4.943 12.241 9.483 7.988 7.382 7.134
thin6 5 thin_disk 9.781755375 0 0.01471 0.3319175541 0.332 0.3336972632 3231.469044 4.909 11.887 9.206 7.751 7.143 6.899
thin6 5 thin_disk 9.781755375 0 0.01471 0.3500000238 0.35 0.3502294361 3253.868518 4.891 11.703 9.059 7.625 7.015 6.773
thin6 5 thin_disk 9.781755375 0 0.01471 0.4000000358 0.4 0.3929638905 3337.336513 4.849 11.163 8.655 7.292 6.676 6.44
thin6 5 thin_disk 9.781755375 0 0.01471 0.4500000179 0.45 0.4410142726 3432.41665 4.799 10.614 8.241 6.949 6.325 6.095
thin6 5 thin_disk 9.781755375 0 0.01471 0.5 0.5 0.4932335897 3554.67582 4.749 10.027 7.807 6.595 5.96 5.738
thin6 5 thin_disk 9.781755375 0 0.01471 0.5083072782 0.508 0.5020565586 3582.613846 4.74 9.912 7.725 6.531 5.894 5.673
thin6 5 thin_disk 9.781755375 0 0.01471 0.5500000119 0.55 0.5480909673 3718.775833 4.698 9.364 7.338 6.223 5.574 5.364
thin6 5 thin_disk 9.781755375 0 0.01471 0.6000000238 0.6 0.5955971965 3931.877693 4.663 8.692 6.883 5.865 5.196 5.016
thin6 5 thin_disk 9.781755375 0 0.01471 0.6499999762 0.65 0.6339465531 4205.329212 4.644 8.009 6.43 5.504 4.835 4.696
thin6 5 thin_disk 9.781755375 0 0.01471 0.7000000477 0.7 0.6690408643 4504.016782 4.63 7.334 5.999 5.171 4.548 4.444
thin6 5 thin_disk 9.781755375 0 0.01471 0.7255893946 0.726 0.6862030512 4662.29769 4.623 7.007 5.783 5.009 4.432 4.339
thin6 5 thin_disk 9.781755375 0 0.01471 0.75 0.75 0.7036434428 4812.824219 4.616 6.715 5.584 4.86 4.331 4.244
thin6 5 thin_disk 9.781755375 0 0.01471 0.785420835 0.785 0.7379936837 4992.292237 4.594 6.356 5.319 4.648 4.167 4.089
thin6 5 thin_disk 9.781755375 0 0.01471 0.8000000119 0.8 0.7529266075 5066.406124 4.585 6.216 5.214 4.564 4.102 4.026
thin6 5 thin_disk 9.781755375 0 0.01471 0.8001872897 0.8 0.7534468905 5067.572842 4.585 6.214 5.212 4.563 4.101 4.026
thin6 5 thin_disk 9.781755375 0 0.01471 0.8304499984 0.83 0.7871412006 5215.54864 4.562 5.934 4.996 4.387 3.962 3.892
thin6 5 thin_disk 9.781755375 0 0.01471 0.8500000238 0.849 0.8095667165 5311.289819 4.547 5.761 4.86 4.275 3.871 3.805
thin6 5 thin_disk 9.781755375 0 0.01471 0.8764252663 0.876 0.8455759941 5432.503315 4.524 5.535 4.677 4.123 3.745 3.683
thin6 5 thin_disk 9.781755375 0 0.01471 0.8999999762 0.899 0.8791290777 5537.32482 4.501 5.338 4.518 3.99 3.632 3.574
thin6 5 thin_disk 9.781755375 0 0.01471 0.9086174965 0.908 0.8927968408 5574.424015 4.491 5.267 4.461 3.94 3.59 3.533
thin6 5 thin_disk 9.781755375 0 0.01471 0.9235229492 0.923 0.9180210611 5635.078884 4.474 5.146 4.361 3.854 3.514 3.461
thin6 5 thin_disk 9.781755375 0 0.01471 0.9376888871 0.937 0.943088925 5692.460163 4.457 5.033 4.267 3.771 3.441 3.39
thin6 5 thin_disk 9.781755375 0 0.01471 0.9499999881 0.949 0.9668356258 5739.842822 4.442 4.936 4.184 3.698 3.377 3.327
thin6 5 thin_disk 9.781755375 0 0.01471 0.9517028332 0.951 0.9701807312 5746.454866 4.44 4.922 4.172 3.688 3.368 3.318
thin6 5 thin_disk 9.781755375 0 0.01471 0.9643545747 0.964 0.9966728887 5791.619211 4.422 4.822 4.087 3.611 3.299 3.251
thin6 5 thin_disk 9.781755375 0 0.01471 0.9765542746 0.976 1.024124238 5833.107765 4.404 4.726 4.004 3.537 3.232 3.185
thin6 5 thin_disk 9.781755375 0 0.01471 0.9988940358 0.999 1.0778359 5906.089175 4.369 4.551 3.851 3.398 3.105 3.061
thin6 5 thin_disk 9.781755375 0 0.01471 1 1 1.081814118 5908.809656 4.367 4.542 3.843 3.391 3.098 3.054
thin6 5 thin_disk 9.781755375 0 0.01471 1.005673647 1.005 1.095853868 5925.158877 4.358 4.498 3.804 3.355 3.065 3.021
thin6 5 thin_disk 9.781755375 0 0.01471 1.017046571 1.016 1.128892648 5956.621435 4.338 4.408 3.724 3.281 2.996 2.954
thin6 5 thin_disk 9.781755375 0 0.01471 1.027657032 1.027 1.159718659 5982.738216 4.318 4.327 3.651 3.212 2.932 2.89
thin6 5 thin_disk 9.781755375 0 0.01471 1.038569093 1.038 1.193583056 6003.437587 4.298 4.246 3.576 3.142 2.865 2.824
thin6 5 thin_disk 9.781755375 0 0.01471 1.048614263 1.048 1.226740334 6021.434964 4.277 4.171 3.507 3.075 2.801 2.761
thin6 5 thin_disk 9.781755375 0 0.01471 1.049999952 1.049 1.231835299 6022.82161 4.275 4.16 3.497 3.066 2.792 2.752
