# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.0900000036 0.09 0.1117513157 2545.071572 5.293 10.889 10.435 10.236 12.477 10.982 10.307
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.1000000015 0.1 0.1239232072 2725.837739 5.249 10.422 9.94 9.723 11.878 10.478 9.789
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.1199999973 0.12 0.1454630351 2935.621096 5.189 9.847 9.327 9.096 11.093 9.847 9.154
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.1260111034 0.126 0.1513047788 2977.83068 5.176 9.718 9.193 8.961 10.929 9.709 9.016
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.1400000006 0.14 0.1646086468 3069.728738 5.148 9.441 8.906 8.673 10.58 9.415 8.725
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.1477703005 0.148 0.1717325604 3107.42031 5.135 9.313 8.775 8.543 10.426 9.28 8.593
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.1599999964 0.16 0.1826218108 3164.462839 5.117 9.124 8.581 8.35 10.2 9.082 8.398
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.1999999881 0.2 0.2161487084 3297.61538 5.067 8.63 8.078 7.852 9.633 8.571 7.894
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.25 0.25 0.256774945 3406.434166 5.014 8.155 7.596 7.374 9.107 8.084 7.412
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.3000000119 0.3 0.2960415333 3482.571166 4.969 7.775 7.21 6.992 8.697 7.695 7.027
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.3404023945 0.34 0.3301054122 3535.900211 4.93 7.491 6.92 6.704 8.392 7.405 6.737
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.3499999642 0.35 0.3381836794 3548.133892 4.92 7.428 6.855 6.64 8.325 7.34 6.672
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.3733502924 0.373 0.3590481099 3593.353968 4.897 7.261 6.684 6.47 8.142 7.168 6.501
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.3999999762 0.4 0.3822545335 3642.503687 4.872 7.083 6.501 6.289 7.946 6.984 6.317
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.4499999881 0.45 0.4332640398 3764.436711 4.815 6.711 6.118 5.911 7.536 6.599 5.934
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.4999999404 0.5 0.4863541711 3936.407041 4.76 6.321 5.711 5.521 7.1 6.194 5.538
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.5428586602 0.542 0.5303378759 4147.629932 4.72 5.961 5.328 5.173 6.696 5.82 5.185
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.5500000119 0.55 0.5383350351 4181.190933 4.714 5.904 5.268 5.119 6.633 5.761 5.131
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.5578404665 0.557 0.5441926162 4228.633052 4.709 5.841 5.203 5.062 6.561 5.697 5.073
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.5999999642 0.6 0.5797658692 4479.195313 4.687 5.52 4.904 4.795 6.191 5.383 4.802
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.6499999166 0.65 0.617237985 4815.041117 4.667 5.168 4.634 4.549 5.759 5.062 4.553
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.6589372158 0.659 0.6245290506 4873.040266 4.663 5.108 4.592 4.509 5.684 5.009 4.513
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.6872470975 0.687 0.6485637108 5053.589948 4.648 4.924 4.455 4.38 5.457 4.841 4.384
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.6999999881 0.7 0.6601652269 5134.521775 4.641 4.843 4.394 4.322 5.358 4.767 4.326
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.7152135968 0.715 0.6739887459 5229.979662 4.632 4.749 4.322 4.253 5.243 4.68 4.257
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.7377404571 0.738 0.6954287561 5372.791656 4.619 4.611 4.215 4.151 5.076 4.552 4.154
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.7487857342 0.749 0.7067285643 5441.266536 4.611 4.544 4.162 4.1 4.996 4.49 4.104
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.7500008345 0.75 0.7083577419 5447.534633 4.61 4.537 4.156 4.095 4.987 4.483 4.098
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.7701071501 0.77 0.7322386436 5559.042573 4.592 4.412 4.053 3.995 4.843 4.365 3.998
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.7886304259 0.788 0.756053703 5659.785862 4.574 4.299 3.957 3.903 4.713 4.256 3.906
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.7975714207 0.797 0.7685155243 5708.210762 4.566 4.244 3.91 3.858 4.65 4.204 3.861
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.8164598346 0.816 0.7977239754 5799.626158 4.543 4.125 3.805 3.757 4.517 4.089 3.76
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.8337240219 0.833 0.8267089605 5880.306995 4.521 4.016 3.708 3.663 4.396 3.983 3.665
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.8463571072 0.846 0.8496746178 5938.817779 4.504 3.937 3.637 3.594 4.308 3.906 3.596
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.872146368 0.871 0.903134941 6042.26822 4.464 3.767 3.483 3.444 4.124 3.741 3.446
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.8951427937 0.894 0.9568693526 6129.146471 4.425 3.611 3.34 3.303 3.955 3.588 3.305
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.8956893682 0.895 0.95819223 6131.969697 4.424 3.607 3.336 3.3 3.951 3.584 3.302
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.9156315923 0.914 1.013567426 6200.118642 4.385 3.461 3.2 3.166 3.796 3.441 3.168
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.9332253933 0.932 1.068692213 6257.487634 4.347 3.327 3.073 3.041 3.655 3.309 3.042
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.9439284801 0.943 1.105229949 6289.266532 4.323 3.242 2.993 2.961 3.566 3.225 2.963
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.9539896846 0.953 1.141964609 6316.841793 4.299 3.162 2.917 2.886 3.482 3.146 2.887
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.9685285687 0.967 1.199644714 6350.384185 4.263 3.044 2.803 2.773 3.36 3.029 2.775
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.9807248116 0.98 1.254736827 6372.355556 4.23 2.939 2.702 2.672 3.253 2.926 2.674
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.9905653 0.99 1.304826129 6387.045353 4.199 2.848 2.613 2.583 3.16 2.835 2.585
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.9927142262 0.992 1.317809533 6388.516194 4.192 2.827 2.592 2.562 3.139 2.814 2.564
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.9989004135 0.998 1.35254787 6397.348355 4.172 2.766 2.533 2.503 3.077 2.754 2.505
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.999845624 0.999 1.358790947 6397.348355 4.168 2.757 2.523 2.494 3.067 2.744 2.495
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 1.002377152 1.001 1.375474821 6398.821568 4.159 2.73 2.497 2.467 3.04 2.717 2.469
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 1.010583878 1.009 1.43368138 6398.821568 4.126 2.64 2.407 2.377 2.95 2.627 2.379
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 1.019911885 1.018 1.512002972 6387.045353 4.084 2.527 2.293 2.263 2.839 2.514 2.264
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 1.029237509 1.028 1.612325211 6354.77239 4.032 2.4 2.163 2.132 2.716 2.387 2.133
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 1.031249642 1.03 1.636261247 6344.537958 4.02 2.371 2.132 2.101 2.688 2.357 2.103
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 1.033140063 1.031 1.662848354 6329.945925 4.007 2.341 2.101 2.069 2.66 2.327 2.071
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 1.040753961 1.039 1.787938783 6250.28758 3.947 2.211 1.961 1.927 2.54 2.194 1.928
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 1.041499853 1.04 1.802821152 6238.784723 3.94 2.197 1.945 1.911 2.527 2.18 1.912
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 1.045369267 1.044 1.884745195 6175.896369 3.903 2.123 1.863 1.827 2.461 2.103 1.828
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 1.049898982 1.048 2.010261915 6049.228645 3.849 2.028 1.748 1.708 2.385 2.003 1.71
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 1.05339241 1.051 2.134286144 5891.148903 3.799 1.959 1.653 1.609 2.34 1.927 1.611
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 1.055465579 1.053 2.222043951 5757.049982 3.765 1.926 1.598 1.55 2.328 1.888 1.552
