# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.0900000036 0.09 0.1117513157 2545.071572 5.293 17.69 13.111 10.889 10.435 10.236
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.1000000015 0.1 0.1239232072 2725.837739 5.249 16.566 12.427 10.422 9.94 9.723
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.1199999973 0.12 0.1454630351 2935.621096 5.189 14.954 11.521 9.847 9.327 9.096
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.1260111034 0.126 0.1513047788 2977.83068 5.176 14.64 11.337 9.718 9.193 8.961
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.1400000006 0.14 0.1646086468 3069.728738 5.148 13.977 10.949 9.441 8.906 8.673
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.1477703005 0.148 0.1717325604 3107.42031 5.135 13.705 10.78 9.313 8.775 8.543
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.1599999964 0.16 0.1826218108 3164.462839 5.117 13.321 10.536 9.124 8.581 8.35
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.1999999881 0.2 0.2161487084 3297.61538 5.067 12.429 9.932 8.63 8.078 7.852
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.25 0.25 0.256774945 3406.434166 5.014 11.696 9.383 8.155 7.596 7.374
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.3000000119 0.3 0.2960415333 3482.571166 4.969 11.162 8.959 7.775 7.21 6.992
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.3404023945 0.34 0.3301054122 3535.900211 4.93 10.779 8.646 7.491 6.92 6.704
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.3499999642 0.35 0.3381836794 3548.133892 4.92 10.694 8.576 7.428 6.855 6.64
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.3733502924 0.373 0.3590481099 3593.353968 4.897 10.448 8.386 7.261 6.684 6.47
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.3999999762 0.4 0.3822545335 3642.503687 4.872 10.186 8.184 7.083 6.501 6.289
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.4499999881 0.45 0.4332640398 3764.436711 4.815 9.624 7.757 6.711 6.118 5.911
thin6 5 thin_disk 9.781755375 -0.5 0.0048313 0.4999999404 0.5 0.4863541711 3936.407041 4.76 9.011 7.302 6.321 5.711 5.521
