# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.0900000036 0.09 0.1164803441 2424.934431 5.257 17.926 13.421 11.034 10.494 10.262
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.1000000015 0.1 0.1282190766 2591.791135 5.22 17.409 12.925 10.539 9.999 9.762
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.1200000048 0.12 0.1493319186 2795.760728 5.166 15.793 11.949 9.957 9.4 9.148
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.1400000006 0.14 0.1687923054 2923.479144 5.127 14.76 11.322 9.552 8.986 8.733
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.1599999964 0.16 0.1867895797 3015.782384 5.097 14.037 10.867 9.231 8.661 8.41
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.1995657235 0.2 0.2201165234 3144.12642 5.05 13.058 10.224 8.743 8.169 7.924
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.200000003 0.2 0.2206747508 3145.574677 5.049 13.048 10.218 8.739 8.164 7.919
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.25 0.25 0.2610072944 3254.617835 5 12.242 9.641 8.264 7.685 7.447
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.3000000119 0.3 0.3008518212 3333.496473 4.956 11.655 9.194 7.88 7.297 7.064
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.3500000536 0.35 0.3440746247 3400.165058 4.906 11.151 8.791 7.523 6.934 6.706
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.3684664667 0.368 0.3602074118 3433.9977 4.888 10.952 8.638 7.391 6.8 6.573
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.4000000358 0.4 0.3881080447 3488.188934 4.86 10.635 8.394 7.181 6.584 6.361
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.4261777103 0.426 0.4140498626 3546.500292 4.83 10.332 8.165 6.987 6.385 6.164
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.4500000179 0.45 0.4379783517 3598.3218 4.806 10.076 7.971 6.821 6.214 5.996
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.5 0.5 0.4902895591 3746.277983 4.753 9.46 7.524 6.45 5.83 5.621
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.528329134 0.528 0.5214979972 3861.001764 4.723 9.068 7.248 6.222 5.591 5.395
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.5500000119 0.55 0.5456983553 3945.481397 4.702 8.795 7.05 6.056 5.415 5.231
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.5557828546 0.555 0.5506208403 3975.575449 4.698 8.715 6.995 6.011 5.367 5.187
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.6000000238 0.6 0.5904085592 4202.425277 4.671 8.136 6.592 5.675 5.019 4.877
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.6037884355 0.604 0.5927241805 4225.713024 4.67 8.082 6.556 5.646 4.99 4.852
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.6499999762 0.65 0.6266898269 4516.479049 4.654 7.437 6.136 5.315 4.698 4.594
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.6538025737 0.654 0.6294375457 4540.461526 4.653 7.386 6.102 5.289 4.678 4.576
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.7000001073 0.7 0.6636707003 4831.700432 4.636 6.808 5.705 4.986 4.457 4.373
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.7096515894 0.71 0.6722837979 4889.90025 4.632 6.698 5.626 4.924 4.412 4.33
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.7361187935 0.736 0.6947885374 5051.263219 4.619 6.41 5.416 4.761 4.29 4.216
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.75 0.75 0.7073797852 5134.521775 4.612 6.266 5.309 4.678 4.227 4.156
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.7622980475 0.762 0.7198676293 5202.355187 4.603 6.147 5.217 4.603 4.169 4.1
thin6 5 thin_disk 9.781755375 -0.25 0.0084736 0.7882348299 0.788 0.7486048645 5341.952229 4.584 5.903 5.026 4.448 4.046 3.981
