# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.0955969095 0.095 0.1329696865 2302.501915 5.168 17.882 13.643 10.989 10.4 10.104
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.1055120975 0.105 0.1438641701 2399.385334 5.141 17.519 13.292 10.639 10.052 9.754
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.1253425032 0.125 0.1647223938 2550.938568 5.099 16.941 12.733 10.081 9.496 9.195
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.145172894 0.145 0.1836760981 2662.563659 5.068 16.229 12.19 9.675 9.093 8.792
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.1650032997 0.165 0.2015360047 2747.2615 5.043 15.458 11.67 9.369 8.789 8.494
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.2046640813 0.204 0.2354250356 2873.425887 5.002 14.358 10.909 8.881 8.301 8.017
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.2542400956 0.254 0.2759005999 2979.888403 4.959 13.463 10.259 8.413 7.832 7.559
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.3091013432 0.309 0.3202968332 3071.142726 4.914 12.7 9.698 7.988 7.402 7.14
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.3351003528 0.335 0.343283275 3108.135903 4.889 12.392 9.462 7.798 7.21 6.953
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.3533920944 0.353 0.3596272937 3132.564342 4.871 12.195 9.307 7.67 7.08 6.825
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.4029681087 0.403 0.4009153133 3215.881224 4.834 11.647 8.894 7.347 6.747 6.502
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.4070539474 0.407 0.405091047 3223.294595 4.83 11.597 8.857 7.318 6.717 6.473
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.4525440931 0.452 0.4465320591 3310.548845 4.79 11.08 8.475 7.019 6.405 6.169
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.502120018 0.502 0.4968812912 3417.432931 4.744 10.528 8.053 6.685 6.054 5.826
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.5516960621 0.551 0.5516360561 3552.221185 4.694 9.919 7.602 6.332 5.683 5.464
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.601271987 0.601 0.599587603 3735.940923 4.659 9.226 7.141 5.997 5.326 5.125
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.650848031 0.651 0.6381938942 3977.406691 4.639 8.506 6.681 5.66 4.974 4.807
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.7004240751 0.7 0.6730582389 4249.129821 4.625 7.818 6.249 5.331 4.663 4.532
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.7179362774 0.718 0.680851886 4368.174709 4.625 7.559 6.094 5.218 4.568 4.451
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.75 0.75 0.6957490866 4587.752705 4.625 7.11 5.817 5.019 4.428 4.327
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.7733888626 0.773 0.719039328 4690.293284 4.61 6.867 5.644 4.881 4.322 4.227
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.8000000119 0.8 0.746195533 4807.286438 4.593 6.603 5.453 4.728 4.206 4.116
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.8344461918 0.834 0.78226274 4964.7799 4.57 6.274 5.209 4.531 4.052 3.969
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.8500000238 0.849 0.7991947915 5035.006088 4.559 6.131 5.101 4.444 3.983 3.904
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.8790724874 0.878 0.8333983664 5162.974737 4.537 5.874 4.902 4.281 3.852 3.777
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.8999999762 0.899 0.860305392 5254.120151 4.52 5.695 4.761 4.164 3.756 3.685
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.9041489363 0.903 0.8666677674 5271.084762 4.516 5.661 4.733 4.141 3.737 3.666
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.9229387641 0.922 0.8923857874 5349.337509 4.498 5.505 4.607 4.035 3.649 3.58
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.9500000477 0.949 0.934657822 5457.578611 4.471 5.287 4.428 3.884 3.519 3.455
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.9548222423 0.954 0.9426547165 5475.200153 4.466 5.248 4.396 3.856 3.495 3.432
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.969227314 0.969 0.9681722817 5528.406896 4.45 5.135 4.302 3.774 3.423 3.363
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.9834381342 0.983 0.9941516665 5579.560615 4.433 5.024 4.21 3.694 3.352 3.294
thin6 5 thin_disk 9.781755375 0.25 0.025095 0.9964202046 0.996 1.019653572 5624.70824 4.417 4.924 4.126 3.62 3.286 3.23
thin6 5 thin_disk 9.781755375 0.25 0.025095 1 1 1.027194404 5636.376558 4.412 4.897 4.103 3.599 3.268 3.212
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.007365704 1.007 1.042443786 5659.785862 4.402 4.841 4.055 3.556 3.229 3.174
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.020203829 1.02 1.071649202 5699.017624 4.384 4.743 3.971 3.481 3.161 3.107
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.032891512 1.032 1.101419205 5735.879248 4.365 4.648 3.889 3.406 3.092 3.04
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.044261336 1.043 1.129412642 5766.336733 4.348 4.565 3.815 3.339 3.03 2.979
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.049999952 1.049 1.143806723 5779.629512 4.339 4.524 3.779 3.305 2.999 2.949
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.059912443 1.059 1.171258201 5800.961725 4.323 4.455 3.717 3.246 2.944 2.894
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.07279098 1.072 1.207682143 5822.372674 4.302 4.368 3.637 3.171 2.872 2.824
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.083306789 1.082 1.241231089 5839.827246 4.282 4.292 3.567 3.105 2.809 2.761
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.100000024 1.099 1.298531965 5869.485039 4.249 4.166 3.451 2.994 2.703 2.656
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.105829239 1.105 1.32145581 5878.95316 4.237 4.121 3.409 2.954 2.664 2.618
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.119957924 1.119 1.379598282 5897.935245 4.204 4.009 3.303 2.852 2.565 2.519
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.13150847 1.13 1.435663453 5906.089175 4.174 3.916 3.213 2.763 2.478 2.433
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.140334606 1.139 1.483722371 5907.449259 4.15 3.844 3.142 2.693 2.408 2.362
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.149999976 1.149 1.539049701 5904.729404 4.121 3.765 3.062 2.612 2.327 2.281
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.15076375 1.149 1.545085955 5903.369946 4.118 3.758 3.055 2.605 2.32 2.274
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.152817488 1.151 1.561897914 5902.010802 4.11 3.737 3.034 2.583 2.298 2.252
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.156291842 1.155 1.589837164 5893.862502 4.095 3.704 2.998 2.546 2.259 2.213
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.160728455 1.159 1.629493547 5878.95316 4.076 3.665 2.956 2.5 2.211 2.164
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.16590023 1.165 1.672448082 5860.032168 4.055 3.625 2.909 2.45 2.158 2.11
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.170426369 1.169 1.714165085 5838.482731 4.034 3.589 2.868 2.404 2.108 2.06
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.175978184 1.175 1.774813179 5800.961725 4.007 3.55 2.817 2.345 2.043 1.993
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.18173027 1.18 1.845239084 5745.131848 3.976 3.518 2.768 2.284 1.973 1.921
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.18709445 1.186 1.918901334 5672.833016 3.943 3.5 2.727 2.228 1.903 1.848
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.192101717 1.191 2.007024365 5550.089672 3.906 3.526 2.713 2.186 1.837 1.778
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.195294261 1.194 2.072300085 5421.257051 3.88 3.591 2.735 2.176 1.801 1.737
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.197307944 1.196 2.122035499 5311.289819 3.86 3.661 2.767 2.18 1.782 1.713
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.198769212 1.197 2.163977022 5220.354551 3.843 3.723 2.796 2.185 1.766 1.693
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.200000048 1.199 2.214892461 5145.173214 3.823 3.761 2.806 2.174 1.737 1.662
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.200217009 1.199 2.222555654 5133.339644 3.82 3.767 2.808 2.171 1.732 1.656
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.202088356 1.201 2.322483541 5036.165574 3.782 3.793 2.794 2.13 1.667 1.587
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.204342365 1.203 2.49374846 4959.067275 3.722 3.742 2.71 2.022 1.539 1.456
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.204575539 1.203 2.512190939 4952.220801 3.715 3.734 2.699 2.01 1.525 1.441
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.206343532 1.205 2.671484415 4916.997642 3.662 3.646 2.597 1.896 1.402 1.316
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.208263516 1.207 2.870467571 4887.648887 3.601 3.53 2.47 1.76 1.258 1.17
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.209970117 1.209 3.065862298 4867.4332 3.544 3.412 2.345 1.628 1.12 1.032
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.211243629 1.21 3.231860784 4854.002548 3.499 3.316 2.244 1.522 1.01 0.921
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.212449431 1.211 3.410771653 4840.608956 3.453 3.219 2.141 1.415 0.9 0.81
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.213824391 1.212 3.636240879 4825.029801 3.397 3.1 2.016 1.283 0.764 0.674
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.215129971 1.214 3.895405246 4806.179647 3.339 2.977 1.884 1.146 0.622 0.53
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.216276407 1.215 4.156737934 4788.505604 3.282 2.859 1.759 1.014 0.486 0.393
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.217090011 1.216 4.373736801 4774.193311 3.238 2.77 1.663 0.913 0.381 0.287
thin6 5 thin_disk 9.781755375 0.25 0.025095 1.218023181 1.217 4.666084989 4754.446885 3.183 2.659 1.543 0.786 0.248 0.153
