# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.0955969095 0.095 0.1330615704 2303.032146 5.168 17.881 13.642 10.988 10.399 10.103
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.1055120975 0.105 0.1439635823 2399.937877 5.141 17.518 13.291 10.638 10.05 9.752
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.1105110496 0.11 0.1492287994 2440.057159 5.129 17.362 13.141 10.488 9.901 9.602
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.1253425032 0.125 0.1646465538 2551.526011 5.099 16.939 12.732 10.08 9.494 9.193
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.145172894 0.145 0.1837183959 2663.790097 5.068 16.22 12.186 9.673 9.091 8.791
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.1650032997 0.165 0.201675269 2747.894153 5.043 15.449 11.665 9.366 8.786 8.491
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.1875936985 0.187 0.2214382522 2822.929291 5.017 14.787 11.204 9.072 8.493 8.204
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.2046640813 0.204 0.2357505121 2874.749453 5 14.345 10.9 8.874 8.295 8.011
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.2187128365 0.218 0.2479434528 2906.69859 4.986 14.065 10.696 8.729 8.149 7.868
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.2542400956 0.254 0.2776851433 2980.574626 4.953 13.444 10.243 8.398 7.816 7.544
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.3038160801 0.303 0.3184583531 3064.079294 4.911 12.746 9.729 8.008 7.423 7.16
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.3289523423 0.329 0.3399011585 3100.273442 4.889 12.444 9.501 7.827 7.24 6.981
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.3533920944 0.353 0.3612872579 3132.564342 4.868 12.185 9.298 7.661 7.07 6.816
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.4029681087 0.403 0.4027658543 3215.881224 4.83 11.635 8.884 7.336 6.736 6.491
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.4179978073 0.418 0.4169199191 3245.637406 4.816 11.454 8.75 7.232 6.628 6.386
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.4525440931 0.452 0.4486964617 3312.07376 4.786 11.066 8.462 7.008 6.393 6.157
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.502120018 0.502 0.4994047225 3420.581953 4.74 10.508 8.037 6.671 6.04 5.812
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.550958693 0.55 0.5554598146 3556.313186 4.687 9.892 7.58 6.313 5.662 5.444
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.5516960621 0.551 0.5566121023 3558.770648 4.686 9.883 7.573 6.308 5.657 5.439
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.5609325767 0.561 0.5655260892 3594.181463 4.679 9.745 7.481 6.241 5.586 5.371
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.601271987 0.601 0.6054142582 3748.003606 4.65 9.176 7.103 5.966 5.292 5.093
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.6468804479 0.647 0.6420260427 3979.238776 4.631 8.491 6.668 5.646 4.959 4.792
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.650848031 0.651 0.6454351971 3998.526697 4.629 8.436 6.632 5.618 4.933 4.768
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.7004240751 0.7 0.6814792627 4281.539943 4.614 7.727 6.186 5.279 4.613 4.487
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.7357088327 0.736 0.7017018877 4523.764623 4.61 7.205 5.866 5.044 4.435 4.33
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.75 0.75 0.7104812888 4621.681361 4.607 7.007 5.74 4.952 4.373 4.274
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.7767916918 0.777 0.7396949349 4745.696932 4.588 6.717 5.53 4.785 4.245 4.152
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.8000000119 0.8 0.7651606807 4855.120352 4.57 6.476 5.353 4.642 4.134 4.046
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.8124927878 0.812 0.7801042516 4914.733802 4.56 6.348 5.258 4.565 4.072 3.987
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.8353513479 0.835 0.808449031 5023.425895 4.541 6.119 5.085 4.424 3.96 3.88
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.8500000238 0.849 0.8276612924 5092.136068 4.528 5.978 4.975 4.335 3.889 3.811
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.8512100577 0.851 0.8295692487 5098.001982 4.527 5.966 4.966 4.327 3.883 3.805
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.8726843596 0.872 0.8618915935 5195.17283 4.505 5.763 4.805 4.193 3.772 3.698
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.8928803205 0.892 0.8942370197 5285.669448 4.483 5.576 4.654 4.066 3.665 3.594
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.8999999762 0.899 0.9056338459 5316.183951 4.475 5.511 4.601 4.021 3.627 3.558
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.9001913071 0.899 0.9062596517 5317.408188 4.475 5.51 4.6 4.02 3.626 3.557
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.9126933813 0.912 0.9297210089 5369.081545 4.459 5.395 4.505 3.939 3.556 3.489
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.9251688719 0.924 0.9535701437 5418.761045 4.442 5.284 4.412 3.858 3.485 3.42
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.9367620945 0.936 0.978706888 5463.865499 4.425 5.18 4.325 3.782 3.418 3.354
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.9482159019 0.947 1.003581495 5505.540985 4.408 5.079 4.239 3.706 3.35 3.289
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.9500000477 0.949 1.008213817 5511.883123 4.405 5.064 4.226 3.694 3.339 3.278
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.9587308764 0.958 1.030273774 5541.15119 4.391 4.986 4.16 3.634 3.285 3.225
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.9688004851 0.968 1.056702281 5573.140605 4.373 4.898 4.083 3.565 3.222 3.163
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.9784699082 0.978 1.084058315 5601.444019 4.356 4.815 4.01 3.498 3.16 3.103
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.9884365201 0.988 1.113147319 5627.29911 4.337 4.732 3.936 3.43 3.096 3.04
thin7 6 thin_disk 9.937016107 0.25 0.025095 0.9980068207 0.998 1.143806723 5648.069082 4.318 4.651 3.864 3.362 3.032 2.977
thin7 6 thin_disk 9.937016107 0.25 0.025095 1 1 1.14961559 5653.273543 4.314 4.634 3.848 3.347 3.018 2.963
thin7 6 thin_disk 9.937016107 0.25 0.025095 1.008108973 1.008 1.179376975 5668.915715 4.296 4.565 3.784 3.286 2.961 2.906
thin7 6 thin_disk 9.937016107 0.25 0.025095 1.020576477 1.02 1.22843631 5693.771051 4.265 4.451 3.679 3.187 2.866 2.812
thin7 6 thin_disk 9.937016107 0.25 0.025095 1.029113054 1.028 1.267221827 5706.896549 4.242 4.371 3.604 3.114 2.795 2.742
