# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thin7 6 thin_disk 9.937016107 0 0.01471 0.0900000036 0.09 0.1217173938 2308.87276 5.219 18.144 13.73 11.175 10.571 10.31
thin7 6 thin_disk 9.937016107 0 0.01471 0.1000000015 0.1 0.1331841811 2452.449086 5.186 17.667 13.27 10.717 10.114 9.849
thin7 6 thin_disk 9.937016107 0 0.01471 0.1200000048 0.12 0.1539404121 2660.112476 5.14 16.709 12.498 10.07 9.469 9.198
thin7 6 thin_disk 9.937016107 0 0.01471 0.1310929656 0.131 0.1649121466 2730.234813 5.119 16.061 12.085 9.836 9.234 8.962
thin7 6 thin_disk 9.937016107 0 0.01471 0.1400000006 0.14 0.173281678 2784.197249 5.103 15.604 11.79 9.661 9.06 8.787
thin7 6 thin_disk 9.937016107 0 0.01471 0.1599999964 0.16 0.1916693389 2872.764332 5.074 14.83 11.287 9.342 8.739 8.469
thin7 6 thin_disk 9.937016107 0 0.01471 0.200000003 0.2 0.2261791902 2999.853181 5.027 13.768 10.574 8.841 8.238 7.975
thin7 6 thin_disk 9.937016107 0 0.01471 0.25 0.25 0.2676410006 3113.866577 4.978 12.84 9.93 8.353 7.75 7.494
thin7 6 thin_disk 9.937016107 0 0.01471 0.3000000119 0.3 0.3083561715 3190.068436 4.934 12.22 9.462 7.967 7.361 7.113
thin7 6 thin_disk 9.937016107 0 0.01471 0.3124624491 0.312 0.3191189871 3207.00768 4.922 12.08 9.353 7.875 7.268 7.021
thin7 6 thin_disk 9.937016107 0 0.01471 0.3500000238 0.35 0.3516840279 3254.617835 4.887 11.692 9.05 7.615 7.006 6.763
thin7 6 thin_disk 9.937016107 0 0.01471 0.4000000358 0.4 0.3945959694 3338.105052 4.845 11.15 8.644 7.282 6.665 6.43
thin7 6 thin_disk 9.937016107 0 0.01471 0.4500000179 0.45 0.4429478977 3434.788499 4.795 10.598 8.227 6.937 6.312 6.083
thin7 6 thin_disk 9.937016107 0 0.01471 0.5 0.5 0.4952821142 3559.59018 4.744 10.004 7.788 6.58 5.944 5.722
thin7 6 thin_disk 9.937016107 0 0.01471 0.5500000119 0.55 0.5529077085 3728.206849 4.69 9.322 7.306 6.195 5.545 5.336
thin7 6 thin_disk 9.937016107 0 0.01471 0.6000000238 0.6 0.6016620856 3948.20778 4.654 8.635 6.841 5.829 5.158 4.98
thin7 6 thin_disk 9.937016107 0 0.01471 0.6327094436 0.633 0.6279898795 4136.185426 4.641 8.166 6.53 5.582 4.908 4.759
thin7 6 thin_disk 9.937016107 0 0.01471 0.6499999762 0.65 0.6412873082 4234.479162 4.634 7.928 6.373 5.457 4.789 4.654
thin7 6 thin_disk 9.937016107 0 0.01471 0.7000000477 0.7 0.6783481499 4545.691936 4.617 7.229 5.926 5.111 4.5 4.399
thin7 6 thin_disk 9.937016107 0 0.01471 0.7048451304 0.705 0.6825785632 4576.147349 4.616 7.163 5.882 5.079 4.476 4.377
thin7 6 thin_disk 9.937016107 0 0.01471 0.7311641574 0.731 0.7033194776 4742.419853 4.605 6.824 5.652 4.904 4.353 4.264
thin7 6 thin_disk 9.937016107 0 0.01471 0.75 0.75 0.719039328 4860.713235 4.597 6.597 5.492 4.782 4.265 4.181
