# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.0900000036 0.09 0.1165608336 2425.492857 5.257 11.032 10.493 10.26 12.728 11.087 10.336
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.0919947401 0.092 0.1188646305 2459.234824 5.249 10.929 10.389 10.156 12.625 10.984 10.232
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.1000000015 0.1 0.1281600431 2592.387985 5.219 10.537 9.997 9.76 12.233 10.591 9.836
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.1200000048 0.12 0.1494351091 2796.404549 5.165 9.955 9.398 9.146 11.409 9.96 9.212
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.1400000006 0.14 0.1689089433 2924.152378 5.126 9.55 8.984 8.731 10.863 9.527 8.789
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.1599999964 0.16 0.1868325945 3017.171523 5.096 9.229 8.658 8.408 10.455 9.19 8.462
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.200000003 0.2 0.2212343939 3147.023602 5.047 8.731 8.156 7.911 9.854 8.674 7.959
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.25 0.25 0.2629981205 3255.367325 4.993 8.247 7.668 7.43 9.302 8.178 7.474
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.3000000119 0.3 0.3034957717 3334.264128 4.948 7.86 7.276 7.043 8.872 7.781 7.083
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.3500000536 0.35 0.3455036541 3400.948065 4.902 7.513 6.924 6.696 8.494 7.427 6.733
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.4000000358 0.4 0.3901688961 3488.992212 4.855 7.169 6.572 6.349 8.111 7.073 6.383
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.4290967882 0.429 0.4191337614 3555.494409 4.823 6.953 6.35 6.13 7.868 6.849 6.161
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.4500000179 0.45 0.4402026421 3601.637504 4.801 6.807 6.2 5.982 7.704 6.698 6.011
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.5 0.5 0.4938017729 3752.321139 4.748 6.431 5.81 5.602 7.275 6.306 5.625
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.5500000119 0.55 0.5504940697 3960.043896 4.693 6.023 5.38 5.198 6.81 5.881 5.214
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.6000000238 0.6 0.5972451681 4226.686143 4.661 5.631 4.974 4.836 6.364 5.48 4.847
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.6499999762 0.65 0.6349691781 4557.220056 4.643 5.259 4.651 4.551 5.918 5.126 4.557
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.6783061624 0.678 0.6581920689 4741.327996 4.63 5.06 4.504 4.416 5.673 4.947 4.421
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.7000001073 0.7 0.6767879924 4882.025011 4.619 4.913 4.398 4.316 5.49 4.815 4.32
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.7109453082 0.711 0.6874682489 4951.080641 4.612 4.84 4.343 4.264 5.4 4.748 4.268
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.7284018397 0.728 0.7047784965 5061.74194 4.601 4.724 4.255 4.181 5.258 4.642 4.185
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.7451151609 0.745 0.7223582627 5166.542426 4.59 4.614 4.171 4.101 5.125 4.541 4.105
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.75 0.75 0.7278680308 5197.565847 4.586 4.582 4.146 4.077 5.086 4.511 4.081
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.7560994029 0.756 0.7357879055 5232.388711 4.581 4.541 4.114 4.046 5.038 4.473 4.05
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.7744295001 0.774 0.7598933516 5335.805618 4.563 4.419 4.015 3.951 4.895 4.358 3.954
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.7906638384 0.79 0.7824428834 5427.502098 4.546 4.311 3.926 3.865 4.768 4.256 3.868
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.7983130813 0.798 0.7936931732 5470.159629 4.538 4.26 3.884 3.824 4.709 4.208 3.827
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.808000505 0.807 0.8097531476 5519.503334 4.526 4.195 3.828 3.77 4.634 4.146 3.773
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.8218262792 0.821 0.8333983664 5589.848017 4.508 4.101 3.748 3.693 4.528 4.056 3.695
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.8352119923 0.834 0.8583267445 5655.877571 4.489 4.009 3.667 3.615 4.424 3.967 3.617
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.8466261625 0.846 0.8815615602 5710.840095 4.472 3.928 3.596 3.546 4.334 3.889 3.548
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.8519435525 0.851 0.8925912904 5734.558665 4.464 3.89 3.562 3.512 4.292 3.852 3.515
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.8662320375 0.865 0.926728768 5795.621302 4.438 3.784 3.466 3.419 4.176 3.749 3.421
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.8791509867 0.878 0.9615074306 5849.247525 4.413 3.684 3.375 3.329 4.068 3.652 3.332
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.8915607333 0.89 0.9971319793 5897.935245 4.387 3.586 3.284 3.24 3.962 3.555 3.242
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.8949391842 0.894 1.007981694 5910.170366 4.379 3.558 3.258 3.215 3.933 3.528 3.217
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.905457139 0.904 1.044125362 5945.659033 4.354 3.47 3.176 3.134 3.839 3.442 3.136
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.9213265777 0.92 1.104466747 5991.009386 4.313 3.332 3.046 3.005 3.694 3.306 3.007
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.934659183 0.933 1.162392087 6017.27694 4.275 3.212 2.93 2.89 3.57 3.187 2.892
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.9432522058 0.942 1.206014821 6031.148196 4.247 3.126 2.847 2.807 3.482 3.102 2.809
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.9452989101 0.944 1.216893706 6035.315805 4.24 3.106 2.827 2.787 3.461 3.081 2.789
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.9486344457 0.947 1.236381918 6039.486294 4.228 3.07 2.792 2.753 3.425 3.046 2.755
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.9538996816 0.953 1.269850648 6042.26822 4.207 3.011 2.734 2.695 3.366 2.987 2.697
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.9642258883 0.963 1.345403784 6038.095811 4.161 2.887 2.609 2.57 3.243 2.863 2.572
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.9717200398 0.97 1.411083277 6022.82161 4.123 2.789 2.508 2.469 3.146 2.764 2.471
thin7 6 thin_disk 9.937016107 -0.25 0.0084736 0.9775844216 0.976 1.471813035 6003.437587 4.089 2.706 2.422 2.382 3.067 2.68 2.384
