# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin1 0 thin_disk 7.698970004 0 0.01471 0.0900000036 0.09 0.277301772 2544.485615 4.504 8.983 8.404 8.082 10.799 9.003 8.156
thin1 0 thin_disk 7.698970004 0 0.01471 0.0981355533 0.098 0.2875097949 2588.212915 4.51 8.829 8.25 7.929 10.646 8.85 8.003
thin1 0 thin_disk 7.698970004 0 0.01471 0.1000000015 0.1 0.2895693857 2598.364057 4.511 8.796 8.217 7.896 10.613 8.817 7.97
thin1 0 thin_disk 7.698970004 0 0.01471 0.1012675762 0.101 0.291241088 2604.353905 4.512 8.776 8.197 7.876 10.589 8.796 7.95
thin1 0 thin_disk 7.698970004 0 0.01471 0.1138906553 0.114 0.3062334625 2662.563659 4.519 8.586 8.006 7.689 10.324 8.596 7.759
thin1 0 thin_disk 7.698970004 0 0.01471 0.1200000048 0.12 0.3132222788 2690.915126 4.523 8.503 7.922 7.607 10.194 8.506 7.675
thin1 0 thin_disk 7.698970004 0 0.01471 0.1263335794 0.126 0.3201493651 2715.813858 4.526 8.424 7.842 7.531 10.079 8.422 7.597
thin1 0 thin_disk 7.698970004 0 0.01471 0.1400000006 0.14 0.3343125228 2766.941645 4.532 8.264 7.68 7.374 9.847 8.252 7.438
thin1 0 thin_disk 7.698970004 0 0.01471 0.1599999964 0.16 0.353714322 2831.391996 4.542 8.063 7.477 7.179 9.561 8.039 7.239
thin1 0 thin_disk 7.698970004 0 0.01471 0.200000003 0.2 0.3900790667 2937.649652 4.554 7.727 7.137 6.853 9.102 7.686 6.907
thin1 0 thin_disk 7.698970004 0 0.01471 0.2478744835 0.248 0.4287978951 3035.288664 4.565 7.413 6.818 6.547 8.69 7.357 6.597
thin1 0 thin_disk 7.698970004 0 0.01471 0.25 0.25 0.4300833648 3039.484969 4.566 7.401 6.805 6.535 8.674 7.344 6.585
thin1 0 thin_disk 7.698970004 0 0.01471 0.2907247245 0.291 0.460100436 3107.42031 4.572 7.183 6.582 6.321 8.396 7.116 6.367
thin1 0 thin_disk 7.698970004 0 0.01471 0.300896585 0.301 0.4671460111 3123.201467 4.575 7.135 6.533 6.273 8.336 7.066 6.319
