# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thin1 0 thin_disk 7.698970004 0 0.01471 0.0900000036 0.09 0.277301772 2544.485615 4.504 15.67 11.54 8.983 8.404 8.082
thin1 0 thin_disk 7.698970004 0 0.01471 0.0981355533 0.098 0.2875097949 2588.212915 4.51 15.519 11.387 8.829 8.25 7.929
thin1 0 thin_disk 7.698970004 0 0.01471 0.1000000015 0.1 0.2895693857 2598.364057 4.511 15.486 11.354 8.796 8.217 7.896
thin1 0 thin_disk 7.698970004 0 0.01471 0.1012675762 0.101 0.291241088 2604.353905 4.512 15.453 11.328 8.776 8.197 7.876
thin1 0 thin_disk 7.698970004 0 0.01471 0.1138906553 0.114 0.3062334625 2662.563659 4.519 14.995 11.012 8.586 8.006 7.689
thin1 0 thin_disk 7.698970004 0 0.01471 0.1200000048 0.12 0.3132222788 2690.915126 4.523 14.746 10.851 8.503 7.922 7.607
thin1 0 thin_disk 7.698970004 0 0.01471 0.1263335794 0.126 0.3201493651 2715.813858 4.526 14.541 10.714 8.424 7.842 7.531
thin1 0 thin_disk 7.698970004 0 0.01471 0.1400000006 0.14 0.3343125228 2766.941645 4.532 14.134 10.44 8.264 7.68 7.374
thin1 0 thin_disk 7.698970004 0 0.01471 0.1599999964 0.16 0.353714322 2831.391996 4.542 13.63 10.104 8.063 7.477 7.179
thin1 0 thin_disk 7.698970004 0 0.01471 0.200000003 0.2 0.3900790667 2937.649652 4.554 12.838 9.576 7.727 7.137 6.853
thin1 0 thin_disk 7.698970004 0 0.01471 0.2478744835 0.248 0.4287978951 3035.288664 4.565 12.151 9.113 7.413 6.818 6.547
thin1 0 thin_disk 7.698970004 0 0.01471 0.25 0.25 0.4300833648 3039.484969 4.566 12.124 9.095 7.401 6.805 6.535
thin1 0 thin_disk 7.698970004 0 0.01471 0.2907247245 0.291 0.460100436 3107.42031 4.572 11.666 8.786 7.183 6.582 6.321
thin1 0 thin_disk 7.698970004 0 0.01471 0.300896585 0.301 0.4671460111 3123.201467 4.575 11.573 8.72 7.135 6.533 6.273
thin1 0 thin_disk 7.698970004 0 0.01471 0.3265868127 0.327 0.4846772609 3159.366436 4.578 11.349 8.56 7.014 6.409 6.154
thin1 0 thin_disk 7.698970004 0 0.01471 0.3500000238 0.35 0.5020565586 3189.33398 4.578 11.163 8.423 6.908 6.299 6.049
thin1 0 thin_disk 7.698970004 0 0.01471 0.3921322525 0.392 0.5300937025 3246.384828 4.58 10.841 8.191 6.731 6.116 5.872
thin1 0 thin_disk 7.698970004 0 0.01471 0.4000000358 0.4 0.5348754253 3256.116987 4.581 10.786 8.151 6.7 6.084 5.841
thin1 0 thin_disk 7.698970004 0 0.01471 0.4500000179 0.45 0.5706274307 3325.829644 4.576 10.413 7.882 6.491 5.868 5.63
thin1 0 thin_disk 7.698970004 0 0.01471 0.4758459926 0.476 0.586884507 3367.441036 4.576 10.218 7.746 6.389 5.761 5.526
thin1 0 thin_disk 7.698970004 0 0.01471 0.5 0.5 0.6038827788 3400.948065 4.573 10.053 7.627 6.297 5.665 5.432
thin1 0 thin_disk 7.698970004 0 0.01471 0.5129925609 0.513 0.6111567952 3423.733876 4.573 9.959 7.561 6.247 5.613 5.382
thin1 0 thin_disk 7.698970004 0 0.01471 0.5500000119 0.55 0.6420260427 3493.815764 4.561 9.649 7.341 6.077 5.435 5.208
thin1 0 thin_disk 7.698970004 0 0.01471 0.5833841562 0.583 0.6641293061 3574.374063 4.556 9.348 7.141 5.93 5.281 5.06
thin1 0 thin_disk 7.698970004 0 0.01471 0.5913310051 0.591 0.6691949344 3595.837026 4.555 9.272 7.091 5.894 5.243 5.023
thin1 0 thin_disk 7.698970004 0 0.01471 0.6000000238 0.6 0.6772556625 3624.098559 4.551 9.169 7.023 5.843 5.189 4.972
thin1 0 thin_disk 7.698970004 0 0.01471 0.6184904575 0.618 0.6917555383 3694.877123 4.547 8.936 6.875 5.737 5.077 4.866
thin1 0 thin_disk 7.698970004 0 0.01471 0.6499999762 0.65 0.7157356424 3843.262072 4.539 8.501 6.603 5.541 4.864 4.673
thin1 0 thin_disk 7.698970004 0 0.01471 0.657781899 0.658 0.720199217 3891.347363 4.539 8.378 6.528 5.487 4.806 4.622
thin1 0 thin_disk 7.698970004 0 0.01471 0.6769436598 0.677 0.7307227772 4029.025351 4.538 8.055 6.329 5.339 4.65 4.489
thin1 0 thin_disk 7.698970004 0 0.01471 0.6960144639 0.696 0.7396949349 4186.00748 4.54 7.717 6.123 5.185 4.503 4.365
thin1 0 thin_disk 7.698970004 0 0.01471 0.7000000477 0.7 0.7414001078 4219.879017 4.541 7.644 6.08 5.154 4.476 4.342
thin1 0 thin_disk 7.698970004 0 0.01471 0.709817946 0.71 0.7346029108 4358.128186 4.554 7.398 5.952 5.07 4.407 4.292
thin1 0 thin_disk 7.698970004 0 0.01471 0.7212916613 0.721 0.7285387308 4514.399613 4.569 7.128 5.805 4.978 4.356 4.253
thin1 0 thin_disk 7.698970004 0 0.01471 0.7317690253 0.732 0.7241902023 4649.433067 4.58 6.908 5.679 4.899 4.318 4.224
thin1 0 thin_disk 7.698970004 0 0.01471 0.7422758937 0.742 0.7215270956 4777.492347 4.589 6.712 5.562 4.826 4.286 4.198
thin1 0 thin_disk 7.698970004 0 0.01471 0.7484859824 0.749 0.719204912 4823.918924 4.595 6.65 5.525 4.804 4.277 4.191
