# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thin2 1 thin_disk 8.76823025 0 0.01471 0.0900000036 0.09 0.1331841811 2361.021816 5.141 17.808 13.436 10.884 10.283 10.013
thin2 1 thin_disk 8.76823025 0 0.01471 0.0981958658 0.098 0.138980108 2452.449086 5.142 17.553 13.18 10.627 10.026 9.757
thin2 1 thin_disk 8.76823025 0 0.01471 0.1000000015 0.1 0.1403953245 2474.001736 5.141 17.491 13.119 10.567 9.966 9.696
thin2 1 thin_disk 8.76823025 0 0.01471 0.1183334813 0.118 0.1571276607 2649.720099 5.116 16.728 12.493 10.039 9.438 9.165
thin2 1 thin_disk 8.76823025 0 0.01471 0.1200000048 0.12 0.1585085324 2665.630813 5.114 16.589 12.41 10 9.399 9.126
thin2 1 thin_disk 8.76823025 0 0.01471 0.1261722893 0.126 0.1639655631 2702.091181 5.107 16.25 12.197 9.883 9.282 9.008
thin2 1 thin_disk 8.76823025 0 0.01471 0.1400000006 0.14 0.1760567355 2782.915374 5.09 15.573 11.761 9.63 9.029 8.756
thin2 1 thin_disk 8.76823025 0 0.01471 0.1599999964 0.16 0.1921111823 2869.458843 5.072 14.844 11.292 9.34 8.738 8.467
thin2 1 thin_disk 8.76823025 0 0.01471 0.1610891968 0.161 0.1929979273 2872.764332 5.071 14.812 11.271 9.326 8.724 8.454
thin2 1 thin_disk 8.76823025 0 0.01471 0.200000003 0.2 0.2256070386 2995.021884 5.03 13.798 10.592 8.852 8.249 7.986
thin2 1 thin_disk 8.76823025 0 0.01471 0.25 0.25 0.2635437036 3110.99992 4.992 12.889 9.972 8.392 7.788 7.533
thin2 1 thin_disk 8.76823025 0 0.01471 0.3005700111 0.3 0.2996074752 3190.068436 4.96 12.281 9.522 8.028 7.422 7.175
thin2 1 thin_disk 8.76823025 0 0.01471 0.310218066 0.31 0.3080013676 3204.793123 4.95 12.164 9.433 7.953 7.347 7.1
thin2 1 thin_disk 8.76823025 0 0.01471 0.3500000238 0.35 0.3384173691 3266.630405 4.921 11.728 9.107 7.686 7.077 6.836
thin2 1 thin_disk 8.76823025 0 0.01471 0.4000000358 0.4 0.3821665263 3351.19732 4.873 11.174 8.689 7.339 6.723 6.488
thin2 1 thin_disk 8.76823025 0 0.01471 0.4500000179 0.45 0.4311740795 3443.499308 4.819 10.63 8.271 6.989 6.365 6.136
thin2 1 thin_disk 8.76823025 0 0.01471 0.5 0.5 0.4822282457 3562.049907 4.768 10.053 7.842 6.636 6.002 5.78
thin2 1 thin_disk 8.76823025 0 0.01471 0.5500000119 0.55 0.5305821617 3725.632385 4.726 9.415 7.398 6.287 5.641 5.431
thin2 1 thin_disk 8.76823025 0 0.01471 0.6000000238 0.6 0.5741860604 3929.162586 4.695 8.774 6.964 5.946 5.282 5.1
thin2 1 thin_disk 8.76823025 0 0.01471 0.6499999762 0.65 0.612001723 4170.614031 4.674 8.152 6.544 5.608 4.939 4.794
thin2 1 thin_disk 8.76823025 0 0.01471 0.7000000477 0.7 0.645881202 4436.086439 4.66 7.535 6.144 5.293 4.655 4.545
thin2 1 thin_disk 8.76823025 0 0.01471 0.7025951743 0.703 0.6479666365 4449.38514 4.659 7.503 6.124 5.277 4.642 4.533
thin2 1 thin_disk 8.76823025 0 0.01471 0.7398514152 0.74 0.6656602823 4674.121529 4.658 7.055 5.837 5.067 4.493 4.401
thin2 1 thin_disk 8.76823025 0 0.01471 0.75 0.75 0.6696573576 4735.872481 4.658 6.942 5.762 5.013 4.46 4.371
thin2 1 thin_disk 8.76823025 0 0.01471 0.8000000119 0.8 0.7095004003 4961.351536 4.636 6.487 5.432 4.752 4.263 4.183
thin2 1 thin_disk 8.76823025 0 0.01471 0.8500000238 0.85 0.7508490659 5179.645056 4.614 6.08 5.126 4.508 4.074 4.003
thin2 1 thin_disk 8.76823025 0 0.01471 0.8999999762 0.899 0.7942416265 5390.139436 4.59 5.717 4.842 4.278 3.892 3.828
thin2 1 thin_disk 8.76823025 0 0.01471 0.9499999881 0.95 0.8413034015 5585.988021 4.562 5.384 4.581 4.063 3.715 3.659
thin2 1 thin_disk 8.76823025 0 0.01471 1 1 0.8938253031 5770.321353 4.532 5.078 4.334 3.855 3.539 3.49
thin2 1 thin_disk 8.76823025 0 0.01471 1.049999952 1.049 0.9518152194 5940.1854 4.499 4.794 4.102 3.656 3.368 3.325
thin2 1 thin_disk 8.76823025 0 0.01471 1.094467282 1.094 1.006590077 6079.949891 4.468 4.556 3.905 3.484 3.218 3.179
thin2 1 thin_disk 8.76823025 0 0.01471 1.100000024 1.099 1.013334071 6098.17664 4.465 4.527 3.881 3.463 3.199 3.161
thin2 1 thin_disk 8.76823025 0 0.01471 1.149999976 1.149 1.078829081 6245.971525 4.429 4.275 3.669 3.276 3.033 3
thin2 1 thin_disk 8.76823025 0 0.01471 1.200000048 1.199 1.147235678 6389.987373 4.395 4.035 3.466 3.097 2.873 2.843
thin2 1 thin_disk 8.76823025 0 0.01471 1.25 1.25 1.216333435 6528.298442 4.362 3.809 3.275 2.927 2.722 2.694
thin2 1 thin_disk 8.76823025 0 0.01471 1.2987324 1.299 1.282190766 6661.929002 4.333 3.599 3.096 2.768 2.582 2.556
thin2 1 thin_disk 8.76823025 0 0.01471 1.299999952 1.3 1.284850639 6666.53249 4.332 3.593 3.091 2.764 2.578 2.552
thin2 1 thin_disk 8.76823025 0 0.01471 1.349999905 1.35 1.349437096 6807.693587 4.305 3.388 2.92 2.614 2.446 2.421
thin2 1 thin_disk 8.76823025 0 0.01471 1.399999976 1.4 1.409135139 6959.851928 4.284 3.194 2.76 2.475 2.327 2.303
thin2 1 thin_disk 8.76823025 0 0.01471 1.450000048 1.45 1.45798362 7131.813867 4.269 3.007 2.613 2.352 2.224 2.202
thin2 1 thin_disk 8.76823025 0 0.01471 1.5 1.5 1.495383708 7331.62089 4.262 2.827 2.479 2.243 2.138 2.117
thin2 1 thin_disk 8.76823025 0 0.01471 1.523850918 1.524 1.509220323 7433.613897 4.261 2.745 2.419 2.196 2.102 2.081
thin2 1 thin_disk 8.76823025 0 0.01471 1.549999952 1.55 1.525642031 7543.970822 4.259 2.656 2.354 2.145 2.062 2.042
thin2 1 thin_disk 8.76823025 0 0.01471 1.573961735 1.574 1.540822618 7641.87624 4.257 2.577 2.297 2.099 2.026 2.006
thin2 1 thin_disk 8.76823025 0 0.01471 1.600000024 1.6 1.55902344 7742.834919 4.254 2.493 2.236 2.049 1.986 1.967
thin2 1 thin_disk 8.76823025 0 0.01471 1.631301522 1.631 1.583990764 7855.973323 4.248 2.397 2.164 1.989 1.937 1.917
thin2 1 thin_disk 8.76823025 0 0.01471 1.650000095 1.649 1.599751938 7921.364542 4.244 2.341 2.121 1.953 1.906 1.887
thin2 1 thin_disk 8.76823025 0 0.01471 1.683654785 1.683 1.630244129 8029.712577 4.237 2.243 2.046 1.889 1.851 1.832
thin2 1 thin_disk 8.76823025 0 0.01471 1.700000048 1.699 1.644949785 8081.649291 4.233 2.196 2.01 1.857 1.824 1.805
thin2 1 thin_disk 8.76823025 0 0.01471 1.731975675 1.731 1.678620973 8177.113013 4.224 2.107 1.94 1.796 1.77 1.751
thin2 1 thin_disk 8.76823025 0 0.01471 1.75 1.749 1.696495238 8228.108313 4.219 2.058 1.9 1.761 1.739 1.72
thin2 1 thin_disk 8.76823025 0 0.01471 1.799494505 1.798 1.751268132 8363.729916 4.203 1.926 1.793 1.666 1.652 1.634
thin2 1 thin_disk 8.76823025 0 0.01471 1.799999833 1.799 1.752478283 8365.655958 4.203 1.924 1.792 1.665 1.651 1.633
thin2 1 thin_disk 8.76823025 0 0.01471 1.849999905 1.849 1.812394121 8495.716272 4.186 1.794 1.684 1.568 1.562 1.545
thin2 1 thin_disk 8.76823025 0 0.01471 1.899000049 1.898 1.876949746 8611.920261 4.167 1.671 1.578 1.472 1.472 1.455
thin2 1 thin_disk 8.76823025 0 0.01471 1.899999976 1.899 1.878246745 8613.903458 4.166 1.668 1.576 1.47 1.47 1.453
thin2 1 thin_disk 8.76823025 0 0.01471 1.925394893 1.925 1.914047207 8671.615241 4.156 1.605 1.521 1.419 1.422 1.406
thin2 1 thin_disk 8.76823025 0 0.01471 1.950000048 1.95 1.950979225 8723.685494 4.145 1.543 1.467 1.369 1.374 1.358
thin2 1 thin_disk 8.76823025 0 0.01471 1.986245394 1.986 2.007948847 8794.274149 4.128 1.454 1.387 1.294 1.302 1.286
thin2 1 thin_disk 8.76823025 0 0.01471 2 2 2.032603387 8816.576903 4.12 1.42 1.355 1.264 1.273 1.258
thin2 1 thin_disk 8.76823025 0 0.01471 2.042244911 2.042 2.108883772 8887.917199 4.098 1.315 1.259 1.173 1.186 1.171
thin2 1 thin_disk 8.76823025 0 0.01471 2.049999952 2.05 2.122524172 8900.204796 4.093 1.296 1.242 1.157 1.169 1.154
thin2 1 thin_disk 8.76823025 0 0.01471 2.056981564 2.056 2.134777638 8910.457436 4.089 1.278 1.226 1.141 1.155 1.14
thin2 1 thin_disk 8.76823025 0 0.01471 2.099999905 2.099 2.222043951 8968.090867 4.064 1.172 1.126 1.046 1.061 1.046
