# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Vmag Imag Jmag_2mass Hmag_2mass Ksmag_2mass
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.0900000036 0.09 0.1189467677 2605.55353 5.239 17.411 12.874 10.658 10.2 9.993
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.0903933644 0.09 0.1191935198 2610.35756 5.239 17.385 12.858 10.646 10.188 9.981
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.0973222032 0.097 0.1261689953 2707.696602 5.222 16.628 12.444 10.407 9.928 9.708
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.1000000015 0.1 0.1291375804 2749.792987 5.213 16.314 12.27 10.308 9.82 9.597
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.1199999973 0.12 0.1470119522 2936.973311 5.179 14.918 11.493 9.821 9.301 9.07
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.1247995868 0.125 0.1517933147 2969.613986 5.169 14.673 11.349 9.72 9.195 8.963
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.1400000006 0.14 0.1665914257 3069.021988 5.138 13.954 10.927 9.418 8.883 8.65
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.156722635 0.157 0.17970189 3146.299056 5.121 13.434 10.605 9.176 8.634 8.403
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.1599999964 0.16 0.1826218108 3160.821713 5.116 13.335 10.542 9.126 8.584 8.353
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.1999999881 0.2 0.215254701 3293.062702 5.07 12.453 9.948 8.643 8.091 7.865
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.2154054344 0.215 0.2269094822 3329.660852 5.056 12.21 9.772 8.494 7.94 7.715
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.25 0.25 0.2528439957 3403.298168 5.028 11.74 9.421 8.192 7.633 7.411
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.3092380464 0.309 0.2960415333 3494.620337 4.982 11.128 8.941 7.764 7.198 6.981
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.3182283342 0.318 0.3041954017 3507.51874 4.971 11.035 8.864 7.694 7.127 6.91
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.3499999642 0.35 0.3275311762 3557.951306 4.949 10.739 8.633 7.491 6.919 6.704
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.3999999762 0.4 0.3717514275 3653.423349 4.897 10.219 8.23 7.134 6.554 6.342
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.4499999881 0.45 0.4223306928 3771.37745 4.837 9.664 7.803 6.761 6.169 5.962
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.4999999404 0.5 0.4746272237 3930.067413 4.782 9.075 7.361 6.378 5.771 5.579
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.5437498093 0.543 0.511743865 4138.090648 4.752 8.52 6.965 6.046 5.417 5.26
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.5500000119 0.55 0.5168358669 4167.734068 4.748 8.445 6.912 6.001 5.37 5.218
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.5999999642 0.6 0.5603413148 4426.902938 4.716 7.815 6.471 5.63 5.008 4.893
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.6010135412 0.601 0.5613744529 4433.023158 4.716 7.802 6.462 5.622 5.001 4.887
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.6499999166 0.65 0.594227361 4727.156712 4.7 7.197 6.054 5.303 4.746 4.656
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.6999999881 0.7 0.6272672955 5024.582715 4.686 6.665 5.673 5.013 4.537 4.461
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.7487857342 0.749 0.6609257079 5302.735926 4.669 6.223 5.341 4.754 4.344 4.277
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.7563637495 0.756 0.667502113 5340.722341 4.665 6.16 5.292 4.715 4.313 4.248
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.7975714207 0.797 0.7017018877 5546.25713 4.645 5.842 5.039 4.51 4.149 4.091
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.7983955145 0.798 0.7023484767 5550.089672 4.644 5.836 5.035 4.506 4.146 4.087
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.8463571072 0.846 0.7456802573 5771.650172 4.617 5.501 4.766 4.283 3.959 3.91
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.8951427937 0.894 0.7962558661 5974.478464 4.585 5.19 4.511 4.064 3.77 3.728
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.9439284801 0.943 0.8516333201 6154.602374 4.55 4.902 4.27 3.855 3.587 3.551
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.9817242026 0.981 0.8985715101 6284.92356 4.52 4.689 4.089 3.694 3.442 3.411
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.9927142262 0.993 0.9117014486 6322.662499 4.512 4.629 4.038 3.648 3.402 3.371
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.041499853 1.041 0.9744344843 6481.865275 4.475 4.37 3.817 3.451 3.224 3.198
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.063259482 1.062 1.002657588 6553.902858 4.459 4.257 3.721 3.366 3.149 3.124
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.090285659 1.089 1.038849523 6642.017263 4.44 4.12 3.604 3.262 3.057 3.033
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.125147819 1.124 1.081316039 6762.386672 4.418 3.949 3.46 3.136 2.946 2.924
