# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.0900000036 0.09 0.1189467677 2605.55353 5.239 10.658 10.2 9.993 12.244 10.748 10.065
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.0903933644 0.09 0.1191935198 2610.35756 5.239 10.646 10.188 9.981 12.23 10.736 10.052
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.0973222032 0.097 0.1261689953 2707.696602 5.222 10.407 9.928 9.708 11.883 10.467 9.775
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.1000000015 0.1 0.1291375804 2749.792987 5.213 10.308 9.82 9.597 11.738 10.356 9.663
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.1199999973 0.12 0.1470119522 2936.973311 5.179 9.821 9.301 9.07 11.067 9.821 9.127
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.1247995868 0.125 0.1517933147 2969.613986 5.169 9.72 9.195 8.963 10.937 9.712 9.019
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.1400000006 0.14 0.1665914257 3069.021988 5.138 9.418 8.883 8.65 10.558 9.392 8.701
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.156722635 0.157 0.17970189 3146.299056 5.121 9.176 8.634 8.403 10.263 9.137 8.451
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.1599999964 0.16 0.1826218108 3160.821713 5.116 9.126 8.584 8.353 10.205 9.086 8.401
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.1999999881 0.2 0.215254701 3293.062702 5.07 8.643 8.091 7.865 9.647 8.585 7.907
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.2154054344 0.215 0.2269094822 3329.660852 5.056 8.494 7.94 7.715 9.48 8.431 7.756
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.25 0.25 0.2528439957 3403.298168 5.028 8.192 7.633 7.411 9.145 8.121 7.449
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.3092380464 0.309 0.2960415333 3494.620337 4.982 7.764 7.198 6.981 8.68 7.683 7.015
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.3182283342 0.318 0.3041954017 3507.51874 4.971 7.694 7.127 6.91 8.606 7.612 6.944
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.3499999642 0.35 0.3275311762 3557.951306 4.949 7.491 6.919 6.704 8.383 7.402 6.736
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.3999999762 0.4 0.3717514275 3653.423349 4.897 7.134 6.554 6.342 7.994 7.035 6.37
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.4499999881 0.45 0.4223306928 3771.37745 4.837 6.761 6.169 5.962 7.583 6.649 5.985
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.4999999404 0.5 0.4746272237 3930.067413 4.782 6.378 5.771 5.579 7.158 6.253 5.597
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.5437498093 0.543 0.511743865 4138.090648 4.752 6.046 5.417 5.26 6.781 5.907 5.273
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.5500000119 0.55 0.5168358669 4167.734068 4.748 6.001 5.37 5.218 6.731 5.861 5.229
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.5999999642 0.6 0.5603413148 4426.902938 4.716 5.63 5.008 4.893 6.311 5.491 4.9
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.6010135412 0.601 0.5613744529 4433.023158 4.716 5.622 5.001 4.887 6.303 5.484 4.894
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.6499999166 0.65 0.594227361 4727.156712 4.7 5.303 4.746 4.656 5.916 5.189 4.661
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.6999999881 0.7 0.6272672955 5024.582715 4.686 5.013 4.537 4.461 5.552 4.928 4.465
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.7487857342 0.749 0.6609257079 5302.735926 4.669 4.754 4.344 4.277 5.233 4.691 4.281
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.7563637495 0.756 0.667502113 5340.722341 4.665 4.715 4.313 4.248 5.186 4.654 4.251
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.7975714207 0.797 0.7017018877 5546.25713 4.645 4.51 4.149 4.091 4.943 4.462 4.094
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.7983955145 0.798 0.7023484767 5550.089672 4.644 4.506 4.146 4.087 4.938 4.458 4.091
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.8463571072 0.846 0.7456802573 5771.650172 4.617 4.283 3.959 3.91 4.678 4.246 3.912
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.8951427937 0.894 0.7962558661 5974.478464 4.585 4.064 3.77 3.728 4.43 4.035 3.731
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.9439284801 0.943 0.8516333201 6154.602374 4.55 3.855 3.587 3.551 4.195 3.833 3.553
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.9817242026 0.981 0.8985715101 6284.92356 4.52 3.694 3.442 3.411 4.018 3.677 3.413
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 0.9927142262 0.993 0.9117014486 6322.662499 4.512 3.648 3.402 3.371 3.968 3.632 3.373
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.041499853 1.041 0.9744344843 6481.865275 4.475 3.451 3.224 3.198 3.752 3.44 3.2
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.063259482 1.062 1.002657588 6553.902858 4.459 3.366 3.149 3.124 3.658 3.357 3.125
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.090285659 1.089 1.038849523 6642.017263 4.44 3.262 3.057 3.033 3.543 3.256 3.035
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.125147819 1.124 1.081316039 6762.386672 4.418 3.136 2.946 2.924 3.403 3.134 2.925
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.139071226 1.138 1.098886011 6809.261297 4.409 3.086 2.903 2.881 3.348 3.086 2.882
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.187857151 1.187 1.153593087 6987.148926 4.385 2.927 2.767 2.746 3.167 2.931 2.747
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.236642718 1.236 1.198264367 7191.177358 4.37 2.785 2.651 2.631 3.002 2.794 2.632
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.250385881 1.25 1.207404096 7259.387846 4.369 2.751 2.624 2.605 2.96 2.761 2.606
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.285428286 1.285 1.229568263 7433.613897 4.365 2.664 2.558 2.539 2.855 2.678 2.54
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.321716189 1.321 1.243519629 7638.357836 4.367 2.587 2.503 2.485 2.756 2.604 2.486
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.334214211 1.334 1.247822019 7709.034691 4.368 2.561 2.484 2.466 2.723 2.579 2.467
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.347319961 1.347 1.251851012 7785.741853 4.37 2.535 2.466 2.448 2.69 2.554 2.449
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.382999897 1.383 1.263143364 7990.979196 4.373 2.467 2.417 2.4 2.602 2.488 2.401
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.431785583 1.432 1.282486035 8266.087535 4.375 2.377 2.35 2.333 2.488 2.4 2.333
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.46680522 1.467 1.297635281 8452.788452 4.375 2.314 2.3 2.283 2.409 2.338 2.284
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.48057127 1.48 1.303925098 8525.110168 4.375 2.29 2.28 2.263 2.379 2.314 2.264
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.499073982 1.499 1.313265831 8617.87122 4.374 2.257 2.252 2.236 2.34 2.281 2.236
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.529356957 1.529 1.331841811 8761.934454 4.371 2.204 2.206 2.19 2.277 2.228 2.191
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.535659313 1.535 1.335526915 8790.225168 4.37 2.193 2.196 2.18 2.263 2.216 2.181
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.578142643 1.578 1.364434352 8976.354589 4.363 2.115 2.127 2.112 2.174 2.139 2.112
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.615626574 1.615 1.394288498 9128.512193 4.355 2.045 2.062 2.049 2.095 2.069 2.049
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.62692833 1.626 1.403306849 9172.759354 4.352 2.024 2.042 2.029 2.071 2.047 2.029
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.675714135 1.675 1.447613568 9354.056741 4.338 1.93 1.954 1.943 1.967 1.954 1.943
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.695102215 1.694 1.464713367 9423.234526 4.332 1.893 1.919 1.909 1.927 1.916 1.909
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.724499702 1.723 1.494695217 9523.574862 4.323 1.836 1.864 1.855 1.864 1.859 1.855
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.760526061 1.759 1.53197841 9642.729855 4.31 1.765 1.796 1.788 1.787 1.788 1.788
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.773285389 1.772 1.546509688 9680.549277 4.305 1.739 1.771 1.763 1.759 1.762 1.763
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.79606545 1.795 1.572000373 9752.141632 4.296 1.693 1.727 1.72 1.71 1.716 1.72
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.822966337 1.822 1.60491725 9831.052153 4.284 1.638 1.673 1.667 1.651 1.661 1.667
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.828537583 1.827 1.612696505 9846.910714 4.282 1.627 1.662 1.656 1.639 1.649 1.656
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.872647524 1.871 1.673989173 9958.639241 4.26 1.53 1.568 1.563 1.537 1.552 1.563
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.877812386 1.877 1.680941676 9972.407117 4.257 1.519 1.557 1.552 1.525 1.541 1.552
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.921437264 1.92 1.751268132 10066.99841 4.232 1.419 1.458 1.455 1.42 1.441 1.454
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.922328472 1.921 1.752478283 10069.31669 4.232 1.417 1.456 1.453 1.418 1.438 1.452
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.923145175 1.922 1.75368927 10071.6355 4.231 1.415 1.454 1.451 1.416 1.437 1.45
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.961298585 1.961 1.821598436 10141.44874 4.207 1.324 1.364 1.361 1.322 1.345 1.361
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 1.97200954 1.972 1.840995152 10157.80801 4.199 1.297 1.337 1.335 1.294 1.319 1.335
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 2.013566017 2.013 1.928202514 10209.39484 4.169 1.191 1.232 1.231 1.186 1.212 1.23
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 2.021690607 2.022 1.947837151 10216.44967 4.162 1.17 1.211 1.209 1.164 1.191 1.209
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 2.025219917 2.025 1.955026483 10221.15561 4.16 1.16 1.202 1.2 1.154 1.182 1.2
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 2.060824871 2.06 2.047164043 10232.92992 4.127 1.059 1.101 1.1 1.052 1.08 1.099
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 2.071371555 2.071 2.075642932 10232.92992 4.117 1.028 1.07 1.069 1.021 1.049 1.068
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 2.077045679 2.076 2.092438223 10232.92992 4.111 1.012 1.053 1.052 1.004 1.032 1.051
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 2.118896008 2.118 2.22614088 10204.69432 4.066 0.88 0.92 0.919 0.873 0.9 0.919
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 2.121052504 2.12 2.234871951 10202.34487 4.063 0.873 0.913 0.912 0.866 0.893 0.912
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 2.141643047 2.14 2.308089498 10178.88013 4.039 0.805 0.845 0.844 0.799 0.825 0.843
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 2.17073369 2.169 2.436983815 10113.46556 3.998 0.697 0.736 0.734 0.693 0.718 0.734
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 2.17114234 2.17 2.438106346 10111.13712 3.997 0.696 0.735 0.733 0.692 0.716 0.732
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 2.205995321 2.204 2.620913241 9990.7939 3.942 0.555 0.592 0.589 0.555 0.575 0.589
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 2.220414638 2.219 2.706778043 9933.447482 3.917 0.494 0.53 0.527 0.497 0.514 0.526
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 2.247031212 2.245 2.892361985 9788.136113 3.864 0.371 0.404 0.399 0.378 0.391 0.399
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 2.269349813 2.268 3.084271813 9627.20013 3.813 0.254 0.284 0.277 0.268 0.274 0.277
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 2.270095587 2.269 3.092093692 9620.552192 3.811 0.25 0.28 0.273 0.265 0.27 0.273
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 2.290551424 2.289 3.292703648 9458.015034 3.76 0.138 0.164 0.155 0.16 0.157 0.155
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 2.309488535 2.308 3.512793697 9278.974901 3.707 0.023 0.044 0.034 0.053 0.042 0.034
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 2.319776535 2.318 3.642106532 9191.788017 3.678 -0.04 -0.021 -0.033 -0.006 -0.021 -0.033
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 2.334323883 2.333 3.818147 9086.57049 3.639 -0.128 -0.112 -0.125 -0.088 -0.109 -0.124
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 2.337279797 2.336 3.854363277 9069.847815 3.632 -0.145 -0.129 -0.142 -0.104 -0.126 -0.142
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 2.345687389 2.344 3.804106306 9261.898131 3.645 -0.147 -0.126 -0.136 -0.117 -0.128 -0.136
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 2.348325253 2.347 3.718370363 9449.30789 3.665 -0.124 -0.099 -0.107 -0.104 -0.106 -0.107
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 2.349511146 2.348 3.620367394 9653.837851 3.689 -0.096 -0.066 -0.072 -0.085 -0.077 -0.072
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 2.35014534 2.349 3.526571105 9860.524125 3.712 -0.068 -0.035 -0.038 -0.067 -0.05 -0.039
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 2.350529194 2.349 3.443123851 10071.6355 3.733 -0.045 -0.008 -0.009 -0.052 -0.026 -0.01
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 2.35076642 2.349 3.373281968 10275.42988 3.75 -0.029 0.011 0.012 -0.044 -0.01 0.012
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 2.350960016 2.35 3.310187885 10468.87466 3.766 -0.014 0.028 0.032 -0.036 0.005 0.031
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 2.350995064 2.35 3.301054122 10495.42429 3.769 -0.01 0.032 0.036 -0.033 0.009 0.035
thin2 1 thin_disk 8.76823025 -0.5 0.0048313 2.351098776 2.35 3.310187885 10301.48893 3.767 0.009 0.049 0.051 -0.007 0.028 0.05
