# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin2 1 thin_disk 8.76823025 0.25 0.025095 0.0955969095 0.095 0.1446613937 2332.920826 5.095 10.752 10.167 9.865 12.614 10.779 9.944
thin2 1 thin_disk 8.76823025 0.25 0.025095 0.1055120975 0.105 0.1526696271 2413.792869 5.09 10.487 9.902 9.6 12.349 10.514 9.678
thin2 1 thin_disk 8.76823025 0.25 0.025095 0.109941192 0.11 0.1558664503 2444.556053 5.09 10.387 9.802 9.5 12.249 10.414 9.578
thin2 1 thin_disk 8.76823025 0.25 0.025095 0.1253425032 0.125 0.1703149004 2553.877136 5.07 10.003 9.419 9.116 11.866 10.03 9.194
thin2 1 thin_disk 8.76823025 0.25 0.025095 0.145172894 0.145 0.1878246745 2661.950651 5.049 9.63 9.048 8.747 11.413 9.646 8.821
thin2 1 thin_disk 8.76823025 0.25 0.025095 0.1599026024 0.159 0.1980398756 2723.955447 5.044 9.434 8.854 8.557 11.121 9.438 8.626
thin2 1 thin_disk 8.76823025 0.25 0.025095 0.1650032997 0.165 0.2026061597 2744.732343 5.039 9.361 8.781 8.485 11.016 9.36 8.553
thin2 1 thin_disk 8.76823025 0.25 0.025095 0.1841325313 0.184 0.2187019447 2808.018728 5.02 9.117 8.538 8.248 10.685 9.105 8.312
thin2 1 thin_disk 8.76823025 0.25 0.025095 0.2046640813 0.204 0.2362395708 2870.119636 4.999 8.877 8.297 8.012 10.364 8.853 8.072
thin2 1 thin_disk 8.76823025 0.25 0.025095 0.2189226449 0.218 0.2462366221 2903.354056 4.992 8.747 8.167 7.886 10.196 8.719 7.944
thin2 1 thin_disk 8.76823025 0.25 0.025095 0.2542400956 0.254 0.273245265 2977.145088 4.967 8.436 7.855 7.582 9.806 8.397 7.636
thin2 1 thin_disk 8.76823025 0.25 0.025095 0.3038160801 0.303 0.3097081577 3062.668558 4.936 8.071 7.486 7.223 9.358 8.019 7.273
thin2 1 thin_disk 8.76823025 0.25 0.025095 0.3062126935 0.306 0.3117113707 3066.902715 4.933 8.053 7.467 7.205 9.336 8 7.255
thin2 1 thin_disk 8.76823025 0.25 0.025095 0.3533920944 0.353 0.347898571 3144.850465 4.901 7.73 7.139 6.886 8.95 7.667 6.932
thin2 1 thin_disk 8.76823025 0.25 0.025095 0.4029681087 0.403 0.3901688961 3229.981241 4.858 7.392 6.791 6.548 8.552 7.316 6.591
thin2 1 thin_disk 8.76823025 0.25 0.025095 0.4525440931 0.452 0.4366692848 3322.767852 4.811 7.058 6.443 6.208 8.158 6.966 6.246
thin2 1 thin_disk 8.76823025 0.25 0.025095 0.502120018 0.502 0.4856827119 3426.888704 4.763 6.724 6.093 5.866 7.767 6.616 5.9
thin2 1 thin_disk 8.76823025 0.25 0.025095 0.5516960621 0.551 0.5358616103 3558.770648 4.719 6.39 5.742 5.523 7.366 6.264 5.552
thin2 1 thin_disk 8.76823025 0.25 0.025095 0.601271987 0.601 0.5811023675 3734.220854 4.686 6.067 5.398 5.196 6.961 5.921 5.218
thin2 1 thin_disk 8.76823025 0.25 0.025095 0.650848031 0.651 0.6180913202 3956.39824 4.667 5.749 5.067 4.895 6.566 5.59 4.911
thin2 1 thin_disk 8.76823025 0.25 0.025095 0.6852259636 0.685 0.6406969327 4125.722371 4.658 5.531 4.859 4.709 6.302 5.375 4.722
thin2 1 thin_disk 8.76823025 0.25 0.025095 0.7004240751 0.701 0.6506578066 4201.457744 4.654 5.44 4.773 4.634 6.192 5.285 4.645
thin2 1 thin_disk 8.76823025 0.25 0.025095 0.7089336514 0.709 0.6544140951 4255.004268 4.654 5.387 4.722 4.591 6.127 5.233 4.601
thin2 1 thin_disk 8.76823025 0.25 0.025095 0.7463415861 0.746 0.6644352194 4509.205209 4.664 5.173 4.56 4.455 5.848 5.039 4.461
thin2 1 thin_disk 8.76823025 0.25 0.025095 0.75 0.75 0.6644352194 4535.237135 4.665 5.154 4.548 4.444 5.822 5.022 4.451
thin2 1 thin_disk 8.76823025 0.25 0.025095 0.8000000119 0.8 0.7064031787 4729.334149 4.64 4.893 4.347 4.254 5.51 4.785 4.259
thin2 1 thin_disk 8.76823025 0.25 0.025095 0.8500000238 0.85 0.7479156913 4930.602596 4.617 4.646 4.158 4.074 5.213 4.559 4.078
thin2 1 thin_disk 8.76823025 0.25 0.025095 0.8999999762 0.899 0.7900464844 5128.61384 4.594 4.416 3.979 3.903 4.936 4.346 3.907
thin2 1 thin_disk 8.76823025 0.25 0.025095 0.9500000477 0.95 0.8360892602 5317.408188 4.568 4.193 3.799 3.73 4.671 4.137 3.733
thin2 1 thin_disk 8.76823025 0.25 0.025095 1 1 0.8872635589 5499.206144 4.539 3.976 3.62 3.558 4.417 3.932 3.561
thin2 1 thin_disk 8.76823025 0.25 0.025095 1.049999952 1.049 0.9417868992 5670.221182 4.509 3.774 3.449 3.394 4.183 3.738 3.397
thin2 1 thin_disk 8.76823025 0.25 0.025095 1.064731598 1.064 0.9588543544 5717.418729 4.499 3.715 3.398 3.346 4.116 3.682 3.348
