# component component_index family logAge MH Zini Mini Mass radius_rsun Teff_K logg Jmag_2mass Hmag_2mass Ksmag_2mass F087mag F146mag F213mag
thin2 1 thin_disk 8.76823025 -0.25 0.0084736 0.0900000036 0.09 0.1253004541 2483.704934 5.194 10.774 10.234 9.994 12.471 10.827 10.07
thin2 1 thin_disk 8.76823025 -0.25 0.0084736 0.092935212 0.093 0.1274537579 2519.996862 5.193 10.675 10.135 9.894 12.371 10.728 9.971
thin2 1 thin_disk 8.76823025 -0.25 0.0084736 0.1000000015 0.1 0.1341073698 2618.785937 5.18 10.402 9.861 9.618 12.085 10.452 9.694
thin2 1 thin_disk 8.76823025 -0.25 0.0084736 0.1200000048 0.12 0.1524588519 2798.98132 5.148 9.909 9.351 9.098 11.359 9.912 9.163
thin2 1 thin_disk 8.76823025 -0.25 0.0084736 0.1400000006 0.14 0.1721284448 2923.479144 5.109 9.508 8.942 8.688 10.822 9.485 8.746
thin2 1 thin_disk 8.76823025 -0.25 0.0084736 0.1599999964 0.16 0.1905252959 3013.699874 5.08 9.192 8.622 8.37 10.421 9.154 8.424
thin2 1 thin_disk 8.76823025 -0.25 0.0084736 0.1836439818 0.184 0.2068962622 3091.718894 5.068 8.934 8.361 8.113 10.096 8.884 8.163
thin2 1 thin_disk 8.76823025 -0.25 0.0084736 0.200000003 0.2 0.220167213 3141.955285 5.051 8.747 8.172 7.927 9.873 8.691 7.975
thin2 1 thin_disk 8.76823025 -0.25 0.0084736 0.2471173406 0.247 0.2558896056 3245.637406 5.013 8.317 7.739 7.501 9.377 8.249 7.544
thin2 1 thin_disk 8.76823025 -0.25 0.0084736 0.25 0.25 0.2579007736 3251.621601 5.011 8.294 7.715 7.477 9.35 8.225 7.52
thin2 1 thin_disk 8.76823025 -0.25 0.0084736 0.3040840924 0.304 0.2967923106 3338.873767 4.973 7.903 7.319 7.087 8.912 7.824 7.127
thin2 1 thin_disk 8.76823025 -0.25 0.0084736 0.311013639 0.311 0.3032861966 3348.883194 4.964 7.846 7.262 7.03 8.85 7.766 7.07
thin2 1 thin_disk 8.76823025 -0.25 0.0084736 0.3500000536 0.35 0.3327764963 3411.929116 4.935 7.585 6.996 6.769 8.558 7.498 6.805
thin2 1 thin_disk 8.76823025 -0.25 0.0084736 0.4000000358 0.4 0.3771834641 3501.869841 4.884 7.23 6.634 6.411 8.165 7.133 6.444
thin2 1 thin_disk 8.76823025 -0.25 0.0084736 0.4500000179 0.45 0.4272210517 3609.940136 4.828 6.865 6.259 6.042 7.758 6.756 6.07
